policy_entropy,nupdates,fps,approxkl,clipfrac,explained_variance,value_loss,time_elapsed,eprewmean,serial_timesteps,total_timesteps,policy_loss,eplenmean
1.0667021,754,345,0.019282721,0.16323242,0.7794241607189178,0.00027116243,4472.268000602722,4.42,1544192,1544192,-0.014276842,1209.93
0.94171935,755,368,0.032225884,0.14648438,0.8666986227035522,0.00048408975,4477.829009056091,4.42,1546240,1546240,-0.0062631196,1214.37
0.9273016,756,350,0.009086354,0.09326172,0.8735678941011429,0.0008813233,4483.677435874939,4.24,1548288,1548288,0.0013223307,1223.78
1.0818173,757,361,0.00998866,0.12529297,0.9204778298735619,4.7369824e-05,4489.345731973648,3.98,1550336,1550336,-0.0060943244,1229.57
1.3486884,758,366,0.015034197,0.16474609,0.8456182032823563,0.0001554192,4494.928812980652,3.53,1552384,1552384,-0.008996584,1235.39
1.2320988,759,341,0.025255788,0.2716797,0.7235030233860016,0.00020529391,4500.919921636581,3.3,1554432,1554432,-0.019641276,1242.95
1.3096712,760,363,0.012606953,0.18935546,0.7260912954807281,5.08303e-05,4506.559949874878,3.02,1556480,1556480,-0.0057844208,1250.44
1.37195,761,374,0.010222167,0.16445312,0.8058470636606216,6.6030174e-05,4512.023728609085,2.75,1558528,1558528,-0.007825151,1258.03
1.0161796,762,348,0.016729802,0.16533203,0.8170218616724014,0.00019919784,4517.89857006073,2.5,1560576,1560576,0.00028535552,1272.84
1.257346,763,364,0.01035153,0.14990234,0.894418016076088,2.6195868e-05,4523.51845574379,2.23,1562624,1562624,-0.0055742827,1279.51
0.95394486,764,347,0.021374218,0.18251953,0.8265846073627472,0.000798624,4529.416240692139,1.84,1564672,1564672,-0.00609219,1291.88
1.1964523,765,364,0.013678956,0.19418946,0.8645330667495728,0.0007069805,4535.033719301224,1.76,1566720,1566720,-0.004772982,1298.72
1.1461971,766,362,0.014275809,0.21191406,0.8704142421483994,0.00054522767,4540.68151974678,1.7,1568768,1568768,-0.010114827,1307.05
1.0903035,767,342,0.01141541,0.13041992,0.4182658791542053,0.0002741411,4546.655460119247,1.37,1570816,1570816,-0.0056386665,1322.2
1.0830483,768,369,0.008858887,0.11767578,0.5509288311004639,0.0007777358,4552.192203044891,1.25,1572864,1572864,0.0004070396,1329.83
1.1329142,769,370,0.0115984,0.17651367,0.04284310340881348,2.375804,4557.720509052277,1.17,1574912,1574912,-0.004265737,1338.43
1.1632955,770,352,0.010287479,0.1409668,0.41391485929489136,0.023219366,4563.536746263504,1.87,1576960,1576960,-0.0015444116,1337.99
1.2988998,771,349,0.011468467,0.14941406,0.6331008970737457,0.00021181675,4569.400445222855,1.68,1579008,1579008,-0.0038176924,1352.89
1.3289068,772,367,0.010775279,0.13764648,0.3257439136505127,0.00014587543,4574.974047660828,1.68,1581056,1581056,-0.007619594,1352.89
1.1888888,773,336,0.012875861,0.18256836,0.7213081121444702,0.00029976558,4581.060946464539,1.47,1583104,1583104,-0.0071599274,1358.55
0.9597031,774,372,0.014104779,0.20009765,0.7045049965381622,0.00024577722,4586.557684421539,1.47,1585152,1585152,-0.011464888,1358.55
1.2135537,775,368,0.012357196,0.1975586,0.2325034737586975,0.041710388,4592.117707252502,1.47,1587200,1587200,-0.0059967665,1358.55
1.1817541,776,351,0.009929309,0.14584962,0.09710592031478882,6.6980715,4597.945818424225,2.99,1589248,1589248,-0.0022138252,1358.55
1.2911894,777,372,0.014552076,0.18022461,0.33773988485336304,9.081648e-05,4603.4423060417175,2.99,1591296,1591296,-0.014077621,1358.55
1.3086526,778,369,0.019652152,0.18911132,0.7873114049434662,4.6009423e-05,4608.989462137222,2.99,1593344,1593344,-0.010342604,1358.55
1.020889,779,328,0.011153342,0.11035156,0.27944523096084595,0.4543093,4615.216956377029,3.18,1595392,1595392,0.0016002692,1349.78
1.3043201,780,376,0.011033896,0.1451172,0.4241032600402832,6.74946e-05,4620.655577659607,3.18,1597440,1597440,-0.0061962786,1349.78
1.2600927,781,348,0.009428431,0.12646484,0.5371855199337006,4.4193144e-05,4626.533524513245,3.01,1599488,1599488,-0.007290817,1352.76
1.2017324,782,369,0.010310956,0.12875977,0.2698085308074951,6.120652e-05,4632.0723922252655,3.01,1601536,1601536,-0.006447518,1352.76
0.9457213,783,331,0.007690876,0.07695313,0.3762381672859192,0.45596296,4638.256550312042,2.96,1603584,1603584,2.316559e-05,1343.18
1.14322,784,353,0.014034222,0.12685546,0.474753737449646,0.0036999495,4644.04665017128,2.96,1605632,1605632,0.0030522784,1334.17
0.75181115,785,312,0.016846675,0.1494629,0.4526122212409973,0.17870185,4650.591961622238,2.99,1607680,1607680,-0.001011782,1300.61
1.2639091,786,361,0.009790018,0.13515624,0.4458097219467163,4.771833e-05,4656.26346373558,2.99,1609728,1609728,-0.0006630339,1300.61
1.104952,787,338,0.017714832,0.1546875,0.6577455401420593,0.07134429,4662.311681509018,3.08,1611776,1611776,-0.0032947403,1294.64
0.865728,788,364,0.024008574,0.18168946,0.15990078449249268,0.6717862,4667.925755977631,3.08,1613824,1613824,0.0054402202,1294.64
0.58248276,789,311,0.00984584,0.11264648,0.5804647505283356,0.32048783,4674.505450963974,3.57,1615872,1615872,0.0019246426,1271.23
1.0853263,790,346,0.019383362,0.14233398,0.7162223756313324,0.008156597,4680.408653259277,3.57,1617920,1617920,-0.00078209816,1264.07
1.1186342,791,347,0.013147838,0.14121094,0.30448681116104126,0.052230787,4686.304793596268,3.61,1619968,1619968,-0.0010465974,1254.99
1.083053,792,364,0.010796308,0.12192383,0.4559316635131836,0.062177695,4691.9240872859955,3.61,1622016,1622016,-0.00048950623,1254.99
1.0812151,793,352,0.012559946,0.14111328,0.818141371011734,0.035589032,4697.726754426956,3.75,1624064,1624064,-0.0068016713,1238.04
1.0310428,794,350,0.014035329,0.15146485,0.9265576079487801,0.0014562855,4703.571989297867,3.75,1626112,1626112,-0.0076900036,1238.04
0.84687984,795,326,0.009871019,0.11762695,0.4873276948928833,0.4175693,4709.835444688797,4.09,1628160,1628160,-0.0005436535,1215.26
1.3144195,796,336,0.009980949,0.1350586,0.42596662044525146,4.095248e-05,4715.926285505295,4.09,1630208,1630208,-0.0074500577,1218.35
0.8195535,797,317,0.008292859,0.07836914,0.7628158628940582,0.1878195,4722.3680646419525,4.31,1632256,1632256,-0.00018394939,1207.82
1.1462209,798,353,0.0132638635,0.17944336,0.8757849037647247,0.0001781889,4728.162915945053,4.16,1634304,1634304,-0.009736513,1204.63
1.0669342,799,345,0.016520027,0.15625,0.6944895088672638,0.073620334,4734.087695360184,4.25,1636352,1636352,-0.0036913645,1196.4
1.0672206,800,355,0.009118053,0.09990235,0.9130619466304779,0.018267384,4739.844656229019,4.27,1638400,1638400,0.0017870062,1190.1
1.0938101,801,370,0.019686477,0.14584962,0.7001945376396179,0.0041098213,4745.375727415085,4.27,1640448,1640448,-0.008609096,1190.1
1.0806773,802,350,0.010767305,0.13012695,0.7895362079143524,0.06148089,4751.227612257004,4.36,1642496,1642496,-0.00018871359,1184.54
1.2020848,803,351,0.0132597415,0.15654297,0.530404269695282,0.00011127324,4757.051382780075,4.36,1644544,1644544,-0.0067025693,1189.92
0.85369474,804,346,0.010039704,0.11611328,0.26053690910339355,0.31397215,4762.968529224396,4.57,1646592,1646592,-0.002555606,1177.76
0.8132814,805,327,0.014196718,0.16914062,0.7296688854694366,0.11619606,4769.2210240364075,4.74,1648640,1648640,-0.0013724886,1171.01
1.1545295,806,372,0.014219215,0.17211914,0.5104368329048157,0.004678047,4774.7238676548,4.74,1650688,1650688,-0.001704135,1174.93
0.7070566,807,333,0.010617999,0.10957031,0.8828019723296165,0.035160422,4780.860396146774,4.84,1652736,1652736,-0.00251659,1167.37
0.8476431,808,329,0.010856716,0.12919922,0.7028332948684692,0.052825697,4787.079227924347,4.95,1654784,1654784,0.00017857601,1149.86
1.1164134,809,370,0.018153582,0.23432617,0.699061930179596,0.00011406387,4792.600312948227,4.95,1656832,1656832,-0.008250526,1155.5
0.9397334,810,351,0.010166802,0.12202148,0.8191062062978745,0.00020302658,4798.420587301254,4.95,1658880,1658880,-0.0054854928,1155.5
0.81091344,811,331,0.012208035,0.122802734,0.5998487770557404,0.2216975,4804.602439880371,5.17,1660928,1660928,0.0014247639,1134.83
0.86434096,812,331,0.008399767,0.09672852,0.9000127390027046,0.01878078,4810.782441616058,5.23,1662976,1662976,-0.00084046705,1114.86
1.0954148,813,373,0.010872578,0.14311524,0.33242934942245483,0.000106175954,4816.2646696567535,5.23,1665024,1665024,-0.0018829831,1114.86
0.75828457,814,315,0.009874842,0.11035156,0.6542247235774994,0.19233285,4822.754845619202,5.45,1667072,1667072,-0.0008471903,1084.74
1.0611155,815,377,0.03923031,0.18496093,0.7205133736133575,0.010675868,4828.175710201263,5.45,1669120,1669120,0.013148638,1075.59
0.95091164,816,335,0.007912556,0.09506836,0.5926035940647125,0.07860038,4834.2865126132965,5.53,1671168,1671168,0.0010176796,1056.58
0.7702318,817,331,0.017391194,0.12084961,0.8810220882296562,0.076659426,4840.469643831253,5.66,1673216,1673216,-0.0048152627,1036.73
1.1741738,818,356,0.010475709,0.1440918,0.23566097021102905,9.9691235e-05,4846.213215827942,5.74,1675264,1675264,-0.0067355195,1027.71
1.2415473,819,369,0.01087844,0.15678711,0.6437554359436035,4.594702e-05,4851.753480672836,5.74,1677312,1677312,-0.005949978,1027.71
1.1525195,820,350,0.010648861,0.13789062,0.7061720788478851,4.467568e-05,4857.603432178497,5.04,1679360,1679360,-0.0074255303,1036.57
0.95965433,821,347,0.022696696,0.17192383,0.8446985185146332,0.030751834,4863.488865375519,5.12,1681408,1681408,-0.0024930257,1027.36
0.75471944,822,331,0.019090625,0.14213867,0.8393659591674805,0.05548395,4869.665137529373,5.2,1683456,1683456,-5.2892876e-05,997.85
1.3242178,823,363,0.011682168,0.12407227,0.7096200585365295,6.1607876e-05,4875.297879457474,5.2,1685504,1685504,-0.0023046057,997.85
1.1446584,824,353,0.011460535,0.1373047,0.7288538217544556,0.00021242662,4881.098215579987,3.68,1687552,1687552,-0.0022319194,997.85
0.6052042,825,333,0.010848674,0.10498047,0.8017640560865402,0.21699855,4887.246965169907,3.91,1689600,1689600,0.00026644891,968.3
1.1547801,826,353,0.01335551,0.14453125,0.3950250744819641,0.0030326112,4893.042974472046,3.82,1691648,1691648,-0.0040306537,969.12
1.1635817,827,369,0.011526554,0.15913086,0.6995567679405212,6.69963e-05,4898.592814683914,3.81,1693696,1693696,-0.0025357644,976.91
0.6757208,828,350,0.009038806,0.095898435,0.879308432340622,0.05635407,4904.430484056473,3.91,1695744,1695744,0.0032892134,971.3
0.6673945,829,345,0.0110247815,0.10185547,0.8418162614107132,0.16818468,4910.365065813065,4.18,1697792,1697792,0.0016687274,960.8
1.1319754,830,371,0.011311928,0.16245118,-0.3527289628982544,3.081643e-05,4915.876054286957,4.18,1699840,1699840,-0.005591942,960.8
1.0715152,831,345,0.014698742,0.15698242,0.8977385237812996,8.5757754e-05,4921.802814722061,3.98,1701888,1701888,-0.005864248,980.67
1.0625961,832,351,0.016006093,0.18129882,0.8544154316186905,0.09150979,4927.636237859726,4.11,1703936,1703936,-0.0027307016,984.67
1.0690782,833,380,0.013791271,0.16474609,0.866114154458046,0.0023342879,4933.013142824173,4.01,1705984,1705984,-0.004549034,993.79
1.086885,834,355,0.015986193,0.16142578,0.4895409345626831,1.0034964,4938.78058218956,4.42,1708032,1708032,-0.0009450563,1009.88
1.0173819,835,363,0.016316745,0.15556641,0.9335558637976646,0.034777917,4944.409389972687,4.42,1710080,1710080,-0.0026570908,1020.72
1.1093127,836,356,0.016406743,0.1237793,0.5802615284919739,0.2897784,4950.154233455658,4.67,1712128,1712128,-0.0012493373,1014.17
0.46266827,837,345,0.0071771643,0.09091797,0.6926570534706116,1.2341304,4956.088038921356,5.14,1714176,1714176,-0.000992342,1010.07
0.43193203,838,349,0.0067141624,0.08242188,0.6595371961593628,1.1449373,4961.941187143326,5.07,1716224,1716224,-0.0010239306,1006.98
0.4272554,839,326,0.0058049806,0.07397461,0.6464214622974396,1.574106,4968.222189426422,6.18,1718272,1718272,-0.0017201655,1019.15
0.48250547,840,349,0.008690638,0.09125976,0.8732353150844574,0.21633685,4974.079480409622,6.41,1720320,1720320,-0.00012654965,1001.61
0.40256682,841,353,0.0069687245,0.077978514,0.6071589887142181,1.9134403,4979.866302728653,6.51,1722368,1722368,-0.0003689962,998.93
1.2200718,842,352,0.01630668,0.2041504,-0.5445102453231812,0.0020938874,4985.675420284271,7.05,1724416,1724416,-0.0060084714,1012.4
1.2082533,843,377,0.013711309,0.2012207,0.5932134091854095,0.00043157028,4991.100049495697,7.05,1726464,1726464,-0.011082055,1012.4
0.44555563,844,348,0.0128290625,0.109277345,0.5599616765975952,1.7537302,4996.9797966480255,7.56,1728512,1728512,-0.0005563329,1013.84
1.0913179,845,353,0.010899248,0.13227539,0.3207916021347046,0.097780675,5002.768020629883,7.33,1730560,1730560,-0.00067966536,1025.22
0.8806629,846,375,0.014335592,0.11420898,0.729792594909668,0.48356184,5008.226415634155,7.33,1732608,1732608,-0.00022566644,1025.22
0.944537,847,349,0.013224935,0.1065918,0.5716722011566162,0.26198512,5014.089821815491,7.56,1734656,1734656,0.0034758826,1021.94
1.0464123,848,350,0.024247902,0.17773438,0.7266503572463989,0.00034266076,5019.92622089386,7.46,1736704,1736704,-0.0088442145,1040.16
1.010889,849,348,0.013983588,0.16298828,0.6308996379375458,0.6324649,5025.796165704727,7.65,1738752,1738752,-0.00067374285,1041.64
0.770987,850,377,0.009809444,0.099853516,0.731918066740036,0.19172789,5031.222023963928,7.75,1740800,1740800,-0.00031315224,1036.76
0.9775543,851,348,0.014100554,0.16113281,0.6151549816131592,0.3368536,5037.101625442505,7.86,1742848,1742848,-0.0015097354,1036.52
1.0361947,852,354,0.017556643,0.21015625,0.7992386519908905,0.0038417794,5042.875484228134,7.86,1744896,1744896,0.0067016683,1043.08
0.44207057,853,348,0.011611259,0.11098633,0.6314361691474915,0.8337289,5048.759199142456,8.2,1746944,1746944,2.4061394e-05,1037.8
0.9382278,854,350,0.014774795,0.15629883,0.43550360202789307,0.19421133,5054.604855537415,8.19,1748992,1748992,0.0029813324,1036.17
1.1377251,855,371,0.014787671,0.18510742,0.8177294582128525,0.0034362315,5060.119952917099,8.08,1751040,1751040,-0.008917669,1044.31
0.96278507,856,352,0.01228843,0.15390626,0.7944542914628983,0.0013263732,5065.923874378204,8.0,1753088,1753088,-0.00631615,1049.18
0.8797656,857,370,0.011388969,0.14135742,0.6924175918102264,0.5956384,5071.450829029083,8.21,1755136,1755136,3.0125806e-05,1052.52
0.52998245,858,334,0.009220588,0.10776367,0.48208242654800415,1.153803,5077.572450637817,8.55,1757184,1757184,-0.0012005537,1049.68
0.88379496,859,373,0.011565199,0.1637207,0.8526632487773895,0.0006166888,5083.051485538483,8.55,1759232,1759232,-0.010113196,1059.69
0.5563718,860,356,0.009738522,0.101416014,0.6074962317943573,0.101952,5088.796017885208,8.5,1761280,1761280,0.0022110236,1074.94
0.70191324,861,371,0.0150691,0.1565918,0.6723220944404602,0.60381556,5094.303352594376,8.72,1763328,1763328,-0.0034800898,1078.38
1.3104947,862,352,0.013331954,0.19887695,0.7534447014331818,0.0005329123,5100.106947422028,8.72,1765376,1765376,-0.0076187467,1078.38
1.3516335,863,370,0.009986281,0.1527832,0.5982703864574432,0.0002498081,5105.62913942337,8.72,1767424,1767424,-0.0035790163,1078.38
0.6484603,864,338,0.016878529,0.14223632,0.8725320994853973,0.10689982,5111.6852695941925,8.62,1769472,1769472,-0.0058667087,1093.49
1.091861,865,350,0.012740932,0.13354492,0.42112529277801514,1.1497525,5117.534562110901,9.05,1771520,1771520,-0.0050359494,1098.04
0.94001514,866,379,0.020085692,0.15917969,0.728954017162323,0.15490821,5122.934854030609,9.09,1773568,1773568,-0.004159034,1103.03
0.78589237,867,342,0.018877324,0.18247071,0.9049171730875969,0.052222073,5128.917893648148,9.09,1775616,1775616,-0.0024872725,1113.84
0.6859959,868,364,0.010793141,0.12705079,0.8873018622398376,0.035565566,5134.536051273346,9.09,1777664,1777664,-0.0044363355,1113.84
0.9880212,869,361,0.021883206,0.21420899,0.9120929017663002,0.023502193,5140.2088532447815,8.98,1779712,1779712,-0.0076104263,1124.78
0.9583527,870,348,0.014838884,0.14433594,0.5293201804161072,0.1376047,5146.091099739075,8.97,1781760,1781760,-0.0039897636,1136.64
1.0690534,871,350,0.011490238,0.15595703,0.7515356838703156,0.00016068327,5151.929919719696,8.97,1783808,1783808,-0.006011253,1145.79
1.1528815,872,368,0.010953177,0.115917966,0.5735408663749695,4.9039565e-05,5157.489333629608,8.89,1785856,1785856,-0.0030591735,1155.73
1.1450684,873,362,0.010024052,0.1397461,0.5242429673671722,0.00010957387,5163.133844614029,8.89,1787904,1787904,-0.0044721756,1166.15
0.6482596,874,354,0.01542679,0.14321288,0.838351771235466,0.021542173,5168.904839515686,8.82,1789952,1789952,-0.01377516,1171.59
0.9836014,875,353,0.016010787,0.16201171,0.8960067182779312,0.009908924,5174.699869155884,8.68,1792000,1792000,-0.0069689886,1186.65
0.87113774,876,371,0.012569219,0.15043946,0.9378609843552113,0.0003832972,5180.20795416832,8.68,1794048,1794048,-0.003818987,1186.65
0.9590681,877,353,0.009588835,0.11953125,0.7673245668411255,0.017672436,5186.004171133041,8.68,1796096,1796096,-0.00074906263,1180.84
1.1210372,878,355,0.013149209,0.18017578,0.6057583093643188,7.470308e-05,5191.772389411926,8.68,1798144,1798144,-0.0065830825,1180.84
0.91315,879,356,0.0107041,0.14672852,0.7191483676433563,0.000119480166,5197.515287399292,8.6,1800192,1800192,-0.0053919014,1185.5
0.9852444,880,378,0.015320209,0.20439453,0.8661783784627914,0.012925439,5202.929975748062,8.6,1802240,1802240,-0.001599797,1193.57
0.860834,881,355,0.01052629,0.128125,0.853439450263977,0.008597135,5208.689409255981,8.52,1804288,1804288,-0.003838655,1207.83
0.99788016,882,372,0.016439762,0.2105957,0.6193567514419556,4.2772048e-05,5214.190425395966,8.52,1806336,1806336,-0.012406447,1207.83
0.67988867,883,338,0.011801992,0.12661132,0.8511294722557068,0.0061001973,5220.2423803806305,8.52,1808384,1808384,-0.0009979347,1204.16
0.82870847,884,357,0.01595613,0.16909179,0.8278034031391144,0.0056429943,5225.968267440796,8.41,1810432,1810432,-0.00764253,1214.29
0.77247083,885,351,0.0104253935,0.13935547,0.8980543613433838,0.0016336355,5231.799446344376,8.2,1812480,1812480,-0.0016770881,1228.06
0.7008889,886,372,0.014303716,0.16357422,0.9599058479070663,0.00010730889,5237.293260574341,8.2,1814528,1814528,-0.0061248317,1228.06
0.79192483,887,370,0.0137992855,0.1644043,0.8808086141943932,0.0020639258,5242.820789813995,8.2,1816576,1816576,-0.00407832,1227.99
0.58377206,888,355,0.013766018,0.13901368,0.9386128075420856,0.00012818222,5248.581300497055,8.1,1818624,1818624,-0.007589528,1230.05
0.6565963,889,366,0.014049803,0.14628907,0.9073967486619949,0.00056112895,5254.171051979065,8.02,1820672,1820672,-0.010092779,1235.88
0.559635,890,340,0.008954122,0.09628906,0.5368806421756744,3.4674416e-05,5260.179157733917,7.83,1822720,1822720,-0.0058607333,1240.55
0.62106675,891,373,0.016128896,0.13833007,0.9256391599774361,0.00011621761,5265.658959388733,7.83,1824768,1824768,-0.013358611,1239.82
1.0024698,892,371,0.015414698,0.18579102,0.8558841049671173,0.00024073059,5271.167092561722,7.83,1826816,1826816,-0.0025253375,1239.82
0.5959242,893,353,0.012440981,0.12822266,0.8960745185613632,9.004953e-05,5276.967139005661,7.7,1828864,1828864,-0.011613165,1244.91
0.8151371,894,345,0.013001569,0.15839843,0.9276362508535385,5.3267046e-05,5282.887486457825,7.23,1830912,1830912,-0.008202997,1245.41
0.54755276,895,354,0.0113246795,0.12021484,0.7026492059230804,3.5601523e-05,5288.671011209488,7.23,1832960,1832960,0.0003086492,1232.57
0.91254365,896,377,0.013532723,0.1421875,0.9017810449004173,5.277415e-05,5294.091330051422,6.98,1835008,1835008,-0.005222921,1233.92
0.7862419,897,350,0.011833594,0.14443359,0.890733391046524,7.9641475e-05,5299.9374186992645,6.88,1837056,1837056,-0.0053643053,1237.54
0.64857066,898,355,0.01100016,0.14013672,0.93406692892313,2.4094174e-05,5305.701597690582,6.27,1839104,1839104,-0.009098616,1239.64
0.60548073,899,350,0.014860973,0.16127929,0.8930749297142029,3.9674873e-05,5311.552987098694,5.45,1841152,1841152,-0.011324355,1240.3
0.7503649,900,350,0.009060534,0.11171875,0.02448856830596924,1.863595,5317.3984587192535,5.17,1843200,1843200,-0.001629468,1241.88
0.95559376,901,353,0.010392293,0.13374023,0.05417752265930176,3.4479,5323.1940376758575,6.16,1845248,1845248,0.0015685434,1248.71
0.68108857,902,357,0.009891843,0.12363281,0.09180521965026855,1.5858753,5328.924703359604,6.42,1847296,1847296,0.0014544309,1257.17
0.71337694,903,355,0.009733942,0.12641601,0.12244629859924316,1.5680314,5334.694061756134,6.24,1849344,1849344,-0.0009959893,1252.57
0.857368,904,375,0.013282957,0.15483399,0.1340000033378601,2.0172086,5340.150353193283,6.84,1851392,1851392,-0.002058276,1251.99
0.8832637,905,354,0.011651365,0.14873047,0.20300543308258057,2.5876193,5345.936197042465,7.12,1853440,1853440,-0.0020772484,1257.03
0.6418944,906,355,0.014208796,0.16157226,0.6990715861320496,0.00083837955,5351.705013751984,7.12,1855488,1855488,-0.0009838666,1249.17
0.6338621,907,330,0.014563794,0.1394043,0.4007132649421692,0.0036067888,5357.909988641739,6.77,1857536,1857536,-0.008363478,1240.72
0.7257665,908,366,0.027358327,0.1784668,0.3503783345222473,0.14921965,5363.495374202728,6.87,1859584,1859584,0.000505938,1238.44
0.6621293,909,342,0.0105076535,0.12695312,0.3788871765136719,0.3888405,5369.469050884247,6.83,1861632,1861632,-0.0031807125,1237.73
0.57785904,910,355,0.013425963,0.14316407,0.5344166457653046,0.09372396,5375.226987123489,6.82,1863680,1863680,-0.0007785427,1232.08
0.67486817,911,351,0.0128123835,0.15322265,0.5460617542266846,0.12106403,5381.060466527939,6.74,1865728,1865728,0.0009609788,1231.26
0.5959565,912,319,0.011364837,0.12841797,0.7089742720127106,0.048933666,5387.475947380066,6.66,1867776,1867776,-0.0027446505,1220.33
0.5763737,913,362,0.010901748,0.13007812,0.6651451587677002,0.11481385,5393.13108921051,6.54,1869824,1869824,-0.001235344,1224.31
0.5220109,914,331,0.013283509,0.1373047,0.37001925706863403,0.00035195873,5399.300494194031,6.45,1871872,1871872,-0.002532094,1214.89
0.63694924,915,331,0.01132087,0.12895508,0.7811861783266068,0.04524601,5405.479367017746,6.23,1873920,1873920,-0.00042729397,1198.71
0.6108076,916,352,0.011826052,0.13886718,0.8178061991930008,0.031037834,5411.290987968445,6.01,1875968,1875968,-0.0004671074,1187.69
0.65761185,917,353,0.0069586644,0.09023438,0.7618299871683121,0.09101288,5417.087471485138,6.0,1878016,1878016,-0.0013373988,1186.99
0.6861534,918,329,0.011714278,0.13745117,0.8983090072870255,0.059854202,5423.310216188431,5.94,1880064,1880064,-0.0056572943,1180.03
0.6147411,919,351,0.030135002,0.19453125,0.7289507687091827,0.056920625,5429.134783506393,5.97,1882112,1882112,0.00022259183,1169.98
0.67646724,920,350,0.011188935,0.13173828,0.8888831064105034,0.03292615,5434.9733765125275,6.06,1884160,1884160,-0.00010597706,1162.55
0.66449076,921,354,0.0075390325,0.10288086,0.8990381583571434,0.029278895,5440.75812292099,5.51,1886208,1886208,-0.0045996243,1151.81
0.600703,922,325,0.023310222,0.17597656,0.9501218423247337,0.016941518,5447.0423855781555,5.56,1888256,1888256,-0.005086998,1137.09
0.6424076,923,366,0.01248358,0.15917969,0.8597903102636337,0.043136664,5452.634145498276,5.64,1890304,1890304,-0.00638271,1137.09
0.63632905,924,330,0.012051889,0.14370117,0.695601224899292,0.12776849,5458.82505440712,5.73,1892352,1892352,-0.0030532945,1123.57
0.6759285,925,374,0.006598034,0.086279295,0.8465384840965271,0.060687453,5464.295619726181,5.72,1894400,1894400,-0.0014820648,1130.62
0.7122108,926,348,0.008131814,0.11235352,0.8863876685500145,0.12035149,5470.174782991409,5.72,1896448,1896448,-0.0003939651,1113.38
0.6772752,927,331,0.022979092,0.15131836,-1.462278127670288,0.0014981471,5476.343858718872,5.99,1898496,1898496,-0.009307992,1100.4
0.71864086,928,348,0.011835853,0.16503906,0.8991604447364807,0.074783996,5482.216152191162,6.16,1900544,1900544,-0.006336982,1097.62
0.6603034,929,337,0.019780982,0.13125,0.9051596075296402,0.033793095,5488.285780668259,6.23,1902592,1902592,-0.0033902277,1087.72
0.69343007,930,264,0.03864038,0.2008789,0.8206439018249512,0.07845579,5496.04430937767,6.3,1904640,1904640,-0.006697287,1092.24
0.70734966,931,327,0.011183316,0.13212891,0.7221729457378387,0.13190596,5502.297741174698,6.38,1906688,1906688,-0.0014356205,1083.12
0.60671115,932,346,0.020436062,0.14492187,0.4592846632003784,0.0001466129,5508.213795661926,6.38,1908736,1908736,-0.0037212241,1067.98
0.71457946,933,327,0.012447985,0.13217774,0.879010520875454,0.0566132,5514.46006321907,6.47,1910784,1910784,-0.0049417643,1050.0
0.74484617,934,334,0.007979089,0.10546875,0.8335027694702148,0.1704988,5520.586730718613,6.82,1912832,1912832,-0.0037648987,1036.48
0.735762,935,323,0.009569832,0.119335935,0.9010380730032921,0.090416685,5526.920598268509,7.06,1914880,1914880,-0.0017117482,1023.02
0.70042616,936,352,0.010509087,0.11796875,0.7379825711250305,0.08557297,5532.729667663574,7.14,1916928,1916928,-0.00047693765,1010.57
0.7046546,937,353,0.008517889,0.09375,0.8308830559253693,0.11793836,5538.51563000679,7.29,1918976,1918976,0.0033991016,1005.39
0.71811676,938,353,0.016980428,0.15498047,0.7579592317342758,0.0009851111,5544.3140659332275,7.29,1921024,1921024,-0.001597555,991.52
0.6249348,939,354,0.00801818,0.10600586,0.8822914883494377,0.086641766,5550.100268363953,7.44,1923072,1923072,-0.002615382,986.43
0.7144493,940,351,0.013557011,0.14487305,0.8660572618246078,0.05765394,5555.927150726318,7.51,1925120,1925120,-0.0011695465,975.93
0.6731757,941,338,0.010158436,0.10664062,0.8851776644587517,0.12367078,5561.975232601166,7.79,1927168,1927168,0.00045655193,972.89
0.71996486,942,352,0.015419248,0.1618164,0.9591050185263157,0.011425963,5567.781396865845,7.86,1929216,1929216,-0.0013502362,972.23
0.8143131,943,355,0.011197423,0.146875,0.9201631918549538,0.046383593,5573.548192977905,7.94,1931264,1931264,-0.0024845398,974.89
0.76463974,944,353,0.018610815,0.21069336,0.992361769080162,0.00063120114,5579.341341972351,7.94,1933312,1933312,-0.004362798,963.02
0.7401735,945,356,0.013278631,0.15141602,0.9733590260148048,0.018423315,5585.086456775665,8.01,1935360,1935360,-0.003225124,963.92
0.8365582,946,354,0.013432969,0.16210938,0.977971076965332,0.008470329,5590.857626914978,8.17,1937408,1937408,-0.0019409138,965.77
0.8608221,947,357,0.010410417,0.1283203,0.8723981231451035,0.05880726,5596.592338323593,7.96,1939456,1939456,-0.0014471223,969.8
0.8877138,948,380,0.012170852,0.14321288,0.16596543788909912,0.00013960988,5601.9726276397705,7.42,1941504,1941504,-0.0029016756,976.78
0.9432966,949,380,0.01255275,0.16323242,0.5092833936214447,0.00018573986,5607.35976099968,6.74,1943552,1943552,-0.0009765293,980.51
0.6739895,950,355,0.011828187,0.11308594,0.9526258818805218,0.028974727,5613.123056411743,6.46,1945600,1945600,-0.0027952963,982.94
0.84986925,951,356,0.011092538,0.12592773,0.9498313218355179,0.03800469,5618.865508794785,6.12,1947648,1947648,-0.002694923,983.25
