time_elapsed,eplenmean,value_loss,nupdates,eprewmean,approxkl,fps,policy_entropy,explained_variance,serial_timesteps,policy_loss,clipfrac,total_timesteps
9.251476526260376,1260.6666666666667,18.938068,1,536.6666666666666,0.0003844461,486,0.742164,0.9670301340520382,1500,-0.0010549654,0.0,4500
18.28572940826416,1178.1666666666667,22.446833,2,450.0,0.00014607928,498,0.79188204,0.9504604339599609,3000,-0.0008118147,0.0,9000
27.643447160720825,1255.111111111111,20.375435,3,477.44444444444446,5.236386e-05,480,0.9032878,0.9619753956794739,4500,-0.00032271593,0.0,13500
36.723613262176514,1278.0833333333333,22.725632,4,505.25,3.2105145e-05,495,0.8763868,0.9577362686395645,6000,-0.00014091468,0.0,18000
45.64740347862244,1278.625,19.15624,5,481.3125,5.8721445e-05,504,0.90757316,0.964067917317152,7500,-0.00025872226,0.0,22500
54.6216242313385,1262.4,22.618702,6,485.05,3.258609e-05,501,0.7564021,0.9607056714594364,9000,-0.00026636155,0.0,27000
63.732839822769165,1282.0,19.506796,7,504.30434782608694,1.7311984e-05,493,0.93225074,0.9662093780934811,10500,-0.00022049024,0.0,31500
72.29913473129272,1282.2692307692307,18.364595,8,498.8076923076923,2.889926e-06,525,0.91345835,0.9618163146078587,12000,-4.7504356e-05,0.0,36000
81.48080801963806,1268.2333333333333,17.170732,9,473.7,3.2204414e-05,490,0.7924505,0.965784028172493,13500,-0.00014933216,0.0,40500
90.85928177833557,1258.3235294117646,21.26013,10,466.20588235294116,9.169199e-05,479,0.8210237,0.959782712161541,15000,-0.0003127534,0.0,45000
99.99284958839417,1270.0,21.125662,11,482.02702702702703,1.672771e-05,492,0.87508553,0.9639827497303486,16500,-0.00011163781,0.0,49500
109.23960208892822,1281.35,22.482437,12,489.25,1.69696e-05,486,0.98467463,0.9527031108736992,18000,-7.75969e-05,0.0,54000
118.4908094406128,1275.590909090909,21.265108,13,490.1363636363636,0.00022508831,486,0.8899429,0.9622054658830166,19500,-0.0009154334,0.0,58500
127.77235293388367,1256.7916666666667,19.302876,14,477.2083333333333,3.9443396e-05,484,0.71452,0.9599559344351292,21000,-8.2758095e-05,0.0,63000
137.21667790412903,1252.8653846153845,18.4591,15,468.65384615384613,3.236213e-05,476,0.7621944,0.9626861624419689,22500,-0.00031241073,0.0,67500
146.4630355834961,1254.267857142857,27.102112,16,475.5,7.187815e-05,486,0.9023351,0.9533374533057213,24000,-0.00026622962,0.0,72000
155.2816412448883,1259.8333333333333,23.532217,17,478.21666666666664,4.352677e-05,510,0.904841,0.9560801796615124,25500,-0.00024835355,0.0,76500
164.31332111358643,1257.4920634920634,19.514757,18,477.7142857142857,2.7631524e-05,498,0.87787145,0.9646163657307625,27000,-9.727507e-05,0.0,81000
173.7411344051361,1231.7941176470588,25.069891,19,458.3970588235294,0.00012964992,477,0.57333064,0.9332380592823029,28500,-0.00067464664,0.0,85500
