value_loss,approxkl,time_elapsed,fps,eplenmean,policy_loss,serial_timesteps,nupdates,eprewmean,total_timesteps,policy_entropy,clipfrac,explained_variance
21.630388,6.054408e-06,1938.2950201034546,535,1217.21,-3.0884592e-05,303000,202,453.52,909000,0.9113434,0.0,0.9600035361945629
23.571257,9.193809e-06,1946.8756046295166,524,1224.04,-0.00015140125,304500,203,462.86,913500,1.015058,0.0,0.9574165530502796
25.562605,2.9957664e-05,1955.8348410129547,502,1223.88,-0.00011645916,306000,204,467.27,918000,0.8366595,0.0,0.9556646309792995
21.19948,8.168191e-06,1964.7981350421906,502,1226.41,-4.3337113e-05,307500,205,462.13,922500,0.99702674,0.0,0.9583269283175468
22.798668,0.00020341435,1973.8103799819946,499,1233.65,-0.00056358514,309000,206,470.72,927000,1.0109512,0.0,0.9582591205835342
20.913382,4.504981e-05,1982.762440443039,502,1246.61,-0.00014861251,310500,207,481.16,931500,0.9732103,0.0,0.9640212580561638
21.087463,7.796274e-05,1991.7579636573792,500,1251.49,-0.00033379026,312000,208,483.06,936000,0.9907263,0.0,0.9616044498980045
26.84541,0.00014027543,2001.1712939739227,478,1252.97,-0.000517976,313500,209,484.26,940500,0.9043818,0.0,0.9558952525258064
18.954771,4.6350764e-05,2010.7007579803467,472,1253.25,-0.00034293986,315000,210,482.2,945000,0.83724356,0.0,0.9622370824217796
22.384344,6.501901e-05,2019.871069908142,490,1251.22,-0.00039810684,316500,211,478.05,949500,0.9138539,0.0,0.955751970410347
25.50912,6.2801873e-06,2029.4217467308044,471,1255.54,-8.349176e-05,318000,212,484.37,954000,0.94333285,0.0,0.9546929560601711
24.611408,1.8556811e-05,2038.885817527771,475,1254.07,-0.0001122415,319500,213,478.9,958500,0.7840811,0.0,0.9482402876019478
19.402481,0.0001645347,2047.7465913295746,507,1253.92,-0.00059160107,321000,214,478.5,963000,0.96468943,0.0,0.9672319889068604
22.797235,4.9406546e-05,2056.722053050995,501,1259.98,-0.00016526604,322500,215,481.92,967500,0.8663104,0.0,0.9589746072888374
22.469936,3.7165122e-05,2065.496281147003,512,1265.73,-0.00025809478,324000,216,486.9,972000,0.9610879,0.0,0.9635725803673267
23.35095,2.6526786e-05,2074.2602667808533,513,1260.67,-0.00013408993,325500,217,480.49,976500,0.9258328,0.0,0.9546977244317532
26.227634,6.7080255e-05,2085.5217187404633,399,1266.08,-0.0003741478,327000,218,484.75,981000,0.8269642,0.0,0.9548525474965572
21.409357,2.8536375e-05,2094.6020505428314,495,1269.75,-0.000115905765,328500,219,487.12,985500,0.80991745,0.0,0.9564396068453789
20.186953,8.162419e-06,2103.5036704540253,505,1273.22,-6.0596234e-05,330000,220,490.9,990000,0.81775343,0.0,0.9612143039703369
27.412617,0.0001522313,2113.3002140522003,459,1277.0,-0.00048355662,331500,221,499.94,994500,0.9056514,0.0,0.9574063010513783
19.979412,2.6765298e-05,2121.966841697693,519,1267.11,-9.0777714e-05,333000,222,488.0,999000,0.79576826,0.0,0.9561555348336697
24.294363,9.673144e-05,2131.2807137966156,483,1260.32,-0.0004311333,334500,223,482.38,1003500,0.82944185,0.0,0.9537328779697418
21.61059,0.00014900492,2139.973032474518,517,1259.99,-0.00080631254,336000,224,482.72,1008000,0.85128385,0.0,0.9603579863905907
19.123547,6.714671e-05,2148.3309042453766,538,1263.04,-0.00025285978,337500,225,488.35,1012500,0.86626863,0.0,0.9650470018386841
23.273533,0.00014960232,2156.97602725029,520,1256.62,-0.00046489493,339000,226,478.18,1017000,0.92334443,0.0,0.9566500298678875
24.539051,6.187695e-05,2165.9479706287384,501,1259.22,-0.00027263685,340500,227,481.59,1021500,0.8293666,0.0,0.9580452740192413
20.14507,0.0003027836,2174.3296077251434,536,1260.65,-0.0011701385,342000,228,480.95,1026000,0.7576157,0.0,0.9533565603196621
24.779198,0.00017556899,2182.640907764435,541,1263.24,-0.0003996606,343500,229,488.29,1030500,0.966063,0.0,0.9558378420770168
19.413073,0.00018238276,2191.322228193283,518,1263.67,-0.00047103444,345000,230,489.91,1035000,0.83798295,0.0,0.9675899036228657
23.323671,1.927106e-05,2200.4754745960236,491,1240.65,-0.00017314409,346500,231,464.8,1039500,0.69599557,0.0,0.9560930579900742
20.317131,1.4206957e-05,2208.796396970749,540,1243.77,-5.30816e-05,348000,232,466.43,1044000,0.90703917,0.0,0.9579544365406036
26.810392,3.0985557e-05,2218.0591564178467,485,1219.23,-0.00012125135,349500,233,449.43,1048500,0.6897076,0.0,0.9453235305845737
20.335455,2.2560216e-05,2226.5714750289917,528,1210.13,-0.00024126157,351000,234,443.39,1053000,0.80264914,0.0,0.9631112143397331
34.867237,4.5136483e-05,2236.054609298706,474,1189.42,-0.00031763475,352500,235,427.3,1057500,0.7887848,0.0,0.9292273297905922
21.356956,0.00012291623,2244.7395226955414,518,1191.42,-0.00045856196,354000,236,430.18,1062000,0.9031443,0.0,0.9603021889925003
23.184616,0.00023141103,2253.2662773132324,527,1198.64,-0.0006380513,355500,237,440.78,1066500,0.9030336,0.0,0.9571705535054207
26.359373,0.00014213435,2262.3339655399323,496,1184.76,-0.0005640774,357000,238,433.76,1071000,0.7817958,0.0,0.9493443742394447
23.467085,1.9487557e-05,2271.44158577919,494,1186.76,-0.00013485923,358500,239,438.92,1075500,0.88304824,0.0,0.9604636542499065
19.685398,0.00013093532,2280.478754758835,497,1175.64,-0.00046749652,360000,240,425.81,1080000,0.570688,0.0,0.9408857263624668
24.401098,1.4411233e-05,2289.8557872772217,479,1157.67,-6.280065e-05,361500,241,405.69,1084500,0.7135859,0.0,0.946118988096714
28.07196,4.5139743e-05,2299.0107457637787,491,1148.38,-0.0001719643,363000,242,402.9,1089000,0.8814695,0.0,0.9445091262459755
20.542862,1.25278075e-05,2308.259848356247,486,1141.15,-0.00014484384,364500,243,397.6,1093500,0.633562,0.0,0.9557479545474052
31.51703,4.54575e-06,2317.6437368392944,479,1132.57,-5.1400497e-05,366000,244,397.31,1098000,0.78925055,0.0,0.9381446950137615
21.527908,2.0639056e-05,2326.47469162941,509,1127.85,-0.0002519606,367500,245,393.58,1102500,0.7782426,0.0,0.962961919605732
14.852439,0.00011498831,2335.157215118408,518,1123.97,-0.0005501669,369000,246,388.07,1107000,0.7385233,0.0,0.9684914015233517
24.246834,7.163931e-06,2344.068817138672,504,1127.49,-6.615857e-05,370500,247,392.31,1111500,0.9175328,0.0,0.9596357569098473
20.655317,0.0003784332,2353.1184537410736,497,1126.42,-0.0009664575,372000,248,388.05,1116000,0.69579107,0.00015555556,0.9533620737493038
23.122238,6.028075e-06,2362.086128473282,501,1128.49,-6.745552e-06,373500,249,386.18,1120500,0.87192774,0.0,0.9511086456477642
22.461254,2.2838272e-05,2371.0404369831085,502,1121.81,-0.00019776411,375000,250,382.07,1125000,0.7724832,0.0,0.9559521228075027
20.907026,2.4742494e-05,2379.949726343155,505,1120.49,-0.00019494013,376500,251,382.48,1129500,0.7692508,0.0,0.9558093026280403
23.649681,2.3844643e-05,2388.845862388611,505,1119.98,-0.00023620667,378000,252,381.07,1134000,0.8578191,0.0,0.9612060412764549
19.08043,5.746606e-05,2397.637782096863,511,1117.92,-0.00022912836,379500,253,382.62,1138500,0.7750573,0.0,0.9620913080871105
27.877981,1.4978211e-05,2407.124745130539,474,1104.3,-0.00016754268,381000,254,365.8,1143000,0.85585266,0.0,0.9500197619199753
18.096088,2.2330038e-05,2415.5769279003143,532,1110.26,-0.00016018983,382500,255,373.47,1147500,0.8278943,0.0,0.9697530400007963
21.00972,1.8849072e-05,2424.5132415294647,503,1114.87,-0.00012494568,384000,256,372.43,1152000,0.8841732,0.0,0.9603872634470463
24.263601,9.8177436e-05,2433.5010783672333,500,1127.64,-0.0003559391,385500,257,384.95,1156500,0.8455883,0.0,0.9602648317813873
22.04822,7.149769e-05,2441.9545443058014,532,1128.06,-0.0004453899,387000,258,386.22,1161000,0.8250315,0.0,0.9567666761577129
20.38262,4.9069975e-05,2450.2785563468933,540,1137.06,-0.00023236011,388500,259,394.9,1165500,0.95047814,0.0,0.9652156680822372
18.010178,3.117739e-05,2458.8696961402893,523,1140.22,-0.00017007739,390000,260,399.11,1170000,0.8529528,0.0,0.9670803137123585
23.875938,2.5613242e-06,2468.3035130500793,477,1152.96,-3.035483e-05,391500,261,408.46,1174500,0.7981054,0.0,0.9534785374999046
23.567347,4.095755e-05,2477.1420435905457,509,1141.66,-0.0002442267,393000,262,394.23,1179000,0.7690657,0.0,0.9572884254157543
18.16497,2.5591553e-05,2485.3034286499023,551,1143.28,-0.0001846828,394500,263,391.88,1183500,0.84415555,0.0,0.9634098373353481
26.48473,0.0003149028,2494.2246956825256,504,1144.09,-0.00068377575,396000,264,395.84,1188000,0.8881933,0.0,0.9523018635809422
28.365015,6.448546e-05,2503.3097910881042,495,1146.96,-0.0003090739,397500,265,397.91,1192500,0.7941676,0.0,0.9469171017408371
22.142088,2.2255239e-05,2511.674211025238,538,1151.32,-9.021869e-05,399000,266,407.69,1197000,0.77274966,0.0,0.9623997434973717
20.632244,1.4339161e-05,2520.213006734848,527,1165.14,-7.295192e-05,400500,267,420.13,1201500,0.91480094,0.0,0.962712287902832
20.45643,2.1868176e-05,2528.6234800815582,535,1167.11,-0.00011493112,402000,268,418.15,1206000,0.9106435,0.0,0.96034250035882
22.885448,5.413395e-05,2537.4672470092773,508,1171.62,-0.0003567674,403500,269,414.79,1210500,0.8290917,0.0,0.9609219431877136
25.354753,6.814934e-05,2546.54478597641,495,1183.82,-0.00027487258,405000,270,425.63,1215000,0.8337102,0.0,0.9546560868620872
24.727879,0.00010694571,2555.2142627239227,519,1202.21,-0.0005577709,406500,271,440.23,1219500,0.9969621,0.0,0.9457858428359032
22.422092,4.521849e-06,2563.2977266311646,556,1212.97,-1.6368786e-05,408000,272,450.17,1224000,0.9844071,0.0,0.9605339169502258
19.29379,0.0001363661,2571.6885030269623,536,1222.47,-0.0004960307,409500,273,460.32,1228500,0.8572614,0.0,0.9661218896508217
21.963814,4.4052973e-05,2580.323347568512,521,1224.41,-0.0003439152,411000,274,459.67,1233000,0.93899614,0.0,0.9585521556437016
26.336075,8.0888734e-05,2588.9447815418243,521,1227.62,-0.00031344668,412500,275,468.08,1237500,0.7699617,0.0,0.956605814397335
22.932493,8.745987e-05,2598.0737335681915,492,1233.14,-0.00050266465,414000,276,473.11,1242000,0.91625303,0.0,0.950636237859726
23.047426,1.3260442e-05,2606.851279735565,512,1238.95,-0.00012474881,415500,277,477.45,1246500,0.84659654,0.0,0.9590952768921852
23.908762,0.000101590274,2615.5885236263275,515,1241.45,-0.00030873783,417000,278,480.16,1251000,0.91624236,0.0,0.9498075284063816
27.90373,3.2928467e-05,2624.86474442482,485,1244.95,-0.0001657345,418500,279,485.27,1255500,0.82448065,0.0,0.9479814805090427
18.637974,2.220916e-05,2633.1509807109833,543,1239.18,-0.0002021354,420000,280,480.81,1260000,0.7043833,0.0,0.9617251791059971
25.354237,0.00014692786,2642.108861684799,502,1247.7,-0.00068991556,421500,281,486.35,1264500,0.8998851,0.0,0.9539968185126781
21.35069,1.07905935e-05,2650.8561911582947,514,1251.6,-7.1749964e-05,423000,282,494.29,1269000,0.9051546,0.0,0.9618512392044067
20.931442,5.2315554e-05,2659.965447664261,494,1246.46,-0.0002726137,424500,283,488.6,1273500,0.78346413,0.0,0.9645107612013817
23.918276,9.4725176e-05,2668.6071112155914,520,1244.49,-0.00035610108,426000,284,489.46,1278000,0.8567749,0.0,0.9598917551338673
22.44249,8.049536e-06,2677.3194019794464,516,1251.75,-0.00010521797,427500,285,493.51,1282500,0.95997953,0.0,0.9575107060372829
18.749788,5.161166e-06,2685.9291713237762,522,1252.09,-6.915764e-05,429000,286,491.81,1287000,0.7904123,0.0,0.9619262889027596
24.394573,7.5255216e-06,2695.022689819336,494,1237.11,-8.4087296e-05,430500,287,474.13,1291500,0.8234237,0.0,0.9527471847832203
29.886986,6.0458297e-06,2704.104878425598,495,1232.65,-0.000102885206,432000,288,471.21,1296000,0.72701967,0.0,0.9388837404549122
23.176226,0.00043130745,2712.852439880371,514,1242.84,-0.0007416418,433500,289,484.34,1300500,0.98220795,0.0,0.9540073648095131
21.383335,9.6567615e-05,2721.4546694755554,523,1250.58,-0.0004282183,435000,290,491.82,1305000,0.89083636,0.0,0.9607856012880802
21.962011,0.00010441256,2730.001042366028,526,1259.81,-0.00055031653,436500,291,503.78,1309500,0.9530887,0.0,0.963739663362503
26.169258,0.00021532697,2738.7072253227234,516,1256.19,-0.00082811015,438000,292,495.68,1314000,0.80321985,0.0,0.95130630210042
20.641043,2.1346461e-05,2747.753249645233,497,1251.89,-0.00021384079,439500,293,489.17,1318500,0.75353587,0.0,0.9634223580360413
27.039358,0.00013829407,2756.707283258438,502,1249.55,-0.00042663465,441000,294,484.14,1323000,0.7004231,0.0,0.9457611031830311
17.758219,9.64056e-06,2765.2604155540466,526,1249.61,-0.00013028958,442500,295,486.76,1327500,0.7877726,0.0,0.9665698260068893
22.91948,1.3727193e-05,2774.234700679779,501,1251.36,-8.3022474e-05,444000,296,490.17,1332000,0.88797534,0.0,0.9602934196591377
22.585342,5.006842e-05,2783.072552919388,509,1241.38,-0.00045186773,445500,297,482.28,1336500,0.77953833,0.0,0.9596267864108086
25.353443,2.5414301e-05,2792.2317492961884,491,1236.96,-0.0002125517,447000,298,481.67,1341000,0.8191719,0.0,0.9514103792607784
25.674204,7.9260615e-05,2800.9810783863068,514,1227.4,-0.0004340485,448500,299,471.7,1345500,0.91046333,0.0,0.9532652944326401
25.728392,1.654021e-05,2809.741574525833,513,1214.48,-0.00022817902,450000,300,458.27,1350000,0.65330905,0.0,0.9489731900393963
19.374067,1.0355866e-05,2818.7158801555634,501,1206.54,-8.154192e-05,451500,301,451.42,1354500,0.84792566,0.0,0.9608290418982506
30.638008,1.3892994e-05,2827.8430972099304,493,1201.19,-0.000117523974,453000,302,447.97,1359000,0.79693025,0.0,0.9486479572951794
23.598137,4.608945e-05,2836.991619348526,491,1191.97,-0.00030061253,454500,303,445.1,1363500,0.7559433,0.0,0.9538352601230145
23.765676,9.841876e-06,2845.6205670833588,521,1190.17,-0.00010229808,456000,304,443.82,1368000,0.75827026,0.0,0.9529594480991364
23.086311,6.617546e-05,2853.9431290626526,540,1183.58,-0.00023236616,457500,305,437.97,1372500,0.91177964,0.0,0.9559330865740776
20.932148,6.0320286e-05,2862.89826130867,502,1186.22,-0.00022780744,459000,306,442.53,1377000,0.949877,0.0,0.9629591926932335
25.310827,0.00032067767,2872.188730955124,484,1194.95,-0.001367405,460500,307,449.64,1381500,0.74673116,0.0002444444,0.9547439329326153
25.642607,7.0467877e-06,2881.042355775833,508,1197.54,-7.0835e-05,462000,308,446.66,1386000,0.93457407,0.0,0.9504302330315113
22.254173,1.1090935e-05,2889.328502178192,543,1192.0,-0.00012382222,463500,309,440.48,1390500,0.86968595,0.0,0.9559970125555992
23.859629,6.1169725e-05,2898.488869905472,491,1193.27,-0.00031130778,465000,310,438.64,1395000,0.83815306,0.0,0.9561912082135677
18.736311,1.2714649e-05,2906.95712685585,531,1191.09,-0.0001299411,466500,311,433.53,1399500,0.7565096,0.0,0.9564607553184032
21.054201,1.6344444e-05,2915.2851877212524,540,1185.18,-0.0001836427,468000,312,424.55,1404000,0.9671325,0.0,0.9573087133467197
27.174423,7.6589014e-05,2924.0494244098663,513,1190.36,-0.00031717416,469500,313,437.59,1408500,0.88474464,0.0,0.9529152363538742
24.627392,0.00011235997,2932.9969737529755,502,1197.34,-0.00022491087,471000,314,447.9,1413000,0.823183,0.0,0.959181047976017
22.64378,2.7470189e-05,2941.5480625629425,526,1207.0,-0.00017474001,472500,315,456.91,1417500,0.8809804,0.0,0.9602481685578823
27.217592,0.00010489433,2950.6172819137573,496,1198.94,-0.00054308923,474000,316,442.81,1422000,0.8881884,0.0,0.941825095564127
19.86065,5.144925e-05,2959.1180381774902,529,1198.67,-0.00025580844,475500,317,443.79,1426500,0.8792412,0.0,0.9680496864020824
20.982332,3.9514103e-05,2967.659857749939,526,1199.57,-0.00017727121,477000,318,441.83,1431000,0.8722336,0.0,0.9682475738227367
27.333153,2.9228038e-05,2976.965384721756,483,1206.61,-0.00013469321,478500,319,449.51,1435500,0.91813433,0.0,0.95040537789464
22.72556,5.3963076e-06,2985.8294224739075,507,1212.85,-2.8064318e-05,480000,320,452.86,1440000,0.9452095,0.0,0.9567045606672764
23.49944,1.5672931e-05,2995.112085580826,484,1218.72,-0.00012838353,481500,321,458.31,1444500,0.77081317,0.0,0.9586501568555832
23.684359,1.5368661e-05,3003.537616968155,534,1225.47,-0.00014010466,483000,322,465.53,1449000,0.944978,0.0,0.9561658836901188
22.111887,5.4235417e-05,3012.3953864574432,508,1227.68,-0.000363461,484500,323,469.52,1453500,0.8430607,0.0,0.9603636935353279
23.255766,5.973684e-05,3021.044522047043,520,1227.45,-0.00029160752,486000,324,468.83,1458000,0.8322818,0.0,0.9581068679690361
30.250696,0.00015087525,3030.3672037124634,482,1219.01,-0.00043267774,487500,325,463.42,1462500,0.7577265,0.0,0.9414429068565369
28.427753,0.000256995,3039.4380798339844,496,1219.96,-0.00083479256,489000,326,469.42,1467000,0.8744534,0.0,0.9520814158022404
21.65674,6.94405e-05,3048.0141010284424,524,1233.07,-0.0002710093,490500,327,475.56,1471500,0.87292325,0.0,0.9626232460141182
28.00204,2.9723087e-05,3057.335547208786,482,1236.21,-0.00021044204,492000,328,481.55,1476000,0.9400874,0.0,0.9448919557034969
16.96791,4.0032963e-05,3065.9049763679504,525,1226.99,-0.0003545709,493500,329,472.45,1480500,0.6258454,0.0,0.9481113627552986
19.190094,2.0646608e-05,3074.628744125366,515,1230.44,-0.00013333444,495000,330,469.53,1485000,0.9672754,0.0,0.9586255587637424
24.872847,4.5915414e-05,3084.0883054733276,475,1243.82,-0.0002245041,496500,331,484.2,1489500,0.8845504,0.0,0.9585804231464863
25.025887,1.6492328e-05,3093.209395170212,493,1251.48,-0.0001998265,498000,332,493.97,1494000,0.85722464,0.0,0.9540523141622543
23.513079,9.0335365e-05,3102.2502961158752,497,1249.71,-0.0003795656,499500,333,489.34,1498500,0.77127475,0.0,0.9604291915893555
18.812866,0.00014406035,3110.9775037765503,515,1242.18,-0.00045871444,501000,334,485.29,1503000,0.8475004,0.0,0.9640295617282391
29.61209,2.2865484e-05,3120.0895981788635,493,1238.02,-0.00014190013,502500,335,480.44,1507500,0.9638999,0.0,0.9461222402751446
23.661379,1.31304805e-05,3128.7361085414886,520,1241.87,-7.2842624e-05,504000,336,487.66,1512000,0.79017717,0.0,0.9524969831109047
24.530554,8.129457e-05,3137.4322423934937,517,1247.3,-0.00041061683,505500,337,488.89,1516500,0.9948272,0.0,0.9530271328985691
22.003506,3.5934194e-05,3146.2347226142883,511,1252.33,-0.00026278733,507000,338,498.01,1521000,0.9197717,0.0,0.9614416845142841
26.265903,0.00019901864,3155.0710937976837,509,1262.97,-0.0005908366,508500,339,512.97,1525500,0.88571686,0.0,0.9512482024729252
24.045053,0.00029758026,3163.6920206546783,522,1269.16,-0.0004491561,510000,340,524.57,1530000,0.96361536,0.0,0.9544093385338783
21.34881,4.5017852e-05,3172.2650475502014,524,1272.63,-0.00020502247,511500,341,524.84,1534500,0.9011787,0.0,0.9602637253701687
23.080332,6.4225696e-06,3181.116986989975,508,1262.23,-9.130934e-05,513000,342,512.74,1539000,0.757812,0.0,0.9582526758313179
20.104763,2.2528133e-05,3189.8399045467377,515,1263.61,-9.4477124e-05,514500,343,508.87,1543500,1.0031,0.0,0.9638193175196648
27.660498,3.366366e-05,3198.883008956909,497,1255.42,-0.00030615221,516000,344,503.98,1548000,0.7736568,0.0,0.9430673010647297
25.658974,2.3478478e-05,3207.539387702942,519,1255.61,-0.00014496088,517500,345,502.96,1552500,0.8788419,0.0,0.9534264765679836
21.613733,1.0942746e-05,3216.0730242729187,527,1253.15,-6.4665175e-05,519000,346,499.43,1557000,0.8719758,0.0,0.9616154469549656
22.211418,6.533837e-05,3224.8537402153015,512,1248.88,-0.00042572274,520500,347,500.18,1561500,0.8281884,0.0,0.9635418802499771
20.134647,2.5878986e-05,3233.311817407608,532,1243.67,-0.00013010339,522000,348,496.31,1566000,0.89100176,0.0,0.9621539227664471
22.693697,1.7003074e-05,3242.1952645778656,506,1252.27,-0.00014078204,523500,349,502.55,1570500,0.85970366,0.0,0.9607911072671413
19.010174,0.00016121837,3251.1539471149445,502,1244.97,-0.0005621737,525000,350,492.45,1575000,0.8498447,0.0,0.9670991227030754
22.806847,3.7831134e-05,3260.166969537735,499,1248.69,-0.00017357158,526500,351,496.38,1579500,0.9099516,0.0,0.9569899365305901
22.945887,6.176585e-05,3268.9398424625397,512,1255.93,-0.00028961094,528000,352,501.71,1584000,0.9251892,0.0,0.9572893641889095
23.53271,3.7743117e-05,3278.2350153923035,484,1265.95,-0.000118844546,529500,353,502.05,1588500,0.9546304,0.0,0.9546422585844994
27.973381,3.2070568e-06,3287.9793343544006,461,1269.03,-5.621986e-05,531000,354,497.59,1593000,0.98820215,0.0,0.942027360200882
24.75384,4.4226264e-05,3297.055512905121,495,1274.03,-0.0002992041,532500,355,503.98,1597500,0.89315504,0.0,0.9593121446669102
21.517427,0.00017069798,3305.6410009860992,524,1275.64,-0.00080153754,534000,356,508.29,1602000,0.90269554,2.2222222e-05,0.9630235433578491
20.39844,1.713516e-05,3314.4852690696716,508,1277.44,-0.00014261689,535500,357,505.61,1606500,0.9884063,0.0,0.9601706862449646
19.471033,0.00034704187,3323.150082588196,519,1283.63,-0.0011071191,537000,358,514.69,1611000,0.71733975,0.0002888889,0.9585140869021416
26.351702,3.8465307e-05,3332.053483247757,505,1275.34,-0.0001891348,538500,359,503.25,1615500,0.961161,0.0,0.9509138353168964
19.437725,0.00040168915,3341.026102542877,501,1273.69,-0.0011885533,540000,360,499.52,1620000,0.7123242,0.0,0.9530640915036201
21.832796,3.8534767e-05,3349.609338760376,524,1287.3,-0.00019335249,541500,361,512.91,1624500,0.9325106,0.0,0.9654254242777824
20.197563,0.00014099387,3358.213355779648,523,1293.77,-0.00047139722,543000,362,517.02,1629000,0.8897632,0.0,0.9599663242697716
31.45266,1.1700531e-05,3367.3320965766907,493,1284.93,-1.6977963e-05,544500,363,509.45,1633500,0.8732208,0.0,0.9424399770796299
22.706926,5.5448738e-05,3375.9664804935455,521,1278.13,-0.00052495295,546000,364,504.31,1638000,0.6584408,0.0,0.949969906359911
21.181032,4.1736534e-05,3384.1847364902496,547,1274.64,-0.00040132258,547500,365,503.08,1642500,0.96754724,0.0,0.9614814631640911
25.877268,2.926466e-05,3393.102712869644,504,1261.83,-0.0001474455,549000,366,491.96,1647000,0.7933804,0.0,0.952513974159956
31.266958,0.00013164026,3402.259298801422,491,1244.01,-0.000561921,550500,367,476.85,1651500,0.7053468,0.0,0.9410937689244747
22.296453,5.902666e-05,3410.6825437545776,534,1243.13,-0.00017499048,552000,368,471.65,1656000,0.97577304,0.0,0.9606415927410126
25.834505,4.2305976e-05,3419.409859895706,515,1245.64,-0.00036504175,553500,369,470.91,1660500,0.9355695,0.0,0.9470109082758427
24.648409,2.4850306e-05,3428.3466091156006,503,1250.7,-9.1599926e-05,555000,370,475.57,1665000,0.7543959,0.0,0.9545001946389675
22.845205,1.0580041e-05,3437.1589517593384,510,1245.25,-2.538868e-05,556500,371,473.49,1669500,0.9394731,0.0,0.9562266021966934
24.795767,2.1992382e-05,3445.7982244491577,520,1252.7,-0.0001318229,558000,372,481.54,1674000,0.94432837,0.0,0.955341424793005
35.107468,3.4649445e-05,3455.0437960624695,486,1247.56,-0.00030981452,559500,373,480.09,1678500,0.8185581,0.0,0.9385082349181175
22.769194,4.564341e-05,3463.829989671707,512,1255.38,-0.00020371965,561000,374,484.64,1683000,0.9172831,0.0,0.9591429494321346
23.47305,1.1508263e-05,3472.549241542816,516,1258.03,-0.000139313,562500,375,483.43,1687500,0.87624854,0.0,0.9545355252921581
28.965294,5.0952904e-06,3481.937649488449,479,1243.2,-3.9553168e-05,564000,376,472.64,1692000,0.7859986,0.0,0.9471919536590576
23.576971,1.8696748e-05,3490.5943570137024,519,1244.13,-0.0001005861,565500,377,475.93,1696500,0.8287249,0.0,0.9572719894349575
22.756807,4.383819e-05,3499.440589904785,508,1246.34,-0.0003310358,567000,378,482.24,1701000,0.94131684,0.0,0.961063027381897
21.954048,5.3396245e-05,3508.307150363922,507,1245.66,-0.00033205468,568500,379,477.45,1705500,0.84217703,0.0,0.9609669931232929
28.195068,9.2246744e-05,3517.5013389587402,489,1230.39,-0.0002701409,570000,380,467.12,1710000,0.8496657,0.0,0.9461748152971268
24.939093,4.914381e-05,3526.3618564605713,507,1220.1,-0.00029055186,571500,381,467.17,1714500,0.59595823,0.0,0.944612443447113
21.842718,0.00014576052,3534.9292652606964,525,1218.2,-0.0006045623,573000,382,469.7,1719000,0.8836283,0.0,0.9662829376757145
25.900536,7.2297817e-06,3543.8978068828583,501,1202.91,-5.3353928e-05,574500,383,451.62,1723500,0.83927506,0.0,0.9576553516089916
19.054531,4.641452e-06,3552.5793886184692,518,1205.39,-4.4003173e-05,576000,384,453.94,1728000,0.9077369,0.0,0.9649165570735931
23.325512,1.4404262e-05,3561.325876712799,514,1209.92,-9.078526e-05,577500,385,456.76,1732500,0.89036477,0.0,0.9599905386567116
25.272741,4.5947363e-06,3570.488347530365,491,1216.54,-4.6225876e-05,579000,386,463.16,1737000,0.81793046,0.0,0.9595707133412361
25.371862,2.352293e-05,3579.78142619133,484,1216.4,-0.00014741975,580500,387,465.71,1741500,0.8138962,0.0,0.9546027481555939
20.840765,4.5077457e-05,3588.4733057022095,517,1211.99,-0.00036544964,582000,388,459.84,1746000,0.87828696,0.0,0.9619749933481216
22.038523,0.00032238357,3597.3532667160034,506,1209.8,-0.0010496518,583500,389,458.28,1750500,0.9255602,0.00022222222,0.9638827368617058
27.223495,1.8339024e-05,3606.814738035202,475,1215.77,-8.830272e-05,585000,390,458.59,1755000,0.8399739,0.0,0.9524159915745258
20.714111,8.009241e-06,3615.2256042957306,535,1223.05,-5.627291e-05,586500,391,462.64,1759500,0.741904,0.0,0.9575743675231934
29.902306,0.00017295379,3624.1626472473145,503,1207.4,-0.0007270729,588000,392,448.39,1764000,0.81393343,0.0,0.9429835006594658
24.675518,0.000106146625,3633.1916365623474,498,1214.25,-0.00041466524,589500,393,455.75,1768500,0.8361268,0.0,0.9589645117521286
23.461388,0.0002300333,3641.909257411957,516,1224.76,-0.00087752304,591000,394,462.26,1773000,0.82785815,0.0,0.9597487114369869
23.318531,0.00023943762,3650.561244726181,520,1229.92,-0.0007943229,592500,395,468.01,1777500,0.9497394,0.0,0.9580291733145714
20.490042,0.00016861025,3659.0753586292267,528,1229.53,-0.00063865364,594000,396,467.84,1782000,0.83408546,0.0,0.9637257866561413
25.26579,0.00025380572,3667.890072107315,510,1225.08,-0.00092186756,595500,397,467.05,1786500,0.91680354,2.2222222e-05,0.9523708857595921
28.309387,6.363078e-05,3676.8241634368896,503,1229.2,-0.00034876785,597000,398,468.21,1791000,0.91732085,0.0,0.9502223171293736
22.705513,2.467588e-05,3685.2156312465668,536,1233.1,-9.785207e-05,598500,399,468.45,1795500,0.99053687,0.0,0.9596245959401131
21.365095,0.00016475827,3693.593478679657,537,1240.29,-0.0006755118,600000,400,472.97,1800000,0.97307914,0.0,0.9637074247002602
23.893782,2.4175413e-05,3702.5209918022156,504,1232.1,-0.00014164177,601500,401,463.71,1804500,0.63622034,0.0,0.9477518610656261
23.144373,0.00013528086,3711.007144212723,530,1239.02,-0.0006460784,603000,402,471.83,1809000,1.0088407,0.0,0.9558480754494667
