serial_timesteps,policy_loss,nupdates,explained_variance,policy_entropy,time_elapsed,value_loss,clipfrac,fps,eplenmean,total_timesteps,approxkl,eprewmean
92672,-0.0013236306,181,0.6707530617713928,1.4768673,1199.4911041259766,0.00022098499,0.0,541,1479.3766666666668,741376,0.00063162117,19.35333333333333
93184,-0.0012417285,182,0.8588482737541199,1.4768052,1204.8651304244995,0.0003325182,0.0,762,1479.3766666666668,745472,0.00048347926,19.35333333333333
93696,-0.0005375993,183,0.8489616811275482,1.4759734,1211.9040176868439,0.0005312228,0.0,581,1477.4866666666667,749568,0.0001710545,19.35333333333333
94208,-0.001192082,184,0.9202921316027641,1.4733126,1218.9320912361145,0.00044903663,0.0,582,1476.2933333333333,753664,0.00044538957,19.35333333333333
94720,-7.986127e-05,185,0.08242601156234741,1.4725305,1224.5791451931,0.34471384,0.0,725,1476.2933333333333,757760,1.6875198e-05,19.35333333333333
95232,-0.00019022866,186,0.08735644817352295,1.4805888,1231.2749276161194,3.001711,0.0,611,1476.2933333333333,761856,5.4752432e-05,19.35333333333333
95744,-0.00072452717,187,0.20845144987106323,1.474197,1238.4429559707642,0.35505378,0.0,571,1476.2933333333333,765952,7.826449e-05,19.99
96256,-7.76557e-05,188,0.1739596128463745,1.4781332,1244.2531678676605,0.7543682,0.0,705,1476.2933333333333,770048,1.4660327e-05,20.116666666666667
96768,-0.0032223002,189,0.7146958410739899,1.4967928,1251.719429731369,0.01944545,0.0061767576,548,1476.2933333333333,774144,0.002342688,20.346666666666668
97280,-0.0008872794,190,0.2003774642944336,1.4858924,1258.5127928256989,1.1753237,0.00012207031,602,1476.2933333333333,778240,0.00016860878,20.363333333333333
97792,-0.00039703515,191,0.1142878532409668,1.4899313,1265.939198732376,9.803946,0.0,551,1475.5433333333333,782336,0.0001431222,20.936666666666667
98304,-0.00041183774,192,0.1599101424217224,1.5002707,1273.5718846321106,20.111498,0.0,536,1475.1433333333334,786432,0.00018950122,22.526666666666667
98816,-0.0005831309,193,0.9198924452066422,1.492174,1279.7974689006805,0.0036492296,0.0,657,1475.0433333333333,790528,9.060626e-05,24.653333333333332
99328,-9.849716e-05,194,0.072085440158844,1.4882563,1287.2123532295227,4.94534,0.0,552,1475.0433333333333,794624,3.9626077e-05,25.213333333333335
99840,-0.00011846153,195,0.1343269944190979,1.4973055,1295.8299190998077,5.492633,0.0,475,1475.0433333333333,798720,8.334185e-05,26.273333333333333
100352,-0.0011438997,196,0.1265987753868103,1.5040066,1302.3814589977264,9.492054,0.001538086,625,1475.0433333333333,802816,0.00048649893,26.273333333333333
100864,-0.00059064786,197,0.15913176536560059,1.5230596,1309.923959493637,27.063852,0.0,543,1475.0433333333333,806912,0.00024316173,27.87
101376,-0.0007861952,198,0.2115805745124817,1.5246444,1318.8946766853333,19.332506,0.0,456,1475.0433333333333,811008,0.0002890976,33.026666666666664
101888,-0.0026820905,199,0.8953854218125343,1.5005399,1324.936397075653,0.002649014,0.0011474609,678,1475.0433333333333,815104,0.0014374771,33.13333333333333
102400,-0.00012956848,200,0.29676592350006104,1.4868609,1331.3236601352692,1.0108372,0.0,641,1475.0433333333333,819200,3.415786e-05,33.303333333333335
102912,-0.00083910243,201,0.20209896564483643,1.4943765,1338.9248158931732,4.1520834,0.0,539,1475.0433333333333,823296,0.00018648371,34.36666666666667
103424,-0.0020979282,202,0.6517363786697388,1.496022,1345.1563816070557,0.043693367,0.0018310547,657,1475.0433333333333,827392,0.0013550243,34.403333333333336
103936,-0.00168656,203,0.9134353771805763,1.4987199,1351.4316229820251,0.0023285449,0.0024902343,652,1474.54,831488,0.00087543984,34.403333333333336
104448,-0.0015400562,204,0.7881414443254471,1.5135067,1359.4114849567413,0.0045981384,0.0,513,1473.0,835584,0.0004102846,34.403333333333336
104960,-0.00070832827,205,0.09744924306869507,1.5258596,1365.6828367710114,17.44607,0.0,653,1472.4333333333334,839680,0.00011140263,35.44
105472,-0.00028678958,206,0.09468322992324829,1.5244114,1373.0897510051727,26.076756,0.0,553,1472.4333333333334,843776,5.1758474e-05,39.47
105984,-0.00040174523,207,0.17756402492523193,1.5214207,1380.4645593166351,2.6008224,0.0,555,1472.21,847872,0.00010794407,40.12
106496,-0.0011742169,208,0.812064915895462,1.5269918,1386.7410778999329,0.001172242,0.00036621094,652,1470.9366666666667,851968,0.0006691428,40.12
107008,-0.0021020328,209,0.8386230319738388,1.5278983,1393.1175289154053,0.0010026935,0.0,642,1469.3966666666668,856064,0.00093466556,40.12
107520,-0.00049334805,210,0.25081557035446167,1.5264771,1399.9232618808746,0.28328177,0.0,601,1469.3966666666668,860160,0.00013434835,40.11333333333334
108032,-0.0007354507,211,0.18054181337356567,1.5174286,1406.5225918293,3.8369098,0.0,620,1469.3966666666668,864256,0.00023502992,40.72
108544,-0.00010270385,212,0.18835270404815674,1.5146815,1413.055738210678,10.936567,0.0,627,1469.3966666666668,868352,2.2750532e-05,42.35
109056,-0.0015789581,213,0.2658599615097046,1.5165466,1420.0557057857513,2.6249473,0.0,585,1469.3966666666668,872448,0.0003751213,43.41
109568,-0.0031114544,214,0.28292661905288696,1.5202157,1426.5245513916016,1.7417591,0.0026123046,633,1469.3966666666668,876544,0.0009953072,43.75
110080,-0.00016738276,215,0.2513817548751831,1.5233629,1433.1790463924408,3.2569592,0.0,615,1469.3966666666668,880640,3.1799198e-05,44.18
110592,2.8183484e-05,216,0.35815346240997314,1.5216929,1439.6502268314362,0.842375,0.0,633,1469.3966666666668,884736,1.0061522e-05,44.49333333333333
111104,-0.0009185084,217,0.8865676671266556,1.5362417,1445.9893772602081,0.007862042,0.0,646,1469.3333333333333,888832,0.0007122721,43.92
111616,-0.000404569,218,0.8243698179721832,1.5356771,1453.8004746437073,0.0032503107,0.0,524,1463.97,892928,0.00011870585,43.54666666666667
112128,-0.0020509618,219,0.1765451431274414,1.5438738,1460.0280718803406,6.073145,0.00061035156,657,1463.97,897024,0.0005318358,43.54666666666667
112640,-0.00018657758,220,0.2361600399017334,1.5452883,1468.4709360599518,7.9014854,0.0,485,1463.97,901120,6.75285e-05,45.446666666666665
113152,-0.00012388485,221,0.24417906999588013,1.5328839,1474.573655128479,3.905686,0.0,671,1463.97,905216,9.407962e-05,45.95333333333333
113664,-0.0011554948,222,0.7944393008947372,1.5490459,1480.03728723526,0.01450703,0.0,749,1463.97,909312,0.0005738855,46.013333333333335
114176,-0.0009622552,223,0.8088817000389099,1.5487866,1487.9311106204987,0.0026544416,0.00021972656,518,1465.77,913408,0.0008806884,46.013333333333335
114688,-0.0021910684,224,0.7427605986595154,1.5486543,1493.8764746189117,0.0004140859,0.0005859375,688,1466.13,917504,0.0013602681,46.013333333333335
115200,-0.0015453002,225,0.7656607329845428,1.5598072,1499.7961332798004,0.00044628745,0.0,691,1466.4466666666667,921600,0.00073665066,45.46333333333333
115712,-0.0015737938,226,0.748583197593689,1.5538887,1507.5441110134125,0.00030292137,0.0,528,1466.5533333333333,925696,0.000692471,45.24
116224,-0.0012112308,227,0.40403568744659424,1.5566428,1513.5112745761871,7.100739e-05,0.0,686,1466.5533333333333,929792,0.0006272813,45.24
116736,-0.001346315,228,0.7568498998880386,1.560251,1519.3311331272125,0.000109524255,0.0,703,1466.5533333333333,933888,0.0009849732,45.24
117248,-0.00091007457,229,0.7450893819332123,1.565831,1531.9745116233826,0.00013404111,0.0,323,1466.19,937984,0.00020039575,44.88
117760,-0.0006003118,230,0.5164190530776978,1.5632348,1537.9120633602142,1.8960194e-05,0.0,689,1466.19,942080,0.00014292533,44.88
118272,-0.0005057666,231,0.5951691269874573,1.567725,1544.1370115280151,4.4408902e-05,0.0,658,1466.19,946176,0.00011276179,44.72
118784,-0.0014385687,232,0.5647490918636322,1.5640622,1552.1758964061737,8.31389e-05,0.0,509,1466.19,950272,0.00052748807,41.99666666666667
119296,-0.001363539,233,0.1549396514892578,1.5634172,1558.2359640598297,6.523068e-05,0.0,675,1466.19,954368,0.0004009648,41.92
119808,-0.0006114989,234,0.0050781965255737305,1.555476,1566.0426490306854,4.1638303,0.0,524,1466.19,958464,0.00015767929,41.343333333333334
120320,-0.00012146375,235,0.03259921073913574,1.5473825,1574.316425561905,10.327765,0.0,495,1466.19,962560,1.7890306e-05,40.71333333333333
120832,-0.00012667067,236,0.06417858600616455,1.5530386,1579.9908998012543,6.981799,0.0,721,1466.19,966656,6.36285e-05,40.71333333333333
121344,-0.0015991533,237,0.18919867277145386,1.5618495,1586.333022594452,0.00076555845,0.0,645,1466.19,970752,0.00035006512,41.516666666666666
121856,-0.0016905883,238,0.5773549675941467,1.5682454,1594.7071359157562,0.00025046984,0.0,489,1466.19,974848,0.0007004749,41.516666666666666
122368,-0.0005441366,239,0.696056067943573,1.5758687,1600.3278822898865,6.192285e-05,0.0,728,1466.19,978944,0.000113945964,41.516666666666666
122880,-0.0007701798,240,0.6534642279148102,1.5795331,1607.0903515815735,6.0677157e-05,0.0,605,1466.19,983040,0.00027354422,41.516666666666666
123392,-0.000521746,241,0.6044223606586456,1.5705869,1614.6979022026062,0.00023489105,0.0,538,1466.19,987136,0.000113176146,41.516666666666666
123904,-0.0006015854,242,0.6266419589519501,1.5746455,1620.508981704712,0.00022211466,0.0,704,1466.19,991232,0.00021413935,41.516666666666666
124416,-0.0042376607,243,0.7743098884820938,1.5660955,1627.0322074890137,0.0002614835,0.018603515,627,1466.19,995328,0.003840898,41.516666666666666
124928,-0.0008849343,244,0.833688035607338,1.5667253,1635.2879884243011,0.00018590785,0.0,496,1466.19,999424,0.00020491928,41.49333333333333
125440,-0.0010508125,245,0.8883155584335327,1.577898,1641.3281857967377,9.492482e-05,0.0,678,1466.19,1003520,0.00033587497,41.44
125952,-0.0014908395,246,0.7952863126993179,1.5697039,1647.4430570602417,3.453054e-05,0.0,669,1466.19,1007616,0.0007587459,41.21333333333333
126464,-0.00045999535,247,0.6796936988830566,1.5589062,1655.5378963947296,2.9745259e-05,0.0,506,1466.19,1011712,7.910067e-05,41.21333333333333
126976,-0.00031187932,248,0.7320356369018555,1.569894,1661.5011870861053,1.4488027e-05,0.0,686,1466.19,1015808,5.922579e-05,41.21333333333333
127488,-0.0025349963,249,0.4936974048614502,1.5665529,1667.7391364574432,2.5955465e-05,0.009619141,656,1466.19,1019904,0.001902141,41.21333333333333
128000,-0.00053715333,250,0.4676869511604309,1.5490617,1675.4479432106018,1.297189e-05,0.0,531,1469.4333333333334,1024000,7.379652e-05,41.21333333333333
128512,-0.00089455704,251,0.6740494966506958,1.5543144,1681.621206998825,1.6638698e-05,0.0,663,1470.3766666666668,1028096,0.0002387405,41.21333333333333
129024,-0.00070816866,252,0.547283262014389,1.5594672,1688.0232238769531,4.4778848e-05,0.0,639,1472.2633333333333,1032192,0.00016117522,41.21333333333333
129536,-0.0015814757,253,0.734375536441803,1.5591896,1695.8645102977753,9.0380076e-05,0.0017333984,522,1473.6766666666667,1036288,0.0008610742,41.21333333333333
130048,-0.0007698261,254,0.00360715389251709,1.5696695,1702.966730594635,5.818937,0.0,576,1473.6766666666667,1040384,0.00026033053,41.21333333333333
130560,-0.00035570547,255,0.01882106065750122,1.5681686,1710.6827273368835,6.1138906,0.0,530,1473.6766666666667,1044480,7.949397e-05,41.68666666666667
131072,-8.05467e-05,256,0.04070502519607544,1.5485185,1719.1467859745026,0.9456315,0.0,483,1473.6233333333332,1048576,3.8553597e-05,42.88333333333333
131584,-0.0017549398,257,0.5863204896450043,1.5694577,1725.1932661533356,0.0004993146,0.00046386718,677,1473.6233333333332,1052672,0.0009547408,42.88333333333333
132096,-0.0010073548,258,0.4416249394416809,1.5765588,1733.1544930934906,0.00032492756,0.0012451172,514,1474.0166666666667,1056768,0.00056561077,42.11
132608,-0.0010408538,259,0.3284764885902405,1.5538502,1739.8077442646027,8.158807e-05,0.0,615,1476.5766666666666,1060864,0.00014705109,42.02
133120,-0.0015059013,260,0.34040945768356323,1.5757314,1745.9872090816498,0.00015550308,0.0,662,1477.9233333333334,1064960,0.0008273134,42.02
133632,-0.001382825,261,0.38485807180404663,1.5651124,1758.2790055274963,0.00012546194,0.0,333,1479.8766666666668,1069056,0.00052602653,41.28333333333333
134144,-0.00034934218,262,-0.0023401975631713867,1.5519013,1766.4697482585907,0.03207742,0.0,500,1479.8766666666668,1073152,9.584105e-05,41.28333333333333
134656,-0.0008062986,263,0.6479932367801666,1.57243,1772.1584784984589,6.376455e-05,0.0,720,1479.8766666666668,1077248,9.851875e-05,41.28333333333333
135168,-0.00055080355,264,0.7590791285037994,1.5701838,1780.031691789627,0.00011439059,0.0,520,1479.8766666666668,1081344,0.00011957217,40.18
135680,-0.0013423346,265,0.6557561755180359,1.5722057,1786.0864148139954,0.000188909,0.0,676,1480.0633333333333,1085440,0.000640025,40.00333333333333
136192,-0.0010518075,266,0.6227888464927673,1.5725409,1791.823919057846,7.645281e-05,0.0,713,1480.0633333333333,1089536,0.00044095804,39.91
136704,-0.00070974673,267,0.6782680153846741,1.5628281,1800.1121215820312,9.237429e-05,0.0,494,1480.0633333333333,1093632,0.00015275537,37.57666666666667
137216,-0.0004430626,268,0.6402969658374786,1.5682921,1805.840842962265,9.6636344e-05,0.0,715,1480.1933333333334,1097728,0.00015331744,37.446666666666665
137728,-0.0019081903,269,0.8361379653215408,1.5670748,1812.3240525722504,5.591495e-05,0.0,631,1480.1933333333334,1101824,0.00061631,37.446666666666665
138240,-0.0005254505,270,0.7410224676132202,1.5663617,1821.4686379432678,9.794645e-05,0.0,447,1481.6133333333332,1105920,7.5063464e-05,36.18
138752,-0.0003533976,271,0.6959125995635986,1.5735931,1827.3193085193634,3.6965874e-05,0.0,700,1481.6133333333332,1110016,7.086672e-05,36.18
139264,-0.00078143843,272,0.7105397582054138,1.575392,1834.056489944458,1.2583807e-05,0.0,608,1482.0233333333333,1114112,0.00050152256,35.79333333333334
139776,-0.0004462107,273,0.848570242524147,1.5714861,1841.8202385902405,1.8447116e-05,0.0,527,1482.76,1118208,7.17877e-05,34.42666666666667
140288,-0.0004336279,274,0.7454460859298706,1.5824001,1847.863151550293,1.5164302e-05,0.0,677,1482.76,1122304,0.00011222101,34.42666666666667
140800,-0.0022182767,275,0.8150264173746109,1.5780146,1854.6042053699493,1.6296219e-05,0.0009765625,607,1482.76,1126400,0.0012669474,34.42666666666667
141312,-0.0018159782,276,0.8593218773603439,1.5651801,1862.8533601760864,1.3179968e-05,0.0,496,1483.7433333333333,1130496,0.00075118395,34.42666666666667
141824,-0.0016794633,277,0.8496014624834061,1.5685999,1868.0959396362305,7.1293716e-06,0.0,781,1483.7433333333333,1134592,0.0009217793,34.42666666666667
142336,-0.00038515544,278,0.8522098064422607,1.5564375,1874.9939646720886,8.565291e-06,0.0,593,1483.7433333333333,1138688,7.527909e-05,34.42666666666667
142848,-0.0011576931,279,0.7593943625688553,1.5560217,1882.7654230594635,2.1495198e-05,0.0,527,1484.1766666666667,1142784,0.0005444978,34.42666666666667
143360,-0.0024312788,280,0.8674515187740326,1.5558431,1888.4693188667297,8.356708e-06,0.0017089844,718,1484.1766666666667,1146880,0.00075747474,34.42666666666667
143872,-0.0027211597,281,0.5809676647186279,1.5425208,1894.970340013504,2.4859099e-05,0.0069091795,630,1484.1766666666667,1150976,0.002489708,34.42666666666667
144384,-0.0008435093,282,0.005566120147705078,1.5381157,1902.4588768482208,3.4325018e-05,0.0,547,1484.1766666666667,1155072,0.00019851633,34.23
144896,-0.0013393197,283,0.7707358002662659,1.5473995,1908.006460905075,8.811058e-05,0.0,738,1484.1766666666667,1159168,0.0003182555,34.20333333333333
145408,-0.002930306,284,0.7322932481765747,1.5353035,1914.2599794864655,0.000106833,0.00017089843,655,1484.1766666666667,1163264,0.0018952664,33.6
145920,-0.0008416205,285,0.7463127374649048,1.5387672,1922.2180898189545,5.720071e-05,0.0,514,1484.1766666666667,1167360,0.00038889723,33.35333333333333
146432,-0.0013677302,286,0.6680518090724945,1.5357798,1927.8263235092163,7.59699e-06,0.0,730,1484.1766666666667,1171456,0.0005980357,33.25
146944,-0.00030607512,287,0.40488123893737793,1.5079662,1933.9457573890686,1.3143782e-05,0.0,669,1484.1766666666667,1175552,8.205819e-05,32.93666666666667
147456,-0.0005522279,288,0.5504432320594788,1.538367,1941.690200805664,3.597557e-05,0.0,528,1484.1766666666667,1179648,7.3926676e-05,32.86666666666667
147968,-0.0016988928,289,0.8263729363679886,1.5370209,1948.6283674240112,1.4224061e-05,0.0,590,1484.1766666666667,1183744,0.0005241268,32.833333333333336
148480,-0.0026615583,290,0.0003660917282104492,1.5189077,1956.316365480423,13.306256,0.0010253906,532,1484.1766666666667,1187840,0.0010583202,33.086666666666666
148992,-0.00012656329,291,0.050083160400390625,1.532466,1964.4775273799896,1.0176888,0.0,501,1484.6266666666668,1191936,3.2228807e-05,34.15
149504,-0.0005994805,292,0.025624513626098633,1.5269701,1970.9343373775482,18.768757,0.0,634,1485.4666666666667,1196032,0.00019717282,34.906666666666666
150016,-0.00031105845,293,0.049858033657073975,1.5264188,1978.4206783771515,23.738022,0.0,547,1486.5066666666667,1200128,7.2795934e-05,38.20666666666666
150528,-0.00035966345,294,0.09165287017822266,1.5372504,1985.8396701812744,1.0790318,0.0,552,1486.66,1204224,4.7925376e-05,39.43
151040,-0.001247526,295,0.08600097894668579,1.5339082,1992.0825905799866,2.7656994,0.0,656,1486.66,1208320,0.000573059,39.78666666666667
151552,-0.0015879255,296,0.8126796782016754,1.534958,1998.9679157733917,0.00067751505,0.0,594,1486.66,1212416,0.00069710804,39.236666666666665
152064,-0.0008275372,297,0.7771859169006348,1.5330533,2006.2718472480774,0.00018009581,0.0,560,1486.66,1216512,0.00020416992,38.88
152576,-0.001183451,298,0.8612329363822937,1.5207887,2012.3212745189667,0.00014367855,0.0,677,1486.66,1220608,0.00058873126,38.876666666666665
153088,-0.0014817489,299,0.7393292188644409,1.502661,2020.1682307720184,0.00023858242,0.0,522,1486.9166666666667,1224704,0.00086155196,38.403333333333336
153600,-0.0007558709,300,0.6792726218700409,1.5247173,2026.315583229065,0.00020064032,0.0,666,1487.41,1228800,0.00034593226,38.20333333333333
154112,-0.00019166277,301,0.3175535202026367,1.4972242,2032.077120065689,0.06505693,0.0,711,1487.78,1232896,5.8218866e-05,38.086666666666666
154624,-0.0005516838,302,0.03470885753631592,1.5047762,2040.980803489685,23.23508,0.0,460,1487.91,1236992,0.00019709926,35.7
155136,-0.00080936914,303,0.06476062536239624,1.5380658,2047.1357839107513,1.8512418,0.0,665,1487.91,1241088,0.00020313794,36.72
155648,-0.0013959834,304,0.09172981977462769,1.5345163,2054.0019693374634,11.805316,0.0,596,1487.91,1245184,0.00037462928,36.64
156160,-0.0010619324,305,0.11226719617843628,1.5499934,2063.576818227768,36.736275,0.0,427,1487.91,1249280,0.00037352086,39.38
156672,-0.0016429089,306,0.2549647092819214,1.5631281,2069.845183610916,0.71337175,0.0,653,1487.91,1253376,0.00037976072,39.276666666666664
157184,-0.00040148286,307,0.18054711818695068,1.5698959,2080.170093536377,5.149551,0.0,396,1487.91,1257472,8.465645e-05,38.35
157696,-0.0015998061,308,0.8311209082603455,1.5617509,2090.2993624210358,0.0057996,0.0,404,1487.74,1261568,0.00092321506,35.623333333333335
158208,-0.0032403427,309,0.9428835511207581,1.5467658,2096.8830292224884,0.0005807575,0.00034179687,622,1487.74,1265664,0.001303953,35.59
158720,-0.0011764013,310,0.8848830237984657,1.5103077,2104.114125728607,0.0024372889,0.0,566,1487.74,1269760,0.0005761029,35.123333333333335
159232,-0.00022571013,311,0.20717370510101318,1.5052452,2113.153247117996,0.7029085,0.0,453,1488.2733333333333,1273856,5.1932147e-05,34.733333333333334
159744,-0.0007996721,312,0.9328371286392212,1.5181589,2119.228125333786,0.00063844654,0.0,674,1488.2733333333333,1277952,0.00021659827,34.733333333333334
160256,-0.00021849005,313,0.40986794233322144,1.5135087,2125.63791680336,0.09812465,0.0,639,1488.6,1282048,4.2481806e-05,34.77333333333333
160768,-0.0019589025,314,0.8122179359197617,1.5162151,2134.144257068634,0.000887576,0.0030029297,481,1490.35,1286144,0.0011442368,30.993333333333332
161280,-0.0023772558,315,0.8739364445209503,1.5046644,2139.5341160297394,0.0001954878,0.0,760,1490.35,1290240,0.0008450515,30.993333333333332
161792,-0.002750344,316,0.8627517074346542,1.4772795,2146.3639080524445,0.0005324158,0.0044189454,599,1490.5733333333333,1294336,0.0018328236,29.573333333333334
162304,-0.002908339,317,0.8462911397218704,1.4749674,2154.9727025032043,0.00024503187,9.765625e-05,475,1490.3266666666666,1298432,0.0007503649,29.05666666666667
162816,-0.0004411037,318,0.8043517470359802,1.45104,2161.56236577034,0.00030888553,0.0,621,1490.7866666666666,1302528,0.00015630809,29.05666666666667
163328,-0.00074120064,319,0.6986520290374756,1.4640552,2175.2617156505585,0.0011788695,0.0,299,1491.0066666666667,1306624,0.00033971827,29.05666666666667
163840,-0.0021082452,320,0.7257699966430664,1.4809424,2182.326314687729,0.00029390262,0.0,579,1490.2733333333333,1310720,0.0005511156,27.87
164352,-0.00084312,321,0.08777600526809692,1.4841821,2189.1387774944305,27.756641,0.0,601,1490.2733333333333,1314816,0.00024088743,27.37
164864,-5.587757e-05,322,0.13539749383926392,1.501148,2197.665342569351,7.7012205,0.0,480,1490.2733333333333,1318912,1.0760533e-05,29.4
165376,-0.0032945932,323,0.15148073434829712,1.5037986,2204.1674902439117,9.2962675,0.0024414062,630,1490.2733333333333,1323008,0.0014839607,29.606666666666666
165888,-0.000117398406,324,0.18259215354919434,1.4985524,2210.8024337291718,6.2642016,0.0,617,1490.2466666666667,1327104,1.998106e-05,31.186666666666667
166400,-0.00028179158,325,0.34701967239379883,1.4958851,2218.9310245513916,0.62000465,0.0,503,1490.2466666666667,1331200,6.5889195e-05,30.483333333333334
166912,-0.0006425489,326,0.5683156549930573,1.5002022,2225.3775613307953,0.038528934,0.0,635,1492.08,1335296,0.00015635458,30.533333333333335
167424,-0.00016909427,327,0.18127018213272095,1.4806525,2231.91624379158,17.59095,0.0,626,1492.8833333333334,1339392,2.983311e-05,30.626666666666665
167936,-0.00017132174,328,0.16883987188339233,1.4868734,2240.2647471427917,44.439938,0.0,490,1495.4866666666667,1343488,2.3276745e-05,35.49333333333333
168448,-0.000748939,329,0.9014400914311409,1.5001643,2248.749942302704,0.0015827513,0.0,482,1494.2566666666667,1347584,0.0005919335,36.88
168960,-0.0020397562,330,0.8549708873033524,1.4705321,2259.33340883255,0.0016222268,0.0,387,1493.2166666666667,1351680,0.00076224667,36.67333333333333
169472,-0.00070545304,331,0.8579461425542831,1.4660159,2271.5724878311157,0.0017961396,0.0,334,1493.2166666666667,1355776,0.00023217499,35.60333333333333
169984,-0.0009910243,332,0.8902054652571678,1.4965495,2277.598899126053,0.00028204158,0.0,679,1493.2166666666667,1359872,0.00018126798,35.60333333333333
170496,-0.0009187721,333,0.13288849592208862,1.4847877,2283.4996457099915,1.5603783,0.0,694,1493.2166666666667,1363968,0.0005045924,35.60333333333333
171008,-3.3137152e-05,334,0.11040914058685303,1.4935787,2292.0672042369843,17.373274,0.0,478,1493.2166666666667,1368064,1.6784206e-05,38.28333333333333
171520,-0.0003972415,335,0.31073737144470215,1.4871671,2298.159636735916,0.20092902,0.0,672,1493.2166666666667,1372160,8.3798914e-05,38.37
172032,-0.0014062643,336,0.8239823430776596,1.4599175,2303.6552996635437,0.0010503134,0.0,745,1493.2166666666667,1376256,0.00083417573,38.37
172544,-0.00092444074,337,0.7717561721801758,1.4668624,2313.0500190258026,0.0005951299,0.0,436,1493.3833333333334,1380352,0.00068731315,38.37
173056,-0.0001353968,338,0.21687650680541992,1.4928211,2320.0481560230255,0.557008,0.0,585,1493.4866666666667,1384448,8.832301e-05,38.37
173568,-0.00079182704,339,0.08334559202194214,1.4966686,2328.1468448638916,13.562833,0.0,505,1490.6666666666667,1388544,0.00039882082,38.803333333333335
174080,-0.00048462395,340,0.19969260692596436,1.5121868,2336.1018512248993,12.561341,0.0,514,1489.2533333333333,1392640,0.00010469723,40.63
174592,-0.0011754729,341,0.32211995124816895,1.4833609,2342.0812458992004,0.53609246,0.0,685,1488.3233333333333,1396736,0.00064027065,41.78333333333333
175104,-0.0009686655,342,0.8436286747455597,1.4516857,2352.3961567878723,0.00345482,0.0,397,1487.3466666666666,1400832,0.00043005386,41.50666666666667
175616,-0.0012747196,343,0.9281097203493118,1.4875733,2364.186892747879,0.00085901876,0.0,347,1486.4766666666667,1404928,0.0003559215,40.61
176128,-0.0023130432,344,0.9015021026134491,1.4489889,2371.6237931251526,0.0005725809,0.0023925782,550,1486.3033333333333,1409024,0.0013793164,40.45333333333333
176640,-0.00028879783,345,0.8378230780363083,1.4442418,2379.5906631946564,0.0013551449,0.0,514,1486.3033333333333,1413120,8.097892e-05,39.10666666666667
177152,-0.0015095787,346,0.6860660314559937,1.4816517,2386.1508915424347,0.00060122414,0.0,624,1486.3033333333333,1417216,0.0004886955,39.10666666666667
177664,-0.0016369078,347,0.9288926348090172,1.4384974,2391.970802783966,0.0029370973,0.0,704,1486.3033333333333,1421312,0.0010910208,39.10666666666667
178176,-2.3500514e-05,348,0.037830889225006104,1.4324921,2400.5024061203003,9.0854,0.0,480,1486.3033333333333,1425408,7.978136e-06,40.586666666666666
178688,-9.8990415e-05,349,0.19670343399047852,1.4600482,2407.3603801727295,0.7337676,0.0,597,1486.3033333333333,1429504,3.1596282e-05,40.71666666666667
179200,-0.00012954736,350,0.12038284540176392,1.4206829,2413.2610194683075,25.629456,0.0,694,1486.3033333333333,1433600,1.1518223e-05,40.71666666666667
179712,-0.0001746344,351,0.22399717569351196,1.4618785,2421.7911229133606,3.2317505,0.0,480,1481.8,1437696,1.9341225e-05,44.53333333333333
180224,-0.00039236582,352,0.17051845788955688,1.4405068,2429.013163089752,17.888771,0.0,567,1481.8,1441792,0.000109465866,44.53333333333333
180736,-0.00038150384,353,0.23358917236328125,1.4468157,2438.242047548294,12.484644,0.0,443,1474.8,1445888,0.00012627999,48.23
181248,-0.0016021135,354,0.9632887057960033,1.443924,2444.491598367691,0.002815798,0.00029296876,655,1473.4833333333333,1449984,0.0014170373,48.31666666666667
181760,-2.3004764e-05,355,0.20296090841293335,1.4134247,2451.819022655487,5.0010037,0.0,559,1473.41,1454080,3.521693e-05,48.45333333333333
182272,-0.0008870534,356,0.7258700132369995,1.4440613,2461.773588657379,0.002098115,0.0,411,1473.41,1458176,0.00059670873,48.983333333333334
182784,-0.00021374915,357,0.46355605125427246,1.4209783,2468.2766132354736,0.08089171,0.0,629,1473.41,1462272,5.7578047e-05,48.983333333333334
183296,-0.00048075718,358,0.4986972212791443,1.4094535,2476.1070148944855,0.06044198,0.0,523,1473.41,1466368,0.00020329657,49.04333333333334
183808,-0.00023289851,359,0.7750270068645477,1.4321355,2484.810406923294,0.001193219,0.0,470,1473.41,1470464,0.00013942443,49.05
184320,-0.00121283,360,0.37395864725112915,1.4282424,2490.363072872162,0.10632435,0.0,737,1473.41,1474560,0.0009927137,49.05
184832,-0.0007033322,361,0.4087740182876587,1.4187119,2498.0459208488464,0.09324665,0.0,533,1471.8166666666666,1478656,0.00026126724,49.13
185344,-0.00076355174,362,0.8607945144176483,1.4501128,2505.842038154602,0.00052122865,0.0,525,1469.5666666666666,1482752,0.00031384817,48.29333333333334
185856,-0.0008333603,363,0.8252043128013611,1.3956972,2512.0227472782135,0.0012348783,0.0,662,1469.5666666666666,1486848,0.00043687606,48.29333333333334
186368,-0.0042317724,364,0.8557697087526321,1.3983026,2520.932293653488,0.0013269421,0.0068359375,459,1466.83,1490944,0.001597122,47.46
186880,-0.00090303767,365,0.8300976902246475,1.4096752,2527.6834115982056,0.00034755113,0.0,606,1466.02,1495040,0.00066442654,47.46
