fps,eplenmean,value_loss,nupdates,time_elapsed,clipfrac,policy_entropy,policy_loss,total_timesteps,explained_variance,serial_timesteps,eprewmean,approxkl
538,498.62666666666667,0.24945745,975,4914.722029685974,0.02890625,0.86041546,-0.0017843824,1996800,0.824191689491272,249600,7.725119933333334,0.004309071
619,501.49666666666667,0.0097651165,976,4918.030763626099,0.1649414,0.7202467,-0.008022158,1998848,0.994354804046452,249856,7.75270477,0.021348165
394,506.36333333333334,0.45255718,977,4923.224690914154,0.0035644532,0.7187456,9.484218e-05,2000896,0.7991187423467636,250112,7.830554543333332,0.00075574336
448,507.71,0.1774659,978,4927.793103456497,0.014453125,0.80090886,-0.0010658259,2002944,0.8889219164848328,250368,7.89567663,0.0026133838
614,507.60333333333335,0.033946954,979,4931.12793135643,0.07441406,0.76184267,-0.0008367505,2004992,0.9611367769539356,250624,7.8955049,0.00794403
448,508.9166666666667,0.33357435,980,4935.694828987122,0.031347655,0.48545226,0.0004276132,2007040,0.9017243012785912,250880,7.947827049999999,0.0029540276
387,511.5366666666667,0.9859484,981,4940.975380182266,0.0012695312,0.5640075,-0.00012470537,2009088,0.760679230093956,251136,7.900445763333334,0.0005021341
514,512.3233333333334,0.067832515,982,4944.960092782974,0.06523438,0.89626235,-0.0010574855,2011136,0.9431498572230339,251392,7.947654823333332,0.006135318
545,513.75,0.30015618,983,4948.711773633957,0.050634764,0.69883066,-0.0009844757,2013184,0.7721420973539352,251648,7.947654823333334,0.0053893086
494,517.6833333333333,0.15227899,984,4952.85178732872,0.029003907,0.5365416,-0.0005071912,2015232,0.8936003819108009,251904,7.924099980000001,0.0037374888
447,520.98,0.26647535,985,4957.433685302734,0.009667968,0.64053464,-0.00022474592,2017280,0.8435778319835663,252160,7.811126363333333,0.0019760886
420,523.1933333333334,15.892789,986,4962.3023800849915,0.004736328,0.46839923,7.994884e-05,2019328,0.24605977535247803,252416,7.984402483333334,0.0005741146
503,524.0,0.052759986,987,4966.373456478119,0.036865234,0.7517362,-0.0010044894,2021376,0.9589885175228119,252672,8.059991406666668,0.004062971
435,524.9866666666667,0.3723441,988,4971.079691171646,0.015234375,0.6846942,-0.0012104444,2023424,0.8860070109367371,252928,8.098368446666667,0.0026014606
483,526.3866666666667,0.37187946,989,4975.31498336792,0.012988281,0.4576811,-0.00029019918,2025472,0.8091433346271515,253184,8.116301503333334,0.0013667729
401,527.6433333333333,0.23608017,990,4980.410999298096,0.00078125,0.34099275,7.087229e-05,2027520,0.9228194877505302,253440,8.010854603333334,0.0002851831
356,528.0566666666666,0.4562798,991,4986.158714771271,0.017138671,0.43518224,-0.0005821823,2029568,0.7280910909175873,253696,7.90957115,0.001879168
359,524.2933333333333,0.35964808,992,4991.851114034653,0.0073242188,0.40106612,-0.0011554852,2031616,0.8874659389257431,253952,8.038599233333334,0.00073233654
438,520.0133333333333,0.24073856,993,4996.5202832221985,0.021826172,0.3646347,0.000332278,2033664,0.8799069300293922,254208,8.106997033333334,0.0019909854
357,517.6633333333333,0.32044682,994,5002.2435348033905,0.050927736,0.35978603,-0.0006716281,2035712,0.8344043046236038,254464,8.059694396666668,0.0038049824
363,510.82666666666665,0.7311865,995,5007.880215883255,0.01328125,0.27459225,-1.4951149e-05,2037760,0.6929226815700531,254720,7.892869236666667,0.00081383734
313,505.56,3.217553,996,5014.41256070137,0.015625,0.39650363,0.00010198598,2039808,0.48343467712402344,254976,7.997085546666667,0.00121359
432,501.2733333333333,0.79628813,997,5019.145060777664,0.10566406,0.40416884,-0.0006732905,2041856,0.7870004028081894,255232,8.168181823333333,0.011464417
463,498.1766666666667,2.1801445,998,5023.562092065811,0.13007812,0.45469785,-0.0014731463,2043904,0.6111947000026703,255488,8.282239859999999,0.016671617
325,491.17333333333335,1.6290048,999,5029.849050998688,0.0,0.43697867,4.4445376e-05,2045952,0.6292425692081451,255744,8.384345956666666,0.00012740683
364,486.50666666666666,0.35568067,1000,5035.469062566757,0.005957031,0.40917835,-0.00037806472,2048000,0.811995804309845,256000,8.340729753333331,0.0006532165
375,483.73333333333335,0.5170418,1001,5040.929746389389,0.032421876,0.52455586,0.00018706181,2050048,0.8188759833574295,256256,8.434471803333333,0.002811235
338,482.7733333333333,1.0418911,1002,5046.977199554443,0.00234375,0.55230093,-4.482439e-05,2052096,0.752359464764595,256512,8.60114805,0.0006645905
387,481.23,0.3851074,1003,5052.264804363251,0.012060547,0.52262217,-0.00018821504,2054144,0.8749274611473083,256768,8.534183713333334,0.0014691465
432,482.21,0.737634,1004,5057.003624677658,0.0018554687,0.7028284,-1.2424729e-05,2056192,0.8063810914754868,257024,8.589077086666666,0.00061769
355,482.78,0.44386387,1005,5062.763787984848,0.027685547,0.61090356,-0.00032004333,2058240,0.778726726770401,257280,8.523751250000002,0.0044308584
397,481.42,0.9800166,1006,5067.9138107299805,0.0017578125,0.5922656,-8.6601576e-05,2060288,0.7590581476688385,257536,8.685487290000001,0.00043521557
359,485.02,0.4793624,1007,5073.618749856949,0.0033203126,0.48281583,0.00014932096,2062336,0.8183971345424652,257792,8.714089379999999,0.0004338432
428,489.4,0.72506654,1008,5078.395532131195,0.021435548,0.74327713,-0.00026164015,2064384,0.7635899633169174,258048,8.79957031,0.004091052
629,489.30333333333334,0.055356264,1009,5081.651867866516,0.19560547,0.8818472,-7.24755e-05,2066432,0.9100541174411774,258304,8.795242743333333,0.013207291
648,491.00666666666666,0.042026587,1010,5084.810235261917,0.102832034,0.75427824,-0.0016890094,2068480,0.945742554962635,258560,8.832620196666667,0.009578799
416,496.7633333333333,1.9440349,1011,5089.7238166332245,0.0063476562,0.6919768,-0.00025722245,2070528,0.6939314305782318,258816,9.054467943333334,0.0013624534
394,501.94,1.1573932,1012,5094.912305355072,0.11396484,0.80151844,-0.00028995032,2072576,0.7654113620519638,259072,9.242660110000001,0.011974637
546,500.7266666666667,0.12486128,1013,5098.660526752472,0.09946289,0.8146216,-0.000816352,2074624,0.9121253490447998,259328,9.276302083333333,0.007742104
500,498.69,0.14997384,1014,5102.75186419487,0.06201172,0.656568,-0.0015846202,2076672,0.8904737085103989,259584,9.246404723333333,0.006962256
410,498.14,0.21758063,1015,5107.735727548599,0.034228515,0.6070887,-0.0017654424,2078720,0.905502162873745,259840,9.229546003333335,0.004280148
339,495.8466666666667,0.5733403,1016,5113.765383005142,0.012890625,0.58552885,0.0002486236,2080768,0.8399246037006378,260096,9.180638076666668,0.0016105741
491,491.94,0.30258384,1017,5117.934043645859,0.009521484,0.6587418,-0.0003471092,2082816,0.8305227011442184,260352,9.219258876666668,0.0011084897
318,489.66,0.82409203,1018,5124.373380184174,0.0064453124,0.61362547,-0.00024969154,2084864,0.7251065969467163,260608,9.208719949999999,0.0008426673
349,487.09,0.47792816,1019,5130.226095676422,0.05546875,0.5028626,-0.0009271467,2086912,0.6777950525283813,260864,9.130865763333333,0.007126937
372,486.2866666666667,0.31181496,1020,5135.726815700531,0.038183592,0.48845118,-0.0013871188,2088960,0.8517132699489594,261120,9.089797176666666,0.0038726907
485,483.12333333333333,0.30923885,1021,5139.946313381195,0.0021484375,0.5399583,-0.00017914342,2091008,0.7897036522626877,261376,9.093730373333333,0.0016179995
369,478.68,0.3532027,1022,5145.489793539047,0.028759766,0.5319658,-0.0013338479,2093056,0.8756454661488533,261632,9.023861826666666,0.0034803816
390,476.50666666666666,7.0912895,1023,5150.7338926792145,0.13720703,0.757053,0.0002881792,2095104,0.36299723386764526,261888,9.176124656666666,0.01238936
346,476.61333333333334,0.36405024,1024,5156.638797044754,0.02866211,0.704538,-0.00025783823,2097152,0.8288336545228958,262144,9.082263726666667,0.0032514024
487,478.13666666666666,0.6815482,1025,5160.83792591095,0.14731446,0.77381915,-0.000341458,2099200,0.7771451771259308,262400,9.03265179,0.016776452
375,479.0933333333333,0.15151164,1026,5166.28962802887,0.07148437,0.63879436,-0.003369823,2101248,0.9098216518759727,262656,8.887991113333333,0.00778479
545,479.99666666666667,0.15986328,1027,5170.042425394058,0.050048828,0.76811284,-0.0005422275,2103296,0.916706457734108,262912,8.95536782,0.0053762035
480,479.9266666666667,0.768667,1028,5174.305140256882,0.04086914,0.73707414,-0.000678577,2105344,0.7007859647274017,263168,9.152118719999999,0.0048568477
499,476.6166666666667,0.09878809,1029,5178.405211925507,0.038085938,0.56179965,0.00038068474,2107392,0.9606089517474174,263424,9.222937326666667,0.002078147
414,477.7866666666667,0.11745547,1030,5183.3501880168915,0.0072753904,0.61073846,-0.0005414127,2109440,0.9511237107217312,263680,9.128933710000002,0.0017879568
417,475.51,0.37707958,1031,5188.259081602097,0.006640625,0.5605803,-0.0001314209,2111488,0.8578055799007416,263936,9.165249386666668,0.0010133598
383,477.6766666666667,0.3231868,1032,5193.600477695465,0.011328125,0.42185268,-0.00033059227,2113536,0.8502507954835892,264192,9.18388859,0.0011379726
376,472.41333333333336,5.0556245,1033,5199.046834468842,0.000390625,0.46478552,-0.0001783413,2115584,0.4927186965942383,264448,9.354139586666667,0.0002631967
368,470.12333333333333,0.42885867,1034,5204.602515697479,0.0072753904,0.38623583,-0.0002465994,2117632,0.8000075072050095,264704,9.27671755,0.00076153077
373,468.97333333333336,0.42249098,1035,5210.083858251572,0.017236328,0.5640117,-0.0007279072,2119680,0.858035683631897,264960,9.29084564,0.002760628
509,468.97,0.08805819,1036,5214.100656986237,0.034179688,0.42730218,-0.0012039662,2121728,0.9633330665528774,265216,9.305766826666666,0.0037707086
386,468.5733333333333,0.5552761,1037,5219.4035811424255,0.0071289064,0.30223113,-0.00030617547,2123776,0.7662146389484406,265472,9.308385690000001,0.00083493267
358,465.38666666666666,0.73978686,1038,5225.115523815155,0.0,0.3065401,-6.4149885e-05,2125824,0.8093367367982864,265728,9.230908163333334,0.00013572507
469,461.31333333333333,0.16939974,1039,5229.474679231644,0.02211914,0.29224476,-0.0002939723,2127872,0.8944194689393044,265984,9.170644113333333,0.0021422086
351,455.71,1.2722733,1040,5235.3021059036255,0.008837891,0.28665856,-1.3603055e-05,2129920,0.6879792511463165,266240,9.034311683333335,0.00071429793
330,442.86,0.50706804,1041,5241.505300283432,0.0025390624,0.3368204,-0.000733985,2131968,0.8299483060836792,266496,8.991124553333334,0.0006142676
405,436.87,0.4422372,1042,5246.560957193375,0.02236328,0.30151027,0.00015973921,2134016,0.8034303039312363,266752,9.005185836666666,0.0011412685
319,429.35333333333335,0.7761523,1043,5252.976619005203,0.0145019535,0.41507378,-3.5226305e-05,2136064,0.7594171166419983,267008,8.901800470000001,0.001533581
432,426.6566666666667,0.21445358,1044,5257.710243225098,0.015820313,0.44201818,-0.0003489394,2138112,0.909216433763504,267264,8.943068226666666,0.0019496277
352,421.6766666666667,0.25042257,1045,5263.516754865646,0.020361328,0.3418235,-0.000508787,2140160,0.8948346525430679,267520,8.969887843333332,0.0020563307
400,416.47,0.460926,1046,5268.630480289459,0.018115234,0.22700301,-9.735955e-05,2142208,0.7641039341688156,267776,8.708084916666667,0.0024762813
311,409.28333333333336,1.8144181,1047,5275.213672399521,0.0048828125,0.24790955,4.1043684e-05,2144256,0.4413341283798218,268032,8.613805053333332,0.00054987095
389,406.38,0.26570794,1048,5280.471901416779,0.0005371094,0.2538476,5.3824682e-05,2146304,0.8907196894288063,268288,8.64199413,0.00026249152
339,399.70666666666665,0.39559585,1049,5286.49808216095,0.0071777343,0.4471422,-7.9203295e-05,2148352,0.8377647250890732,268544,8.642667993333333,0.0008151833
428,400.74,0.2187418,1050,5291.2730259895325,0.015429688,0.47163898,-0.00012072157,2150400,0.8594935983419418,268800,8.673436476666666,0.0017999405
475,402.45666666666665,0.29555592,1051,5295.587167739868,0.110644534,0.37852514,-0.0010370964,2152448,0.8176674246788025,269056,8.60761511,0.01711512
399,404.11333333333334,0.49943304,1052,5300.720347166061,0.0020996095,0.33872008,0.00013787796,2154496,0.7993732243776321,269312,8.57768517,0.00076563034
451,405.13,0.29419893,1053,5305.2589774131775,0.018115234,0.38705105,0.00014247744,2156544,0.8543176352977753,269568,8.634192076666666,0.0015906969
395,406.91333333333336,0.27020556,1054,5310.43457365036,0.036230467,0.360047,0.00013537398,2158592,0.8897531852126122,269824,8.614861646666668,0.006237462
361,407.24666666666667,0.31455326,1055,5316.095941781998,0.004931641,0.49400085,-4.6244688e-05,2160640,0.8816081434488297,270080,8.75724369,0.00073341676
421,407.82,11.410002,1056,5320.960054397583,0.14956054,0.69191,-4.9808645e-05,2162688,0.3312305808067322,270336,9.137521603333333,0.01563571
444,408.7733333333333,0.39003146,1057,5325.570461034775,0.008056641,0.6231227,-9.395326e-05,2164736,0.8625929653644562,270592,8.97004296,0.001113957
412,411.72,0.47028175,1058,5330.5349662303925,0.023339843,0.49423456,-0.00025958725,2166784,0.8057430386543274,270848,8.779674949999999,0.0028314213
450,414.21666666666664,0.32729462,1059,5335.081210851669,0.0015625,0.5207086,-8.414683e-05,2168832,0.887498214840889,271104,8.6483061,0.0005302198
417,416.61333333333334,0.33620492,1060,5339.986601829529,0.05253906,0.5270999,-0.0006748579,2170880,0.7580945640802383,271360,8.566610456666668,0.0069063143
404,418.68,0.992859,1061,5345.050752878189,0.05390625,0.1586093,0.00016395809,2172928,0.5965488851070404,271616,8.52047039,0.0067252256
321,419.49666666666667,0.96446466,1062,5351.418355464935,0.008740234,0.3222146,3.6098583e-05,2174976,0.7852148413658142,271872,8.589632186666668,0.0008490882
474,418.9166666666667,2.208632,1063,5355.73544216156,0.071777344,0.5181774,-0.00038359218,2177024,0.6354077458381653,272128,8.67539804,0.007891571
415,420.49666666666667,11.469153,1064,5360.668689489365,0.00014648438,0.7186812,-3.534943e-05,2179072,0.3099832534790039,272384,8.75172875,0.00016330901
527,421.7266666666667,0.1374217,1065,5364.549982070923,0.061914064,0.8648108,-0.0015759902,2181120,0.7186184525489807,272640,8.709643956666666,0.006783235
617,423.38,0.342607,1066,5367.86808013916,0.019921875,0.9093145,-0.0027345812,2183168,0.8242026567459106,272896,8.736648406666667,0.00321993
551,426.8066666666667,0.07844495,1067,5371.58429980278,0.07543945,0.884957,-0.0016434921,2185216,0.9466090723872185,273152,8.656564856666668,0.0060224365
622,426.2133333333333,0.019474247,1068,5374.875253915787,0.10756836,0.90496814,-0.0048825475,2187264,0.9097114503383636,273408,8.591199320000001,0.010723186
468,433.26,0.16736506,1069,5379.245620012283,0.0010253906,0.67690337,-6.3975385e-05,2189312,0.9076547473669052,273664,8.622482806666667,0.0005650533
475,437.8433333333333,0.053985566,1070,5383.5546815395355,0.01586914,0.5504979,-0.00053401396,2191360,0.9741580709815025,273920,8.694974423333333,0.0021613846
386,448.84,0.39421785,1071,5388.851421833038,0.0028808594,0.745994,-0.00031897824,2193408,0.837051048874855,274176,8.636459780000001,0.00022244532
643,448.79,0.123181686,1072,5392.0334503650665,0.09716797,0.57513326,-0.0028651378,2195456,0.7858215719461441,274432,8.56549013,0.010808887
373,452.59,7.3435364,1073,5397.517255067825,0.0032714843,0.5389213,4.4403278e-05,2197504,0.37772881984710693,274688,8.785510039999998,0.0005509866
665,451.49666666666667,0.10827442,1074,5400.593266487122,0.014941406,0.47276172,-0.0007331164,2199552,0.899417370557785,274944,8.78551004,0.0017137429
378,451.2633333333333,0.30638644,1075,5406.009227275848,0.01508789,0.42327982,-1.6652892e-05,2201600,0.8992149457335472,275200,8.725630773333334,0.0012067884
442,447.51666666666665,0.1029644,1076,5410.640934228897,0.004199219,0.44318467,1.881317e-05,2203648,0.9550062604248524,275456,8.609406323333333,0.00086612813
358,441.68,0.531045,1077,5416.3606214523315,0.0,0.4393695,-6.647646e-05,2205696,0.725646048784256,275712,8.38914135,0.00020887217
445,441.42,0.51389855,1078,5420.961078882217,0.003515625,0.40788573,-5.571574e-05,2207744,0.6995984613895416,275968,8.38950686,0.0004808416
365,438.6566666666667,1.0574644,1079,5426.559800863266,0.0017578125,0.53062594,-2.7516096e-05,2209792,0.781885489821434,276224,8.547409163333333,0.0004269654
453,436.3833333333333,0.14995864,1080,5431.080471038818,0.009375,0.44762725,-0.00040714667,2211840,0.9403644986450672,276480,8.548680840000001,0.0011408913
338,438.4,0.48863477,1081,5437.1293177604675,0.0009765625,0.45867196,1.5194807e-05,2213888,0.7881847620010376,276736,8.458663516666666,0.00020796809
472,438.66,0.17776445,1082,5441.4673454761505,0.010644531,0.29593047,-0.0002722062,2215936,0.9329279288649559,276992,8.479632046666667,0.00112438
358,440.04333333333335,0.8932098,1083,5447.177313089371,0.019873047,0.40968996,7.979662e-05,2217984,0.624892920255661,277248,8.424384646666667,0.0016121101
444,440.02666666666664,0.05371173,1084,5451.787169933319,0.083300784,0.2861821,-0.0009855151,2220032,0.9659545719623566,277504,8.452788826666666,0.011574848
338,439.95,0.56100035,1085,5457.837366104126,0.012451172,0.24321473,5.2936113e-05,2222080,0.69710373878479,277760,8.45873149,0.0006666448
347,440.8833333333333,0.5849215,1086,5463.738369464874,0.024951171,0.30469078,1.0573433e-05,2224128,0.8182869702577591,278016,8.500177596666669,0.0021499803
319,439.62333333333333,0.5425836,1087,5470.14452457428,0.002001953,0.26734948,-0.00040561223,2226176,0.7899345904588699,278272,8.288346536666666,0.0005706804
442,438.63666666666666,0.4021758,1088,5474.7757523059845,0.003076172,0.30953652,2.3359147e-05,2228224,0.6843673288822174,278528,8.256662423333331,0.00042501837
333,434.00333333333333,2.5658338,1089,5480.920646190643,0.0015136718,0.31630504,-0.00018535795,2230272,0.604817271232605,278784,8.392302479999998,0.000505897
367,430.46666666666664,0.4228928,1090,5486.491368055344,0.011474609,0.30043936,-0.00069053774,2232320,0.8191397488117218,279040,8.166145466666666,0.0006064834
322,424.85333333333335,0.654233,1091,5492.844888925552,0.0,0.2994238,-0.0005870854,2234368,0.8088818341493607,279296,8.114360526666665,0.00019115112
430,422.22333333333336,0.26526505,1092,5497.600736618042,0.015917968,0.34126943,-0.00018326458,2236416,0.8761365339159966,279552,8.071176943333333,0.001150165
399,419.97,0.6029815,1093,5502.7311835289,0.00913086,0.3497284,-9.275867e-05,2238464,0.8198984265327454,279808,8.1273097,0.0005641417
411,420.8666666666667,0.8319742,1094,5507.7119336128235,0.01586914,0.5028461,7.1157956e-05,2240512,0.7732050716876984,280064,8.163041396666667,0.0012373426
416,420.46666666666664,1.0245291,1095,5512.631377458572,0.025,0.37879965,-0.000120670666,2242560,0.6761348247528076,280320,8.02855131,0.0016193883
412,422.25333333333333,0.30379352,1096,5517.601417303085,0.005566406,0.7343272,-0.00019818656,2244608,0.8783457055687904,280576,8.060413943333334,0.0015047935
579,421.87,0.028845828,1097,5521.136466741562,0.036083985,0.607536,-0.0005015173,2246656,0.9728828147053719,280832,8.057863453333333,0.0035577551
395,426.1066666666667,0.20231771,1098,5526.320185422897,0.01826172,0.5447212,-7.920807e-05,2248704,0.9155712425708771,281088,8.029338323333333,0.0020828855
440,427.38,0.26407796,1099,5530.965929746628,0.0022460937,0.6995894,-2.4008328e-05,2250752,0.840702548623085,281344,8.024298293333334,0.0012127826
440,428.3333333333333,10.541462,1100,5535.61431479454,0.030957032,0.38849062,-0.00042320538,2252800,0.32102715969085693,281600,8.33969224,0.002627485
460,432.7733333333333,0.18146275,1101,5540.0646159648895,0.03178711,0.54346704,-0.00038240702,2254848,0.9036177173256874,281856,8.31057112,0.0036562018
486,432.92333333333335,0.3528642,1102,5544.273786783218,0.002734375,0.3145226,6.877745e-05,2256896,0.7757226824760437,282112,8.23586606,0.00050534855
382,438.0933333333333,0.4010271,1103,5549.622850418091,0.0069335937,0.34528735,0.00010155331,2258944,0.8690464496612549,282368,8.304764579999999,0.00071893923
412,437.87,10.83898,1104,5554.586185693741,0.00234375,0.3837795,0.00020583428,2260992,0.33342820405960083,282624,8.497953123333334,0.0004927039
459,438.4033333333333,0.28027165,1105,5559.041474819183,0.103027344,0.43052277,-0.005598855,2263040,0.6724509596824646,282880,8.420071296666666,0.020735051
390,442.28333333333336,0.5130852,1106,5564.281237363815,0.046582032,0.57075727,-0.0007842088,2265088,0.7554722428321838,283136,8.426557183333335,0.0039763795
471,443.81666666666666,0.19560464,1107,5568.62521982193,0.025341798,0.56326234,-0.00057000737,2267136,0.9135947674512863,283392,8.472906483333333,0.002458273
496,446.1933333333333,0.29832602,1108,5572.750980854034,0.0440918,0.5806969,0.0007330667,2269184,0.8030008226633072,283648,8.387036709999999,0.004213243
374,448.1766666666667,0.024141189,1109,5578.219364404678,0.05024414,0.5980338,-0.0057112025,2271232,0.9889538958668709,283904,8.458403409999999,0.0037100161
438,449.4066666666667,0.19395374,1110,5582.890550136566,0.0010742188,0.49522415,9.622747e-05,2273280,0.9156732708215714,284160,8.456319753333334,0.0013507648
403,451.32,0.45466867,1111,5587.972771883011,0.015185547,0.48136777,-0.00018388485,2275328,0.7507612854242325,284416,8.393944986666668,0.0009254178
389,450.8833333333333,0.9217507,1112,5593.230557918549,0.012109375,0.4721437,-0.0012269189,2277376,0.7206521332263947,284672,8.471706323333335,0.0025524737
315,452.48333333333335,6.1097417,1113,5599.722982168198,0.013427734,0.49291736,-0.00035434988,2279424,0.4621337652206421,284928,8.738766666666667,0.00121774
406,453.4633333333333,0.36955017,1114,5604.7672436237335,0.00034179687,0.4167432,0.00022513869,2281472,0.857520192861557,285184,8.804889630000002,0.00064848765
447,455.72333333333336,0.33314127,1115,5609.342459201813,0.0064941407,0.5448002,0.0005862488,2283520,0.8393260091543198,285440,8.804129016666668,0.0009898387
458,455.1533333333333,0.13920264,1116,5613.8115775585175,0.103955075,0.48737225,-0.0011131559,2285568,0.9171295613050461,285696,8.810975526666667,0.008923684
448,457.60333333333335,0.46692595,1117,5618.3804666996,0.0047851563,0.39070353,-0.00010937827,2287616,0.8071690201759338,285952,8.83932484,0.00083152356
370,456.52,10.968223,1118,5623.905191421509,0.0014160157,0.544371,-0.00058274454,2289664,0.36289137601852417,286208,9.15317936,0.00094587525
464,456.1166666666667,0.3056583,1119,5628.31169128418,0.047851562,0.55142224,-9.508644e-05,2291712,0.8348128199577332,286464,9.09103778,0.0040165903
559,456.76,0.024537014,1120,5631.972417354584,0.029882813,0.43230003,0.00018217374,2293760,0.9891529204323888,286720,9.086980296666667,0.0024218387
397,458.58666666666664,0.76147777,1121,5637.127085208893,0.0021484375,0.41551414,-0.00013132874,2295808,0.7955494672060013,286976,9.125058893333334,0.000715697
378,459.12333333333333,0.5914253,1122,5642.537042856216,0.020068359,0.49773297,-0.0006510529,2297856,0.6287876069545746,287232,8.936266546666666,0.0017241079
444,461.4,0.3857624,1123,5647.143360376358,0.0013671875,0.40296763,-0.000104220664,2299904,0.8080184906721115,287488,8.663841543333334,0.00034006438
370,460.43333333333334,0.42870888,1124,5652.674436807632,0.016503906,0.44539922,-0.00051244925,2301952,0.811082661151886,287744,8.567557043333332,0.001261926
527,459.6566666666667,0.122400306,1125,5656.554934978485,0.15776367,0.49309915,0.0002468348,2304000,0.9291170537471771,288000,8.62655865,0.0145821525
331,459.03,0.41804424,1126,5662.742143630981,0.0011230469,0.3778892,5.3097123e-05,2306048,0.8049349337816238,288256,8.618552496666668,0.0004219013
344,456.10333333333335,0.5558013,1127,5668.693352222443,0.0,0.47624588,-0.00019842717,2308096,0.7751610577106476,288512,8.631394066666667,5.2230112e-05
357,454.43333333333334,0.60366553,1128,5674.428553342819,0.0045410157,0.4540669,-0.0006639265,2310144,0.8435892015695572,288768,8.732916353333334,0.0010411651
358,455.1333333333333,0.8327505,1129,5680.136278390884,0.023925781,0.27732354,-0.000103817016,2312192,0.6061435341835022,289024,8.494360636666666,0.0020360476
390,454.83,0.29262623,1130,5685.384686470032,0.015722657,0.44346505,-0.00033564947,2314240,0.7759982794523239,289280,8.244960283333333,0.0016926068
399,449.19,0.29800835,1131,5690.510258436203,0.038964845,0.32924658,-0.0004850899,2316288,0.8338940441608429,289536,8.296868673333334,0.0034960732
364,439.5933333333333,0.3364416,1132,5696.137080907822,0.022705078,0.5328036,-0.000105614694,2318336,0.8762624859809875,289792,8.298281436666667,0.0018547721
519,432.5,0.06808271,1133,5700.081458806992,0.09838867,0.75449485,-0.0050498964,2320384,0.9521016404032707,290048,8.300617619999999,0.014954266
547,427.5366666666667,0.3241982,1134,5703.824659347534,0.012060547,0.5502801,-0.00048622582,2322432,0.850502610206604,290304,8.33807926,0.0011981877
439,427.9766666666667,2.2477946,1135,5708.486576795578,0.008886719,0.832531,6.825285e-06,2324480,0.5844709277153015,290560,8.490893653333332,0.0015371763
580,429.71666666666664,0.01275037,1136,5712.014153242111,0.06367187,0.82771206,-0.0015151767,2326528,0.9890779433771968,290816,8.30224388,0.007696817
632,429.22,0.14335832,1137,5715.250692367554,0.09272461,0.6110846,-0.0020824457,2328576,0.7764010578393936,291072,8.273535363333334,0.010337002
381,433.00666666666666,0.3107223,1138,5720.620902061462,0.0056152344,0.59187376,-0.00019500557,2330624,0.8907676562666893,291328,8.329187503333333,0.0011135174
474,433.61333333333334,0.24347515,1139,5724.939364910126,0.00234375,0.6996871,-0.00060347584,2332672,0.8438167572021484,291584,8.23892527,0.00045609404
566,435.57666666666665,0.106205285,1140,5728.557287693024,0.044677734,0.7328598,-0.001437647,2334720,0.8944560661911964,291840,8.212369913333331,0.006685803
505,438.13666666666666,0.026141718,1141,5732.610579252243,0.018603515,0.4812169,-0.00083956716,2336768,0.9852400422096252,292096,8.240698676666668,0.0027536007
364,441.22,0.33730718,1142,5738.226255655289,0.04248047,0.5493127,1.9873862e-05,2338816,0.9151056036353111,292352,8.39399565333333,0.0026235948
491,442.12666666666667,1.734029,1143,5742.395218610764,0.03881836,0.6944218,0.00015660543,2340864,0.6694088280200958,292608,8.550843406666667,0.0034667035
481,444.06666666666666,0.36111128,1144,5746.648555278778,0.03334961,0.7651963,-0.0003995086,2342912,0.755555659532547,292864,8.44631407,0.0038203925
480,445.05333333333334,0.40573415,1145,5750.911831378937,0.09326172,0.63023615,-0.00045722816,2344960,0.783868208527565,293120,8.305483486666667,0.012550506
393,448.88,0.48361772,1146,5756.122455596924,0.0026855469,0.6438441,9.017125e-05,2347008,0.8452043384313583,293376,8.284101006666667,0.00039414986
576,450.2633333333333,0.20154944,1147,5759.675543785095,0.0296875,0.82047856,-0.000729858,2349056,0.8725181072950363,293632,8.286805066666666,0.004506285
644,450.3566666666667,0.15564111,1148,5762.851770162582,0.04433594,0.5710712,-0.0008388672,2351104,0.8238873332738876,293888,8.252796516666665,0.0067913765
346,457.5,0.5776514,1149,5768.766217470169,0.03300781,0.4423113,-0.00055036193,2353152,0.817308709025383,294144,8.288001483333334,0.0042303144
545,457.28333333333336,0.23661688,1150,5772.52317070961,0.13486329,0.6383986,-0.0009174184,2355200,0.8979691192507744,294400,8.395478313333333,0.019599538
405,460.13666666666666,0.8737427,1151,5777.576321363449,0.014404297,0.7403286,0.0008083744,2357248,0.7480193376541138,294656,8.45372252,0.0020242082
625,460.7,0.0019253984,1152,5780.854354143143,0.16269532,0.8247682,-0.007756411,2359296,0.998711034655571,294912,8.481936833333332,0.012475934
615,461.35333333333335,0.14797081,1153,5784.184940338135,0.06977539,0.6572032,-0.0011046182,2361344,0.8300068527460098,295168,8.393855233333333,0.014092213
445,467.18,0.3875082,1154,5788.7860271930695,4.8828126e-05,0.6614135,-6.449776e-05,2363392,0.7357534468173981,295424,8.397035533333332,0.00022332468
470,471.46,0.17511198,1155,5793.137193202972,0.008740234,0.7074799,-0.0007610928,2365440,0.8590209186077118,295680,8.38043877,0.001628347
398,475.17333333333335,0.8190545,1156,5798.279848575592,0.0060546873,0.5512847,-0.000504895,2367488,0.7979848980903625,295936,8.471401036666666,0.0006031416
563,478.02666666666664,0.2765612,1157,5801.913515090942,0.015234375,0.6825425,-0.0004806478,2369536,0.8535154908895493,296192,8.53998182,0.0028169479
