approxkl,fps,serial_timesteps,eprewmean,value_loss,total_timesteps,policy_loss,eplenmean,clipfrac,time_elapsed,policy_entropy,nupdates,explained_variance
0.008511704,346,603000,10.0,0.2444189,603000,-0.0022630387,690.0,0.086666614,1606.161615371704,0.4754516,402,0.7338787913322449
0.013962743,316,604500,10.0,0.15388665,604500,-0.0035331347,759.0,0.11859999,1610.8950774669647,0.44916317,403,0.9355280846357346
0.0046830894,354,606000,10.0,1.0213841,606000,-0.001338084,810.0,0.05979998,1615.129382133484,0.58018553,404,0.7896788269281387
0.009145317,357,607500,10.765561,0.087344214,607500,-0.006400647,558.0,0.1032,1619.3281190395355,0.45304835,405,0.9694909863173962
0.004746301,324,609000,10.24978,0.30656388,609000,-0.0009030627,633.0,0.06366663,1623.958572626114,0.36903542,406,0.8536562025547028
0.004121092,329,610500,10.410682,0.26311126,610500,-0.0021563794,601.0,0.05879997,1628.5181787014008,0.4352865,407,0.9041017144918442
0.015976688,348,612000,10.0,0.19391832,612000,0.0009468195,803.0,0.16840002,1632.8210487365723,0.66667724,408,0.8548219352960587
0.0074272426,344,613500,10.0,0.24476026,613500,-0.008922016,566.0,0.09426665,1637.1798453330994,0.507688,409,0.8373439908027649
0.007516244,355,615000,10.350393,0.11816661,615000,-0.005613799,685.0,0.09559999,1641.3979017734528,0.6626683,410,0.9046037122607231
0.0061938534,334,616500,10.644247,0.15642673,616500,-0.0029741582,544.0,0.058133297,1645.8891026973724,0.47206235,411,0.9139718785881996
0.004843502,351,618000,80.413184,15.323904,618000,-0.0015034926,623.0,0.059599973,1650.1526634693146,0.54529023,412,0.22374415397644043
0.011399434,336,619500,10.233273,0.13763413,619500,-0.00226401,521.0,0.11153333,1654.61159324646,0.52952385,413,0.9390919506549835
0.010625784,350,621000,10.0,0.32813483,621000,-0.003608959,665.0,0.11026666,1658.888545036316,0.6185816,414,0.5120927095413208
0.004754742,321,622500,10.0,0.099824086,622500,-0.0004063581,547.0,0.033666648,1663.5491919517517,0.24295036,415,0.952262382954359
0.009879148,349,624000,10.0,0.11640297,624000,-0.0019499522,783.0,0.118866675,1667.8369958400726,0.49406362,416,0.9326527640223503
0.011152113,362,625500,10.0,2.0152705,625500,0.0004434349,530.0,0.053333305,1671.974292755127,0.36585853,417,0.5667349398136139
0.005220184,330,627000,10.074204,0.09986185,627000,-0.0027655126,607.0,0.070666626,1676.5187003612518,0.40694806,418,0.9553687237203121
0.0047955336,322,628500,10.0,0.20322157,628500,-0.0038417808,505.0,0.059799965,1681.1724581718445,0.37718737,419,0.88323525339365
0.022743607,356,630000,-4.920651,0.62975806,630000,-0.008876757,536.0,0.19573328,1685.3810489177704,0.5591765,420,0.45557719469070435
0.0052437875,357,631500,10.243276,0.0735763,631500,-0.0023596785,571.0,0.06206663,1689.5820293426514,0.4511397,421,0.9549711681902409
0.01198948,354,633000,10.382119,0.22114623,633000,-0.00733865,603.0,0.10086666,1693.8122599124908,0.5402136,422,0.7248307168483734
0.0035472736,367,634500,10.0,0.10553534,634500,6.190431e-05,1005.0,0.052266635,1697.8926012516022,0.50804466,423,0.7651692032814026
0.0050470424,327,636000,10.0,5.257707,636000,-0.0098929675,610.0,0.05359997,1702.4681839942932,0.30522612,424,0.40317201614379883
0.0018344607,337,637500,31.605669,1.6604358,637500,-8.4965766e-05,531.0,0.02039999,1706.9144730567932,0.3034169,425,0.6250549256801605
0.001924435,359,639000,10.0,0.103523426,639000,-0.00024514948,537.0,0.019599997,1711.0876016616821,0.2162035,426,0.9384043999016285
0.0045833816,323,640500,10.348391,0.10657682,640500,-0.002468365,631.0,0.0547333,1715.7309477329254,0.31486914,427,0.9484001994132996
0.011728326,357,642000,10.236271,0.02685099,642000,-0.0072692395,523.0,0.08999996,1719.9261739253998,0.37246287,428,0.9848626591265202
0.0056274654,356,643500,10.3489,0.13147722,643500,-0.0019482998,935.0,0.051066637,1724.1370537281036,0.5025541,429,0.8713315278291702
0.008514195,337,645000,10.0,0.06298771,645000,-0.0027254533,597.0,0.068399966,1728.5834357738495,0.3403064,430,0.9719514511525631
0.007945651,359,646500,11.401505,0.16172898,646500,0.001784552,651.0,0.0953333,1732.751075744629,0.57184017,431,0.8855686187744141
0.008977343,355,648000,10.074957,0.13206713,648000,-0.0019002024,1193.0,0.0651333,1736.975730419159,0.35844663,432,0.9121863171458244
0.017946342,373,649500,10.0,0.08046135,649500,-0.0069158147,617.0,0.101999976,1740.9939351081848,0.4130324,433,0.9388062246143818
0.010559807,330,651000,10.0,0.2447028,651000,-0.0034528377,531.0,0.036066644,1745.5347108840942,0.291333,434,0.8787041679024696
0.002541447,351,652500,30.834834,1.3694721,652500,-0.0005283587,508.0,0.028666656,1749.7999742031097,0.36776203,435,0.7076309025287628
0.0199057,344,654000,10.0,0.20362593,654000,0.0065682465,1098.0,0.21166672,1754.159704208374,0.6334781,436,0.8540898561477661
0.007738943,347,655500,10.0,0.047069278,655500,-0.0014999621,562.0,0.097799994,1758.474826335907,0.37377492,437,0.9801044259220362
0.0074113496,353,657000,10.693289,0.06256667,657000,0.004860648,579.0,0.08259995,1762.7205257415771,0.5481256,438,0.977421386167407
0.007304803,322,658500,10.0,0.0638365,658500,0.00040719184,546.0,0.07706664,1767.3689901828766,0.2840791,439,0.976237216964364
0.004303931,328,660000,10.319885,0.113786295,660000,-0.0015281886,583.0,0.051533297,1771.9290442466736,0.3479925,440,0.9442516192793846
0.011891084,358,661500,10.0,0.18320054,661500,-0.0025496944,491.0,0.12146664,1776.1120989322662,0.41649136,441,0.8746459633111954
0.02080427,322,663000,10.25065,0.119009495,663000,-0.001595485,591.0,0.084333286,1780.76535654068,0.26137042,442,0.9461901038885117
0.0047217505,357,664500,10.184866,0.09799617,664500,-0.0007085044,511.0,0.03973331,1784.9580688476562,0.24798007,443,0.9408504739403725
0.0026939856,331,666000,10.0,0.059357934,666000,-0.0014824767,526.0,0.03279998,1789.479462146759,0.21829587,444,0.9754284918308258
0.00759664,327,667500,10.153682,0.09071878,667500,-0.0017013778,467.0,0.10586667,1794.0569636821747,0.3121668,445,0.9549047313630581
0.0036221116,321,669000,10.0,0.074789144,669000,0.00019240967,503.0,0.036399983,1798.725965976715,0.16202512,446,0.9731597062200308
0.0048221652,333,670500,10.0,0.06870596,670500,-0.0004745606,583.0,0.03139998,1803.230417251587,0.16598055,447,0.9730250015854836
0.0077027637,355,672000,10.0,0.07227616,672000,-0.0055103595,565.0,0.051266655,1807.4446151256561,0.21577783,448,0.9527656473219395
0.022979302,383,673500,0.0,0.22772148,673500,-0.0039363476,1500.0,0.17613338,1811.353585243225,0.66637015,449,0.9009167924523354
0.002468605,332,675000,10.0,0.073278286,675000,-0.00091423927,542.0,0.03479998,1815.8594510555267,0.21877679,450,0.9731025081127882
0.0013898684,332,676500,10.0,0.047314286,676500,-0.0014945702,506.0,0.018133324,1820.3764073848724,0.19981709,451,0.9828664660453796
0.0026763543,322,678000,10.0,0.11634901,678000,-0.0010804242,586.0,0.03746665,1825.0252571105957,0.23197517,452,0.9377930462360382
0.0043284176,359,679500,10.0,0.036430124,679500,0.00051394704,569.0,0.040999986,1829.1922435760498,0.2632221,453,0.9852714706212282
0.0021498878,332,681000,10.144667,0.034725096,681000,-0.0014973758,503.0,0.028999984,1833.7067694664001,0.19508848,454,0.9870676612481475
0.0046314346,325,682500,10.0,0.15147352,682500,-0.0016015914,683.0,0.04453331,1838.3177757263184,0.28796548,455,0.9165437370538712
0.003655267,360,684000,10.0,0.12289365,684000,-0.0014310905,543.0,0.045199975,1842.474351644516,0.2894211,456,0.9290206730365753
0.0052350014,332,685500,10.226378,0.07646697,685500,-0.0011710115,578.0,0.051866636,1846.9831507205963,0.28764567,457,0.965504452586174
0.0015317259,323,687000,10.793621,0.038227674,687000,-0.0009398679,572.0,0.018533323,1851.613744020462,0.20690636,458,0.9821633454412222
0.005920857,330,688500,10.0,0.05672756,688500,-0.0036546728,556.0,0.060599968,1856.1587960720062,0.24997847,459,0.9789376817643642
0.0019916766,358,690000,10.181044,0.11622302,690000,-0.0015905425,477.0,0.025466653,1860.342346906662,0.24677971,460,0.9310495033860207
0.008068969,329,691500,10.482793,0.19296764,691500,0.0052467114,675.0,0.086133316,1864.8992762565613,0.37032917,461,0.90739855915308
0.0026175873,332,693000,10.254699,0.036290336,693000,0.0010644317,503.0,0.017866658,1869.4139668941498,0.17396893,462,0.9858625968918204
0.021645393,349,694500,10.611879,0.10755802,694500,-0.0014761006,474.0,0.11966664,1873.707802772522,0.27150288,463,0.9627466537058353
0.011099952,346,696000,10.0,0.6577308,696000,0.009867759,571.0,0.14086671,1878.0374381542206,0.38146698,464,0.9029439985752106
0.008650901,333,697500,10.066173,0.05536389,697500,-0.0010762996,505.0,0.07739996,1882.5317285060883,0.26189888,465,0.9751676991581917
0.0049112793,336,699000,10.106166,0.09967977,699000,-0.0023043067,467.0,0.041133314,1886.9881641864777,0.21568283,466,0.9532122351229191
0.011623946,356,700500,10.0,0.4124095,700500,0.0013066318,556.0,0.0807333,1891.196284532547,0.41129237,467,0.8773572519421577
0.0021456785,330,702000,10.04115,0.061059583,702000,-0.0010930286,501.0,0.030133322,1895.7287027835846,0.16564326,468,0.9822786189615726
0.0032757567,359,703500,10.113578,0.09751023,703500,-0.0006733302,580.0,0.036933314,1899.8987429141998,0.20905435,469,0.9464560970664024
0.0036959613,332,705000,10.0,0.04204089,705000,0.0011511827,605.0,0.041533314,1904.4089872837067,0.22923243,470,0.981938112527132
0.0021296656,332,706500,10.0,0.043482315,706500,-0.0010807852,567.0,0.027866652,1908.9185361862183,0.18089837,471,0.9839553032070398
0.006825004,359,708000,10.095709,0.085670605,708000,0.00083308225,572.0,0.057133302,1913.088143825531,0.30883163,472,0.9390705563127995
0.0025342354,328,709500,10.0,0.1469926,709500,-0.00038840424,523.0,0.03526665,1917.6541373729706,0.23020825,473,0.9388515427708626
0.007174466,354,711000,10.16091,0.08178643,711000,-0.004339288,600.0,0.081866615,1921.8886082172394,0.26397255,474,0.9509613513946533
0.0023675782,330,712500,10.0,0.09545377,712500,-0.0015785438,600.0,0.030333314,1926.4234335422516,0.16874357,475,0.9559316784143448
0.007906762,329,714000,10.0,0.23365912,714000,-0.0005540287,610.0,0.08819998,1930.9788208007812,0.26621234,476,0.9012792930006981
0.0035548122,356,715500,10.0,0.034440186,715500,-0.0023044506,606.0,0.049533304,1935.1822090148926,0.21218349,477,0.9843511581420898
0.0007441669,335,717000,34.613453,2.1566057,717000,-7.585298e-05,480.0,0.010333333,1939.659425020218,0.17435807,478,0.6258984804153442
0.0037367663,325,718500,10.184815,0.13290606,718500,-2.44495e-06,629.0,0.03479998,1944.2658777236938,0.18042545,479,0.9498602412641048
0.006885496,360,720000,10.0,1.7583047,720000,-0.00055097934,639.0,0.072799966,1948.425709247589,0.24400957,480,0.6483645737171173
0.0017007403,362,721500,10.0,0.097724505,721500,-0.0007579843,588.0,0.018799994,1952.5601091384888,0.24384177,481,0.9618346020579338
0.0029924489,335,723000,10.513457,0.22555165,723000,0.0018773386,676.0,0.03326665,1957.0342962741852,0.2364846,482,0.8990298211574554
0.0034883074,330,724500,10.0,0.055747915,724500,-0.00074476516,555.0,0.044399977,1961.5726311206818,0.15141933,483,0.9796928726136684
0.0021827244,355,726000,10.0,0.048654262,726000,-0.0017873576,627.0,0.020533323,1965.7888114452362,0.20305416,484,0.9770804867148399
0.004922571,352,727500,10.0,0.15177064,727500,-0.0036555412,629.0,0.04426665,1970.0502581596375,0.2453891,485,0.9145727455615997
0.0027891623,326,729000,10.0,0.06869689,729000,-0.0007850631,634.0,0.03339998,1974.6391727924347,0.17107603,486,0.9771793577820063
0.005323025,316,730500,10.103334,0.09939588,730500,-0.0033287257,469.0,0.043333307,1979.3773078918457,0.17656928,487,0.948055986315012
0.00423873,343,732000,10.0,0.05811812,732000,-0.001155607,687.0,0.047799967,1983.7398297786713,0.21345943,488,0.9655730836093426
0.0066627194,348,733500,10.0,0.15874074,733500,0.0003530913,640.0,0.07173329,1988.0446202754974,0.2680195,489,0.9030827432870865
0.007897323,331,735000,10.0,0.09046681,735000,-0.005110253,659.0,0.07126662,1992.5690488815308,0.2233392,490,0.9611814953386784
0.0065661995,321,736500,10.089539,0.16284214,736500,0.0026161934,455.0,0.07679997,1997.2282099723816,0.2629711,491,0.925391398370266
0.0054752487,345,738000,10.0,0.052955206,738000,-0.0023182791,628.0,0.058133297,2001.5722534656525,0.2869412,492,0.9656060300767422
0.00091714616,320,739500,10.066743,5.2827973,739500,-0.0002495892,507.0,0.0103333285,2006.2544193267822,0.14512698,493,0.5285947918891907
0.023953483,312,741000,10.3894,0.047503892,741000,-0.0045347945,582.0,0.071466625,2011.0568053722382,0.26250327,494,0.9797430839389563
0.003410963,315,742500,10.122139,0.038932625,742500,-0.001574089,507.0,0.030999983,2015.8061068058014,0.1319439,495,0.986156152561307
0.0022607266,334,744000,10.159973,0.025125433,744000,-0.0003186729,484.0,0.022066658,2020.2965059280396,0.13852628,496,0.9912840072065592
0.06851765,356,745500,10.279768,0.10082243,745500,-0.005883621,506.0,0.13593331,2024.4997124671936,0.31365964,497,0.9144370704889297
0.0035166591,332,747000,10.0,0.08324626,747000,-0.0006315945,585.0,0.04473331,2029.014357328415,0.2674762,498,0.967386070638895
0.005526602,347,748500,10.084875,0.059812263,748500,-0.0023375696,765.0,0.071466625,2033.3371155261993,0.35062626,499,0.9611053727567196
0.0052039404,324,750000,10.0,0.06595212,750000,-0.0011576696,509.0,0.06146663,2037.9540586471558,0.28141385,500,0.9764847438782454
0.0045558205,339,751500,10.0,0.040718112,751500,-0.0035682237,567.0,0.05339997,2042.3706920146942,0.37611297,501,0.9816700145602226
0.22818184,344,753000,10.0,0.2069457,753000,-0.008968633,1063.0,0.18200004,2046.7203471660614,0.43758026,502,0.8809249922633171
0.015155511,338,754500,10.0,0.05136873,754500,-0.0026907518,858.0,0.11980002,2051.1545979976654,0.39201352,503,0.976114509627223
0.004329421,357,756000,10.330602,0.0390542,756000,-0.0013500956,497.0,0.058933295,2055.3503324985504,0.29947603,504,0.98280761949718
0.014829468,324,757500,10.440271,0.07862066,757500,0.006044395,482.0,0.11579998,2059.974724292755,0.30097097,505,0.9611892849206924
0.0051209047,306,759000,10.049951,0.09277861,759000,-6.639308e-05,503.0,0.064066626,2064.874664783478,0.24591155,506,0.9595067948102951
0.009060537,340,760500,10.0,0.23790699,760500,-0.0024702717,840.0,0.11793332,2069.285177707672,0.4081792,507,0.8335115611553192
0.008880641,321,762000,10.0,0.06429683,762000,0.0013230388,621.0,0.05619996,2073.944576740265,0.25813386,508,0.9703607894480228
0.0044060685,342,763500,10.138129,0.07545422,763500,0.00022090215,536.0,0.048799973,2078.3302552700043,0.29171765,509,0.9578880630433559
0.006887004,326,765000,10.326428,0.088223256,765000,-0.0011588576,702.0,0.08239994,2082.91907286644,0.3853029,510,0.9279264509677887
0.0081809005,313,766500,10.329512,0.16535337,766500,-0.00028144848,649.0,0.084199965,2087.709328651428,0.29078805,511,0.9070035964250565
0.002482053,330,768000,10.0,0.068274096,768000,-0.0008837366,638.0,0.019199995,2092.2434010505676,0.27674538,512,0.9707039687782526
0.0068432726,344,769500,10.254195,0.15278319,769500,-0.0013067189,758.0,0.08219996,2096.5995700359344,0.45293355,513,0.8726913183927536
0.0037832689,324,771000,10.105581,0.054949522,771000,-0.001940792,524.0,0.04966664,2101.224626302719,0.2173946,514,0.9817249830812216
0.0037191543,317,772500,10.213428,0.08865497,772500,0.0006936475,636.0,0.049933303,2105.945165157318,0.395931,515,0.944368526339531
0.021456564,327,774000,10.120893,0.22361022,774000,0.00082729675,777.0,0.15140004,2110.532072544098,0.56270975,516,0.7173072695732117
0.005777048,338,775500,10.280597,0.12660912,775500,-0.00038777935,690.0,0.074733295,2114.969155550003,0.43910137,517,0.8822174817323685
0.008457371,323,777000,10.0,0.044021644,777000,-0.0023372404,474.0,0.075933285,2119.605032682419,0.28142306,518,0.9749584216624498
0.0066680624,328,778500,10.0,0.2488881,778500,-0.0030607858,589.0,0.07533329,2124.169044971466,0.20921257,519,0.8912122622132301
0.005066759,299,780000,10.008028,0.040858615,780000,-0.0025443821,487.0,0.049466632,2129.1856150627136,0.19082157,520,0.9868442034348845
0.005240177,308,781500,10.353963,0.08530366,781500,-0.0003017676,504.0,0.056066636,2134.040331840515,0.27691573,521,0.9689695797860622
0.011867733,330,783000,10.14438,0.31353274,783000,0.0025008088,818.0,0.1141333,2138.5857996940613,0.4265171,522,0.6661280989646912
0.01065064,317,784500,10.0,0.030938659,784500,-0.0012027532,516.0,0.04373331,2143.3033657073975,0.18059418,523,0.9889797372743487
0.011356825,369,786000,10.0,0.08300721,786000,-0.007132254,1169.0,0.06506662,2147.3594999313354,0.25430846,524,0.9437393806874752
0.0070025926,327,787500,10.168377,0.01773326,787500,-0.0032410135,571.0,0.0643333,2151.9340813159943,0.22906719,525,0.9932932434603572
0.03734757,363,789000,10.046473,0.049471162,789000,-0.010079295,942.0,0.087999955,2156.057375192642,0.24182346,526,0.9667923115193844
0.0054588406,344,790500,10.0,0.042026658,790500,-0.0019703794,854.0,0.04206664,2160.4164547920227,0.22905293,527,0.9815115109086037
0.012106594,334,792000,10.0,0.047080692,792000,-0.0051773475,767.0,0.059399962,2164.907256126404,0.2439486,528,0.9818514920771122
0.028778367,366,793500,0.0,0.28838795,793500,-0.0035381399,1500.0,0.09406662,2169.0040786266327,0.28349203,529,0.805543452501297
0.017051542,343,795000,10.015822,0.04749012,795000,-0.004085557,534.0,0.096799955,2173.3719527721405,0.32309258,530,0.9757576454430819
0.004304937,333,796500,10.022995,0.03806141,796500,-0.0009521892,943.0,0.047599975,2177.8762788772583,0.26867026,531,0.9777782373130322
0.08073688,356,798000,10.007747,0.015090612,798000,-0.017562492,493.0,0.28373328,2182.08127951622,0.41749844,532,0.9869136856868863
0.032142717,339,799500,10.049955,0.028024182,799500,0.0021741132,502.0,0.12186668,2186.4952964782715,0.32209694,533,0.9778420310467482
0.010957557,328,801000,10.0,0.10868175,801000,0.003780312,898.0,0.15486671,2191.069745540619,0.46500474,534,0.9338871091604233
0.012778343,333,802500,10.408668,0.26204127,802500,0.0010002662,495.0,0.096066624,2195.5615198612213,0.3188371,535,0.8071244657039642
0.0045899963,333,804000,10.016022,0.06889595,804000,-0.0012853153,497.0,0.035799984,2200.056653738022,0.29132771,536,0.9603564329445362
0.0120073985,348,805500,10.024978,0.07840357,805500,-0.006134445,518.0,0.100199975,2204.3611249923706,0.3634268,537,0.9527408219873905
0.0040963124,324,807000,10.0,0.12816614,807000,-0.0016046977,540.0,0.04259998,2208.984841823578,0.22346696,538,0.9507877305150032
0.0025610859,322,808500,10.0,0.058488585,808500,-0.00033251665,533.0,0.031266652,2213.6402995586395,0.22757198,539,0.9789226353168488
0.0050069885,318,810000,10.175153,0.074143216,810000,-5.75348e-05,720.0,0.064066626,2218.35133600235,0.35307017,540,0.9705132357776165
0.00499682,341,811500,10.283475,0.084375866,811500,-0.0010901521,725.0,0.05666663,2222.745337486267,0.27176717,541,0.9532474502921104
0.0030017367,347,813000,10.263547,0.11384143,813000,-0.0013211586,734.0,0.03839998,2227.060692548752,0.26038617,542,0.9048875570297241
0.0031609298,328,814500,10.138856,0.04770376,814500,-0.0009805,491.0,0.034466647,2231.622356891632,0.17485382,543,0.9856041045859456
0.0022505359,331,816000,10.0,0.0362975,816000,-0.0006306861,517.0,0.02326665,2236.1443705558777,0.22326593,544,0.9872060148045421
0.0033081535,311,817500,10.968626,0.29721272,817500,-0.00030373165,670.0,0.03406665,2240.9604465961456,0.20518564,545,0.7540373653173447
0.010769287,335,819000,10.015473,0.11590766,819000,0.004885447,515.0,0.10126666,2245.4266736507416,0.3338728,546,0.9278095662593842
0.0014954857,314,820500,10.0,0.088457696,820500,-0.0011630894,531.0,0.018599989,2250.194915294647,0.19222681,547,0.9621914811432362
0.0097523285,337,822000,10.037785,0.11847019,822000,-0.0022154893,805.0,0.115133315,2254.635814189911,0.39550933,548,0.9061673805117607
0.0023635,342,823500,10.0,0.011871108,823500,-0.0012945983,489.0,0.02799999,2259.015344142914,0.18786556,549,0.9944023983553052
0.006814523,335,825000,10.0,0.3864623,825000,0.0007188002,1014.0,0.08819999,2263.4902510643005,0.5221217,550,0.3820323348045349
0.005991363,295,826500,10.794195,0.24951051,826500,-0.0004685953,651.0,0.08073329,2268.558643102646,0.31513816,551,0.8800496160984039
0.008280813,342,828000,10.048096,0.1692988,828000,0.0046104924,516.0,0.09520002,2272.933938264847,0.30707198,552,0.8977095857262611
0.0066287275,316,829500,10.046144,0.34805566,829500,0.0014574971,766.0,0.074666634,2277.6707487106323,0.3229865,553,0.8348205238580704
0.011221757,338,831000,10.0,0.064128384,831000,0.0032707877,532.0,0.081733294,2282.097476243973,0.22337729,554,0.9596230536699295
0.0021741276,321,832500,10.0,0.029310646,832500,-0.0015612036,521.0,0.021066656,2286.7703065872192,0.16375993,555,0.990507360547781
0.0040794928,325,834000,10.0,0.052705344,834000,-0.0020192587,486.0,0.038733315,2291.3841967582703,0.23410158,556,0.9780240505933762
0.008095041,344,835500,10.0,0.19457184,835500,-0.00014673139,494.0,0.07913328,2295.7437500953674,0.33327278,557,0.8917057737708092
0.0076429504,329,837000,10.0,0.07414293,837000,-0.004925758,494.0,0.05239997,2300.299818277359,0.15687872,558,0.9573048613965511
0.0017407058,310,838500,10.0,0.097215824,838500,0.00018701736,483.0,0.01979999,2305.137158870697,0.20182963,559,0.9571485631167889
0.0034074252,306,840000,10.0,0.07842703,840000,-0.0016951427,604.0,0.035599984,2310.0389533042908,0.2665163,560,0.9698385447263718
0.006684177,314,841500,10.0,0.11139819,841500,-0.002072161,484.0,0.08393329,2314.8108236789703,0.2894248,561,0.9530046917498112
0.0047641997,322,843000,10.0,0.030053915,843000,-0.0050666225,527.0,0.035133313,2319.4614794254303,0.18597645,562,0.9904231177642941
0.010531685,354,844500,10.344123,0.08337346,844500,-0.0024204901,633.0,0.06646663,2323.6977999210358,0.29193106,563,0.9599782079458237
0.005942183,327,846000,10.0,0.03639325,846000,-0.0023631859,556.0,0.046933305,2328.282630443573,0.1495087,564,0.988732410594821
0.0020315382,325,847500,10.355809,0.10429742,847500,-0.0010668241,543.0,0.024133325,2332.8861639499664,0.20128064,565,0.9640019349753857
0.0075159534,324,849000,10.0,0.031777833,849000,-0.0021475316,489.0,0.057199966,2337.51055765152,0.17176425,566,0.987287444062531
0.009073725,351,850500,10.0,0.019130414,850500,-0.001972428,500.0,0.053466655,2341.7794222831726,0.1623455,567,0.9948208625428379
0.005899874,326,852000,10.0,0.044029463,852000,0.0009903072,506.0,0.042533312,2346.3788928985596,0.1888027,568,0.983002919703722
0.0052352073,323,853500,10.0,0.05707218,853500,-0.0022087845,573.0,0.020999992,2351.0187616348267,0.15556604,569,0.9794784467667341
0.0018886523,321,855000,10.0,0.05589877,855000,-0.0029964983,506.0,0.022733321,2355.688862800598,0.19022512,570,0.9818436242640018
0.0051307376,299,856500,10.13694,0.24745981,856500,-0.0017369329,629.0,0.04926664,2360.7012917995453,0.24742346,571,0.8708776831626892
0.0032851857,315,858000,10.007728,0.026634209,858000,-0.001756283,504.0,0.033666644,2365.4544126987457,0.1550331,572,0.9899929147213697
0.002774227,336,859500,10.0,0.033561125,859500,-0.0020710013,476.0,0.022866657,2369.90789103508,0.1586301,573,0.9859345322474837
0.005614927,329,861000,10.605959,0.094616994,861000,-0.0032849086,576.0,0.045466643,2374.459025144577,0.19236477,574,0.9590733796358109
0.007047247,332,862500,10.0,0.10264522,862500,0.0035626655,533.0,0.06019996,2378.976527929306,0.25842142,575,0.9596555456519127
0.0027904215,313,864000,10.024084,0.03640586,864000,-0.001719232,470.0,0.027066655,2383.7560555934906,0.15840006,576,0.9884512377902865
0.0072878897,310,865500,10.98219,0.099025816,865500,-0.0014457754,565.0,0.062466633,2388.591932296753,0.27295372,577,0.9608282521367073
0.0109478915,331,867000,10.0,0.030462688,867000,-0.0021636148,531.0,0.045466647,2393.1148693561554,0.20956412,578,0.9883377877995372
0.007506024,359,868500,10.575968,0.08123558,868500,-0.0025293634,511.0,0.04926664,2397.2920694351196,0.23869003,579,0.9665478616952896
0.0018744081,331,870000,10.296803,0.05285622,870000,-0.0004634824,530.0,0.024266658,2401.820166349411,0.14151177,580,0.9816483799368143
0.0053341063,327,871500,10.0,0.14102374,871500,-0.0001699192,540.0,0.040599976,2406.4046189785004,0.21469839,581,0.9411208517849445
0.0034227073,325,873000,10.007682,0.046752516,873000,-0.00061249547,526.0,0.035799984,2411.008835554123,0.12564336,582,0.9810821507126093
0.0061570466,313,874500,10.0,0.044585012,874500,-0.0011824946,547.0,0.0625333,2415.792322397232,0.17576115,583,0.9822161793708801
0.0045368266,339,876000,-1.931065,0.29581833,876000,-0.0014386352,466.0,0.050933305,2420.205061197281,0.12786499,584,0.8565508127212524
0.0017495666,302,877500,10.0,0.046317454,877500,-0.001291124,460.0,0.016199993,2425.166528224945,0.11738101,585,0.9796967599540949
0.002024009,342,879000,10.0,0.055403296,879000,-0.0013618356,538.0,0.027399983,2429.5439760684967,0.19165781,586,0.9846592471003532
0.0022379516,329,880500,10.0,0.04736817,880500,-0.0007754819,552.0,0.031266652,2434.095275402069,0.18267345,587,0.9858362516388297
0.0024867484,324,882000,10.0,0.06731167,882000,3.051851e-05,476.0,0.02406666,2438.7135939598083,0.12813124,588,0.9740905035287142
0.014669997,312,883500,10.0,0.03119444,883500,-0.00010342996,492.0,0.038466644,2443.507491827011,0.13755201,589,0.9874333050101995
0.0037677384,334,885000,10.592759,0.030012457,885000,-0.0036056996,522.0,0.044199977,2447.9872188568115,0.1501699,590,0.9875051444396377
0.0035502166,324,886500,10.023181,0.034799855,886500,-0.001178125,517.0,0.042266645,2452.607830762863,0.17273687,591,0.9877028111368418
0.005074663,333,888000,10.007722,0.013784893,888000,-0.0014138436,533.0,0.036199976,2457.1115589141846,0.13764156,592,0.9965677426662296
0.0035055259,318,889500,10.27167,0.02859597,889500,-0.0009181202,484.0,0.03393331,2461.824677467346,0.14541605,593,0.9885446028783917
0.00788122,325,891000,10.112588,0.06390272,891000,-0.00881136,587.0,0.06986664,2466.4356293678284,0.15093046,594,0.9675734117627144
0.0061148303,332,892500,10.284136,0.03445122,892500,-0.0019340797,458.0,0.043799974,2470.953814983368,0.113599606,595,0.9866895880550146
0.0026435258,323,894000,10.0,0.035903342,894000,-0.00066126144,510.0,0.03299998,2475.596783876419,0.15980077,596,0.9858054826036096
0.005936084,325,895500,10.173165,0.016125636,895500,-0.0035049808,506.0,0.05639997,2480.2065024375916,0.15610388,597,0.992652959190309
0.0019190104,323,897000,10.0,0.0641875,897000,-0.00066856516,520.0,0.023799991,2484.839997291565,0.180962,598,0.9832832366228104
0.003717445,319,898500,10.0,0.031300116,898500,-0.0014358026,537.0,0.043999977,2489.5401153564453,0.18819545,599,0.9920396050438285
0.0014359211,337,900000,10.059084,0.03269163,900000,-0.0019433175,449.0,0.018466657,2493.987540960312,0.123887755,600,0.988306044600904
0.004320195,326,901500,10.118769,0.06995495,901500,-0.00198908,515.0,0.03773332,2498.5799436569214,0.1511728,601,0.9672209098935127
0.0035063266,327,903000,10.040439,4.4777117,903000,-4.2421507e-05,476.0,0.029999983,2503.154441833496,0.16202568,602,0.49305957555770874
0.0029515515,328,904500,10.2954,0.03488235,904500,-0.0007455716,526.0,0.034066647,2507.727072954178,0.1283646,603,0.9867623895406723
0.004704129,328,906000,10.0,0.028322572,906000,-0.0017906432,511.0,0.037133314,2512.2919919490814,0.16903149,604,0.9893231075257063
0.0052899895,353,907500,10.0,0.02630171,907500,-0.0013607056,497.0,0.056333303,2516.5355298519135,0.18194994,605,0.9850226324051619
