eplenmean,total_timesteps,fps,explained_variance,serial_timesteps,eprewmean,policy_entropy,value_loss,clipfrac,nupdates,approxkl,time_elapsed,policy_loss
1052.0,301500,362,0.9953390681184828,301500,592.372973,0.5986285,2.810982,0.051266637,201,0.0030652208,875.5538423061371,-0.005165428
728.0,303000,334,0.9854898257181048,303000,314.019554,0.520313,7.6438704,0.021733327,202,0.0022093197,880.0441181659698,-0.0029002181
1126.0,304500,333,0.959094051271677,304500,441.339524,0.90672636,25.412477,0.049666643,203,0.00293092,884.5473959445953,-0.0032954856
1500.0,306000,346,0.9628820978105068,306000,825.974975,0.9829255,20.782154,0.076400004,204,0.0045032175,888.8803777694702,-0.0013944197
874.0,307500,355,0.9968457324430346,307500,439.171183,0.5626754,1.6887859,0.0057333317,205,0.0010030961,893.1025359630585,-0.0021792538
715.0,309000,328,0.9883232414722443,309000,384.774842,0.85013795,7.428153,0.041399986,206,0.0035657051,897.6654136180878,-0.0046252934
1298.0,310500,350,0.9885010765865445,310500,739.217892,0.7931037,7.2511635,0.023999998,207,0.0018507303,901.9460377693176,-0.0012910292
1500.0,312000,343,0.9486254155635834,312000,803.22904,0.9602862,20.977251,0.008333333,208,0.0010393708,906.3152165412903,-0.00033657814
859.0,313500,357,0.9975644242949784,313500,442.8884,0.89050734,1.371395,0.057866648,209,0.0047461004,910.50550532341,-0.0030883676
760.0,315000,314,0.9922899175435305,315000,264.45215,0.5086691,3.8766854,0.00080000004,210,0.00031046348,915.2740154266357,-0.0010525197
1147.0,316500,338,0.6643493175506592,316500,977.449515,0.9126966,335.03357,0.025133327,211,0.0026826835,919.7040452957153,-0.0029237047
730.0,318000,330,0.5428305268287659,318000,362.232938,0.65741277,636.77075,0.0,212,0.0003416002,924.2427468299866,-0.00055497355
896.0,319500,334,0.05354517698287964,319500,411.328091,0.6451756,38841.816,0.0007333334,213,0.00042009793,928.7292137145996,-0.0006648539
1500.0,321000,354,0.9561904184520245,321000,733.835379,0.9663211,21.649696,0.005066667,214,0.0012737638,932.9625556468964,-0.0013879102
668.0,322500,367,0.98882838152349,322500,182.159045,0.65286463,5.7209563,0.0042,215,0.0008204221,937.0442571640015,-0.0014576421
737.0,324000,332,0.959245927631855,324000,219.08995,0.5569882,21.845161,0.024933329,216,0.0018964213,941.5496220588684,-0.0031482982
1088.0,325500,365,0.0012894868850708008,325500,66529.41726,0.9792958,12560355.0,0.03193333,217,0.0027002424,945.6540851593018,-0.002722752
1498.0,327000,364,0.9943089853040874,327000,959.33618,0.96427315,2.9557219,0.0036666668,218,0.0014803947,949.764354467392,-0.0007358978
938.0,328500,318,0.944387074559927,328500,576.488102,1.0130785,24.811655,0.02626666,219,0.0027808037,954.4747514724731,-0.004024282
1440.0,330000,357,0.9955574097111821,330000,985.6292,0.99180704,1.9909478,0.023066659,220,0.0027094793,958.6717913150787,-0.0030986264
1144.0,331500,317,0.9982442380860448,331500,614.551815,0.7242408,0.9872799,0.0022,221,0.001164816,963.3962006568909,-0.001655063
1500.0,333000,354,0.9625764526426792,333000,766.653939,0.9498488,22.187763,0.01946666,222,0.0020696442,967.63312458992,-0.0013465296
1500.0,334500,368,0.9467869140207767,334500,767.814549,0.9934746,21.15168,0.0,223,0.000105993284,971.7033224105835,-0.00020468075
806.0,336000,313,0.21480512619018555,336000,1489.470587,0.9190854,3210.0835,0.03506666,224,0.0034771448,976.4826295375824,-0.0027015365
971.0,337500,304,0.6216756105422974,337500,913.176815,0.8407358,398.50836,0.023466665,225,0.002730712,981.4067051410675,-0.002752403
635.0,339000,322,0.9896836774423718,339000,319.978694,0.49818587,4.725658,0.022133324,226,0.0021090074,986.0602750778198,-0.0030618487
760.0,340500,334,0.987645004875958,340500,385.199011,0.55013454,7.452788,0.002533333,227,0.0018183268,990.5399656295776,-0.00125598
889.0,342000,333,0.9669504128396511,342000,427.771043,0.6808561,23.303888,0.008666664,228,0.0023076287,995.0416033267975,-0.0030228507
721.0,343500,324,0.9588411189615726,343500,304.130851,0.615474,22.087723,0.024866665,229,0.002154841,999.6618676185608,-0.0016765655
632.0,345000,324,0.9900593180209398,345000,244.052193,0.43219426,5.3853273,0.02426666,230,0.0018138012,1004.290477514267,-0.003087835
1072.0,346500,357,0.9976503197103739,346500,573.276184,0.6238101,1.233745,0.019066665,231,0.0018449272,1008.4895906448364,-0.0016568032
667.0,348000,339,0.7507504522800446,348000,283.519592,0.5578298,241.79382,0.024999999,232,0.0023170926,1012.9079251289368,-0.0020075976
747.0,349500,330,0.9917337810620666,349500,317.495237,0.61499906,4.922995,0.037466653,233,0.0035052595,1017.4451179504395,-0.003955586
909.0,351000,361,0.912779837846756,351000,404.84348,0.6219386,49.913815,0.0003333333,234,0.0006448159,1021.5977098941803,-0.0002923751
846.0,352500,327,0.9625325873494148,352500,416.624116,0.4785828,18.610613,0.019933328,235,0.0017456497,1026.1799929141998,-0.001774994
617.0,354000,311,0.9433720298111439,354000,167.33161,0.3834246,29.371704,0.04393331,236,0.0033938277,1030.9885778427124,-0.003377934
714.0,355500,332,0.9221465885639191,355500,200.344816,0.43306705,38.29573,0.008266667,237,0.0008541461,1035.4991571903229,-0.0015513909
744.0,357000,336,0.9517975449562073,357000,241.959884,0.57983565,24.025557,0.034866653,238,0.0025861212,1039.9613347053528,-0.005257438
795.0,358500,359,0.9042790904641151,358500,394.968421,0.5720545,66.39349,0.040800005,239,0.0034004345,1044.1399314403534,-0.0032488338
984.0,360000,323,0.48923176527023315,360000,342.187604,0.58392304,779.45685,0.0017333333,240,0.00051126006,1048.7750146389008,-0.0012606818
683.0,361500,333,0.8988238424062729,361500,420.564938,0.41912964,53.614956,0.03239999,241,0.0026399777,1053.273564338684,-0.0012634288
837.0,363000,335,0.920951746404171,363000,360.635061,0.46475992,55.67148,0.04413331,242,0.0035334781,1057.741644859314,-0.007405062
623.0,364500,338,0.9592455849051476,364500,250.641996,0.47709888,22.110657,0.016066667,243,0.0015495017,1062.172265291214,-0.002439583
588.0,366000,306,0.553808867931366,366000,578.9464,0.36037892,484.82117,0.0,244,0.000109581066,1067.0725810527802,-0.00043837394
577.0,367500,337,0.9421255141496658,367500,200.74579,0.40532553,23.389725,0.010933332,245,0.00095475314,1071.5211160182953,-0.0014891917
679.0,369000,303,0.23572635650634766,369000,276.512372,0.3842991,2999.9111,0.0043333336,246,0.00065975153,1076.4600913524628,-0.0008203672
886.0,370500,359,0.948271881788969,370500,92.084686,0.4584439,19.652287,0.01493333,247,0.001013339,1080.63414144516,-0.0027741664
831.0,372000,334,0.9586408920586109,372000,310.033339,0.57889426,23.017939,0.012666661,248,0.0017547793,1085.1239285469055,-0.0023543178
787.0,373500,331,0.8432483673095703,373500,578.126693,0.49137595,120.990974,0.006533333,249,0.0010096804,1089.6525015830994,-0.0009802489
981.0,375000,360,0.7411157190799713,375000,693.922469,0.61816716,216.42462,0.011133332,250,0.0012211928,1093.8081867694855,-0.0023526791
672.0,376500,328,0.9440232664346695,376500,242.884559,0.51135755,43.48659,0.045866657,251,0.0030140707,1098.3760478496552,-0.0074136406
713.0,378000,318,0.8717762678861618,378000,172.207185,0.3880288,66.56741,0.023466663,252,0.001866663,1103.0926389694214,-0.0016441272
636.0,379500,321,0.950058102607727,379500,375.826736,0.46724004,26.945984,0.026733328,253,0.001991194,1107.759693622589,-0.0040363516
932.0,381000,330,0.8076526373624802,381000,647.869023,0.4906981,165.87395,6.666667e-05,254,0.00042097844,1112.2992029190063,-7.571434e-05
754.0,382500,331,0.9718281254172325,382500,382.794232,0.46838486,17.507265,0.05033331,255,0.0039662835,1116.81774020195,-0.0020359724
752.0,384000,334,0.0011037588119506836,384000,140258.842559,0.5027172,56479820.0,0.034133315,256,0.002528286,1121.3090734481812,-0.004408014
862.0,385500,318,0.9566983692348003,385500,335.852693,0.60805243,25.132631,0.057399977,257,0.004217686,1126.0245094299316,-0.0057723206
657.0,387000,326,0.9369151294231415,387000,136.563224,0.571224,32.037983,0.0016,258,0.00042155967,1130.6168284416199,-0.0016561204
865.0,388500,354,0.9921752931550145,388500,514.938195,0.5834699,4.780668,0.021466661,259,0.001868457,1134.848720550537,-0.0009432802
769.0,390000,310,0.9783601015806198,390000,302.406319,0.63037914,11.780693,0.0039999993,260,0.0016266879,1139.6724803447723,-0.0014646042
1027.0,391500,325,0.9887404153123498,391500,574.646766,0.6386279,7.504686,0.050666645,261,0.0034124465,1144.275407075882,-0.0057413764
962.0,393000,327,0.9635943323373795,393000,434.685098,0.6103277,22.098824,0.017799992,262,0.0020392116,1148.8628754615784,-0.0054232674
1089.0,394500,334,0.9838794302195311,394500,600.826542,0.71627975,8.969484,0.009733333,263,0.0012667397,1153.3418300151825,-0.0017513301
915.0,396000,311,0.9142651781439781,396000,467.000874,0.75092155,53.083496,0.046333317,264,0.0033760376,1158.1547458171844,-0.0046803732
894.0,397500,354,0.9885782366618514,397500,327.382916,0.73234016,6.1994286,0.033533324,265,0.0022009586,1162.380882024765,-0.0024854303
1131.0,399000,327,0.3508457541465759,399000,576.519601,0.7542422,1615.0707,0.009266666,266,0.0016397998,1166.9661164283752,-0.0032184944
905.0,400500,352,0.9011646956205368,400500,250.465442,0.8533995,42.282135,0.0022000002,267,0.0007515632,1171.2239255905151,-0.0007565846
1131.0,402000,318,0.8825928270816803,402000,662.469551,0.7677643,90.79067,0.047666647,268,0.0034390595,1175.9268772602081,-0.005592427
971.0,403500,313,0.9503460191190243,403500,358.968848,0.81647867,23.426203,0.0017333335,269,0.0009809943,1180.7157216072083,-0.001719503
1500.0,405000,314,0.943000141531229,405000,943.635688,1.010375,25.84654,0.005133333,270,0.0014966726,1185.4920835494995,-0.0013748661
1500.0,406500,314,0.9216176345944405,406500,624.183676,0.9212884,37.80287,0.003933333,271,0.001342791,1190.257844209671,-0.0010682851
1500.0,408000,327,0.9227230548858643,408000,714.638899,0.9518893,37.501785,0.0268,272,0.0022088774,1194.8338062763214,-0.0018954119
1500.0,409500,354,0.935083232820034,409500,728.688712,1.0075909,28.136042,0.011799999,273,0.0014552274,1199.0676474571228,-0.0005085091
1220.0,411000,307,0.6165034174919128,411000,991.289294,0.94831824,343.80917,0.0047333334,274,0.0009779385,1203.9444768428802,-0.0020995373
1080.0,412500,339,0.10362666845321655,412500,2448.130681,0.6893392,11279.76,0.0,275,4.4953405e-05,1208.3657777309418,6.140909e-05
1146.0,414000,341,0.9329351484775543,414000,634.034765,0.84035987,43.8838,0.0,276,0.000558428,1212.7550990581512,-0.0015605935
1056.0,415500,326,0.9222276955842972,415500,412.892408,0.74862325,55.761856,0.011666668,277,0.0016490198,1217.3444578647614,-0.0029664533
1461.0,417000,355,0.6831170618534088,417000,1077.510025,0.93170565,309.42023,0.0,278,4.3569118e-05,1221.5644888877869,3.6466005e-05
1500.0,418500,313,0.9156290367245674,418500,694.815715,0.9880352,42.405323,0.041133318,279,0.0030686075,1226.3475728034973,-0.004172696
862.0,420000,322,0.8453586250543594,420000,478.182363,0.7158369,110.60397,0.011066667,280,0.0013110676,1231.0059595108032,-0.0018684422
932.0,421500,321,0.938522282987833,421500,610.873018,0.6753113,39.759613,0.027333329,281,0.0018826973,1235.6674814224243,-0.0036885766
1044.0,423000,344,0.6074904799461365,423000,857.147475,0.9047991,358.4461,0.0018,282,0.0013670091,1240.0203561782837,-0.0012891553
891.0,424500,298,0.7191750109195709,424500,747.458951,0.5668804,275.55533,0.027199985,283,0.0018638511,1245.048998594284,-0.0037332263
830.0,426000,299,0.913961224257946,426000,258.439284,0.54972345,48.019398,0.01613333,284,0.0014651124,1250.0628225803375,-0.0038206652
939.0,427500,297,0.001811206340789795,427500,537.427633,0.835961,12699889.0,0.0,285,0.0005919353,1255.1124897003174,-0.0010980512
1129.0,429000,330,0.9270090833306313,429000,450.767192,0.73972327,38.113884,0.013999998,286,0.0025482448,1259.657140493393,-0.004356289
1212.0,430500,320,0.9670202769339085,430500,600.59133,0.967293,13.744742,0.030399987,287,0.0026309015,1264.3326416015625,-0.0037071733
1334.0,432000,327,0.8648579269647598,432000,977.472609,0.89941335,93.46697,0.0,288,0.0006296362,1268.9142537117004,-0.0010855977
1027.0,433500,315,0.8602017164230347,433500,505.64499,0.52822214,101.34716,0.0096,289,0.00119142,1273.6655106544495,-0.0012150004
847.0,435000,327,0.0073282718658447266,435000,860.815804,0.6969126,900927.4,0.03439999,290,0.0028306136,1278.2497427463531,-0.0017895806
967.0,436500,344,0.9319472908973694,436500,542.681108,0.72275186,36.57215,0.008666665,291,0.0019875343,1282.6008832454681,-0.0024913903
817.0,438000,313,0.05618089437484741,438000,223.958213,0.4611434,45649.336,0.0038666665,292,0.0010310706,1287.3818264007568,-0.0007442186
783.0,439500,334,0.9135420098900795,439500,217.129492,0.5210155,63.31264,0.016199995,293,0.0014644016,1291.8676362037659,-0.004447245
927.0,441000,318,0.01000833511352539,441000,16651.6841,0.6621093,764040.6,0.0,294,0.00011895507,1296.5807061195374,9.715212e-06
1064.0,442500,335,0.011063456535339355,442500,12613.84244,0.69463396,422144.03,0.0,295,5.27426e-06,1301.0527830123901,-4.504825e-05
1120.0,444000,341,0.9240647479891777,444000,440.021394,0.9438332,42.26536,0.025666656,296,0.0031286273,1305.4482202529907,-0.003174815
1066.0,445500,339,0.9230061247944832,445500,342.525329,0.95784795,41.0358,0.06759997,297,0.0044570607,1309.8682820796967,-0.0037816255
981.0,447000,321,0.9036886915564537,447000,460.315467,0.7171848,54.581596,0.053466644,298,0.0036722526,1314.5411841869354,-0.002505131
864.0,448500,321,0.9514440670609474,448500,497.474542,0.7168106,29.406767,0.12340001,299,0.007842843,1319.2092216014862,-0.0035653159
740.0,450000,336,0.9596880935132504,450000,295.900785,0.35182175,22.181158,0.0071333325,300,0.0007087074,1323.662787437439,-0.003611912
740.0,451500,314,0.8266640156507492,451500,155.726355,0.6466988,116.020706,0.0006000001,301,0.00063874037,1328.437334060669,-0.0008501432
947.0,453000,356,0.9264642968773842,453000,180.90406,0.5051164,30.30965,0.00040000002,302,0.00025428238,1332.6491601467133,-0.00027045477
785.0,454500,330,0.896214209496975,454500,156.958342,0.5332347,55.85807,0.03899998,303,0.0026297853,1337.1849927902222,-0.002665658
620.0,456000,334,0.46640151739120483,456000,821.083003,0.44717705,908.42474,0.029199993,304,0.0020480785,1341.667932510376,-0.0059042573
779.0,457500,300,0.9066193103790283,457500,263.569471,0.46193683,49.83478,0.029199986,305,0.002131211,1346.65287733078,-0.004212857
973.0,459000,326,0.17471516132354736,459000,440.828089,0.5749592,5941.721,0.041266646,306,0.0033525603,1351.249408006668,-0.007149054
939.0,460500,343,0.4469606280326843,460500,540.568467,0.7439516,916.1205,0.0,307,0.0003667966,1355.62007021904,-0.001213523
740.0,462000,378,0.9904877515509725,462000,465.897352,0.5791246,5.104608,0.042266656,308,0.003616071,1359.5884125232697,-0.0032365154
647.0,463500,327,0.992212169803679,463500,253.447952,0.37919676,3.9428217,0.04086665,309,0.003409964,1364.1692154407501,-0.0034180277
740.0,465000,343,0.9506168700754642,465000,241.841995,0.44222367,22.56913,0.06233331,310,0.0042472593,1368.535649061203,-0.003782163
718.0,466500,353,0.9507825598120689,466500,202.89865,0.42539138,26.168518,0.0,311,0.00027989305,1372.7794766426086,-0.0007941085
731.0,468000,348,0.9966602113563567,468000,375.878708,0.56617004,1.8201212,0.010466664,312,0.0012784696,1377.086615562439,-0.0025070917
702.0,469500,342,0.8933971077203751,469500,164.246795,0.45377734,46.97124,0.011333332,313,0.0015286084,1381.4632461071014,-0.0032153127
800.0,471000,348,0.9271274358034134,471000,329.406528,0.5641064,41.18438,0.020399999,314,0.0016467953,1385.7669351100922,-0.00311832
832.0,472500,379,0.992778951767832,472500,417.188436,0.5870354,4.18591,0.024866655,315,0.0020884294,1389.7225873470306,-0.0025906304
763.0,474000,349,0.5737702250480652,474000,245.714424,0.57493645,419.3728,0.007266666,316,0.0011904901,1394.015338420868,-0.0011107965
875.0,475500,355,0.9533507451415062,475500,243.331295,0.421892,24.931341,0.0019999999,317,0.0012320363,1398.2322237491608,-0.00027228304
784.0,477000,356,0.9871399598196149,477000,349.689077,0.47298932,8.135492,0.020599997,318,0.0017363254,1402.4392626285553,-0.0049858605
805.0,478500,345,0.9806989580392838,478500,269.386665,0.46260464,9.964825,0.02759999,319,0.0020224843,1406.7834160327911,-0.0053151394
628.0,480000,325,0.01818406581878662,480000,273.936044,0.32769868,235054.58,0.0,320,5.0369512e-05,1411.3941090106964,-0.00012986695
762.0,481500,348,0.9217594265937805,481500,339.387388,0.4254548,53.374107,0.005466666,321,0.0008272472,1415.6981747150421,-0.001974024
793.0,483000,350,0.9327263683080673,483000,253.279038,0.43607366,32.58965,0.0,322,2.4537276e-05,1419.9756500720978,-0.00030436553
627.0,484500,348,0.9448207020759583,484500,95.825786,0.28547975,22.904856,0.008266667,323,0.0008757416,1424.2810490131378,-0.0018697518
729.0,486000,348,0.943573035299778,486000,267.484605,0.30778328,24.060724,0.009600001,324,0.0006222594,1428.5821957588196,-0.0014789009
774.0,487500,353,0.913643591105938,487500,173.749527,0.31148592,42.026535,0.0031333328,325,0.00061959063,1432.831045627594,-0.00043299384
635.0,489000,329,0.9197576865553856,489000,237.373939,0.36125916,50.86293,0.0,326,0.00016245051,1437.386169910431,-1.5752948e-05
615.0,490500,355,0.8283823579549789,490500,364.603085,0.28049228,76.95784,0.0,327,0.00032543787,1441.6054725646973,-0.00063556404
746.0,492000,347,0.9048388451337814,492000,101.182332,0.33185235,41.006657,0.00933333,328,0.0010898006,1445.9189412593842,-0.0019413796
817.0,493500,356,0.9878223827108741,493500,214.127492,0.4623992,5.698689,0.014933329,329,0.001397647,1450.1317384243011,-0.0010388141
754.0,495000,355,0.9447177685797215,495000,363.151346,0.39008975,33.434418,0.035466656,330,0.0026882074,1454.3547415733337,-0.008082567
748.0,496500,352,0.9936905349604785,496500,320.643957,0.3946458,3.3912888,0.0016000001,331,0.000650614,1458.6061425209045,-0.00017562624
817.0,498000,348,0.9875022955238819,498000,434.543053,0.431044,6.893829,0.019999994,332,0.0021530192,1462.9068400859833,-0.0038787401
669.0,499500,321,0.8832086101174355,499500,152.110628,0.46404427,56.07954,0.014666663,333,0.0012238735,1467.5792381763458,-0.0025035865
686.0,501000,352,0.9951349883340299,501000,260.880841,0.42829117,2.2717211,0.009666665,334,0.0010141684,1471.8340651988983,-0.0027254382
760.0,502500,354,0.8660498559474945,502500,311.869907,0.38360584,79.040474,0.029466657,335,0.002292236,1476.0649542808533,-0.0028363
768.0,504000,349,0.9590433202683926,504000,195.616246,0.47058064,22.707294,0.0004,336,0.00038414658,1480.3622596263885,-0.00031006007
556.0,505500,349,0.9617335349321365,505500,119.391229,0.3090979,18.346142,0.028799985,337,0.0019535578,1484.649650335312,-0.007971502
756.0,507000,356,0.9493840970098972,507000,287.866253,0.440618,25.08634,0.0005333334,338,0.00047766266,1488.8607985973358,-0.001055433
764.0,508500,350,0.9951446382328868,508500,314.78585,0.4771147,2.1373367,0.018266661,339,0.0017371863,1493.1448509693146,-0.0037665833
794.0,510000,355,0.9562753923237324,510000,212.077146,0.43557507,19.652508,0.018199991,340,0.0016251269,1497.3671100139618,-0.0015828214
800.0,511500,344,0.9640914015471935,511500,265.231078,0.5330247,21.359417,0.03566665,341,0.0032391357,1501.7241468429565,-0.0036407334
806.0,513000,351,0.9642128758132458,513000,384.81965,0.64263284,20.113026,6.666667e-05,342,0.00031787175,1505.9903633594513,-0.00049998047
873.0,514500,349,0.08688902854919434,514500,2797.862014,0.53878915,17360.824,0.030199995,343,0.002133925,1510.2844746112823,-0.0039383443
955.0,516000,382,0.8160438388586044,516000,662.313108,0.53500307,153.15057,0.021066664,344,0.0024472245,1514.2062060832977,-0.0022116837
1148.0,517500,346,0.9804876670241356,517500,651.36144,0.88923776,10.086096,0.0019999996,345,0.0007123276,1518.5365326404572,-0.0007158225
1338.0,519000,375,0.985561485402286,519000,759.090155,0.8554327,7.746664,0.015933331,346,0.0017605396,1522.5337450504303,-0.0017952375
940.0,520500,377,0.3277909755706787,520500,1235.333562,0.8501062,1332.4194,0.082800016,347,0.005063902,1526.5053527355194,-0.004303802
1098.0,522000,340,0.9326446130871773,522000,663.604499,0.84629714,40.93843,0.015333333,348,0.0018798577,1530.9133682250977,-0.001203411
1146.0,523500,379,0.9952906738035381,523500,747.768004,0.74845773,2.1343994,0.015999995,349,0.0018289106,1534.8654091358185,-0.0019843406
1029.0,525000,350,0.9512079358100891,525000,517.217331,0.69257814,35.334747,0.0053333323,350,0.0010455758,1539.1427989006042,-0.0008859655
914.0,526500,380,0.891506664454937,526500,532.012254,0.743575,59.136475,0.029733319,351,0.002732285,1543.088984966278,-0.0039883754
1294.0,528000,354,0.08724188804626465,528000,688.466574,0.86100745,14508.19,0.009266667,352,0.0014380744,1547.3214948177338,-0.0026449594
1054.0,529500,383,0.9927581567317247,529500,532.251467,0.64384615,3.9795954,0.01746666,353,0.0019628967,1551.2342920303345,-0.00236541
1229.0,531000,363,0.9763134010136127,531000,616.202324,0.9327233,11.998541,0.004,354,0.0015930729,1555.3579506874084,-0.0012658415
1076.0,532500,368,0.42121124267578125,532500,1020.366637,0.9450376,587.41736,0.0,355,0.00029039817,1559.4255592823029,-0.00045032974
759.0,534000,350,0.7333948314189911,534000,746.820094,0.6529274,248.16011,0.018799994,356,0.0015845217,1563.7087986469269,-0.0024061461
883.0,535500,350,0.9661891609430313,535500,476.51841,0.87873876,22.44293,0.04353331,357,0.0033094904,1567.9924230575562,-0.0020168656
722.0,537000,379,0.9534595832228661,537000,258.255984,0.68704283,24.507286,0.031599987,358,0.0027122255,1571.9432756900787,-0.004525049
748.0,538500,350,0.9472842216491699,538500,202.184447,0.54812706,27.310358,0.035599984,359,0.0027878068,1576.227468252182,-0.0025962046
823.0,540000,354,0.27929461002349854,540000,1301.904376,0.43586326,2885.9602,0.014066664,360,0.001972296,1580.4573283195496,-0.0011988912
790.0,541500,350,0.09571856260299683,541500,366.752398,0.44385493,16031.179,0.022466658,361,0.0023966448,1584.7313046455383,-0.0044003753
580.0,543000,351,0.9289937764406204,543000,169.4015,0.53394854,34.214935,0.038933314,362,0.003189802,1589.0043416023254,-0.0062920963
780.0,544500,346,0.8017118871212006,544500,543.797238,0.66862214,122.08998,0.023399992,363,0.002296248,1593.3324670791626,-0.0029798807
984.0,546000,349,0.9945151126012206,546000,546.68792,0.6304597,2.822696,0.03519999,364,0.0028999525,1597.6225423812866,-0.0028071988
911.0,547500,343,0.9827920775860548,547500,490.346274,0.8734693,9.487362,0.012466668,365,0.0020789509,1601.9855720996857,-0.0018328656
781.0,549000,348,0.9172059148550034,549000,301.281158,0.55497235,65.54646,0.034866653,366,0.0023005083,1606.2970662117004,-0.0028582627
947.0,550500,378,0.9971460197120905,550500,462.317365,0.58989805,1.577171,0.025666663,367,0.001770517,1610.2571771144867,-0.0023182265
848.0,552000,351,0.9865181287750602,552000,559.386917,0.60910636,8.811772,0.0019333331,368,0.00079727627,1614.5250396728516,-0.0005130202
1067.0,553500,369,0.9959333054721355,553500,572.572043,0.9351641,1.6560516,0.007933332,369,0.0016176307,1618.5899517536163,-0.0015722183
860.0,555000,350,0.003417074680328369,555000,677.473013,0.60032344,532853.9,0.015066662,370,0.0024388346,1622.8676340579987,-0.003193372
919.0,556500,349,0.9910333007574081,556500,418.701131,0.6656489,4.8805103,0.0011333334,371,0.00057733594,1627.1590716838837,-0.00074383646
1073.0,558000,343,0.9640995673835278,558000,480.141922,0.86185485,23.056923,0.04326667,372,0.0039266027,1631.5279455184937,-0.0009803214
782.0,559500,385,0.9973277251701802,559500,357.443889,0.5593945,1.4476035,0.0021999995,373,0.0008112868,1635.42236495018,-0.0013410443
986.0,561000,335,0.9412153214216232,561000,598.153735,0.5393785,42.002884,0.02693333,374,0.0020883135,1639.8958604335785,-0.0026986836
812.0,562500,347,0.9952170299366117,562500,436.33046,0.56214786,2.9990408,0.015533328,375,0.0020855838,1644.2171700000763,-0.0019090818
824.0,564000,351,0.9912273995578289,564000,319.485927,0.56365645,6.210086,0.029066656,376,0.0018652612,1648.4869430065155,-0.0033210802
904.0,565500,351,0.9924268904142082,565500,466.171523,0.7415922,4.0178933,0.0011333333,377,0.00090253435,1652.7598736286163,-0.0015633639
970.0,567000,362,0.9758958593010902,567000,405.917685,0.78842926,11.186445,0.015466665,378,0.0022004552,1656.8934397697449,-0.0032559417
848.0,568500,350,0.9587017670273781,568500,268.851647,0.50475204,23.987638,0.041133318,379,0.0029292235,1661.172952413559,-0.0030606485
842.0,570000,347,0.4213472008705139,570000,955.577877,0.5491389,1195.7291,0.033399988,380,0.0027177362,1665.4876837730408,-0.002353155
1006.0,571500,336,0.11129641532897949,571500,2220.065589,0.84061605,7354.622,0.046133317,381,0.003351166,1669.9496614933014,-0.0035038157
1396.0,573000,367,0.1134217381477356,573000,2336.633958,0.90131074,7225.473,0.0,382,0.00020186424,1674.026094198227,-0.00021004345
910.0,574500,376,0.982533385977149,574500,479.50749,0.77500427,7.742562,0.03493332,383,0.0033348554,1678.0092754364014,-0.0033212677
1009.0,576000,351,0.09917974472045898,576000,2973.932265,0.6415536,16635.404,0.028999992,384,0.0022057868,1682.279393196106,-0.003693981
971.0,577500,350,0.9313739910721779,577500,2.39218,0.44737598,36.463634,0.015199995,385,0.0010334201,1686.5576031208038,-0.006141064
791.0,579000,346,0.9234071895480156,579000,328.060779,0.41448712,56.81254,0.0,386,0.00012458467,1690.8902606964111,9.8002465e-06
980.0,580500,380,0.9468118920922279,580500,509.705526,0.6073272,32.568554,0.0,387,0.0003311848,1694.8335933685303,-0.0010776067
905.0,582000,354,0.8343817889690399,582000,699.125819,0.62206304,136.13898,0.047999974,388,0.0031128905,1699.066435098648,-0.003180108
801.0,583500,348,0.8007294237613678,583500,304.800554,0.46212733,204.78253,0.031199997,389,0.0023458048,1703.3689575195312,-0.0040745074
857.0,585000,348,0.9591197185218334,585000,302.614716,0.6331844,26.444788,0.011733332,390,0.0014753337,1707.677964925766,-0.00075869664
1032.0,586500,382,0.9968357409816235,586500,639.865159,0.6761185,1.4659245,0.0069333315,391,0.0015977531,1711.5999422073364,-0.0013434488
941.0,588000,342,0.9617764241993427,588000,269.90559,0.6338383,26.368536,0.023533328,392,0.002014112,1715.9846131801605,-0.0028420093
896.0,589500,345,0.6447949707508087,589500,844.057843,0.73440194,362.92017,0.04479998,393,0.0029821005,1720.3301179409027,-0.0028352542
837.0,591000,375,0.5779465138912201,591000,767.104346,0.5438219,559.7096,0.0017333333,394,0.0007361102,1724.3283574581146,-0.0010138181
1047.0,592500,343,0.9233707040548325,592500,449.013591,0.7763375,51.163784,0.019266667,395,0.0027165022,1728.6984827518463,-0.0047295406
1153.0,594000,376,0.9732416439801455,594000,538.1821,0.6943557,14.590145,0.010199998,396,0.0012487557,1732.685954093933,-0.0016517058
853.0,595500,352,0.9127351269125938,595500,302.143295,0.56145465,45.26592,0.0076,397,0.0014250332,1736.9416689872742,-0.002072574
840.0,597000,379,0.0038627982139587402,597000,22854.192984,0.8390614,1451263.4,0.0,398,6.426991e-05,1740.894035100937,0.00016779643
974.0,598500,334,0.9576486796140671,598500,414.092369,0.60845095,23.693344,0.0008666667,399,0.00019873273,1745.3728575706482,-0.0009023101
1103.0,600000,350,0.1441451907157898,600000,2119.846984,0.7588887,7694.2188,0.0,400,0.00033493384,1749.6563520431519,-0.0021640991
1131.0,601500,380,0.9833316467702389,601500,532.803391,0.742217,8.325688,0.055866644,401,0.0035452086,1753.597112417221,-0.004562469
847.0,603000,344,0.8706943690776825,603000,406.565582,0.89002204,68.87641,0.005666666,402,0.0013156628,1757.9492287635803,-0.0017554588
