serial_timesteps,fps,policy_entropy,value_loss,eplenmean,approxkl,explained_variance,eprewmean,policy_loss,clipfrac,time_elapsed,total_timesteps,nupdates
906000,394,0.9893805,18.764977,1500.0,0.0034048932,0.9640940725803375,846.578954,-0.0038886382,0.034799986,2339.345828294754,906000,604
907500,387,0.98733544,18.972298,1500.0,0.00026192932,0.964453935623169,829.274229,-0.00013066313,0.0,2343.2186090946198,907500,605
909000,377,1.1094731,18.084974,1500.0,0.002052274,0.9469600468873978,923.487998,-0.0013437012,0.02553333,2347.1873626708984,909000,606
910500,389,1.0253644,17.794096,1500.0,0.006841772,0.9569128826260567,862.741811,-0.0062248968,0.09193335,2351.0350506305695,910500,607
912000,396,1.0716473,18.148079,1500.0,0.0047856118,0.9551045782864094,876.650673,-0.003611994,0.092400014,2354.8222727775574,912000,608
913500,385,1.0887249,18.072435,1500.0,0.0029373209,0.9509959444403648,904.810399,-0.00039839704,0.017266667,2358.7139101028442,913500,609
915000,395,1.0687336,17.968037,1500.0,0.0021938446,0.9538121931254864,877.992676,-0.0020484019,0.008933334,2362.5086040496826,915000,610
916500,389,1.0448704,20.169262,1500.0,0.0005236671,0.9518213644623756,810.723076,-0.0006055996,0.0,2366.3582236766815,916500,611
918000,388,1.0722064,18.137634,1500.0,0.0022851028,0.9518283829092979,925.947123,-0.001658034,0.014666663,2370.217401266098,918000,612
919500,397,1.041698,18.913465,1500.0,0.0035575002,0.9531464204192162,818.030888,-0.0029551939,0.051133312,2373.995055437088,919500,613
921000,394,0.98103446,19.51308,1500.0,0.0029838725,0.9612750336527824,885.823221,-0.0006292288,0.031866673,2377.7997992038727,921000,614
922500,391,1.0901953,19.574217,1500.0,0.004887322,0.946281585842371,871.584474,-0.0048207794,0.070466645,2381.6334414482117,922500,615
924000,374,1.1251128,19.239609,1500.0,0.0005538648,0.9498337879776955,935.404661,-0.0004844304,0.0,2385.6397490501404,924000,616
925500,390,1.048053,23.392073,1500.0,0.0015172313,0.9480435848236084,732.314569,-0.000942982,0.0057999995,2389.4812231063843,925500,617
927000,390,1.0498754,18.725151,1500.0,0.0020877975,0.9560275487601757,838.954735,-0.0013195153,0.02353333,2393.3251729011536,927000,618
928500,392,1.1111258,18.644783,1500.0,0.0013662162,0.9473640434443951,888.116918,-0.00022866085,0.0002,2397.1430191993713,928500,619
930000,391,1.1093352,18.483797,1500.0,0.0014891097,0.9494778104126453,947.288727,-0.00042539233,0.010866668,2400.9787199497223,930000,620
931500,389,0.9165684,19.43398,1500.0,0.0028255996,0.9635385274887085,843.422677,-0.0019323447,0.032466665,2404.8305451869965,931500,621
933000,371,0.91325456,29.510792,1500.0,0.0010407995,0.941727552562952,655.241935,-0.0010672361,0.004133333,2408.8660769462585,933000,622
934500,387,1.0883269,19.311405,1500.0,0.004208581,0.950177688151598,871.818264,-0.0024291081,0.04446666,2412.7409961223602,934500,623
936000,392,1.0787268,18.000372,1500.0,0.0027126034,0.9578065574169159,879.187707,-0.00092555326,0.03253332,2416.563715696335,936000,624
937500,392,0.9358567,19.422508,1500.0,0.0025156755,0.9611566849052906,753.804744,-0.00354426,0.019533327,2420.3839638233185,937500,625
939000,391,0.94885546,18.624702,1500.0,0.0013069294,0.961277674883604,857.9862,-0.002339374,0.008466667,2424.2184042930603,939000,626
940500,394,1.0509857,18.606268,1500.0,0.0043780482,0.9537631869316101,877.425945,-0.004644108,0.05373331,2428.0162801742554,940500,627
942000,384,1.0529035,18.411253,1500.0,0.0025124454,0.9519697204232216,853.056927,-0.0010578394,0.0129999975,2431.9228444099426,942000,628
943500,385,0.8897075,21.613441,1500.0,0.002562461,0.9558512382209301,712.534263,-0.0024464,0.01353333,2435.814146757126,943500,629
945000,368,0.93513215,19.621637,1500.0,0.0014528137,0.9656023532152176,840.746405,-0.0018573314,0.0023333333,2439.8887367248535,945000,630
946500,390,1.0242963,18.385258,1500.0,0.004980091,0.949752002954483,867.011157,-0.004143404,0.055466637,2443.72784948349,946500,631
948000,383,1.054951,18.598896,1500.0,0.0022455505,0.9518590644001961,856.808658,-0.0016559889,0.01693333,2447.637296438217,948000,632
949500,377,0.93223727,19.715683,1500.0,0.0026053556,0.9627541936933994,802.910195,-0.0029609732,0.03399999,2451.6065850257874,949500,633
951000,379,0.95808387,30.995962,1500.0,0.0023350958,0.9456967860460281,640.497976,-0.0022440278,0.017999995,2455.5549504756927,951000,634
952500,389,0.23549475,25.330845,820.0,0.000554548,0.9218090996146202,61.208736,-0.0019894512,0.0032666654,2459.402079820633,952500,635
954000,390,1.0005257,21.216763,1500.0,0.0015852237,0.9611611366271973,832.3007,-3.777436e-05,0.0065999995,2463.2454438209534,954000,636
955500,387,1.0453537,20.210491,1500.0,0.0035327468,0.9476147256791592,856.467151,-0.0026976496,0.02833333,2467.1186039447784,955500,637
957000,390,0.9192481,18.983673,1500.0,0.00085931,0.9614978730678558,875.701624,-0.00047095385,0.008800001,2470.9633979797363,957000,638
958500,387,1.0202451,28.73095,1500.0,0.001458343,0.9266261160373688,577.554182,-0.0026210952,0.0013333332,2474.839591741562,958500,639
960000,377,0.9622306,23.451906,1500.0,0.001328225,0.9548676498234272,776.153928,-0.0013622039,0.009666667,2478.810457468033,960000,640
961500,369,0.99706507,24.52896,1500.0,0.0037104925,0.9448258504271507,728.791451,-0.0030152204,0.040666662,2482.8733694553375,961500,641
963000,384,0.9482206,27.336033,1500.0,0.004461559,0.9480118192732334,694.611367,-0.004881084,0.055599984,2486.776160478592,963000,642
964500,377,0.99432284,30.735071,1500.0,0.005346364,0.9276130646467209,601.924604,-0.0061537554,0.072399974,2490.7475361824036,964500,643
966000,390,0.9505579,18.877928,1500.0,0.0060096215,0.9637159705162048,900.046422,-0.0037712154,0.08199996,2494.5847446918488,966000,644
967500,385,0.94936997,23.895098,1500.0,0.0017119246,0.9573791548609734,717.248905,-0.0015155262,0.016133333,2498.4804565906525,967500,645
969000,379,0.99078506,18.351416,1500.0,0.008678562,0.9597004540264606,758.188742,-0.0085601555,0.15673338,2502.429361104965,969000,646
970500,382,1.1106154,20.048252,1500.0,0.0042494177,0.9467560239136219,822.315997,-0.003948096,0.050533324,2506.3518760204315,970500,647
972000,379,0.94654447,36.722,1500.0,0.0064522354,0.9338141307234764,693.332505,-0.004288757,0.11539997,2510.306034564972,972000,648
973500,372,0.9632179,16.470984,1495.0,0.0019820915,0.9714664276689291,776.196261,-0.0014401738,0.006133333,2514.337471485138,973500,649
975000,386,1.0834998,20.098085,1500.0,0.0010912854,0.9551267921924591,793.786778,-0.001357404,0.0026,2518.21581697464,975000,650
976500,377,0.9446093,23.988886,1500.0,0.0013720526,0.954062432050705,822.310629,-0.001050045,0.0060666665,2522.194666624069,976500,651
978000,381,1.0819485,30.218342,1500.0,0.0028534615,0.924360103905201,593.234349,-0.0019898855,0.028066652,2526.122249364853,978000,652
979500,384,0.9692489,22.531816,1500.0,0.0022703419,0.9583495482802391,834.242235,-0.002483633,0.021733329,2530.019389629364,979500,653
981000,392,1.0181687,20.037556,1500.0,0.0022533566,0.9622279889881611,751.436852,-0.0009169397,0.020933336,2533.8459951877594,981000,654
982500,387,1.0728642,21.8686,1500.0,0.00074943295,0.9438909403979778,804.239958,-0.0009112492,0.0039333333,2537.718659877777,982500,655
984000,386,0.996744,23.225266,1500.0,0.003247256,0.9573172032833099,766.44858,-0.0013569747,0.038,2541.604251384735,984000,656
985500,382,1.0118815,26.34163,1500.0,0.003412693,0.940501008182764,735.191551,-0.002614994,0.028399993,2545.528891801834,985500,657
987000,371,0.98328704,18.321165,1500.0,0.0036142957,0.9646281860768795,819.147162,-0.002712946,0.04733333,2549.5695803165436,987000,658
988500,390,0.98551893,19.550604,1500.0,0.0029776094,0.9645286910235882,817.810986,0.00049465196,0.04593333,2553.413233757019,988500,659
990000,374,1.0199853,26.730537,1500.0,0.0059398045,0.9414932616055012,729.455155,-0.0034274417,0.09086664,2557.4167642593384,990000,660
991500,390,1.119026,22.858057,1500.0,0.0048676743,0.93535116314888,830.537604,-0.003917453,0.044266652,2561.2624175548553,991500,661
993000,381,0.9552277,29.802977,1500.0,0.003274078,0.9450809955596924,786.126027,-0.005233743,0.021666657,2565.1916494369507,993000,662
994500,385,0.8992558,18.049091,1500.0,0.0040246267,0.9664661698043346,776.775926,-0.0035316292,0.052599978,2569.0840277671814,994500,663
996000,375,0.90997577,26.023193,1500.0,0.001307307,0.9474645927548409,742.922422,-0.0020168659,0.0016666667,2573.076959848404,996000,664
997500,392,1.0408384,18.760735,1500.0,0.0047978605,0.9474065043032169,842.596061,-0.004937658,0.0707333,2576.8942811489105,997500,665
999000,387,0.94154847,20.180758,1500.0,0.0043870257,0.9618681073188782,899.751818,-0.0037143666,0.04313331,2580.7620148658752,999000,666
1000500,389,0.99185044,20.069365,1500.0,0.00085727335,0.9538904465734959,791.414069,0.0002638772,0.001,2584.615089416504,1000500,667
1002000,387,1.0341042,22.26741,1500.0,0.0046546357,0.9503702223300934,749.168212,-0.0028982512,0.0452,2588.490299463272,1002000,668
1003500,386,1.0247178,20.09962,1500.0,0.0027858345,0.9524355940520763,822.569024,-0.0012777917,0.014799996,2592.3718671798706,1003500,669
1005000,388,0.9529809,19.617262,1500.0,0.0030098336,0.9657377004623413,841.487662,-0.0012995648,0.018399997,2596.228401184082,1005000,670
1006500,380,0.9623989,20.012726,1056.0,0.005732636,0.9632680751383305,387.412196,-0.0057818145,0.0854,2600.1714487075806,1006500,671
1008000,379,1.0748988,8.968754,1217.0,0.0053095534,0.9775656908750534,616.738548,-0.007859476,0.069066636,2604.125965833664,1008000,672
1009500,384,1.086596,20.280115,1500.0,0.005023848,0.9415668584406376,832.534751,-0.003666901,0.046599984,2608.0320801734924,1009500,673
1011000,389,0.97614294,19.515572,1500.0,0.00301355,0.9651240520179272,913.458,-0.0033349064,0.024866663,2611.8852446079254,1011000,674
1012500,357,0.5310249,32.157608,803.0,0.003337432,0.931262768805027,239.841916,-0.0052671283,0.042933315,2616.0872118473053,1012500,675
1014000,386,1.0298847,20.621864,1500.0,0.0014465521,0.9495372101664543,795.072282,-0.0027329093,0.0075333333,2619.9708144664764,1014000,676
1015500,385,0.92632174,21.15346,1500.0,0.003372474,0.9571536891162395,852.423256,-0.0027129713,0.027999995,2623.8648903369904,1015500,677
1017000,392,1.05392,18.836847,1500.0,0.0012295955,0.9467560760676861,834.50016,0.0001029964,0.0,2627.6862666606903,1017000,678
1018500,387,0.89351296,20.36594,1500.0,0.002616049,0.962231732904911,941.578747,-0.0012185634,0.028266663,2631.559709072113,1018500,679
1020000,391,1.0112082,21.927692,1500.0,0.0008076956,0.9449529945850372,848.705946,-0.0012039067,0.0,2635.3928887844086,1020000,680
1021500,359,0.756106,27.754883,658.0,0.0002541513,0.9536766670644283,128.174171,-0.00044643448,0.0,2639.569556236267,1021500,681
1023000,380,0.78482103,16.245264,1270.0,0.0035320858,0.9610712192952633,649.323604,-0.0052206386,0.05246665,2643.5104932785034,1023000,682
1024500,392,1.0358576,21.054018,1500.0,0.0024262632,0.9489873461425304,824.053694,-0.00073213724,0.015866665,2647.3337416648865,1024500,683
1026000,383,0.9845154,20.054272,1500.0,0.0019632692,0.9628269486129284,811.905248,-0.0019701319,0.0066000004,2651.2405273914337,1026000,684
1027500,384,0.94476974,20.35602,1500.0,0.0002919283,0.9642407521605492,791.762522,-0.0006674533,0.0,2655.1394231319427,1027500,685
1029000,389,0.9780199,22.356802,1500.0,0.0050480175,0.9497570544481277,791.550405,-0.00626148,0.075733304,2658.987729072571,1029000,686
1030500,390,1.0613819,20.210829,1500.0,0.003220378,0.9438946470618248,767.410115,-0.0053902334,0.055066653,2662.832166671753,1030500,687
1032000,395,1.0195587,20.837685,1500.0,0.0022657248,0.9591179341077805,884.627085,-0.0022348594,0.011666668,2666.6264419555664,1032000,688
1033500,393,1.0042366,20.475563,1500.0,0.0018385906,0.9480701424181461,894.372381,-0.0028465488,0.016600002,2670.443196296692,1033500,689
1035000,394,0.97159684,10.056431,818.0,0.004365083,0.9763475134968758,275.581782,-0.004494021,0.04306665,2674.244917869568,1035000,690
1036500,378,1.0706214,2.7305768,1221.0,0.0064176046,0.9927816078998148,538.243422,-0.005283488,0.0887333,2678.203768491745,1036500,691
1038000,384,1.0062134,3.5094633,1500.0,0.000788868,0.993376892991364,827.284282,-0.00074099633,0.00013333333,2682.1009924411774,1038000,692
1039500,395,1.0109849,2.9589949,1500.0,0.005387042,0.9948017233982682,779.936602,-0.0034552852,0.073399976,2685.8983929157257,1039500,693
1041000,393,0.99637276,2.5523322,1500.0,0.006184632,0.9957286142744124,852.164639,-0.0045830705,0.07819995,2689.7076392173767,1041000,694
1042500,389,1.1155937,3.401806,1500.0,0.012742037,0.9907176364213228,787.852829,-0.008673263,0.19313331,2693.5561380386353,1042500,695
1044000,388,1.0523105,4.2403154,1500.0,0.0012948025,0.9900739686563611,859.871421,0.00025149505,0.0004,2697.4130268096924,1044000,696
1045500,397,1.094578,3.3468087,1500.0,0.0026241096,0.9913924653083086,785.792119,-0.0012020917,0.017600002,2701.1914434432983,1045500,697
1047000,391,1.0543392,4.8677917,1500.0,0.002277732,0.9888714207336307,855.455286,-0.0022528947,0.013599997,2705.0189201831818,1047000,698
1048500,383,1.0838671,3.5477395,1500.0,0.001287422,0.9917307021096349,765.861194,-0.0019661626,0.007266666,2708.9305708408356,1048500,699
1050000,393,0.9966022,3.5817504,1500.0,0.0014703874,0.9938320717774332,816.986007,-0.0006840989,0.005466667,2712.7383472919464,1050000,700
1051500,375,0.9701309,4.0043945,1500.0,0.0022880198,0.9926959914155304,832.865937,-0.0021529414,0.0162,2716.7340807914734,1051500,701
1053000,394,1.041377,4.889516,1500.0,0.006001355,0.988034843467176,831.769772,-0.0035426426,0.10186665,2720.5359077453613,1053000,702
1054500,393,0.9552509,4.0001764,1500.0,0.0042074537,0.9933147393167019,775.259103,-0.002682044,0.040533323,2724.3483357429504,1054500,703
1056000,392,0.9945437,3.3734848,1500.0,0.0030219438,0.9941999246366322,840.338835,-0.0027826715,0.026999988,2728.1670413017273,1056000,704
1057500,394,1.022079,3.0004585,1500.0,0.0025531044,0.9948456641286612,831.850797,-0.0028852823,0.0152,2731.97327709198,1057500,705
1059000,389,0.9868312,3.2675433,1500.0,0.0040818984,0.9944648616947234,821.188486,-0.0027641347,0.037333317,2735.8276274204254,1059000,706
1060500,391,1.0935656,3.392308,1500.0,0.005696111,0.9911108100786805,835.991296,-0.0033053712,0.07266664,2739.658758163452,1060500,707
1062000,382,0.94494903,3.6598742,1500.0,0.0026183787,0.9936767485924065,838.493451,-0.0039635287,0.021133332,2743.5785958766937,1062000,708
1063500,392,0.97902346,3.509264,1500.0,0.002360596,0.9932091091759503,834.997304,-0.001659621,0.011199997,2747.401019334793,1063500,709
1065000,391,1.0906115,5.9886475,1500.0,0.0012388953,0.9849834041669965,775.080769,-0.0017186968,0.008800001,2751.2310197353363,1065000,710
1066500,392,0.9548049,3.582136,1500.0,0.0010119845,0.992802576161921,810.343485,-0.0011942554,0.00093333336,2755.0556077957153,1066500,711
1068000,391,0.97951055,3.2126582,1500.0,0.0034116542,0.9943605805747211,780.170504,-0.0025436247,0.028399982,2758.8840041160583,1068000,712
1069500,368,0.9470774,7.9410014,1500.0,0.003997021,0.9843686111271381,837.654485,-0.001157749,0.051733308,2762.9501173496246,1069500,713
1071000,378,0.99556535,2.3746114,1500.0,0.0013482359,0.9959083474241197,732.443262,-0.00015776671,0.007733333,2766.911073923111,1071000,714
1072500,391,0.97418857,3.1761909,1500.0,0.0031643577,0.994123691227287,830.075699,-0.0027051992,0.015866661,2770.740218639374,1072500,715
1074000,388,0.9512653,4.438635,1500.0,0.003166652,0.9913647323846817,788.985523,-0.0020730263,0.03413332,2774.6019105911255,1074000,716
1075500,388,0.94402146,3.5825024,1500.0,0.00039270186,0.9934352724812925,841.170624,-0.00068281865,0.00040000002,2778.4599854946136,1075500,717
1077000,391,1.115992,3.1304939,1500.0,0.0054250997,0.9907866595312953,781.225899,-0.002836161,0.070799984,2782.2952783107758,1077000,718
1078500,389,0.96850306,3.089543,1500.0,0.0013372359,0.9945048899389803,878.745017,-0.0013021602,0.004733332,2786.143611907959,1078500,719
1080000,383,1.1674068,3.2586334,1500.0,0.0042307777,0.990683788433671,828.554341,-0.0013323448,0.04046667,2790.0563802719116,1080000,720
1081500,371,1.0864418,3.600094,1500.0,0.0023554005,0.9913000101223588,888.475412,-0.001118794,0.010933332,2794.0916130542755,1081500,721
1083000,391,1.0897267,3.9417133,1500.0,0.0021390792,0.989695604890585,808.140008,-0.0016142636,0.0060666665,2797.9266493320465,1083000,722
1084500,380,1.1774838,3.4046237,1500.0,0.017155794,0.9902652837336063,818.50571,-0.007948285,0.2109333,2801.8681211471558,1084500,723
1086000,395,1.1355319,2.8206854,1500.0,0.0072456687,0.9928035130724311,871.235348,-0.0036584095,0.113066666,2805.664088487625,1086000,724
1087500,397,1.1303608,3.3182714,1500.0,0.0020436062,0.992202433757484,854.885612,-0.0018215934,0.009466666,2809.4378242492676,1087500,725
1089000,385,1.1391706,2.799931,1500.0,0.0033786488,0.9928813693113625,820.938611,-0.0030550829,0.041599993,2813.329392671585,1089000,726
1090500,387,0.9747547,3.9872718,1500.0,0.0036091702,0.9919272745028138,872.890962,-0.003323242,0.03573332,2817.1972920894623,1090500,727
1092000,394,1.17407,2.9195187,1500.0,0.00449702,0.9911852898076177,815.921183,-0.0032199628,0.07659996,2820.998605489731,1092000,728
1093500,389,0.9256314,7.8390017,1500.0,0.002208724,0.9830581732094288,948.023734,-0.0016813478,0.021333335,2824.8518900871277,1093500,729
1095000,386,0.96871126,4.0808263,1500.0,0.002149547,0.9914559265598655,767.613512,-0.0013818853,0.016266666,2828.7331926822662,1095000,730
1096500,391,1.1434191,3.405757,1500.0,0.0034552016,0.991061057895422,739.093473,-0.0022479037,0.034466658,2832.5677392482758,1096500,731
1098000,391,1.1441357,2.872615,1500.0,0.005131837,0.9925942374393344,867.810602,-0.0035277628,0.06126663,2836.3949093818665,1098000,732
1099500,394,0.89614695,4.9092193,1500.0,0.00035084237,0.9886364983394742,893.71081,-0.00041650492,0.0,2840.1981961727142,1099500,733
1101000,385,1.1133075,3.9300852,1500.0,0.0030040755,0.9893757607787848,770.43493,-0.0013066074,0.032999996,2844.0926859378815,1101000,734
1102500,386,0.98223394,5.8259583,1500.0,0.0009094899,0.9869819339364767,828.989766,-0.0009889293,0.00026666667,2847.977879524231,1102500,735
1104000,379,0.94167334,3.3842502,1500.0,0.0017301367,0.9928485290147364,778.518228,-0.0016002408,0.0069999993,2851.927241563797,1104000,736
1105500,392,1.1422064,2.545908,1500.0,0.0047887294,0.9934738869778812,780.215227,-0.0035578501,0.041933317,2855.7453353405,1105500,737
1107000,393,0.99943274,2.9526322,1500.0,0.001972469,0.9941070810891688,863.911589,-0.0021699383,0.0077333325,2859.5600640773773,1107000,738
1108500,393,1.067458,5.6731853,1500.0,0.002426967,0.9848466105759144,790.480564,-0.0017843653,0.011399997,2863.3692853450775,1108500,739
1110000,382,0.98485047,3.5972478,1500.0,0.0017481196,0.993558126501739,760.475381,-0.0025749775,0.013866664,2867.296103954315,1110000,740
1111500,390,0.96513766,3.1331484,1500.0,0.0021358735,0.9941011401824653,840.094751,0.00013253074,0.0032,2871.1346023082733,1111500,741
1113000,373,0.9676873,3.3693266,1500.0,0.004517492,0.994076834525913,842.834276,-0.0032771537,0.044333305,2875.153847694397,1113000,742
1114500,394,1.1146809,5.254817,1500.0,0.0020585258,0.9843585230410099,837.58275,-0.0030574056,0.013733331,2878.952628850937,1114500,743
1116000,396,1.1238694,3.1407158,1500.0,0.0042522703,0.9917966751381755,804.212635,-0.0025141423,0.027666654,2882.7382946014404,1116000,744
1117500,394,0.9948926,3.1400723,1500.0,0.004175516,0.9944263263605535,849.103219,-0.0012541047,0.048733316,2886.5455729961395,1117500,745
1119000,395,1.0069056,2.983502,1500.0,0.003356722,0.9947390463203192,817.62455,-0.0010989342,0.018199995,2890.338752746582,1119000,746
1120500,384,1.0555348,3.7431316,1500.0,0.0018380439,0.9898577928543091,811.154326,-0.0020012592,0.0037999987,2894.241238594055,1120500,747
1122000,382,0.9866657,2.500859,1500.0,0.0043882052,0.9954522168263793,828.953895,-0.002919483,0.050399985,2898.166072845459,1122000,748
1123500,374,0.966727,3.6431463,1500.0,0.0015620801,0.9931513527408242,801.470679,-0.0016813739,0.0061333324,2902.167759180069,1123500,749
1125000,386,1.036238,3.532255,1500.0,0.0048116846,0.9916761238127947,822.541603,-0.004169492,0.05686665,2906.0446186065674,1125000,750
1126500,390,1.0733496,3.467686,1500.0,0.007673314,0.9912716029211879,812.805308,-0.005247215,0.122600034,2909.8840222358704,1126500,751
1128000,395,0.977705,2.341951,1500.0,0.0028456214,0.9957986148074269,817.258541,-0.0033020235,0.030466659,2913.679157972336,1128000,752
1129500,359,0.37051326,42.761574,987.0,0.00043167558,0.762669637799263,50.102621,-0.0040487424,0.0028666663,2917.855760574341,1129500,753
1131000,388,1.059821,19.455942,1500.0,0.00061403966,0.9503146894276142,775.684309,-0.00087636156,0.0,2921.7157034873962,1131000,754
1132500,388,1.0945683,19.10862,1500.0,0.0002808605,0.9506221748888493,863.892172,-0.00032712688,0.0,2925.579751253128,1132500,755
1134000,397,1.0338471,18.073174,1500.0,0.0027738567,0.9672423899173737,866.575752,-0.0019631425,0.018866666,2929.3538811206818,1134000,756
1135500,393,0.9360265,20.053795,1500.0,0.0019845369,0.9637775346636772,791.095901,-0.0011176168,0.0059999996,2933.1684532165527,1135500,757
1137000,390,0.9294636,39.983566,1500.0,0.0008443017,0.8705151379108429,318.499981,-0.0012616698,0.00026666667,2937.0144674777985,1137000,758
1138500,397,0.9859344,19.56514,1500.0,0.0013390831,0.9612082429230213,838.321297,-0.0022069474,0.0098,2940.789598464966,1138500,759
1140000,389,1.0260639,24.665308,1500.0,0.0004915483,0.9302776455879211,801.730753,-0.0012930974,0.0,2944.6420063972473,1140000,760
1141500,386,1.0258906,16.982567,1500.0,0.0016588632,0.9677042663097382,860.418369,-0.0006467637,0.0013333334,2948.5227677822113,1141500,761
1143000,384,0.9692032,18.531849,1500.0,0.0011361431,0.9482832700014114,768.536,-0.0012134882,0.0006666666,2952.4192237854004,1143000,762
1144500,378,1.0113133,26.264616,1500.0,0.0034748989,0.944643747061491,689.817982,-0.0049649323,0.030333322,2956.382790327072,1144500,763
1146000,392,0.9486016,19.307314,1500.0,0.005309514,0.9654122963547707,767.771292,-0.004786466,0.09033336,2960.2011499404907,1146000,764
1147500,392,0.98056394,19.661531,1500.0,0.0015813744,0.966870866715908,830.978507,-0.0005978469,0.0010666668,2964.026002407074,1147500,765
1149000,378,0.8715682,33.543633,1500.0,0.0013217212,0.9250245094299316,540.99299,-0.001183627,0.0052000005,2967.989204645157,1149000,766
1150500,397,0.8941567,19.808588,1500.0,0.004633822,0.9652456641197205,810.595079,-0.0033130199,0.07566668,2971.7613458633423,1150500,767
1152000,364,0.9982313,19.249952,1500.0,0.0021837153,0.9615979939699173,843.810238,-0.0021147316,0.0044,2975.879091978073,1152000,768
1153500,388,0.9537612,21.260338,1500.0,0.0035795185,0.9572968035936356,804.849586,-0.002039638,0.0396,2979.7417225837708,1153500,769
1155000,379,0.938349,19.913633,1500.0,0.0051938375,0.9650036171078682,758.358433,-0.0055131083,0.07153329,2983.6927149295807,1155000,770
1156500,354,0.66409266,54.132626,953.0,0.0027481222,0.8447692394256592,92.762876,-0.001789622,0.023399992,2987.9294335842133,1156500,771
1158000,389,1.0154827,28.096539,1500.0,0.0014210816,0.9432878382503986,711.125206,-0.0022308799,0.0022666666,2991.783504486084,1158000,772
1159500,382,1.009093,28.643343,1500.0,0.0010245816,0.9482824690639973,651.547821,-0.0007266712,0.0006666666,2995.709394931793,1159500,773
1161000,385,0.92879564,21.081488,1500.0,0.0044948976,0.961704671382904,811.100566,-0.0021257068,0.06739997,2999.602961540222,1161000,774
1162500,389,1.0076442,20.296337,1500.0,0.0033428136,0.9618659652769566,748.99043,-0.0016215193,0.015266662,3003.4567456245422,1162500,775
1164000,388,1.1061126,19.528221,1500.0,0.001378109,0.9521887488663197,893.863597,-0.0014016101,0.0024,3007.3168954849243,1164000,776
1165500,387,0.99889284,18.58955,1500.0,0.0005146385,0.9668610356748104,792.495763,-0.00062557816,0.0,3011.187555551529,1165500,777
1167000,392,0.9595631,16.697796,1500.0,0.00021351103,0.9691449217498302,769.573558,-0.00026830775,0.0,3015.005866289139,1167000,778
1168500,388,0.97904176,19.831768,1500.0,0.0011422401,0.963007215410471,837.884569,-0.0011229344,0.0003333333,3018.8678879737854,1168500,779
1170000,388,0.99831,18.993563,1500.0,0.0029723472,0.9650504738092422,789.920784,-0.0020629545,0.038866654,3022.731337785721,1170000,780
1171500,383,1.0305725,19.073906,1500.0,0.005224002,0.9577129706740379,850.835025,-0.0032369867,0.06586665,3026.642911195755,1171500,781
1173000,393,0.9528163,16.908327,1500.0,0.0076383944,0.968934427946806,835.834954,-0.005983674,0.1179333,3030.4547069072723,1173000,782
1174500,391,0.94498664,21.539902,1500.0,0.003911593,0.9633218459784985,834.883605,-0.0026211378,0.042600002,3034.2875978946686,1174500,783
1176000,390,1.0479611,18.972994,1500.0,0.00020131853,0.9612765945494175,787.2599,-3.521829e-05,0.0,3038.1338818073273,1176000,784
1177500,395,0.9667179,21.386003,1500.0,0.0014972282,0.9639384970068932,839.160126,-0.0010516903,0.013,3041.924092769623,1177500,785
1179000,396,0.9603955,20.800308,1500.0,0.0046289237,0.964233685284853,808.117198,-0.0045450768,0.04959999,3045.706778526306,1179000,786
1180500,393,0.91971135,21.385595,1500.0,0.005077271,0.9631992653012276,834.923106,-0.003944798,0.06419997,3049.523048877716,1180500,787
1182000,393,0.9586505,20.79064,1500.0,0.00034090434,0.9618470892310143,837.465068,0.00026329843,0.0,3053.337303876877,1182000,788
1183500,388,0.9776508,20.092915,1500.0,0.0007682951,0.9599131420254707,752.282807,-0.0002823568,0.0018666667,3057.197507381439,1183500,789
1185000,398,0.9053955,20.749197,1500.0,0.0071631856,0.9643952399492264,776.745279,-0.0057870536,0.11613331,3060.9623034000397,1185000,790
1186500,377,1.025079,19.981024,1500.0,0.0039978195,0.9578992985188961,814.729871,-0.0023664304,0.024466665,3064.933335542679,1186500,791
1188000,394,0.97127825,21.057268,1500.0,0.0048886277,0.9642052352428436,816.037237,-0.0014596239,0.061333302,3068.737533569336,1188000,792
1189500,392,1.0294722,20.638548,1500.0,0.0012879886,0.956095177680254,785.076575,-0.0005710671,0.0009333334,3072.5611052513123,1189500,793
1191000,389,0.92477936,22.797976,1500.0,0.00066810346,0.9609184004366398,810.147931,-0.0006650593,0.0012,3076.4137287139893,1191000,794
1192500,399,1.0477498,20.02136,1500.0,0.0019200743,0.9581619948148727,820.404142,-0.0030333258,0.02946666,3080.170481443405,1192500,795
1194000,397,1.080093,20.182386,1500.0,0.0046097073,0.9563253112137318,820.101256,-0.0008607885,0.03219999,3083.94851398468,1194000,796
1195500,382,1.1216044,19.944208,1500.0,0.0060332185,0.9526949599385262,889.171518,-0.0072719883,0.08273332,3087.8737490177155,1195500,797
1197000,393,1.0773655,19.30394,1500.0,0.004430717,0.9574566148221493,894.82708,-0.001867196,0.044533323,3091.6833622455597,1197000,798
1198500,392,1.0068225,21.146046,1500.0,0.0021977539,0.9652738943696022,812.413116,-0.0008455079,0.012666667,3095.504276037216,1198500,799
1200000,383,0.97371554,21.40919,1500.0,0.0008827933,0.96533427760005,832.684199,-0.00010409964,0.0,3099.4185688495636,1200000,800
1201500,393,0.9624353,20.2276,1500.0,0.0029328915,0.9645721204578876,833.921744,-0.0010701302,0.02433333,3103.2281045913696,1201500,801
