nupdates,serial_timesteps,time_elapsed,fps,value_loss,policy_entropy,approxkl,explained_variance,policy_loss,total_timesteps,eprewmean,eplenmean,clipfrac
392,588000,1540.6054456233978,372,660.1753,0.49608362,0.0012277174,0.5143207013607025,-0.0014042263,588000,678.285586,753.0,0.012666665
393,589500,1544.7161996364594,364,21.034182,0.95677304,0.005777395,0.9486136697232723,-0.0031297437,589500,815.863213,1500.0,0.039599985
394,591000,1549.1494359970093,338,221.13283,0.65402573,0.0051769214,0.7614191174507141,-0.0045626224,591000,375.507941,822.0,0.088466674
395,592500,1553.043883562088,385,129.13297,0.23327652,0.0006476816,0.6814319789409637,-0.0008136262,592500,-153.225354,826.0,0.0065999995
396,594000,1557.4495477676392,340,1593.7119,0.27317348,0.0010500599,0.3788376450538635,0.00086690084,594000,838.292632,798.0,0.011666661
397,595500,1561.8635909557343,339,327.1505,0.289611,0.00062820077,0.729997307062149,-0.0006237498,595500,424.225629,895.0,0.008666667
398,597000,1565.930254459381,368,19.526552,0.9880387,0.005574643,0.9536633230745792,-0.0024614257,597000,941.317255,1500.0,0.061399985
399,598500,1569.782835483551,389,18.716806,0.9572554,0.0020908758,0.9572313129901886,-0.00010851182,598500,882.383314,1500.0,0.0044
400,600000,1573.5744898319244,395,19.358854,0.9414967,0.006764278,0.964456133544445,-0.0051419884,600000,857.445179,1500.0,0.09679998
401,601500,1578.1121566295624,330,585.92554,0.3599367,9.305286e-06,0.5988993346691132,-3.0240344e-05,601500,408.732486,841.0,0.0
402,603000,1582.091093301773,377,22.055866,0.9472563,0.0054804627,0.950976874679327,-0.004247694,603000,826.326467,1500.0,0.041333318
403,604500,1586.0127811431885,382,232.2293,0.39133072,0.00040972477,0.7429593205451965,-0.0007725943,604500,415.343889,877.0,0.0034000003
404,606000,1589.8480877876282,391,19.72657,0.94006836,0.0026658305,0.9563905298709869,-0.0012920384,606000,847.497352,1500.0,0.02473333
405,607500,1593.6530194282532,394,50.019238,0.8616685,0.0030198286,0.8884447738528252,-0.0023524698,607500,903.979473,1500.0,0.038799983
406,609000,1597.5413098335266,385,24.783669,0.8867619,0.002746691,0.9454836398363113,-0.0016173951,609000,703.248799,1500.0,0.012533332
407,610500,1601.328917980194,396,35.73455,0.7839093,0.0048870607,0.9361578077077866,-0.004706597,610500,876.295566,1500.0,0.05859998
408,612000,1605.9261257648468,326,813.90015,0.32552138,0.00021617628,0.4031180739402771,-0.000321519,612000,-221.82,932.0,0.00033333336
409,613500,1609.7567749023438,391,20.279085,0.9284183,0.0044127004,0.9528624080121517,-0.0032679865,613500,769.938725,1500.0,0.04399998
410,615000,1613.6681973934174,383,19.186317,0.90767014,0.0015909205,0.9656076319515705,0.00017460801,615000,898.709412,1500.0,0.016466666
411,616500,1618.0398025512695,343,4430.434,0.28984678,0.00087222346,0.261277437210083,-0.0016788007,616500,1099.262336,760.0,0.009199998
412,618000,1622.109712600708,368,152.94577,0.6086484,9.7337484e-05,0.7842177152633667,-0.00018562161,618000,602.725319,944.0,0.00013333333
413,619500,1625.9279971122742,392,21.138313,0.93824273,0.0021384298,0.9526141136884689,-0.0036928577,619500,860.36062,1500.0,0.041733317
414,621000,1630.2100512981415,350,756.1167,0.579796,0.0005989086,0.4040343761444092,-0.0005699431,621000,-555.94018,847.0,0.0013333334
415,622500,1634.1841337680817,377,121.29136,1.0327965,0.0108033,0.7686147093772888,-0.006757785,622500,736.413517,1500.0,0.17319998
416,624000,1638.1318795681,379,175.01665,0.5161433,0.0010812962,0.7849701792001724,-0.0014574251,624000,469.360699,983.0,0.009
417,625500,1642.4512748718262,347,36.134342,0.8351726,0.0040609287,0.9375699870288372,-0.0044609467,625500,880.938837,1500.0,0.045399986
418,627000,1646.8525972366333,340,184.53688,0.9156409,0.0017105687,0.738587498664856,-0.0017425775,627000,522.306047,804.0,0.0075999987
419,628500,1650.809545993805,379,64.03471,0.98308915,0.0025021809,0.847764641046524,-0.0013849343,628500,805.140784,1500.0,0.005199999
420,630000,1655.486041545868,320,111.76623,0.32861352,0.0013106395,0.7225148975849152,-0.0018630263,630000,-150.424349,888.0,0.010799999
421,631500,1659.3906826972961,384,36691.99,0.7442613,0.0013905222,0.03774762153625488,-0.0019801548,631500,3759.300485,809.0,0.0022
422,633000,1663.2688450813293,386,65.45237,0.9528888,0.0054949727,0.8600766360759735,-0.0017170103,633000,986.501833,1500.0,0.07306664
423,634500,1667.5752084255219,348,468.52905,0.45413738,0.000329325,0.6508695781230927,-0.00029662251,634500,588.777302,777.0,0.00033333336
424,636000,1671.9269938468933,344,580.2061,0.48747036,0.0003951412,0.5998189449310303,-0.001048663,636000,625.484382,913.0,0.0015333333
425,637500,1675.845909357071,382,338.55762,0.21463822,0.00014999708,0.6659574806690216,-0.00050806644,637500,544.767325,793.0,6.666667e-05
426,639000,1680.0888855457306,353,1307.8285,0.20862885,2.9119832e-05,0.35099583864212036,-4.2513566e-05,639000,-97.352565,811.0,0.0
427,640500,1684.4056465625763,347,896.7929,0.22520529,4.580672e-06,0.47340714931488037,-5.078135e-05,640500,454.250451,796.0,0.0
428,642000,1688.7831757068634,342,3851.7434,0.55205756,0.003718664,0.20591306686401367,-0.0021044656,642000,1657.297833,1019.0,0.040266648
429,643500,1693.3707995414734,326,1357.715,0.37666833,0.00015242805,0.293731689453125,-0.0012209335,643500,-20.536082,812.0,0.00040000002
430,645000,1697.357697725296,376,382.7042,0.41438675,0.0025177894,0.6030449271202087,-0.0029058347,645000,99.319854,794.0,0.03166666
431,646500,1701.7447113990784,341,300.03137,0.35698375,0.00074007834,0.6389255225658417,-0.0016776212,646500,277.606536,747.0,0.0072666667
432,648000,1706.134924173355,341,232.23347,0.51140875,0.0040544067,0.7192469239234924,-0.002857033,648000,569.669057,828.0,0.054666653
433,649500,1710.4748072624207,345,493.81766,0.4782169,0.0007434557,0.5518524050712585,-0.0016609262,649500,256.853569,811.0,0.00080000004
434,651000,1714.8600597381592,342,52506.83,0.24390945,0.00050525373,0.004276871681213379,-0.0008533418,651000,-8908.803788,817.0,0.0020666663
435,652500,1719.2596900463104,340,407.30734,0.30357558,0.00070599274,0.6080044806003571,-0.000856878,652500,423.510829,711.0,0.0060666646
436,654000,1723.9987125396729,316,693.10956,0.4584943,0.0011015639,0.5273504555225372,-0.002414447,654000,610.716431,799.0,0.009399999
437,655500,1728.5493121147156,329,3863.585,0.220247,1.1961374e-05,0.2072829008102417,-1.963296e-05,655500,1169.017341,906.0,0.0
438,657000,1733.4391944408417,306,203.932,0.36443603,0.0015731088,0.7530280500650406,-0.00057959865,657000,249.307789,696.0,0.015866667
439,658500,1737.6279113292694,358,6775.0005,0.3005427,0.001197696,0.04946780204772949,-0.0009975752,658500,-3709.196051,893.0,0.013533328
440,660000,1742.4277255535126,312,5159.614,0.3618953,0.00055151805,0.0703534483909607,-0.00075678865,660000,-1267.15943,910.0,0.003333333
441,661500,1747.38001537323,302,3259.883,0.15995602,1.4001471e-05,0.27532756328582764,-3.2419957e-05,661500,859.069291,781.0,0.0
442,663000,1751.9014933109283,331,142.64294,0.39635032,0.0015658673,0.8167287558317184,-0.0017758918,663000,423.255808,748.0,0.023333326
443,664500,1756.8512179851532,303,1408.8778,0.32802913,0.0017979544,0.29534822702407837,-0.003387552,664500,-589.117022,897.0,0.026733328
444,666000,1761.2379834651947,341,1186.0161,0.35485646,3.209473e-05,0.4047898054122925,-3.7300917e-05,666000,264.997226,710.0,0.0
445,667500,1765.5860579013824,345,1749.2872,0.28946647,0.0005326004,0.3483344316482544,-0.000427796,667500,413.309084,726.0,0.0026666664
446,669000,1770.138053894043,329,1546.1184,0.23767957,0.00023678369,0.39788252115249634,-0.0006919373,669000,716.35207,776.0,0.0011333334
447,670500,1775.0826425552368,303,477.2555,0.2820277,0.00079582504,0.6320397555828094,-0.0008931415,670500,426.012714,815.0,0.006266666
448,672000,1780.1293997764587,297,1065.7959,0.3097166,8.054682e-05,0.24062740802764893,4.921006e-06,672000,323.845017,765.0,0.0
449,673500,1784.318657875061,358,340.25992,0.4270395,0.0007297691,0.6532839834690094,-0.00095697725,673500,653.255178,861.0,0.008666668
450,675000,1789.4660437107086,291,1345.9038,0.5160291,0.0015947446,0.4345428943634033,-0.002225247,675000,929.250479,799.0,0.012733328
451,676500,1794.097321987152,323,1645.5116,0.2966413,0.0005821412,0.2745797634124756,-0.000963781,676500,233.502762,702.0,0.0076
452,678000,1798.8541316986084,315,266.83273,0.35451224,0.0006167198,0.6734409630298615,-0.0005134272,678000,-96.946131,838.0,0.002866667
453,679500,1804.1158092021942,285,969.1325,0.21384048,8.94139e-06,0.37183284759521484,1.5200843e-06,679500,-42.712711,906.0,0.0
454,681000,1809.4766025543213,279,663.6053,0.40028724,0.0038456854,0.5644829273223877,-0.0043211,681000,411.626196,894.0,0.060266647
455,682500,1814.8390629291534,279,2426.4294,0.28348315,0.0003963165,0.3102596402168274,-0.00072437373,682500,983.193668,701.0,0.0034666664
456,684000,1820.0110168457031,290,99.248604,0.2736561,0.0014923732,0.8261024206876755,-0.0021190974,684000,294.333775,683.0,0.008666664
457,685500,1825.544361591339,271,477.52036,0.16873048,0.000262485,0.518469512462616,-0.0004068322,685500,568.393991,814.0,0.00026666667
458,687000,1831.0018677711487,274,1706.5697,0.20714635,0.001507486,0.40068191289901733,-0.0014579988,687000,967.217199,683.0,0.018933333
459,688500,1836.7093515396118,262,49216.477,0.2152261,0.00034672246,0.005704164505004883,-0.00035531353,688500,-6822.887677,781.0,0.0029333332
460,690000,1841.415248632431,318,189.4343,0.23676947,0.0007253648,0.6715462505817413,-0.0027118162,690000,207.051095,690.0,0.010533333
461,691500,1845.7308328151703,347,1285.1433,0.18325363,0.0002034886,0.419483482837677,-0.0005892758,691500,117.626708,753.0,0.0018666668
462,693000,1850.5195956230164,313,1286.6447,0.23523015,0.0006449577,0.45005160570144653,-0.0006393187,693000,437.074074,839.0,0.0023999994
463,694500,1856.2075135707855,263,5862.424,0.17733996,0.001907928,0.008595585823059082,-0.0065123136,694500,-1658.607018,692.0,0.01973333
464,696000,1860.878751039505,321,3784.895,0.1960791,0.00011349257,0.24140465259552002,0.0001385421,696000,1145.114269,635.0,0.0
465,697500,1865.325501203537,337,326.85934,0.22815484,0.00013164249,0.6628803014755249,-0.00053380575,697500,236.789925,669.0,0.0
466,699000,1869.6286082267761,348,2124.0457,0.12868935,0.00017575873,0.322563111782074,-0.00017203936,699000,318.007203,752.0,0.0010666668
467,700500,1874.0287597179413,340,336.8937,0.29034242,0.00057168235,0.6923005878925323,-0.0023899397,700500,563.077998,788.0,0.0051999986
468,702000,1878.6235659122467,326,1062.8077,0.24116918,0.00095813966,0.4309026598930359,-0.00037033967,702000,-220.80763,688.0,0.014733331
469,703500,1883.445251941681,311,18914.244,0.16754757,2.94927e-05,0.014500975608825684,-6.248899e-05,703500,99.372075,737.0,0.0
470,705000,1887.891414642334,337,3975.585,0.18982588,0.00040645807,0.21564215421676636,-0.00019521147,705000,625.094507,635.0,0.0060666665
471,706500,1892.438815355301,329,28790.783,0.21232913,0.00032510556,0.02901744842529297,-0.00026798717,706500,274.738776,639.0,0.0033333334
472,708000,1896.9859080314636,329,5265.4155,0.25503656,0.0001549629,0.13267171382904053,-0.00025943207,708000,444.205856,745.0,0.00026666667
473,709500,1901.7133076190948,317,28256.01,0.16091178,5.195485e-06,0.07261645793914795,-3.378903e-05,709500,145.012576,872.0,0.0
474,711000,1906.260371685028,329,70477.08,0.24788705,0.0008435561,-0.008745908737182617,-0.0017201877,711000,-538.750684,736.0,0.010266665
475,712500,1910.7815523147583,331,4623.2607,0.19868737,0.0003082843,0.2335640788078308,-0.001176681,712500,436.327725,796.0,0.0030666664
476,714000,1915.237951517105,336,538.6651,0.13705195,3.5249665e-05,0.15495777130126953,-9.30133e-05,714000,15.802303,767.0,0.0
477,715500,1919.5461847782135,348,4429.3447,0.1996707,0.00012675519,0.17640900611877441,-0.00028152508,715500,1111.296697,739.0,0.0006
478,717000,1924.2440876960754,319,3171.916,0.1476127,0.0023612352,0.014159202575683594,-0.004635712,717000,-1880.625139,1008.0,0.016199999
479,718500,1929.1369059085846,306,433.2319,0.30703458,0.00060866354,0.6470059454441071,-0.0016732143,718500,170.697628,975.0,0.0026666664
480,720000,1933.9929149150848,308,424.7928,0.35037032,0.0016066874,0.6057887077331543,-0.0024870483,720000,-184.841234,690.0,0.03239999
481,721500,1938.673122882843,320,84975.37,0.22729981,0.00010554867,0.009727537631988525,-0.00016780807,721500,824.624825,620.0,6.666667e-05
482,723000,1943.3417856693268,321,149907.84,0.30370227,0.00077559956,0.003702521324157715,-0.001725813,723000,363.9448,659.0,0.006799998
483,724500,1948.077225446701,316,191.41455,0.32052028,0.0013289289,0.7785692363977432,-0.0018671374,724500,427.43823,677.0,0.021866662
484,726000,1952.5053822994232,338,375.4991,0.25990108,0.00032638953,0.6026858389377594,-0.001169823,726000,278.20344,627.0,0.0012000002
485,727500,1957.3049442768097,312,1336.2415,0.23029587,1.5763297e-05,0.37685900926589966,-0.00011181513,727500,487.167641,851.0,0.0
486,729000,1961.6743805408478,343,11680.713,0.22256917,0.0025811358,0.16310560703277588,-0.0033857203,729000,2145.033701,711.0,0.024066664
487,730500,1966.2999839782715,324,2149.7422,0.17246285,0.00043391276,0.27410995960235596,-0.00049914373,730500,-416.590062,769.0,0.0033999998
488,732000,1970.6366271972656,345,5198.0303,0.32210565,0.009766188,-0.03791844844818115,-0.007009229,732000,-2489.284488,1048.0,0.12593335
489,733500,1975.1327576637268,333,173.84474,0.1990374,0.000119025884,0.7217040657997131,-6.0967737e-05,733500,326.445004,647.0,0.0
490,735000,1979.9835267066956,309,6910.223,0.21609479,2.8277276e-05,0.13338440656661987,-0.00022623023,735000,1702.329644,830.0,0.0
491,736500,1984.2643086910248,350,61801.73,0.19992499,0.00014562008,-0.025180339813232422,-0.00020639315,736500,-8892.774371,892.0,0.00013333333
492,738000,1988.9536707401276,319,13208.459,0.15231365,0.00026466642,0.016909301280975342,-0.0004085877,738000,358.052008,749.0,0.0018
493,739500,1993.5928854942322,323,110835.83,0.20117582,0.00023323769,-0.022728919982910156,-0.00091453665,739500,337.63025,642.0,0.0018000001
494,741000,1998.2233862876892,323,975.22455,0.22258607,0.0002085172,0.17072367668151855,-0.00036004084,741000,-633.649321,635.0,0.00013333333
495,742500,2002.9263308048248,318,50571.71,0.3566207,0.0011784262,-0.004619121551513672,-0.0008450799,742500,-12080.942238,1095.0,0.010733332
496,744000,2007.5658733844757,323,458.756,0.268717,0.0013186949,0.4836198687553406,-0.0016411033,744000,108.663853,617.0,0.013066665
497,745500,2012.1979186534882,323,650.28986,0.1867224,0.0009021815,0.3562558889389038,-0.0013225697,745500,508.686945,806.0,0.012799999
498,747000,2016.6612796783447,336,368.53036,0.18501827,0.0006387684,0.5988720953464508,-0.0013108577,747000,281.040214,755.0,0.010333332
499,748500,2021.2187371253967,329,267.88358,0.19691724,0.00020015916,0.6898857653141022,-0.00070523605,748500,282.595998,677.0,0.0014666668
500,750000,2026.0069832801819,313,1016.6399,0.21107961,0.0006250103,0.4805048108100891,-0.0011812309,750000,622.900174,726.0,0.0070666657
501,751500,2030.646936416626,323,5392.4136,0.17539772,2.6291986e-05,0.04254990816116333,6.97402e-06,751500,719.613093,842.0,0.0
502,753000,2035.1495475769043,333,13907.039,0.20586464,0.0011047265,0.11054551601409912,-0.0013982914,753000,2057.192297,612.0,0.014333332
503,754500,2039.6481401920319,333,85981.38,0.17130403,2.4854993e-05,0.018651306629180908,-5.5039338e-05,754500,537.459894,710.0,0.0
504,756000,2044.2649579048157,324,174294.52,0.21544993,0.0013348494,-0.02662503719329834,-0.0014285923,756000,-19063.48028,906.0,0.017799992
505,757500,2048.808645963669,330,4512.839,0.16742095,0.0015351665,0.11249154806137085,6.2757375e-05,757500,-1448.724447,715.0,0.023133323
506,759000,2053.317132949829,332,1939.3315,0.18151262,0.000279423,0.3618928790092468,-0.000583723,759000,309.502598,818.0,0.0015999998
507,760500,2058.1344425678253,311,1584.7289,0.20114,1.2188182e-05,0.3376438617706299,-2.814758e-05,760500,466.392994,659.0,0.0
508,762000,2062.860151529312,317,90545.6,0.17710407,0.00011010255,-0.01585972309112549,-0.00093494134,762000,48.985669,669.0,0.0006
509,763500,2067.811587333679,302,79551.78,0.26974487,0.000590195,0.0040506720542907715,-0.00029847363,763500,-10487.972985,1134.0,0.0046666656
510,765000,2072.5784180164337,314,444.68585,0.20155571,7.199273e-05,0.6080493330955505,-0.0005667978,765000,314.161158,810.0,0.0002
511,766500,2077.2178337574005,323,1101.7288,0.20117418,0.0003992863,0.49131345748901367,-0.00038428622,766500,718.884336,708.0,0.005999999
512,768000,2081.619089126587,340,396.512,0.25160906,0.00017549256,0.6411536335945129,-0.00035443384,768000,177.193664,707.0,0.0
513,769500,2085.9169664382935,349,821.1139,0.20259756,0.00044396438,0.305320143699646,-0.00090837746,769500,-997.90734,968.0,0.0039333324
514,771000,2090.827200651169,305,623.9497,0.15770961,0.00061370555,0.42693865299224854,-0.00091996865,771000,-198.623182,964.0,0.007199999
515,772500,2095.4464223384857,324,589.99927,0.23118755,0.0004299529,0.538712203502655,-0.0012201902,772500,651.415061,726.0,0.0069333334
516,774000,2100.2357563972473,313,4113.3286,0.27689588,0.002273396,0.2758738398551941,-0.002175442,774000,-857.991663,788.0,0.03286666
517,775500,2104.6812024116516,337,5585.1914,0.19948399,0.0016215293,0.2289212942123413,-0.0016271232,775500,308.738195,743.0,0.020199995
518,777000,2109.0160117149353,346,485.30872,0.19274208,0.00036312614,0.6020236015319824,-0.0013403702,777000,566.90859,650.0,0.0025999995
519,778500,2113.6793003082275,321,4669.154,0.15308556,0.00013858906,-0.025795817375183105,-0.0003225793,778500,-1222.002019,754.0,0.0
520,780000,2118.3960161209106,318,1096.5314,0.1732509,6.3873995e-05,0.320962131023407,-7.2872375e-05,780000,106.16573,756.0,0.0
521,781500,2122.9228155612946,331,142.9814,0.16947867,0.00017062406,0.6300966739654541,-0.00023094345,781500,89.273125,743.0,0.0005333334
522,783000,2127.7499566078186,310,7161.3975,0.14846826,0.00085281266,0.22734320163726807,-0.0012733942,783000,602.064297,637.0,0.010266669
523,784500,2132.3994195461273,322,5283.8267,0.15679236,1.1469407e-05,0.19414031505584717,-1.8539897e-05,784500,1116.577913,787.0,0.0
524,786000,2136.738597393036,345,247.25748,0.13632141,0.00011140553,0.7238617539405823,-0.00016008112,786000,152.229027,625.0,0.00013333333
525,787500,2141.4560282230377,317,120223.96,0.27541673,0.0013782148,0.015899181365966797,-0.0010305766,787500,505.268362,632.0,0.013266665
526,789000,2146.139036178589,320,9134.418,0.15890889,0.0007130077,0.004844248294830322,2.132324e-05,789000,-65.837789,651.0,0.004533332
527,790500,2150.927262544632,313,40886.137,0.19275595,0.0011370501,0.0056095123291015625,-0.0015615006,790500,-6353.717692,949.0,0.011599999
528,792000,2155.014262199402,367,5845.9287,0.15423107,0.0002150124,0.1621236801147461,-3.4130982e-05,792000,-287.551387,786.0,0.0
529,793500,2159.871191263199,308,1603.443,0.12844904,0.00027682038,0.4027387499809265,-0.00020599196,793500,428.507594,610.0,0.003666666
530,795000,2164.4425332546234,328,1611.3533,0.14766556,8.8648405e-05,0.3728557825088501,-0.00029909748,795000,1001.905512,863.0,6.666667e-05
531,796500,2169.163130044937,317,19075.725,0.12194657,0.0002501141,0.08897322416305542,-0.0008543029,796500,2759.05396,771.0,0.0019333331
532,798000,2174.6992530822754,270,4181.582,0.18032803,0.000579793,0.05386441946029663,-0.0014829283,798000,-1234.269918,648.0,0.0060666646
533,799500,2179.6825428009033,301,150070.88,0.2733539,0.0010626088,0.0033174753189086914,-0.0009825525,799500,-18969.734765,893.0,0.010999999
534,801000,2184.781670808792,294,545.1209,0.16116032,3.2744767e-05,0.5649938583374023,-0.00018878844,801000,461.281353,811.0,0.0
535,802500,2189.403382539749,324,2655.338,0.11843236,0.00028525305,0.24529701471328735,-0.00090067537,802500,231.75981,609.0,0.0042666653
536,804000,2193.93221116066,331,460.78952,0.17103134,0.00064328755,0.419885516166687,-0.0014821687,804000,-8.911116,582.0,0.007999998
537,805500,2198.408438205719,335,346.14255,0.16228348,0.00059738243,0.5852074921131134,-0.0015250363,805500,554.91724,819.0,0.0130666625
538,807000,2202.81281375885,340,63426.465,0.15515374,0.00017119086,0.05314213037490845,-0.00023215816,807000,4810.845047,662.0,6.666667e-05
539,808500,2207.3831074237823,328,112.156494,0.11422771,3.9932187e-05,0.8100852817296982,-9.540395e-05,808500,-147.643523,722.0,0.0
540,810000,2212.222932100296,309,1087.5952,0.15723404,9.265607e-06,0.3990042805671692,-1.9747351e-05,810000,417.035382,600.0,0.0
541,811500,2216.6684596538544,337,3745.426,0.13148107,0.0011110135,0.2832048535346985,-0.0009221408,811500,866.452117,890.0,0.016333332
542,813000,2221.3721117973328,318,1177.8805,0.19963875,0.00013798551,0.4278477430343628,-0.00024861612,813000,375.501206,810.0,0.0
543,814500,2225.7994706630707,338,500.95636,0.12054088,0.00029253366,0.4206843972206116,-0.0006038146,814500,-178.066428,752.0,0.0022666664
544,816000,2230.4315905570984,323,50167.44,0.24114054,0.0007926028,0.016361236572265625,-0.00021384256,816000,-7301.852875,815.0,0.0065333326
545,817500,2234.7906069755554,344,813.62366,0.14948839,0.00032186304,0.4562719464302063,-6.818012e-05,817500,-157.011184,604.0,0.0044
546,819000,2239.2938027381897,333,134020.8,0.2165627,0.00055641675,0.001324474811553955,-0.00094315177,819000,447.750415,628.0,0.0042666662
547,820500,2243.775415420532,334,1105.4432,0.14780606,3.221564e-05,0.4345795512199402,1.5086486e-06,820500,622.389396,725.0,0.0
548,822000,2248.495710372925,317,186.93282,0.14331286,0.00036738935,0.7601655125617981,-0.0001774592,822000,176.702033,932.0,0.0035333324
549,823500,2252.750338792801,352,1282.4723,0.17673998,0.00026498287,0.4760311245918274,-0.00047599035,823500,345.336671,808.0,0.0006000001
550,825000,2257.3313164711,327,7409.797,0.17647547,0.0005501561,0.1576283574104309,-0.0006845572,825000,1007.378488,614.0,0.007933331
551,826500,2262.02188873291,319,8464.909,0.15204044,0.000100226636,0.08305925130844116,-0.00084015896,826500,464.042126,627.0,0.00026666667
552,828000,2266.6645879745483,323,7400.4067,0.2517841,0.0020167974,0.08252698183059692,-0.003352083,828000,-2072.012648,933.0,0.028799988
553,829500,2271.180546760559,332,2777.296,0.15899426,0.0036725334,0.14864838123321533,-0.008397872,829500,-1056.141104,643.0,0.025133321
554,831000,2275.6426680088043,336,189.83595,0.16060597,9.800873e-05,0.6935451924800873,-0.00027286855,831000,211.700354,613.0,0.0
555,832500,2280.1425366401672,333,2777.5044,0.15962842,0.0005050273,0.2602735757827759,-0.0008598484,832500,-100.919259,792.0,0.0067333328
556,834000,2284.734083890915,326,932.7745,0.24966268,0.0010274362,0.5056684017181396,-0.0011592676,834000,475.985855,842.0,0.008933332
557,835500,2289.2844524383545,329,142290.47,0.20566039,0.0004741633,-0.014434576034545898,-0.0002017586,835500,-18140.069517,896.0,0.005199999
558,837000,2293.956139564514,321,1934.9945,0.19473538,0.00030390543,-0.03946888446807861,-0.00028910665,837000,-1315.008117,801.0,0.0026666669
559,838500,2298.5196073055267,328,778.6365,0.19706158,2.3842564e-05,0.4750968813896179,-0.00012269845,838500,-244.231903,857.0,0.0
560,840000,2303.1710612773895,322,69594.555,0.17653711,0.00043048625,0.03048884868621826,-0.00075045007,840000,353.845054,811.0,0.0032666659
561,841500,2307.7345163822174,328,1697.2533,0.21172729,0.0004257294,0.31546592712402344,-0.0010169855,841500,724.421045,599.0,0.0034
562,843000,2312.124335050583,341,58019.523,0.16562495,0.0001450589,-0.04063987731933594,-0.00057725323,843000,-9862.850434,812.0,0.0012000002
563,844500,2316.929398059845,312,338.7595,0.11741675,1.5608426e-05,0.6218957304954529,-1.3208558e-05,844500,47.870726,720.0,0.0
564,846000,2321.4166173934937,334,447.45972,0.20182976,0.00020904042,0.60956209897995,-0.00035135238,846000,259.290387,616.0,0.002333333
565,847500,2326.00493311882,326,57118.42,0.16903873,0.00027292047,-0.00654149055480957,-0.0012889734,847500,-15.426671,624.0,0.002333333
566,849000,2330.4591388702393,336,103378.9,0.14274983,0.000542694,0.016897976398468018,-0.0008793196,849000,455.40978,710.0,0.0058000004
567,850500,2335.0560100078583,326,1908.6382,0.20826073,0.0008576186,0.32904642820358276,-0.0014763596,850500,-597.010703,932.0,0.011266666
568,852000,2339.2619280815125,356,27238.39,0.27303573,0.00087022624,-0.07738018035888672,-0.0017027482,852000,-5751.147356,984.0,0.008266665
569,853500,2343.9794430732727,317,1179.403,0.19022541,0.0019433564,0.40764766931533813,-0.0013292595,853500,445.786379,750.0,0.03106665
570,855000,2348.5088086128235,331,141782.66,0.26875043,0.00044356904,-0.014572501182556152,-0.0011048736,855000,-12058.266383,838.0,0.004266666
571,856500,2352.8663001060486,344,488.86774,0.17828068,0.0003819172,0.5076319575309753,-0.0010249444,856500,-366.816123,612.0,0.005866666
572,858000,2357.1909868717194,346,1253.559,0.17501327,0.0006415395,0.47257840633392334,-0.00041717693,858000,268.441476,854.0,0.0064666653
573,859500,2361.6008853912354,340,6819.6367,0.16148715,0.00040551525,0.0635632872581482,-0.0011962084,859500,-2325.934744,780.0,0.0052
574,861000,2366.189987182617,326,127.52326,0.13860562,0.00021970962,0.7599928677082062,-0.0004621961,861000,281.031774,660.0,0.00026666667
575,862500,2370.48574924469,349,1713.9253,0.20023103,0.00091347453,0.3781784176826477,-0.0010728184,862500,638.335407,737.0,0.012533332
576,864000,2375.2258684635162,316,81882.81,0.21701795,0.0006632701,0.015569329261779785,-0.00044806107,864000,-11268.722535,879.0,0.007933333
577,865500,2379.609377145767,342,3711.942,0.18038626,0.0003071492,0.2919156551361084,-0.0005107165,865500,357.800801,890.0,0.0012666668
578,867000,2383.9377694129944,346,460.4967,0.16735,6.1525956e-05,0.6064342558383942,-0.00033928774,867000,149.275663,752.0,0.0
579,868500,2388.599931240082,321,58883.836,0.15962254,0.00019670711,0.057859838008880615,-0.0007080931,868500,3811.968816,777.0,0.001
580,870000,2392.9064865112305,348,2931.5037,0.11027645,7.504364e-05,0.2561500072479248,-0.00010750344,870000,313.773436,693.0,0.0
581,871500,2397.3930163383484,334,234.12456,0.16340594,0.0005775448,0.7295346260070801,-0.0010769486,871500,336.455996,676.0,0.008799997
582,873000,2401.806126832962,339,8639.209,0.13495417,0.00010160725,0.19514048099517822,-0.00028512473,873000,350.260837,736.0,0.0
583,874500,2406.4368097782135,323,104526.81,0.23804234,0.0028923803,0.001653909683227539,-0.0006187013,874500,337.24975,719.0,0.027466664
584,876000,2411.08212518692,322,180.83087,0.15826268,0.0007690505,0.8193268179893494,-0.0008610396,876000,323.610987,824.0,0.006999998
585,877500,2415.3898861408234,348,4988.8936,0.120274685,0.00040198767,0.24113190174102783,-0.00049009477,877500,1473.250433,676.0,0.0034
586,879000,2419.8925046920776,333,818.77856,0.16677496,0.00022947624,0.5398334860801697,-0.000101605576,879000,482.098408,847.0,0.0013999998
587,880500,2424.202843427658,348,2227.2256,0.16300377,0.00028656653,0.3580325245857239,0.00010922534,880500,338.691055,818.0,0.0004666667
588,882000,2428.7203135490417,332,531.82874,0.19547114,0.00022774254,0.42686939239501953,-0.0010400165,882000,-195.33094,748.0,0.0011333334
589,883500,2433.260626554489,330,1767.0988,0.11715202,0.00046741625,0.3586443066596985,-0.00091457705,883500,669.259985,668.0,0.005266666
590,885000,2437.6654443740845,340,528.0238,0.12780613,0.0014230885,0.6665716767311096,-0.001652091,885000,608.392396,721.0,0.017066661
591,886500,2442.148830652237,334,89384.45,0.15591733,0.00024571325,0.0222092866897583,-0.00028324968,886500,-11072.363982,815.0,0.0019333332
