clipfrac,explained_variance,nupdates,eprewmean,policy_entropy,value_loss,time_elapsed,eplenmean,serial_timesteps,approxkl,fps,policy_loss,total_timesteps
0.0,0.3749834895133972,1,nan,1.0968703,0.044937987,5.559122085571289,nan,1024,0.0017962846,736,-0.0008803866,4096
0.0,0.553714245557785,2,0.0,1.0921822,0.015079849,11.644310712814331,1501.0,2048,0.0019757927,674,-0.0016146144,8192
0.0,0.0011129379272460938,3,11.75,1.0885946,1.4012676,17.637808799743652,1501.0,3072,0.0002989406,683,0.000113656315,12288
0.0,0.5099351108074188,4,11.75,1.0791379,0.0011642397,23.01519799232483,1501.0,4096,0.0017523383,761,-0.0004601836,16384
0.0,0.02292877435684204,5,11.666666666666666,1.0812193,0.6695764,28.79598617553711,1501.0,5120,0.0007110462,708,-0.00038880899,20480
0.00040690103,0.5876676142215729,6,8.75,1.0873826,0.0021640838,34.720208406448364,1501.0,6144,0.0014505232,691,-0.0005362181,24576
0.0,0.6351557374000549,7,8.75,1.081051,0.0008107342,40.00660991668701,1501.0,7168,0.0014460805,775,-0.00039526945,28672
0.0,0.5720554292201996,8,7.0,1.0765702,0.0009661573,46.010042905807495,1501.0,8192,0.0013462693,682,-0.0011803805,32768
0.009195964,0.05594301223754883,9,7.833333333333333,1.0776926,0.6872108,51.88908100128174,1501.0,9216,0.0031236971,696,-0.003976073,36864
0.0,0.10299605131149292,10,7.833333333333333,1.0704207,1.8253449,57.28584384918213,1501.0,10240,0.0009018296,759,-0.0005186096,40960
0.004801432,-0.08181166648864746,11,-5.979335607142857,1.0648311,28.575209,63.24682927131653,1501.0,11264,0.0014150556,687,-0.0022480881,45056
