eplenmean,policy_loss,clipfrac,time_elapsed,fps,nupdates,policy_entropy,value_loss,eprewmean,explained_variance,serial_timesteps,total_timesteps,approxkl
671.56,-0.0058552437,0.07819996,341.47845697402954,391,77,1.3924354,0.0059269373,9.50714879,0.6228203177452087,115500,115500,0.006043809
681.47,-0.0036062186,0.070066646,345.3709075450897,385,78,1.3127103,0.037628993,9.50714879,0.7649365663528442,117000,117000,0.005910066
692.31,-0.005277909,0.16873337,349.2880940437317,382,79,1.3940804,0.13783586,9.52252505,0.6747612357139587,118500,118500,0.010485814
702.04,-0.0015993181,0.0398,353.50997853279114,355,80,1.4256587,0.1100734,9.513918660000002,0.6492026448249817,120000,120000,0.004910036
714.59,-0.0080151595,0.12060001,357.3130040168762,394,81,1.4363469,0.02108179,9.436342160000002,0.9011198356747627,121500,121500,0.009147492
722.81,-0.005557548,0.042399988,361.1133031845093,394,82,1.3138075,0.09363725,9.5363161,0.7774206697940826,123000,123000,0.0050907778
734.45,-0.0036275517,0.10926665,364.96078062057495,389,83,1.342768,0.014939342,9.46659699,0.551906168460846,124500,124500,0.007748397
734.19,-0.00013030485,0.008066664,368.8137640953064,389,84,1.2063466,0.12562647,9.350325560000002,0.8100818693637848,126000,126000,0.0027606126
735.06,-0.00378853,0.10739997,372.571843624115,399,85,1.2737694,0.074722335,9.4198235,0.7947459071874619,127500,127500,0.006877103
747.75,-0.00911018,0.23753332,376.3698709011078,394,86,1.3802696,0.038381692,9.46597613,0.9065343365073204,129000,129000,0.01296814
752.57,-0.0051914733,0.06539998,380.24793791770935,386,87,1.3298995,0.009980623,9.36267346,0.7065393030643463,130500,130500,0.0057791644
754.57,-0.0045409133,0.0787333,384.0471169948578,394,88,1.3834163,0.004092376,9.36267346,0.7615020424127579,132000,132000,0.007564873
766.68,-0.0048299334,0.09946664,388.15851950645447,364,89,1.2263125,0.034941386,9.160991029999998,0.8053000569343567,133500,133500,0.007065924
778.3,-0.007571915,0.2606666,392.0659143924713,383,90,1.3046211,0.08756236,9.11416338,0.7840344458818436,135000,135000,0.014538398
791.65,-0.010936319,0.2574667,395.92189168930054,389,91,1.3279908,0.05188838,9.12172928,0.6625447273254395,136500,136500,0.0140383635
796.91,-0.0045582624,0.08513329,401.0632710456848,291,92,1.2236104,0.056038305,8.880941369999999,0.7876778542995453,138000,138000,0.0059622913
808.23,-0.0018511863,0.022333331,404.90388107299805,390,93,1.0042219,6.6893864,10.76888827,0.18484407663345337,139500,139500,0.0032542893
767.66,-0.008570051,0.14339997,411.7369771003723,219,94,1.1096022,0.084514715,10.56566839,0.8444887399673462,141000,141000,0.010409748
761.88,-0.0021596553,0.040933315,417.2366328239441,272,95,1.2222056,0.28285664,10.511768259999997,0.5839106738567352,142500,142500,0.0034851977
747.06,-0.0022919127,0.07526662,422.4524040222168,287,96,1.198817,0.3485364,10.725916239999998,0.7081948220729828,144000,144000,0.006116011
741.89,-0.0006271036,0.023733325,426.61149168014526,360,97,1.1708907,0.29499373,10.530495489999998,0.6728980541229248,145500,145500,0.0038104237
741.89,-0.0018407055,0.032399986,430.61329340934753,374,98,1.1217076,1.0646029,11.094909109999998,0.5675355195999146,147000,147000,0.0030472525
741.89,-0.006580892,0.058399964,434.7424795627594,363,99,1.1563334,3.8419585,12.43822948,0.3628740906715393,148500,148500,0.0038361645
714.49,-0.0006726091,0.04113332,440.8048198223114,247,100,1.1632106,3.2926846,13.63758318,0.4688517451286316,150000,150000,0.0037941032
726.13,-0.005559815,0.06726664,444.5826063156128,397,101,1.2465683,0.05537346,13.568022229999997,0.7973345071077347,151500,151500,0.005630836
735.78,-0.00075356645,0.05113331,448.37943744659424,395,102,1.2542317,10.016208,16.19396749,0.25303059816360474,153000,153000,0.004849741
730.7,-0.004858756,0.11519998,452.16887521743774,395,103,1.3696748,0.3024504,16.031181359999994,0.8188636600971222,154500,154500,0.008175007
730.7,-0.001884311,0.050066657,455.959290266037,395,104,1.2536969,3.8098671,16.873787619999995,0.2600441575050354,156000,156000,0.004823034
730.7,-0.0004267717,0.012266665,459.85861802101135,384,105,1.1155267,0.945471,18.042131629999997,0.5866235792636871,157500,157500,0.0023759538
742.27,-0.0035340735,0.034599993,463.6313850879669,397,106,1.1229138,1.8502841,18.503396530000003,0.5489636063575745,159000,159000,0.0036401628
753.53,-0.0030074127,0.05519997,468.08155941963196,337,107,1.1808118,0.30892912,19.44139216,0.8420348763465881,160500,160500,0.004223907
767.04,-0.0015999639,0.050199986,471.831346988678,400,108,0.9986076,3.726603,20.93834752,0.4386345148086548,162000,162000,0.006825758
774.74,-0.0032930367,0.056199964,475.6265640258789,395,109,0.98619384,1.410911,21.73240238,0.6234341263771057,163500,163500,0.005432863
787.89,-0.001984314,0.04626664,479.4091694355011,396,110,0.88412076,0.27101386,21.732402380000003,0.8490954488515854,165000,165000,0.0031942031
801.62,-0.0015628705,0.016533334,483.3012766838074,385,111,0.78468835,3.5146818,22.853132289999998,0.47698110342025757,166500,166500,0.0027216654
814.25,-0.0030521208,0.042333327,487.08254957199097,396,112,0.7673429,1.2058446,23.64684518,0.5592449009418488,168000,168000,0.0024207062
819.55,-0.0032037015,0.03606665,490.87540006637573,395,113,0.713152,2.9475656,24.31853339,0.4982364773750305,169500,169500,0.003062195
819.55,-0.0017094541,0.045666642,494.77074360847473,385,114,0.7293911,2.8590662,25.435701160000004,0.48308759927749634,171000,171000,0.0025052212
828.79,-0.004043525,0.060866643,499.12885212898254,344,115,0.82797015,4.8224187,26.860719170000003,0.5039980113506317,172500,172500,0.0042970646
801.87,-0.002440954,0.033333328,503.7581067085266,324,116,0.8821531,3.025695,26.688386989999998,0.564574122428894,174000,174000,0.002429983
794.23,-0.0035826883,0.07086663,508.27957487106323,331,117,1.0534978,0.32431743,26.17790493,0.88995061814785,175500,175500,0.0058753644
808.0,-0.0048418455,0.074599974,512.1829030513763,384,118,0.85558784,1.5186368,27.066663600000002,0.5972927212715149,177000,177000,0.00538247
816.98,-0.0016270459,0.04353332,515.950409412384,398,119,0.7567634,1.6587585,27.61095212,0.5879731476306915,178500,178500,0.0042304113
823.29,-0.005367901,0.09533333,519.6979417800903,400,120,0.77543557,1.3901699,27.92404418,0.6832655370235443,180000,180000,0.007120806
838.39,-0.0034395384,0.052799985,523.9206097126007,355,121,0.9015177,0.21774317,27.91630752,0.8265726566314697,181500,181500,0.0044691386
849.51,-0.0021092286,0.060133316,527.6893992424011,398,122,0.57450736,4.536446,29.57922059,0.3676673173904419,183000,183000,0.0027483357
861.16,-0.0023985044,0.03866665,531.514279127121,392,123,0.6423032,1.2489059,30.470805569999996,0.697002112865448,184500,184500,0.002698907
873.17,-0.0066127563,0.12613334,535.3630976676941,389,124,0.8309546,0.24113725,30.470805569999996,0.7929437309503555,186000,186000,0.009107697
883.05,-0.0011220253,0.083933294,539.1247375011444,398,125,0.9753002,0.07384781,30.20877757,0.9450390264391899,187500,187500,0.0070466143
895.65,-0.0010635649,0.055599984,543.0189323425293,385,126,0.6361346,6.3762083,32.12621574,0.09521210193634033,189000,189000,0.0037005611
907.38,-0.0014905055,0.031133316,546.7940881252289,397,127,0.67441905,1.0293784,32.91369095,0.7529431283473969,190500,190500,0.0023417915
920.01,-0.0031157997,0.079599954,550.650607585907,388,128,1.3261598,0.10114381,32.851804699999995,0.7439988851547241,192000,192000,0.0068483
929.76,-0.0021941382,0.022733323,554.4773633480072,392,129,0.71583295,2.8094482,33.855298080000004,0.3029777407646179,193500,193500,0.0015436815
929.76,0.00020242512,0.14326672,558.2988998889923,392,130,1.1706245,0.02936966,32.85598224,0.9429848045110703,195000,195000,0.011031028
929.76,-0.0026721733,0.09666665,562.1242163181305,392,131,0.5583128,0.9080797,33.323857509999996,0.5059948563575745,196500,196500,0.0064447145
929.76,-0.003426165,0.0695333,566.049578666687,382,132,1.345743,0.015993927,33.30101698,0.8185053914785385,198000,198000,0.009021466
929.76,-0.0021800085,0.069866635,569.8614797592163,393,133,1.298202,0.011578536,33.29332847,0.7594790160655975,199500,199500,0.0056834174
929.76,-0.0017512925,0.060266633,573.7393476963043,386,134,1.3175126,2.515967,33.95201715,0.009232521057128906,201000,201000,0.004357232
929.76,-0.002926455,0.03973331,577.7565619945526,373,135,0.58239865,2.0357516,35.09547918,0.041251540184020996,202500,202500,0.0025749854
929.76,-0.0027493197,0.04393331,581.6622109413147,384,136,0.61461276,0.21376587,35.38377894,0.7363976240158081,204000,204000,0.0022209992
929.76,-0.0029541086,0.109333366,585.476083278656,393,137,1.3925716,0.079143345,35.38377894,0.8244459331035614,205500,205500,0.0084593715
929.76,-0.0069081876,0.17853336,589.2847695350647,393,138,1.3801086,6.2365246,35.214249450000004,-0.17892730236053467,207000,207000,0.011982695
929.76,-0.0026641733,0.020199992,593.157509803772,387,139,1.2268872,0.038994893,35.21424944999999,0.9338418170809746,208500,208500,0.003636402
929.76,-4.410528e-05,0.026399996,596.9536240100861,395,140,0.66294175,3.2015579,36.71879017,0.3321514129638672,210000,210000,0.0019828705
929.76,-0.0020318269,0.03886665,600.7401039600372,396,141,0.7341433,0.7282028,37.13806931,0.44671106338500977,211500,211500,0.0025137153
929.76,-0.0013177347,0.029866662,604.5178680419922,397,142,0.70352066,1.9417329,38.058231570000004,0.3964771628379822,213000,213000,0.0019446862
915.37,-0.00078985316,0.022733336,608.6238179206848,365,143,0.66243124,5.946132,40.04810946,0.38452327251434326,214500,214500,0.0023352697
915.37,-0.0026208237,0.06473333,612.4706342220306,389,144,1.1547685,0.010473444,40.04810946,0.9744476247578859,216000,216000,0.007830367
926.34,-0.00041454192,0.012933331,616.2544143199921,396,145,0.61732304,1.0846069,40.923024649999995,0.6741390824317932,217500,217500,0.0012967171
926.34,-0.002329731,0.03839998,620.074592590332,392,146,0.6587262,0.71568894,41.67956971,0.7093722820281982,219000,219000,0.0022398625
926.34,-0.0015231036,0.028199995,623.9941711425781,382,147,0.65003496,0.97423834,42.464563909999995,0.653948038816452,220500,220500,0.0016383055
926.34,-0.00732625,0.07219997,627.802312374115,393,148,1.0283604,0.017942816,42.41861274,0.24130332469940186,222000,222000,0.005181529
926.34,-0.0014598249,0.030999985,631.5843820571899,396,149,1.0302353,0.00800636,42.41861274,0.4057684540748596,223500,223500,0.0026426516
929.15,-0.0024692784,0.12346667,635.4348747730255,389,150,1.0270513,0.015178618,42.41861274,0.9199357107281685,225000,225000,0.010137677
937.44,-0.0007889446,0.021999996,639.215936422348,396,151,0.6380762,0.2233288,42.73137643,0.6461572647094727,226500,226500,0.0019266605
937.44,-0.0019907886,0.023266656,642.9768824577332,398,152,0.60469365,0.47521782,43.37283566,0.4948895573616028,228000,228000,0.0019646147
937.44,-0.0010519176,0.019333325,646.7385785579681,398,153,0.52162206,0.5638129,43.97106937,0.5745225846767426,229500,229500,0.0011052674
937.44,-0.001614286,0.054466642,650.5238554477692,396,154,0.94060516,0.020728897,43.95574463,0.7187910079956055,231000,231000,0.0036824076
951.42,-0.00010724647,0.01686666,654.3472180366516,392,155,0.49433938,0.7910248,44.898612549999996,0.6370860040187836,232500,232500,0.0014846206
964.84,-0.00056731846,0.021999998,658.1916387081146,390,156,0.5086603,0.6577642,45.77966959,0.6472577750682831,234000,234000,0.0011324639
978.78,-0.001215057,0.030999983,661.9701054096222,397,157,0.50667685,0.17829117,46.142057449999996,0.8192492723464966,235500,235500,0.0021039203
990.34,-0.0021303063,0.12293331,665.7927286624908,392,158,0.5944603,0.549758,46.102937829999995,0.22874242067337036,237000,237000,0.024549076
990.34,-0.0032072642,0.06786663,669.6664826869965,387,159,1.0071241,0.014636767,44.21499092999999,0.3264695405960083,238500,238500,0.0065913643
1003.87,-0.0003242611,0.0631333,673.4885880947113,392,160,0.64200974,0.337056,44.15366869999999,0.5185438394546509,240000,240000,0.006073125
1018.53,-0.003404572,0.10413333,677.2817139625549,395,161,1.1325624,0.013129012,44.15366869999999,0.7564942240715027,241500,241500,0.0067540323
1032.25,-0.0018958172,0.061599974,681.1731579303741,385,162,0.6244472,0.34450603,44.169026869999996,0.5527061820030212,243000,243000,0.0045251264
1044.78,-0.0029951774,0.056466635,685.0338890552521,388,163,0.4821534,0.17703637,44.16133334999999,0.559844583272934,244500,244500,0.0042186785
1056.4,-0.0016965274,0.04973331,688.9301538467407,385,164,0.8752468,0.042651683,44.06882793,0.3829084038734436,246000,246000,0.003413751
1069.41,-0.007080735,0.13386664,692.6886792182922,399,165,0.9171271,0.025988799,44.06882793,0.3705180883407593,247500,247500,0.015080866
1082.83,-0.0052208346,0.12173332,696.512805223465,392,166,1.013721,0.015954737,44.06882793,0.2683560848236084,249000,249000,0.007288712
1097.48,-0.0070868153,0.0607333,700.3682005405426,389,167,0.89889014,0.008637878,44.06882793,0.2980741262435913,250500,250500,0.013536823
1111.32,-0.006815179,0.08319997,704.208918094635,390,168,0.94184273,0.0059431833,44.06882793,0.6152159571647644,252000,252000,0.0061385916
1125.37,-0.0028841733,0.08059995,708.03489112854,392,169,0.8693666,0.0059444485,44.09162177,0.08040547370910645,253500,253500,0.0053088083
1138.79,-0.00065613136,0.025533328,711.801922082901,398,170,0.984644,0.021241436,44.02235182,0.15705227851867676,255000,255000,0.002835559
1151.31,-0.004606484,0.10493336,715.5962429046631,395,171,1.2468078,0.0037736231,43.97598704999999,0.34093713760375977,256500,256500,0.008140163
1160.91,-0.0027172843,0.086399995,719.4453053474426,389,172,1.1047653,0.009324879,43.77401527,0.48625582456588745,258000,258000,0.007944854
1173.49,-0.008351765,0.04806664,723.2777752876282,391,173,0.3163687,0.16445622,43.93458873999999,0.4860774278640747,259500,259500,0.009186199
1187.89,-0.011739167,0.16286665,727.0992832183838,392,174,0.95271385,0.0193655,43.93458873999999,0.7901485860347748,261000,261000,0.017033493
1187.89,-0.004166638,0.07546664,730.5696430206299,432,175,0.5699628,6.885251,43.93458873999999,0.3323727250099182,262500,262500,0.0086456565
1202.34,-0.0048428928,0.04199998,734.3974304199219,391,176,1.1968477,0.0116012,45.732512879999994,0.307167112827301,264000,264000,0.004534508
1213.08,1.6517937e-07,0.060999993,738.2300329208374,391,177,0.8170173,2.5125186,45.57762204999999,0.2093600034713745,265500,265500,0.006010111
1225.66,-0.007827785,0.10220003,742.1086671352386,386,178,1.1789302,0.009858692,46.21389688,0.2892550230026245,267000,267000,0.009966072
1239.15,-0.004240437,0.0701333,745.9772505760193,387,179,1.1509168,0.012830354,46.137128600000004,0.4723992347717285,268500,268500,0.006147199
1249.0,-0.0034527374,0.082133316,749.7295210361481,399,180,1.19725,0.0082389135,45.90621365,0.36232078075408936,270000,270000,0.007162237
1262.51,-7.920014e-05,0.040666647,753.5003242492676,397,181,0.5882212,11.923493,45.883115720000006,0.20605474710464478,271500,271500,0.0030270151
1274.14,-0.004233406,0.10166665,757.3063826560974,394,182,1.1573437,0.020247253,48.42284537,0.22543352842330933,273000,273000,0.009266458
1286.13,-0.0036984994,0.016133327,761.1143321990967,393,183,1.2183229,0.0078016752,48.36896421,0.5159182250499725,274500,274500,0.0033632303
1286.13,-0.0007531036,0.06493329,764.9349865913391,392,184,0.65758723,1.0830312,47.80455059,0.10108458995819092,276000,276000,0.0040505705
1286.13,-0.009962278,0.15926667,768.7333657741547,394,185,1.230485,0.010351057,47.1213494,0.4489244818687439,277500,277500,0.01463428
1285.76,-0.009158346,0.1517333,772.83633685112,365,186,1.204448,0.028694954,45.50401272999999,0.7278927862644196,279000,279000,0.011439541
1300.23,-0.0024303105,0.08206663,776.6572592258453,392,187,0.78313494,4.7050157,45.50401272999999,0.058927834033966064,280500,280500,0.007281026
1312.13,-0.0035093399,0.12859999,780.4744334220886,393,188,1.1054364,5.4767656,48.10106635,0.220783531665802,282000,282000,0.014417941
1325.76,-0.002571868,0.058466636,784.2832007408142,393,189,0.77050585,9.178528,48.10106635,0.2922816276550293,283500,283500,0.0039063524
1340.24,-0.000677149,0.02299999,788.0873246192932,394,190,0.6771878,6.939389,50.23810058,0.16424697637557983,285000,285000,0.0016364439
1353.95,-0.011009351,0.16626665,791.9328129291534,390,191,1.2623395,0.0067900955,51.73937754000001,0.8933182880282402,286500,286500,0.015533974
1346.46,-0.0010950103,0.08639997,796.1032900810242,359,192,1.0446578,1.4411442,49.71715948999999,0.5079855620861053,288000,288000,0.007866761
1359.48,-0.00030847092,0.07186664,799.920651435852,392,193,1.1625277,0.15499626,49.71715948999999,0.6872495114803314,289500,289500,0.006090504
1352.83,-8.611502e-05,0.0797333,803.9855873584747,369,194,0.79621375,3.4536347,49.42376808,0.34458035230636597,291000,291000,0.0057796175
1349.14,-0.006252755,0.101666614,807.9336538314819,379,195,1.1595405,0.007261261,49.165236179999994,0.33861857652664185,292500,292500,0.008452636
1349.14,-0.0029615322,0.07673328,811.7057321071625,397,196,0.6192053,0.16049802,48.70397128,0.6238860785961151,294000,294000,0.006942886
1349.14,-0.0037663963,0.1468667,815.7394783496857,371,197,0.9928419,0.019384377,47.81202169,0.23834389448165894,295500,295500,0.012121742
1359.33,-0.005889226,0.085266635,819.6194751262665,386,198,0.52947575,0.07963763,47.81971018,0.7559514939785004,297000,297000,0.00588826
1373.14,-0.00197118,0.046533316,823.4353466033936,393,199,0.6058765,0.50419194,48.01828017,0.5404557287693024,298500,298500,0.0029538819
1373.14,-0.0052327234,0.099466674,827.3257632255554,385,200,0.52338195,4.2933793,47.004683750000005,0.22891825437545776,300000,300000,0.009619335
1373.14,-0.0019119547,0.037399985,831.1536452770233,392,201,0.6674326,9.724681,47.66802662,0.1748318076133728,301500,301500,0.0026923697
1373.14,-0.0031248229,0.10926665,834.9262392520905,397,202,0.9379969,0.027770383,49.90912204999999,0.2735218405723572,303000,303000,0.010891424
1370.25,-0.0022776346,0.1100667,839.026566028595,365,203,0.815177,2.2163522,48.55221390999999,0.5704939067363739,304500,304500,0.007293786
1367.39,-0.0019000836,0.08386663,842.8225603103638,395,204,0.9201417,0.14404394,47.51451032999999,0.8316182345151901,306000,306000,0.007933581
1367.39,-0.003766858,0.107066706,846.6583030223846,391,205,0.9090636,0.010056866,46.39734256,0.2664116621017456,307500,307500,0.008720035
1367.39,-0.007694663,0.095133305,850.4482769966125,395,206,0.77136314,0.16557701,44.77875082,0.8032791465520859,309000,309000,0.0070321118
1365.84,-0.000782649,0.048799988,854.6582543849945,356,207,0.8619775,2.453722,44.58759687,0.4597454071044922,310500,310500,0.0042499104
1375.29,-0.003757633,0.09706667,858.5213124752045,388,208,0.93949693,1.337531,45.111862650000006,0.45991891622543335,312000,312000,0.007235765
1389.19,-0.0022628636,0.06826662,862.409289598465,385,209,0.8421873,1.6835064,45.111862650000006,0.49777597188949585,313500,313500,0.0046207514
1400.93,-0.0021836676,0.03813332,866.5613315105438,361,210,0.92870486,1.5574745,46.17443931999999,0.5002916753292084,315000,315000,0.004536422
1413.88,-0.002688846,0.091066636,870.3425929546356,396,211,1.1502081,0.023182172,46.174439320000005,0.6238158941268921,316500,316500,0.0064888704
1413.88,-0.0028891177,0.04659998,874.1732769012451,391,212,1.0811796,0.124444,45.28568065,0.8248046040534973,318000,318000,0.0058697634
1413.88,-0.0007396638,0.030733323,878.0622355937958,385,213,0.8880003,2.6129053,45.52606878,0.5552223324775696,319500,319500,0.0042189118
1402.89,-0.0052480847,0.13366666,881.9514248371124,385,214,1.1212695,0.01906113,44.918534580000006,-0.0016525983810424805,321000,321000,0.010463463
1392.79,-0.0062349103,0.065866634,886.433521270752,334,215,0.8727444,0.48268005,43.711791780000006,0.7236330211162567,322500,322500,0.0050647897
1373.63,-0.0034157946,0.054599967,890.5770494937897,362,216,1.0647583,0.44454455,42.820206799999994,0.7088952362537384,324000,324000,0.004439482
1371.89,-0.008042658,0.21693332,894.3584070205688,396,217,1.0632901,0.10695569,43.12113141,0.8714505881071091,325500,325500,0.05243492
1371.89,-0.009623746,0.13360001,898.1563985347748,394,218,1.3004165,0.014999586,41.172780169999996,0.5767095685005188,327000,327000,0.010277044
1371.89,-0.0052818656,0.102066666,902.0197021961212,388,219,1.2083511,0.010785023,40.29251706,0.6827426552772522,328500,328500,0.007727246
1371.89,-0.003007623,0.08653331,905.8874697685242,387,220,1.2289759,0.0063270954,40.29251706,0.8002700060606003,330000,330000,0.0078056185
1371.89,-0.007281078,0.10940004,909.7429628372192,389,221,0.96218854,0.4318995,39.28902368,0.5912973582744598,331500,331500,0.007814688
1371.89,-0.0061189635,0.20720004,913.6792280673981,381,222,1.0966643,1.8463897,40.35588824,0.29478996992111206,333000,333000,0.017102275
1371.89,-0.006370794,0.085866645,917.5544853210449,387,223,1.4292324,0.011663914,39.88801297,0.8244034647941589,334500,334500,0.007297661
1371.89,-0.0034575167,0.09886666,921.3758270740509,392,224,1.4121381,0.009191423,39.88801297,0.6684793829917908,336000,336000,0.008136481
1371.89,-0.0037124585,0.114799984,925.1903765201569,393,225,0.9486002,0.49744216,39.88801297,0.5705222189426422,337500,337500,0.0071893013
1371.89,-0.0008878397,0.053799972,929.0079102516174,392,226,0.5242222,2.5103512,40.582810620000004,0.3124581575393677,339000,339000,0.0037269585
1371.89,-0.0073540593,0.12313331,932.8125457763672,394,227,1.065303,0.036392108,39.515403420000005,0.5243809521198273,340500,340500,0.011120146
1371.89,-0.004245218,0.15079994,936.655024766922,390,228,0.9742891,0.21873929,39.22710366,0.32945847511291504,342000,342000,0.011516977
1371.89,-0.0034689743,0.07713328,940.6305773258209,377,229,0.60894483,0.31128362,39.707208359999996,0.5116599202156067,343500,343500,0.0044175046
1371.89,-0.0013052134,0.027466655,944.4307339191437,394,230,0.5990085,0.327026,38.612702809999995,0.6323043704032898,345000,345000,0.0021570716
1371.89,-0.0066030263,0.12766668,948.2393763065338,393,231,0.484825,2.0620935,39.62016525,0.3775978088378906,346500,346500,0.0092684105
1371.89,-0.00062810763,0.022533325,952.1539006233215,383,232,0.5293624,1.0271542,38.52648567,0.46208709478378296,348000,348000,0.0019778004
1358.44,-0.0018825633,0.05579998,956.3895671367645,354,233,0.83757544,1.4067155,38.21001005,0.49220776557922363,349500,349500,0.0041591553
1358.44,-0.006976011,0.15273331,960.176296710968,396,234,1.2084831,0.6723989,36.12015822,-0.157936692237854,351000,351000,0.012003113
1372.84,-0.0037851774,0.11980003,964.1260426044464,379,235,1.1572036,0.020480372,36.37599341,0.21480900049209595,352500,352500,0.008280336
1372.84,-0.0024224655,0.067866616,967.9273135662079,394,236,0.9257381,0.06335128,36.37599341,0.599762350320816,354000,354000,0.0051062866
1372.84,-0.004357947,0.11826665,971.776850938797,389,237,0.76750207,0.032320432,35.57072511,0.27385443449020386,355500,355500,0.014982829
1372.84,-0.004065333,0.08926661,975.5887796878815,393,238,1.0878868,0.0127478335,34.74468210999999,0.4462105631828308,357000,357000,0.00671633
1372.84,-0.008780791,0.17346664,979.3986456394196,393,239,0.7733046,0.24623607,33.91353528,0.5602795481681824,358500,358500,0.02078014
1361.24,-0.0032739085,0.04333331,983.4820683002472,367,240,0.51507634,3.6910791,35.45344345,0.3632565140724182,360000,360000,0.0034967568
1361.24,-0.004413947,0.13240002,987.3175597190857,391,241,1.1645783,0.0074776895,35.453443449999995,0.5590843260288239,361500,361500,0.009124395
1361.24,-0.0058486853,0.15933335,991.1142048835754,395,242,1.2255632,0.0098411115,35.14067976,0.7716719955205917,363000,363000,0.010093754
1361.24,-0.0016386457,0.07426663,994.9263637065887,393,243,1.2210888,0.009680868,34.46858492,0.6269837021827698,364500,364500,0.006971309
1361.24,-0.005723389,0.1506667,998.6896820068359,398,244,1.2587353,0.016665941,33.808819080000006,0.042982280254364014,366000,366000,0.012663644
1361.24,-0.0029694457,0.06566664,1002.451996088028,398,245,1.2364719,0.005074539,33.80881908,0.19534218311309814,367500,367500,0.0064876247
1348.49,-0.0034663817,0.10493334,1006.5253195762634,368,246,1.1611869,0.012664624,31.98489412,0.7277615964412689,369000,369000,0.007012025
1337.97,-0.00700878,0.09926664,1010.342857837677,392,247,1.1627563,0.0103078345,31.66135778,0.7506017833948135,370500,370500,0.0076617002
1337.97,-0.0072618816,0.18119997,1014.1470086574554,394,248,1.3566295,0.0037255704,31.638872969999998,0.13193970918655396,372000,372000,0.011181925
1315.2,-0.005804364,0.11853328,1018.6042084693909,336,249,1.059539,0.20246367,31.81031922,0.5648166239261627,373500,373500,0.010019707
1289.45,-0.0009918156,0.10059997,1023.059974193573,336,250,1.1502588,0.10208191,31.91122711,0.7267053127288818,375000,375000,0.007925848
1229.52,-0.0014770292,0.04859998,1028.1880729198456,292,251,1.1440204,0.13323306,32.02933731,0.7325854003429413,376500,376500,0.0043385695
1184.19,-0.0033380971,0.10206666,1032.985728263855,312,252,1.1656035,0.05873603,31.93882744,0.8261678665876389,378000,378000,0.008654421
1184.19,-0.005918959,0.10493332,1037.0324127674103,370,253,1.239353,0.0058400007,31.938827440000004,0.48904114961624146,379500,379500,0.007793776
1159.92,-0.0023094334,0.049666658,1041.2737188339233,353,254,1.0730827,0.05851387,30.242195260000003,0.8659537583589554,381000,381000,0.0052978713
1133.36,-0.0045911814,0.07086664,1045.8927664756775,324,255,1.1675037,0.33062536,29.56736239,0.18729168176651,382500,382500,0.0077405293
1133.36,0.00037612452,0.103733346,1049.925730228424,371,256,1.2985045,2.664727,30.41596775,-0.001056075096130371,384000,384000,0.008432666
1133.36,-0.0036014384,0.07353329,1053.747633934021,392,257,0.94884765,0.78708726,28.18441249,0.4676215648651123,385500,385500,0.00500784
1114.24,-0.00073515007,0.009066664,1058.3741083145142,324,258,0.35734037,1.6663628,28.556457820000002,0.47400617599487305,387000,387000,0.00086567906
1105.45,-0.0010524734,0.014999994,1062.6744527816772,348,259,0.3890802,4.677565,30.24860431,0.2909562587738037,388500,388500,0.0012417153
1117.43,-0.0008642284,0.011733332,1066.6741003990173,375,260,0.5534933,2.5070963,31.435803449999995,0.46465444564819336,390000,390000,0.0012053314
1117.43,-0.0022275497,0.049666654,1070.388468503952,403,261,1.014574,0.1540196,31.435803449999995,0.8695961534976959,391500,391500,0.005665975
1117.43,-0.00077114,0.011599996,1074.1438946723938,399,262,0.30802926,2.3090386,30.161150639999995,0.5156859457492828,393000,393000,0.00079606014
1117.43,-0.0008985717,0.007466665,1077.99032497406,390,263,0.5976961,0.7644259,31.03756796,0.8045354932546616,394500,394500,0.0010942004
1117.43,0.0047284323,0.13326664,1082.209811449051,355,264,1.369304,0.40876976,29.08126662,-0.04108321666717529,396000,396000,0.011153165
1117.43,-0.008347974,0.17960002,1086.1961271762848,376,265,1.345951,0.0078124944,27.579989660000003,0.4515281915664673,397500,397500,0.01211743
1117.43,-0.00422963,0.09826664,1090.0676052570343,387,266,1.0625261,1.3575413,28.10712575,0.2680465579032898,399000,399000,0.008211016
1124.92,0.000112336995,0.070666626,1094.052580356598,376,267,0.5904351,1.9379193,28.7324885,0.6147662103176117,400500,400500,0.004552321
1119.99,-0.003260029,0.11926669,1098.3815393447876,346,268,1.0718503,0.16096628,28.23739356,0.7869234681129456,402000,402000,0.00757124
1123.68,-0.007959423,0.13253333,1102.401871919632,373,269,0.4539235,0.27226365,27.573492450000003,0.6778752207756042,403500,403500,0.030678704
1112.62,-0.010043328,0.1445334,1106.474616765976,368,270,1.1827362,0.07704044,27.681979029999997,0.8804020881652832,405000,405000,0.010898349
1112.62,-0.002351367,0.1051333,1110.5410528182983,368,271,0.7113244,0.9884229,27.60493335,0.6540967226028442,406500,406500,0.00862357
1112.62,-0.0024972449,0.059999976,1114.6344215869904,366,272,0.4827604,3.5370343,29.32234462,0.30918991565704346,408000,408000,0.004322701
1094.32,-0.0015472688,0.018733326,1119.0309069156647,341,273,0.5862513,0.6423951,27.756171289999994,0.6106419265270233,409500,409500,0.0020307342
