#{"env_id": "SetDown-v2", "t_start": 1532964855.3560827}
r,l,t
10,27,46.663821
-2.03592,20,46.710278
-2.03592,20,46.758458
-3.065992,20-0.358186,2-2.710992,18,10,20,46.75-2.03510,29,46.821636
-0.8113,15,47.004715
-0.706313,23,47.055164
-1.469264,23,47.10-0.43410,24,47.160552
-10,24,47.314748
10,22,47.36916
-0.4299,25,47.430589
-1.600699,21,47.479491
10,32,47.554094
-0.4704,22,47.602217
-1.188952,19,47.645216
10,28,47.705301
-2.765496,17,47.749610,210,22,47.805310,110,20,47.852710,210,21,47.901710,28,47.851734
10,27,47.91335
10,2610,33,48.08010,2710,44,48.17810,3010,19,48.2210,24,10,52,48.331583
10,25,48.387714
10,28,48.45047
10,23,48.501057
-2.207722,24,48.55610,1810,29,48.620573
10,21,48.67-1.29610,33,48.74522
10,17,48.783851
10,25,48.839808
10,21,48.891509
-0.220285,28,48.954172
10,16,48.910,23,410,16,49.010,27,410,24,49.10,35,4910,25,49.10,25,49.099573
10,22,49.148183
10,15,4910,24,49.10,19,4910,29,49.10,28,4910,25,49.10,24,4910,24,49.10,22,4910,18,49.10,16,4910,26,49.10,22,4910,17,49.771961
10,19,49.10,34,4910,18,49.10,21,4910,31,49.10,19,4910,34,50.018929
10,14,50.10,27,4910,17,10,24,50.0110,27,-5.735852,110,15,50.1929-0.010,22,50.241339
-5.881164,36,50.317710,2-9.343096,19,-2.21531,2510,33,50.442288
10,20,50.489609
10,27,50.552241
10,16,50.590119
10,31,50.660805
10,23,50.714611
10,24,50.769601
10,33,50.840764
10,30,50.905159
-4.395668,24,50.9603
-4.43874,29,51.030024
-4.824668,26,51.086441
10,22,51.134452
10,20,51.18319
10,23,51.236193
-6.017474,22,51.286737
-0.149719,27,51.351446
10,31,51.424588
-4.291458,26,51.484867
-1.047141,18,51.527091
-0.808507,16,51.561954
-0.023473,14,51.595969
10,26,51.656088
10,31,51.725605
10,23,51.775876
10,20,51.82128
10,49,52.074628
10,22,52.124019
10,28,52.183401
10,31,52.260656
10,22,52.313249
10,23,52.365077
10,18,52.410265
-1.672144,16,52.447072
10,23,52.496826
10,22,52.552227
-3.190708,11,52.581184
-3.466711,14,52.615769
10,24,52.668911
-3.228235,19,52.711788
-6.663974,22,52.761177
-3.475211,15,52.796255
10,24,52.850823
-3.222708,15,52.885123
10,22,52.931718
10,22,52.983252
-1.713676,24,53.040245
-3.189564,17,53.078762
-3.246708,17,53.116828
10,17,53.152829
-5.234627,21,53.200588
-3.713211,13,53.230078
-4.647297,24,53.283447
-4.495065,20,53.329715
-5.018778,17,53.373274
10,18,53.414745
10,30,53.481521
10,25,53.541615
10,20,53.588914
10,21,53.632991
10,17,53.672689
10,21,53.722564
