serial_timesteps,total_timesteps,nupdates,eprewmean,value_loss,approxkl,explained_variance,policy_loss,clipfrac,eplenmean,time_elapsed,fps,policy_entropy
386000,772000,386,7.47685992325,4.8253064,0.0022442043,0.27073532342910767,-0.0019000275,0.0194,24.786,950.3683123588562,741,0.44706142
387000,774000,387,7.5043788547500005,1.8521452,0.0019286607,0.4573866128921509,-0.00071828655,0.026999999,24.78725,952.8352861404419,811,0.4592058
388000,776000,388,7.4867532172499995,3.3228326,0.0011169561,0.5074541568756104,0.0004360407,0.0050999993,24.78325,955.3534958362579,794,0.416305
389000,778000,389,7.51741624925,1.258772,0.002177788,0.3490481376647949,-0.0023431205,0.030999992,24.88025,957.7165243625641,847,0.45905682
390000,780000,390,7.404540585499999,7.551656,9.034374e-05,0.49448204040527344,-0.00027465838,0.0,24.95625,960.0700347423553,850,0.35355866
391000,782000,391,7.4246951687500005,1.8103819,0.00057455903,0.20690667629241943,-0.0012461352,0.0061999992,24.95575,962.4704885482788,833,0.47335353
392000,784000,392,7.3828732404999995,4.326542,0.0011618639,0.4527784585952759,-0.0010269914,0.0106,25.0575,964.8482646942139,841,0.41053334
393000,786000,393,7.35037659775,2.6656005,0.0006472176,0.44381535053253174,-0.0009333044,0.0052,25.111,967.2499797344208,833,0.47684398
394000,788000,394,7.40003142875,1.8499885,0.001333743,0.2592325806617737,-0.0012124039,0.010399998,25.1105,969.7202956676483,810,0.55954313
395000,790000,395,7.42302738075,3.8469388,0.0005797397,0.29630959033966064,-0.0006575052,0.0004,25.098,972.1495773792267,823,0.50224376
396000,792000,396,7.366378697,5.5576763,0.00016604885,0.5516090095043182,-0.0002916217,0.0,25.15275,974.5792660713196,823,0.44054002
397000,794000,397,7.36534401,2.9805763,0.0009985056,0.2864106297492981,-0.00046536478,0.0045999996,25.262,976.9499671459198,844,0.38524747
398000,796000,398,7.398924322999999,1.9924556,0.001513931,0.19025170803070068,-0.0020386265,0.02,25.3255,979.3851404190063,821,0.50065535
399000,798000,399,7.4163623265,2.8790097,0.00033695402,0.2427809238433838,-0.00038528407,0.0,25.36325,981.8224613666534,821,0.50686806
400000,800000,400,7.4131738935,3.044207,0.00015052529,0.48108112812042236,-0.00046851725,0.0,25.455,984.2234818935394,833,0.4765519
401000,802000,401,7.387940223249999,3.836142,0.0023890294,0.33828336000442505,-0.0013847841,0.036299992,25.59725,986.5967297554016,844,0.45522195
402000,804000,402,7.37880437475,5.0327077,0.00029030073,0.37533456087112427,-0.00044274703,1e-04,25.63575,989.0261099338531,823,0.47707534
403000,806000,403,7.398754617999999,2.811502,0.002642222,0.2124353051185608,-0.002739152,0.023899997,25.58875,991.488657951355,812,0.5190358
404000,808000,404,7.38550484575,2.6022186,0.00047331947,0.3063161373138428,-0.00090495526,0.0033000002,25.667,993.8820245265961,836,0.4513697
405000,810000,405,7.381576461500001,2.490977,0.0010700021,0.39642179012298584,-0.0017339285,0.009899999,25.649,996.3276014328003,818,0.47976914
406000,812000,406,7.3572095090000005,3.3578358,0.0023413107,0.2616121172904968,-0.0018855925,0.030699985,25.693,998.754861831665,824,0.50532305
407000,814000,407,7.32788593225,3.6162305,0.00036485857,0.26224905252456665,-0.0006480624,0.0,25.6975,1001.1971716880798,819,0.5237312
408000,816000,408,7.256968946750001,6.2221947,0.0003977856,0.3510637879371643,-0.0003065851,0.0011999999,25.6235,1003.6894073486328,803,0.5167473
409000,818000,409,7.136290411,7.2515144,7.5405806e-05,0.5543447732925415,-0.00020144467,0.0,25.63175,1006.1463747024536,814,0.42712212
410000,820000,410,7.174662687500001,2.8921976,0.0013465892,0.27818769216537476,-0.0011356071,0.011899998,25.663,1008.5733239650726,824,0.48341423
411000,822000,411,7.1914752825,2.719979,0.0012718682,0.21926909685134888,-0.0010314661,0.0070999986,25.58075,1011.066198348999,802,0.5553062
412000,824000,412,7.145295625250001,7.1743026,0.0013335615,0.48963916301727295,-0.00069336797,0.0074999994,25.537,1013.5299711227417,812,0.49232465
413000,826000,413,7.14504636125,4.5899534,0.0007570799,0.34366393089294434,-0.00031192193,0.0064,25.477,1015.9460816383362,828,0.4775436
414000,828000,414,7.150240939250001,4.0453,0.00026946244,0.467765212059021,-0.0009595073,0.0004,25.4285,1018.4084711074829,812,0.5307387
415000,830000,415,7.22893827275,3.370055,0.00018216076,0.3477727174758911,8.2787985e-05,0.0002,25.227,1020.8838510513306,808,0.5570924
416000,832000,416,7.1749607215,5.82661,0.0017255588,0.3420127034187317,-0.0014322322,0.010799999,25.13475,1023.3376908302307,815,0.5268403
417000,834000,417,7.098591602000001,5.8151655,0.000568912,0.47695761919021606,-0.00028752745,0.0032999997,25.1505,1025.7671887874603,823,0.4160218
418000,836000,418,7.11054590425,2.9183588,0.00038338517,0.31958115100860596,-0.000927861,0.0,25.07275,1028.23379445076,811,0.5327751
419000,838000,419,7.123617217750001,3.9836586,0.00039280637,0.20859366655349731,-0.00010843576,0.0013,24.91625,1030.660274028778,824,0.5013464
420000,840000,420,7.086558284999999,3.1107056,0.0019067761,0.3658484220504761,-0.001320956,0.0229,24.888,1033.1207859516144,813,0.50902045
421000,842000,421,7.1094536575000005,3.445697,0.0034303484,0.35076141357421875,-0.0019251114,0.029599996,24.765,1035.6079239845276,804,0.51747894
422000,844000,422,7.1474366087500005,3.0476959,0.0026541033,0.22973096370697021,-0.0025205924,0.020999994,24.61675,1038.0631046295166,815,0.4966639
423000,846000,423,7.0521056995,5.702129,0.0011931915,0.5837322175502777,-0.0010596402,0.0070999996,24.59425,1040.5088591575623,818,0.42468193
424000,848000,424,7.0597407055,1.9888759,0.0010032373,0.22473382949829102,-0.0003836671,0.014399998,24.6835,1042.9277317523956,827,0.51070416
425000,850000,425,7.108803755499999,2.3792298,0.00036094926,0.2155711054801941,-0.0013457778,0.00089999987,24.7065,1045.3606855869293,822,0.46518847
426000,852000,426,7.1296985255,3.3156955,0.0015639839,0.34767210483551025,-0.0021954128,0.019499999,24.74425,1047.7914316654205,823,0.4597496
427000,854000,427,7.198865627249999,4.5356507,0.0010073241,0.18171900510787964,-0.00034942955,0.004,24.689,1050.1918468475342,833,0.4701257
428000,856000,428,7.186078846750001,2.8335934,0.0017652322,0.3914390206336975,-0.0010366926,0.0209,24.70225,1052.6595876216888,811,0.53439087
429000,858000,429,7.12679561575,5.6924458,0.0043448885,0.262765109539032,-0.0010376616,0.0495,24.68125,1055.1418781280518,806,0.47784078
430000,860000,430,7.062756973500001,4.5922704,0.0036770087,0.2948112487792969,-0.0022749668,0.0428,24.67325,1057.6086337566376,811,0.4529832
431000,862000,431,7.131636666,4.048272,0.00030525,0.30265140533447266,-0.00011772008,1e-04,24.54225,1060.2292265892029,763,0.50045604
432000,864000,432,7.17183159775,6.8479786,0.0011787259,0.4741293787956238,-0.0016251327,0.014899998,24.45825,1063.0379087924957,712,0.5083186
433000,866000,433,7.2238627005,2.4460492,0.00019502042,0.25122982263565063,-0.00032791618,0.0,24.3995,1067.0554690361023,498,0.5218282
434000,868000,434,7.363298823999999,1.7382538,0.00025618463,0.20756912231445312,-0.0002424031,0.0014,24.40625,1071.398619890213,460,0.520912
435000,870000,435,7.385978056,1.4298236,0.000691187,0.22691220045089722,-0.0004913124,0.0039,24.3795,1074.883279800415,574,0.55156034
436000,872000,436,7.40378810925,2.8072665,0.001995573,0.2517850399017334,-0.0017970884,0.018499998,24.2125,1077.5059123039246,763,0.55831677
437000,874000,437,7.3699184217500004,3.075545,0.0011348508,0.3885059952735901,-0.0014105967,0.0067999996,24.0775,1080.0499382019043,786,0.5057561
438000,876000,438,7.4494457335,3.2253602,0.000978144,0.41520678997039795,-0.00056522404,0.009099999,23.973,1082.5334820747375,805,0.51053923
439000,878000,439,7.3571916935,7.568604,0.000105098516,0.2629552483558655,-0.00017121907,0.0,23.91475,1085.0184407234192,805,0.4762951
440000,880000,440,7.4099159045,2.241977,0.0027194377,0.19514548778533936,-0.0011111028,0.025099995,23.80575,1087.499850511551,806,0.5055883
441000,882000,441,7.35940639725,5.632315,0.00079381996,0.3385555148124695,-3.925017e-05,0.0034999999,23.851,1089.9054021835327,832,0.43252182
442000,884000,442,7.3276661370000005,3.2183692,0.0005176022,0.348732054233551,-0.00012774787,0.0010999999,23.87575,1092.3438980579376,820,0.5067172
443000,886000,443,7.349282108000001,3.9979026,0.0014056945,0.33674442768096924,-0.0014431257,0.016399998,23.89175,1094.7865889072418,819,0.47620428
444000,888000,444,7.412648697250001,3.194543,0.002382632,0.24589180946350098,-0.0012564987,0.029699992,23.88525,1097.2396922111511,815,0.5183275
445000,890000,445,7.378492527000001,5.7584815,0.0026214207,0.2972339987754822,-0.0014868941,0.022099998,23.78775,1099.70485329628,811,0.45383376
446000,892000,446,7.32139568175,5.0054054,0.0034158558,0.27065205574035645,-0.0041772616,0.049000006,23.83125,1102.127524137497,826,0.46173206
447000,894000,447,7.27536227125,5.3810463,0.0011907694,0.27842044830322266,-0.0007608138,0.0095,23.83925,1104.595829963684,810,0.51904535
448000,896000,448,7.310242795750001,1.8802578,0.0020130544,0.121254563331604,-0.0010346979,0.015800001,23.701,1107.07181930542,808,0.52222437
449000,898000,449,7.34000298775,4.8781843,0.005026701,0.19574123620986938,-0.0034748516,0.06759999,23.60175,1109.5712220668793,800,0.5495053
450000,900000,450,7.31386085525,4.431695,0.0010589617,0.09159582853317261,-0.0004650519,0.0026,23.6225,1112.0431089401245,809,0.50526
451000,902000,451,7.270520395,5.3399553,0.00072619424,0.1973179578781128,-0.0004997361,0.0039999993,23.56225,1114.493558883667,816,0.4862714
452000,904000,452,7.273281674,2.9828894,0.0001434778,0.3065580725669861,-0.00011904966,0.0002,23.5395,1116.9643845558167,810,0.5105417
453000,906000,453,7.27084701075,3.6536613,0.002628384,0.25909173488616943,-0.0010413122,0.029899998,23.4745,1119.4662187099457,799,0.53297997
454000,908000,454,7.280513913,3.2118847,0.0035677336,0.17815476655960083,-0.0029027176,0.043999996,23.4615,1121.9616830348969,802,0.5521245
455000,910000,455,7.242360294000001,7.435568,0.00026079649,0.38848185539245605,-0.00027469927,1e-04,23.52525,1124.4484181404114,804,0.5051542
456000,912000,456,7.289459729499999,7.783382,0.0006267761,0.35616230964660645,-0.00069784187,0.00049999997,23.48325,1127.2408056259155,716,0.55435634
457000,914000,457,7.17595787025,8.820072,0.00046146876,0.5027783215045929,-0.0003388684,0.0017,23.407,1130.0338435173035,716,0.4399455
458000,916000,458,7.1297473707500005,3.4538314,0.001098129,0.6525279581546783,-0.0011416064,0.0059999996,23.464,1132.4795129299164,818,0.44712883
459000,918000,459,7.188782014750001,2.3103535,0.0042442814,0.32254523038864136,-0.00018384345,0.0441,23.4685,1134.9637486934662,805,0.47221306
460000,920000,460,7.247703956,2.6190522,0.0037113894,0.5721205174922943,-0.0030712772,0.054199997,23.45725,1137.478247642517,795,0.47573933
461000,922000,461,7.166489866,9.20354,0.0003300414,0.3446948528289795,-0.00021331606,0.0,23.50625,1139.9178001880646,820,0.41187945
462000,924000,462,7.17336744975,2.3050947,0.0018292062,0.4836627244949341,-0.001981896,0.018599998,23.52475,1142.3760249614716,814,0.50165236
463000,926000,463,7.2086872465,3.7025971,0.0015312842,0.3675720691680908,-0.001452041,0.010399998,23.5,1144.8889791965485,796,0.5305459
464000,928000,464,7.260810739250001,4.43765,0.0023707873,0.16237443685531616,-0.00068645744,0.0216,23.4375,1147.4512965679169,781,0.50239015
465000,930000,465,7.2659721215,2.819028,0.0020564971,0.13726097345352173,-0.00077059434,0.016799998,23.46025,1149.9395399093628,804,0.5222253
466000,932000,466,7.31077244375,2.2925274,0.002708312,0.23891913890838623,-0.0016185371,0.03419999,23.46875,1152.3948266506195,815,0.47163033
467000,934000,467,7.284398392,5.625486,0.0011966113,0.2421196699142456,-0.0009694982,0.0058,23.45375,1154.870407819748,808,0.51248354
468000,936000,468,7.2891937605,3.360821,0.0002105333,0.25897395610809326,-0.00032772997,1e-04,23.5175,1157.3099384307861,820,0.47713092
469000,938000,469,7.29206875,2.3801625,0.0010291683,0.34147733449935913,-0.00056587567,0.009199998,23.55625,1159.734320640564,825,0.51363206
470000,940000,470,7.349212765249999,4.2651076,0.00014678846,0.22516793012619019,-0.00025814827,0.0,23.55575,1162.222383737564,804,0.51601344
471000,942000,471,7.26686413175,5.5553007,4.2209154e-05,0.5220936238765717,-7.8328645e-05,0.0,23.503,1164.6915261745453,810,0.4861584
472000,944000,472,7.272822947000001,2.43428,9.5597046e-05,0.38474076986312866,-0.000104394334,0.0,23.46625,1167.2054240703583,796,0.5352376
473000,946000,473,7.22614653525,6.3393497,0.0029771188,0.44719207286834717,-0.003492429,0.027999992,23.3915,1169.659027814865,815,0.47406855
474000,948000,474,7.262228207250001,3.4160743,0.00077286974,0.15755248069763184,-0.0001596712,0.0047999998,23.3465,1172.1315693855286,809,0.5265509
475000,950000,475,7.25721442975,4.390129,0.0005254329,0.2958837151527405,-0.00013341756,0.0002,23.31875,1174.6298604011536,801,0.54311824
476000,952000,476,7.28249474775,1.8518306,0.0014224364,0.24164354801177979,-0.0010264073,0.008899999,23.3085,1177.088140487671,814,0.50931644
477000,954000,477,7.30069226025,3.910071,0.0015066896,0.22469401359558105,-0.0016948117,0.016299995,23.3785,1179.5029425621033,828,0.44125566
478000,956000,478,7.337344230749999,2.6092036,0.002096384,0.41478651762008667,-0.0017661909,0.021699999,23.407,1181.9777400493622,808,0.5043504
479000,958000,479,7.351683662249999,3.5871382,0.001856345,0.17799460887908936,-0.0011654443,0.0208,23.386,1184.469871520996,803,0.52185416
480000,960000,480,7.35689412575,2.4194689,0.0007580156,0.3618326187133789,-0.00011935267,0.0016,23.364,1186.9346034526825,812,0.52224666
481000,962000,481,7.339330310249999,1.9923143,0.0029163,0.37195467948913574,-0.0010850463,0.036099996,23.346,1189.3836703300476,817,0.5817076
482000,964000,482,7.326147521,2.910954,0.0014700294,0.21724927425384521,-0.00046483666,0.0083,23.326,1191.8675916194916,805,0.5353963
483000,966000,483,7.28582953675,5.3574066,0.001223011,0.31252098083496094,-4.296762e-05,0.0128,23.364,1194.3449747562408,807,0.48782742
484000,968000,484,7.3156996557500005,3.1583357,0.001408568,0.2918396592140198,-0.0016381998,0.0112,23.361,1196.8286435604095,805,0.536626
485000,970000,485,7.35790604525,3.1541553,0.0005886564,0.23577457666397095,-0.00059815147,0.0007999999,23.28775,1199.33136510849,799,0.54038453
486000,972000,486,7.39284389775,2.6244864,0.00074333185,0.4524011015892029,-0.00030668586,0.0032999997,23.222,1201.8526599407196,793,0.55603015
487000,974000,487,7.401601833000001,3.6272314,0.0018516752,0.43392133712768555,-7.491099e-05,0.013399998,23.17775,1204.3113255500793,814,0.4765878
488000,976000,488,7.327779028,12.363882,0.00059663405,0.3624207377433777,-0.00101069,0.0025,23.1145,1206.7938520908356,806,0.46363983
489000,978000,489,7.2172097835,8.548906,0.0015566717,0.31694066524505615,-0.0012888373,0.020300005,23.16875,1209.2357358932495,819,0.40060955
490000,980000,490,7.167338274,5.2422457,0.0013192483,0.29260605573654175,-0.00084953825,0.0070999986,23.1465,1211.7132949829102,807,0.45838955
491000,982000,491,7.210931978249999,2.371013,0.0024453532,0.16479849815368652,-0.0020874096,0.036199998,23.15875,1214.1599898338318,818,0.50188917
492000,984000,492,7.203977804,7.3076587,0.0017039129,0.4830590486526489,-0.0018605487,0.014599999,23.1035,1216.6051557064056,818,0.5095653
493000,986000,493,7.2302540317499995,5.210125,0.0014131129,0.4076675772666931,-0.0012903314,0.009899999,23.07475,1219.0879418849945,806,0.49064672
494000,988000,494,7.227486172999999,2.3856485,0.00027777042,0.24847614765167236,-0.00042374388,1e-04,23.07425,1221.5647795200348,808,0.47720742
495000,990000,495,7.190746155,6.5064626,0.0016549554,0.2549004554748535,-0.0006231954,0.006499999,23.0875,1224.0240848064423,813,0.43305925
496000,992000,496,7.12233047275,5.429263,0.001326695,0.2881771922111511,-0.0016624985,0.0095999995,23.13725,1226.423611164093,834,0.36572567
497000,994000,497,7.2109123012500005,2.837634,0.00087631115,0.3646690845489502,-0.00073038304,0.0116,23.21075,1228.826706647873,832,0.44930944
498000,996000,498,7.1444312055,9.47391,0.00067040964,0.37586718797683716,-0.0007540653,0.004,23.248,1231.2609522342682,822,0.39222485
499000,998000,499,7.106461694,4.933912,0.0002595386,0.34749776124954224,-0.00011924042,0.0,23.32725,1233.9780383110046,736,0.4133197
500000,1000000,500,7.10007121,3.1258717,0.0007075309,0.2471969723701477,-0.00022633649,0.0047,23.37925,1236.4633214473724,805,0.44994625
501000,1002000,501,7.04084585825,7.196085,0.0015000292,0.48603296279907227,-0.0019871267,0.018599998,23.46675,1238.9176392555237,816,0.38891846
502000,1004000,502,7.067786253,4.84811,0.0016173689,0.3694309592247009,-0.000520967,0.016599996,23.5085,1241.365183353424,817,0.3975669
503000,1006000,503,7.105342676499999,3.4848633,0.0008515699,0.3099990487098694,-0.00019907086,0.0149,23.60075,1243.8039646148682,820,0.37676474
504000,1008000,504,7.172211074999999,3.2098835,0.0010128954,0.39827650785446167,-0.0021477116,0.012599999,23.695,1246.2898087501526,805,0.43699306
505000,1010000,505,7.1865400205,4.0503645,7.6314696e-05,0.3686026930809021,-0.00031924172,0.0,23.73925,1248.8010957241058,796,0.4110152
506000,1012000,506,7.1855098244999995,3.1499405,0.0016329358,0.3876325488090515,-0.0014666035,0.018299999,23.83125,1251.4893870353699,744,0.40795624
507000,1014000,507,7.1107744230000005,5.449155,0.0025285666,0.3742554187774658,-0.00379688,0.03169999,23.771,1254.0114541053772,793,0.50016993
508000,1016000,508,7.1798553345,2.637475,0.00201197,0.2934831380844116,-0.0010053375,0.0173,23.7215,1256.9164440631866,688,0.52747023
509000,1018000,509,7.20745324125,2.931434,0.0003438899,0.3053414225578308,-0.00016718842,0.0,23.76825,1259.5047678947449,773,0.42297035
510000,1020000,510,7.2181474085,2.963734,0.00010738833,0.3811941146850586,-0.00033678644,0.0,23.78075,1262.1306607723236,762,0.47848713
511000,1022000,511,7.2438420175000005,2.917268,0.000281449,0.3803720474243164,-0.00048233639,0.0,23.8125,1264.644562959671,796,0.56029123
512000,1024000,512,7.259696873249999,2.022624,0.000880748,0.34342795610427856,-0.00056645373,0.0023999999,23.78825,1267.1598393917084,795,0.5742947
513000,1026000,513,7.2465317350000005,2.325832,0.00015304728,0.271523118019104,0.00023545802,0.0,23.7665,1269.8111486434937,755,0.56119925
514000,1028000,514,7.294593646,1.8917632,0.0018053522,0.2039954662322998,-0.0008093214,0.017599994,23.7375,1272.3320763111115,793,0.5687962
515000,1030000,515,7.260701323999999,5.9592133,0.0033139216,0.33469128608703613,-0.0019175742,0.037699994,23.7145,1275.0543048381805,735,0.51562285
516000,1032000,516,7.220820944000001,4.3808546,0.0009741733,0.2874630093574524,-0.0011637002,0.0070000007,23.69175,1277.5294880867004,808,0.49856114
517000,1034000,517,7.2562408107500005,1.1807598,0.0018157734,0.2244245409965515,-0.00034985787,0.0086,23.6665,1280.0449690818787,795,0.54285455
518000,1036000,518,7.3334569069999995,2.7432373,0.0033397556,0.21892112493515015,-0.0020247707,0.03639999,23.68075,1282.6792085170746,759,0.49376687
519000,1038000,519,7.304117314,4.0547714,0.0010993016,0.27007871866226196,-3.8894823e-06,0.010299999,23.76025,1285.1565673351288,807,0.398877
520000,1040000,520,7.26928843825,5.2065873,0.0005387792,0.38942837715148926,-0.0012415579,0.0023999999,23.811,1287.6536791324615,801,0.38113135
521000,1042000,521,7.239661435,5.4690037,0.00035808797,0.30378466844558716,-0.00083171035,0.0008,23.8155,1290.1494941711426,801,0.5209278
522000,1044000,522,7.28407821975,1.313623,0.0020614262,0.20054441690444946,-0.0014249106,0.028900001,23.866,1292.6160848140717,811,0.52331394
523000,1046000,523,7.268625802500001,4.0686865,0.002025141,0.21101713180541992,-0.0011859828,0.018799998,23.87575,1295.1156640052795,800,0.5269321
524000,1048000,524,7.218570296,7.1655736,0.0012117386,0.2512354254722595,-0.0005340243,0.0059999996,23.8135,1297.6087543964386,802,0.48817185
525000,1050000,525,7.2599811715,1.5552661,0.0008209766,0.3559786081314087,-0.00012558713,0.008299999,23.7645,1302.8832771778107,379,0.5430511
526000,1052000,526,7.2682125985,2.3664787,0.0014529235,0.39354366064071655,-0.0008686472,0.014699998,23.79125,1305.5352063179016,754,0.47544387
527000,1054000,527,7.19171076575,5.7858095,1.3450057e-05,0.46774017810821533,-0.00019262507,0.0,23.8355,1308.2601721286774,734,0.44060585
528000,1056000,528,7.165035076000001,3.1595368,0.005568813,0.37731659412384033,-0.0038589973,0.072100006,23.8545,1310.9907913208008,732,0.47930008
529000,1058000,529,7.17257115675,2.0355062,0.0023613542,0.15379458665847778,-0.0016691881,0.023699993,23.88125,1313.745055437088,726,0.50671935
530000,1060000,530,7.1844939475,1.813013,0.0015154742,0.24151861667633057,-0.0011008108,0.007499999,23.863,1316.426342010498,746,0.5675857
531000,1062000,531,7.139931958749999,8.675159,0.00039855574,0.3326232433319092,-0.00019321145,0.0,23.92625,1318.854100227356,824,0.46270916
532000,1064000,532,7.1216555,2.8380792,0.005202989,0.2556208372116089,-0.002980643,0.063899994,23.952,1321.3271698951721,809,0.54298806
533000,1066000,533,7.121354731,3.0731769,0.00043801242,0.33333635330200195,-5.6725145e-05,0.0002,24.02475,1323.7950901985168,810,0.48016223
534000,1068000,534,7.08970748025,2.770778,0.0031122214,0.31854283809661865,-0.0025820192,0.04019999,24.063,1326.2213521003723,824,0.5072182
535000,1070000,535,7.1199605332500004,3.036624,0.000560961,0.3550395369529724,-8.034291e-05,0.0012,24.108,1328.6785390377045,814,0.5173441
536000,1072000,536,7.162595284,4.173965,0.0014558712,0.26965004205703735,-0.00035856402,0.013199999,24.08375,1331.139856338501,813,0.46459535
537000,1074000,537,7.242421037,4.7758703,0.0017120368,0.37499552965164185,-0.0014037598,0.018699998,24.08225,1333.561068058014,826,0.4157237
538000,1076000,538,7.30770337875,3.1837854,0.00042216867,0.24869108200073242,-0.00019224925,0.0028,24.0895,1335.988883972168,824,0.44994816
539000,1078000,539,7.27167353875,5.0818977,0.00037517375,0.32544517517089844,0.00016857509,0.0,24.07775,1338.490689277649,800,0.48319286
540000,1080000,540,7.27426774725,2.868675,0.0020903868,0.3438228964805603,-0.00056457066,0.023899995,24.10575,1340.9421472549438,816,0.4668117
541000,1082000,541,7.311680259249999,4.5750737,0.0011288876,0.2596752643585205,-0.0010901914,0.0112,24.129,1343.3659722805023,825,0.47765362
542000,1084000,542,7.33855235025,1.2542771,0.0033739381,0.05753028392791748,-0.0022103768,0.046000004,24.10625,1345.823962211609,814,0.5513355
543000,1086000,543,7.3805452605,2.9279451,0.00052711315,0.20663601160049438,-0.0007783098,0.0016,24.091,1348.3232667446136,800,0.5497403
544000,1088000,544,7.433254316750001,4.5388284,0.0021025222,0.30584508180618286,-0.00040189884,0.0225,24.0405,1350.7890005111694,811,0.4493453
545000,1090000,545,7.425019795,4.225084,0.0017673459,0.21343153715133667,-0.0012849122,0.013699999,23.93125,1353.2625229358673,809,0.53454477
546000,1092000,546,7.444081859,6.0633397,0.0036153696,0.40359264612197876,-0.0035618714,0.0414,23.903,1355.702709197998,820,0.42113808
547000,1094000,547,7.469291247,2.802819,0.0012497054,0.3540542721748352,-0.00046537188,0.0031,23.87675,1358.142441034317,820,0.4616357
548000,1096000,548,7.48063013425,3.0071855,0.00012112701,0.4612414836883545,-0.00040126368,0.0002,23.883,1360.5333433151245,837,0.42717892
549000,1098000,549,7.450275224,8.582763,0.00016094845,0.531369537115097,0.0004598505,0.0,23.84825,1362.9230473041534,837,0.39853123
550000,1100000,550,7.433054534749999,6.0450726,0.00013109007,0.44325411319732666,5.00785e-05,0.0,23.79525,1365.370127439499,817,0.45113212
551000,1102000,551,7.43831124675,3.2973237,0.0035374416,0.31863248348236084,-0.0017437681,0.04579999,23.749,1367.77943110466,830,0.47643265
552000,1104000,552,7.49874271825,1.856824,9.811244e-05,0.2734338641166687,-0.00038390522,0.0,23.67625,1370.235343694687,814,0.5410542
553000,1106000,553,7.539093288,2.0922348,0.0011458966,0.21999239921569824,-0.0010692048,0.008399999,23.57475,1372.7192046642303,805,0.5365017
554000,1108000,554,7.5151262795000005,6.955534,0.0028373257,0.3327348232269287,-0.0023393543,0.031499993,23.54625,1375.1922328472137,809,0.47954923
555000,1110000,555,7.4875488745,4.194495,0.00016121559,0.2952765226364136,-0.00053329614,0.0,23.55925,1377.640207529068,817,0.47734737
556000,1112000,556,7.4758277735,3.2851014,0.00041152243,0.2799305319786072,-0.0001599871,0.0002,23.504,1380.0864996910095,818,0.46809766
557000,1114000,557,7.351696250500001,9.621667,0.0004765233,0.5076537132263184,-0.0010094102,0.0034999999,23.512,1382.4909076690674,832,0.3837252
558000,1116000,558,7.33212922075,3.585528,0.00021730634,0.28884458541870117,-0.00021710647,0.0,23.58875,1384.8927936553955,833,0.44245872
559000,1118000,559,7.3243605285,3.6517382,0.0035440507,0.23391032218933105,-0.0022492518,0.038199984,23.6155,1387.3021008968353,830,0.4454994
560000,1120000,560,7.276683788750001,5.026459,0.00035743613,0.29480093717575073,-0.0007894998,0.0002,23.65325,1389.714686870575,829,0.39775112
561000,1122000,561,7.216177042749999,4.7239065,0.0021416866,0.4029449224472046,-0.0040756348,0.025199994,23.71925,1392.11501121521,833,0.414007
562000,1124000,562,7.2161364025,3.0780473,0.00084061513,0.32166141271591187,-0.00023379117,0.0037,23.752,1394.5177090168,833,0.41790387
563000,1126000,563,7.239256500000001,3.627571,0.00062452216,0.3214287757873535,-0.00019062374,0.0027999997,23.80925,1396.9641304016113,818,0.438236
564000,1128000,564,7.2633049055,2.8664858,0.0010208583,0.1703629493713379,-0.0007894521,0.0096999975,23.831,1399.3808917999268,828,0.42893696
565000,1130000,565,7.23382371625,3.4052591,0.0030602852,0.20724165439605713,-0.0022334103,0.043899998,23.87225,1401.7916378974915,830,0.44165692
566000,1132000,566,7.259842582749999,2.645327,0.0011574604,0.20983266830444336,-0.0007218346,0.0134,23.7955,1404.2591435909271,811,0.5323485
567000,1134000,567,7.2985547755,3.0650659,0.0005966989,0.2843549847602844,-0.00043473442,0.0029,23.695,1406.7325081825256,809,0.48250842
568000,1136000,568,7.3167297397499995,4.3695955,0.0004189424,0.30892693996429443,-0.00027857398,0.0022,23.71675,1409.1432774066925,830,0.42427334
569000,1138000,569,7.26836096575,5.769778,0.0016932302,0.3086840510368347,-0.00039925068,0.015500001,23.67875,1411.6080541610718,812,0.47715104
570000,1140000,570,7.27145095975,2.5933661,0.0010864903,0.20103400945663452,-0.00024261737,0.0075,23.7095,1414.0515129566193,819,0.5038425
571000,1142000,571,7.26900758725,3.5429642,0.0024619345,0.1799737811088562,-0.0015070313,0.0313,23.77825,1416.5019629001617,816,0.49535412
572000,1144000,572,7.30941790475,2.3204632,0.001759161,0.15398824214935303,-0.0013050976,0.017199999,23.84175,1418.934959411621,822,0.5090839
573000,1146000,573,7.3030077155,3.3297663,0.0020549353,0.20314431190490723,-0.0017816174,0.023399998,23.8055,1421.4207549095154,805,0.47545335
574000,1148000,574,7.25870458675,9.097015,0.0008286375,0.3421783447265625,-0.0003060783,0.0016,23.791,1423.8559803962708,821,0.45741472
575000,1150000,575,7.30450863525,2.5863137,0.0025746673,0.4598829746246338,-0.00083641,0.025399998,23.7415,1426.3713076114655,795,0.55562663
576000,1152000,576,7.28189937275,3.833623,0.003394276,0.41313445568084717,-0.0028024595,0.043299995,23.781,1428.81516456604,818,0.42811215
577000,1154000,577,7.14837420375,11.464778,5.5707875e-05,0.45894503593444824,3.6279584e-05,0.0,23.78475,1431.2381825447083,826,0.42481527
578000,1156000,578,7.136518326499999,5.437365,0.00075292453,0.22277188301086426,-0.0006491416,0.007199999,23.8155,1433.6556570529938,827,0.41633606
