mode,reward,step,vel,action
9/60,21.869,1,0.4572775211,1
9/60,21.866,2,0.4573316783,1
9/60,21.853,37,0.4576051715,1
9/60,21.847,1,0.4577363209,1
9/60,21.844,4,0.4577934108,1
9/60,21.844,16,0.4577986122,1
9/60,21.839,1,0.4578869428,1
9/60,21.837,1,0.4579298771,1
9/60,21.833,3,0.4580135202,1
9/60,21.831,16,0.4580687442,1
9/60,21.822,4,0.458258605,1
9/60,21.816,2,0.4583825861,1
9/60,21.808,1,0.4585457831,1
9/60,21.8,81,0.4587215656,1
9/60,21.794,2,0.4588489493,1
9/60,21.792,9,0.4588868116,1
9/60,21.791,31,0.4588982806,1
9/60,21.786,18,0.4590053533,1
9/60,21.776,13,0.4592141128,1
9/60,21.768,27,0.4593906262,1
9/60,21.764,1,0.4594697107,1
9/60,21.748,40,0.4598207167,1
9/60,21.745,9,0.4598823815,1
9/60,21.744,8,0.4598923858,1
9/60,21.744,5,0.4598986372,1
9/60,21.741,3,0.4599589981,1
9/60,21.738,2,0.4600294774,1
9/60,21.737,8,0.4600437684,1
9/60,21.735,7,0.4600876079,1
9/60,21.729,6,0.4602238571,1
9/60,21.728,42,0.4602417551,1
9/60,21.719,1,0.4604334096,1
9/60,21.705,1,0.4607203659,1
9/60,21.704,1,0.4607537334,1
9/60,21.703,4,0.4607754867,1
9/60,21.699,4,0.4608402259,1
9/60,21.698,12,0.4608794799,1
9/60,21.696,12,0.460910034,1
9/60,21.691,1,0.4610141187,1
9/60,21.683,5,0.4611894382,1
9/60,21.681,3,0.461234574,1
9/60,21.676,44,0.4613327359,1
9/60,21.675,254,0.4613664848,1
9/60,21.67,26,0.4614598829,1
9/60,21.67,15,0.4614603737,1
9/60,21.669,2,0.4614963314,1
9/60,21.666,11,0.461562659,1
9/60,21.665,1,0.4615687151,1
9/60,21.665,8,0.4615704137,1
9/60,21.664,1,0.4615940166,1
9/60,21.66,1,0.4616907793,1
9/60,21.656,1,0.4617637395,1
9/60,21.65,17,0.4618851984,1
9/60,21.645,1,0.4620031512,1
9/60,21.641,1,0.4620814732,1
9/60,21.629,21,0.4623383336,1
9/60,21.625,1,0.4624313663,1
9/60,21.618,82,0.4625780856,1
9/60,21.617,4,0.4625923017,1
9/60,21.613,64,0.4626886842,1
9/60,21.612,26,0.4626968703,1
9/60,21.611,50,0.4627296777,1
9/60,21.61,12,0.4627454274,1
9/60,21.61,2,0.4627474712,1
9/60,21.603,1,0.4628992358,1
9/60,21.598,1,0.4630015826,1
9/60,21.597,29,0.4630305321,1
9/60,21.594,3,0.4630853696,1
9/60,21.593,11,0.4631120038,1
9/60,21.587,1,0.4632453568,1
9/60,21.576,1,0.4634738241,1
9/60,21.573,11,0.4635409272,1
9/60,21.566,1,0.4636861052,1
9/60,21.562,94,0.463769581,1
9/60,21.56,93,0.4638246346,1
9/60,21.558,5,0.4638589097,1
9/60,21.558,31,0.4638740711,1
9/60,21.558,4,0.4638755185,1
9/60,21.554,1,0.4639502018,1
9/60,21.553,47,0.4639725132,1
9/60,21.547,32,0.4640912981,1
9/60,21.542,3,0.4642122496,1
9/60,21.54,37,0.4642597354,1
9/60,21.536,12,0.4643305022,1
9/60,21.535,1,0.4643541101,1
9/60,21.534,1,0.4643749648,1
9/60,21.533,15,0.4644030272,1
9/60,21.52,36,0.4646857662,1
9/60,21.519,1,0.4647104669,1
9/60,21.517,24,0.4647472646,1
9/60,21.516,120,0.4647616185,1
9/60,21.513,2,0.4648319311,1
9/60,21.504,15,0.4650370242,1
9/60,21.503,1,0.4650447821,1
9/60,21.498,127,0.4651686285,1
9/60,21.487,1,0.4653901492,1
9/60,21.486,1,0.4654115509,1
9/60,21.486,2,0.4654258398,1
9/60,21.482,3,0.4655158237,1
9/60,21.48,127,0.4655565431,1
9/60,21.469,3,0.4657954172,1
9/60,21.459,1,0.4659980106,1
9/60,21.456,22,0.4660780177,1
9/60,21.455,8,0.4660814342,1
9/60,21.455,5,0.4660824743,1
9/60,21.454,2,0.4661069588,1
9/60,21.454,24,0.4661094713,1
9/60,21.451,1,0.4661711634,1
9/60,21.451,31,0.4661838713,1
9/60,21.441,2,0.4664010055,1
9/60,21.434,4,0.4665422798,1
9/60,21.429,6,0.4666606742,1
9/60,21.426,1,0.4667282839,1
9/60,21.425,20,0.4667361527,1
9/60,21.421,1,0.4668402971,1
9/60,21.414,9,0.4669788987,1
9/60,21.413,41,0.4670086005,1
9/60,21.413,3,0.4670096948,1
9/60,21.409,67,0.4670970664,1
9/60,21.408,16,0.4671145474,1
9/60,21.406,3,0.4671687991,1
9/60,21.405,3,0.4671812943,1
9/60,21.4,26,0.4672999268,1
9/60,21.399,9,0.4673008648,1
9/60,21.386,98,0.4675988833,1
9/60,21.377,6,0.4677835332,1
9/60,21.37,32,0.4679424564,1
9/60,21.368,74,0.4679953665,1
9/60,21.359,1,0.4681913772,1
9/60,21.358,2,0.4682068349,1
9/60,21.353,47,0.4683221416,1
9/60,21.35,35,0.4683732617,1
9/60,21.349,13,0.4683955632,1
9/60,21.347,1,0.4684591717,1
9/60,21.344,22,0.4685109007,1
9/60,21.336,5,0.4686826628,1
9/60,21.335,1,0.4687087138,1
9/60,21.334,10,0.468741849,1
9/60,21.332,1,0.4687761594,1
9/60,21.326,55,0.4689121193,1
9/60,21.326,1,0.4689185806,1
9/60,21.325,5,0.468935508,1
9/60,21.322,4,0.4690007824,1
9/60,21.316,8,0.4691335802,1
9/60,21.308,17,0.4693078961,1
9/60,21.306,18,0.4693418849,1
9/60,21.297,14,0.4695492388,1
9/60,21.295,41,0.4695958686,1
9/60,21.287,1,0.4697633334,1
9/60,21.286,82,0.469790687,1
9/60,21.284,101,0.4698445357,1
9/60,21.277,25,0.469997254,1
9/60,21.276,4,0.4700086712,1
9/60,21.276,7,0.4700226556,1
9/60,21.266,9,0.4702274529,1
9/60,21.263,10,0.4703016519,1
9/60,21.262,1,0.4703122101,1
9/60,21.259,4,0.4703848013,1
9/60,21.257,9,0.4704439302,1
9/60,21.252,14,0.470537894,1
9/60,21.247,1,0.4706559583,1
9/60,21.246,42,0.4706859339,1
9/60,21.233,12,0.4709710475,1
9/60,21.232,23,0.4709826544,1
9/60,21.232,1,0.4709934668,1
9/60,21.211,3,0.4714451826,1
9/60,21.209,8,0.4714877316,1
9/60,21.209,29,0.4715011021,1
9/60,21.207,9,0.4715331928,1
9/60,21.205,126,0.4715872487,1
9/60,21.2,69,0.4716887061,1
9/60,21.191,1,0.4718888477,1
9/60,21.184,1,0.4720591027,1
9/60,21.174,18,0.4722771281,1
9/60,21.158,1,0.4726246935,1
9/60,21.153,97,0.472756476,1
9/60,21.15,65,0.4728205142,1
9/60,21.145,3,0.4729344978,1
9/60,21.143,1,0.4729694326,1
9/60,21.138,1,0.4730808807,1
9/60,21.135,1,0.4731396783,1
9/60,21.135,11,0.4731555713,1
9/60,21.131,23,0.4732391763,1
9/60,21.126,3,0.4733533764,1
9/60,21.125,15,0.4733791264,1
9/60,21.123,15,0.473428634,1
9/60,21.121,56,0.4734584958,1
9/60,21.121,35,0.4734640171,1
9/60,21.115,1,0.4735873887,1
9/60,21.109,17,0.4737224238,1
9/60,21.107,1,0.4737821679,1
9/60,21.106,77,0.4737922655,1
9/60,21.105,10,0.4738117338,1
9/60,21.093,1,0.474089519,1
9/60,21.091,13,0.4741253925,1
9/60,21.068,1,0.4746634148,1
9/60,21.066,1,0.4746914803,1
9/60,21.065,1,0.4747108149,1
9/60,21.048,1,0.4751156539,1
9/60,21.041,2,0.475258964,1
9/60,21.037,18,0.4753440343,1
9/60,21.023,16,0.4756753026,1
9/60,21.012,1,0.4759193234,1
9/60,21.004,11,0.4760926592,1
9/60,20.988,8,0.4764527345,1
9/60,20.987,1,0.476492615,1
9/60,20.982,33,0.4765907691,1
9/60,20.977,1,0.476704627,1
9/60,20.967,4,0.4769497201,1
9/60,20.963,8,0.4770379377,1
9/60,20.956,11,0.4771934232,1
9/60,20.952,5,0.4772911502,1
9/60,20.948,2,0.477368793,1
9/60,20.944,2,0.4774544621,1
9/60,20.944,38,0.4774569166,1
9/60,20.929,1,0.4778023915,1
9/60,20.929,30,0.4778030979,1
9/60,20.928,3,0.4778178894,1
9/60,20.927,19,0.4778538736,1
9/60,20.919,7,0.4780339857,1
9/60,20.917,12,0.4780755749,1
9/60,20.912,27,0.4782022838,1
9/60,20.908,1,0.4782898271,1
9/60,20.908,10,0.4782933417,1
9/60,20.897,9,0.4785332857,1
9/60,20.895,3,0.4785785234,1
9/60,20.892,63,0.4786567527,1
9/60,20.892,22,0.4786630382,1
9/60,20.891,6,0.4786831464,1
9/60,20.89,9,0.4786976785,1
9/60,20.881,1,0.4789101839,1
9/60,20.868,5,0.4792097953,1
9/60,20.866,1,0.4792384666,1
9/60,20.863,125,0.4793256369,1
9/60,20.855,1,0.4794984054,1
9/60,20.853,51,0.4795434293,1
9/60,20.847,16,0.4796785973,1
9/60,20.844,8,0.4797534664,1
9/60,20.837,1,0.4799173821,1
9/60,20.837,4,0.4799175521,1
9/60,20.833,10,0.48000198,1
9/60,20.832,62,0.4800405175,1
9/60,20.824,2,0.4802086878,1
9/60,20.821,171,0.4802957783,1
9/60,20.816,61,0.4803887155,1
9/60,20.816,56,0.4804072148,1
9/60,20.814,26,0.4804431129,1
9/60,20.812,3,0.4804967752,1
9/60,20.805,1,0.480642439,1
9/60,20.804,17,0.4806771862,1
9/60,20.804,2,0.4806822103,1
9/60,20.796,46,0.4808661701,1
9/60,20.779,8,0.4812541701,1
9/60,20.767,1,0.4815240273,1
9/60,20.762,90,0.4816394892,1
9/60,20.757,3,0.4817699665,1
9/60,20.756,14,0.4817840961,1
9/60,20.755,7,0.4818013084,1
9/60,20.751,1,0.4819130178,1
9/60,20.75,1,0.4819183961,1
9/60,20.747,11,0.4820009778,1
9/60,20.725,6,0.4824991982,1
9/60,20.717,9,0.4826950356,1
9/60,20.716,1,0.482729092,1
9/60,20.704,57,0.4829920625,1
9/60,20.702,1,0.4830539948,1
9/60,20.699,37,0.483113974,1
9/60,20.698,1,0.4831338139,1
9/60,20.672,162,0.4837372794,1
9/60,20.661,12,0.4840067401,1
9/60,20.653,33,0.4841978763,1
9/60,20.641,19,0.4844633627,1
9/60,20.634,1,0.4846351437,1
9/60,20.624,44,0.4848628271,1
9/60,20.619,28,0.4849966472,1
9/60,20.613,6,0.4851410795,1
9/60,20.612,6,0.4851428805,1
9/60,20.606,6,0.4853051395,1
9/60,20.604,5,0.4853461966,1
9/60,20.591,5,0.4856476777,1
9/60,20.591,9,0.4856553281,1
9/60,20.587,2,0.485745586,1
9/60,20.586,1,0.4857689392,1
9/60,20.58,9,0.4858979082,1
9/60,20.549,26,0.4866495232,1
9/60,20.543,6,0.4867866249,1
9/60,20.535,3,0.4869628429,1
9/60,20.531,2,0.4870729848,1
9/60,20.524,71,0.4872407371,1
9/60,20.506,162,0.4876608446,1
9/60,20.504,9,0.4877132443,1
9/60,20.491,2,0.4880080421,1
9/60,20.485,31,0.4881726644,1
9/60,20.479,2,0.488313593,1
9/60,20.474,1,0.4884179843,1
9/60,20.458,1,0.4887992473,1
9/60,20.455,49,0.4888764825,1
9/60,20.453,40,0.4889147155,1
9/60,20.451,4,0.4889818769,1
9/60,20.449,19,0.4890102256,1
9/60,20.443,1,0.4891578247,1
9/60,20.443,4,0.4891736829,1
9/60,20.441,7,0.4892023044,1
9/60,20.43,12,0.489471248,1
9/60,20.421,2,0.4896907963,1
9/60,20.418,1,0.4897738778,1
9/60,20.418,6,0.4897739284,1
9/60,20.412,1,0.489914396,1
9/60,20.404,23,0.4901033728,1
9/60,20.402,1,0.4901572042,1
9/60,20.397,12,0.490277533,1
9/60,20.395,3,0.4903179385,1
9/60,20.388,8,0.4904907552,1
9/60,20.383,23,0.4906154927,1
9/60,20.375,66,0.490797132,1
9/60,20.369,8,0.4909428709,1
9/60,20.366,2,0.4910139036,1
9/60,20.366,1,0.4910244466,1
9/60,20.362,13,0.491102265,1
9/60,20.361,3,0.4911234842,1
9/60,20.357,1,0.4912333348,1
9/60,20.351,2,0.4913841058,1
9/60,20.34,12,0.4916387021,1
9/60,20.339,33,0.4916725999,1
9/60,20.33,4,0.4918773907,1
9/60,20.32,22,0.4921163738,1
9/60,20.317,38,0.4922047592,1
9/60,20.317,5,0.4922091896,1
9/60,20.309,28,0.4923932209,1
9/60,20.304,6,0.4925128291,1
9/60,20.298,9,0.4926593049,1
9/60,20.29,1,0.4928602265,1
9/60,20.268,6,0.4933957435,1
9/60,20.258,1,0.4936358302,1
9/60,20.255,1,0.4936988326,1
9/60,20.254,90,0.4937183992,1
9/60,20.244,52,0.4939787024,1
9/60,20.231,1,0.4942900977,1
9/60,20.23,5,0.494313942,1
9/60,20.22,17,0.4945607467,1
9/60,20.22,1,0.4945708718,1
9/60,20.217,1,0.4946308208,1
9/60,20.215,2,0.4946857718,1
9/60,20.214,14,0.4947066532,1
9/60,20.214,51,0.4947072958,1
9/60,20.208,6,0.4948429858,1
9/60,20.202,4,0.4950040485,1
9/60,20.194,42,0.4951957689,1
9/60,20.18,2,0.495540942,1
9/60,20.175,3,0.4956657533,1
9/60,20.162,6,0.4959731568,1
9/60,20.159,1,0.4960460664,1
9/60,20.146,29,0.4963713779,1
9/60,20.144,1,0.496420406,1
9/60,20.138,8,0.4965661606,1
9/60,20.122,3,0.4969689368,1
9/60,20.12,31,0.4970229544,1
9/60,20.106,1,0.4973672883,1
9/60,20.092,4,0.4977062802,1
9/60,20.091,4,0.4977353692,1
9/60,20.088,110,0.4978218185,1
9/60,20.087,2,0.4978322298,1
9/60,20.077,1,0.4980857753,1
9/60,20.077,67,0.4980884753,1
9/60,20.075,3,0.4981222828,1
9/60,20.074,35,0.4981661833,1
9/60,20.071,12,0.4982325288,1
9/60,20.059,1,0.4985217581,1
9/60,20.055,106,0.4986279992,1
9/60,20.05,11,0.4987601817,1
9/60,20.045,85,0.4988795063,1
9/60,20.035,51,0.4991186387,1
9/60,20.029,12,0.4992638265,1
9/60,20.028,54,0.4993085664,1
9/60,20.025,7,0.4993690393,1
9/60,20.024,13,0.4994040264,1
9/60,20.022,1,0.499454164,1
9/60,20.018,4,0.499552633,1
9/60,20.005,4,0.4998642176,1
9/60,20.004,11,0.4998902751,1
9/60,20.002,10,0.4999503605,1
9/60,0,4,0.5001318348,1
9/60,0,54,0.500602061,1
9/60,0,3,0.5007605491,1
9/60,0,2,0.5009380441,1
9/60,0,1,0.5009482058,1
9/60,0,3,0.5010003454,1
9/60,0,1,0.5011263217,1
9/60,0,117,0.5012789603,1
9/60,0,27,0.5013283275,1
9/60,0,1,0.5016567433,1
9/60,0,42,0.5020678736,1
9/60,0,1,0.5023912614,1
9/60,0,1,0.5027120669,1
9/60,0,63,0.5033732368,1
9/60,0,1,0.5037180041,1
9/60,0,15,0.5039447311,1
9/60,0,9,0.5040395608,1
9/60,0,1,0.5040611843,1
9/60,0,8,0.5041448941,1
9/60,0,17,0.5047965454,1
9/60,0,2,0.5051941076,1
9/60,0,115,0.5054877954,1
9/60,0,1,0.5055576369,1
9/60,0,5,0.5058669136,1
9/60,0,5,0.5060290933,1
9/60,0,33,0.5060378456,1
9/60,0,3,0.5063315356,1
9/60,0,14,0.5063423118,1
9/60,0,1,0.5064187532,1
9/60,0,9,0.5065495188,1
9/60,0,1,0.5068210011,1
9/60,0,59,0.5071883256,1
9/60,0,1,0.5074419668,1
9/60,0,3,0.5078062843,1
9/60,0,6,0.5079173224,1
9/60,0,41,0.5079756189,1
9/60,0,46,0.5081601979,1
9/60,0,4,0.5084835394,1
9/60,0,13,0.5086828888,1
9/60,0,2,0.5088619519,1
9/60,0,5,0.5088692746,1
9/60,0,22,0.509349844,1
9/60,0,9,0.5095068329,1
9/60,0,24,0.5095867094,1
9/60,0,3,0.5097152098,1
9/60,0,123,0.5098368581,1
9/60,0,3,0.5099088206,1
9/60,0,216,0.5100473656,1
9/60,0,71,0.5100638526,1
9/60,0,3,0.5101068244,1
9/60,0,1,0.5103561012,1
9/60,0,1,0.5109391315,1
9/60,0,5,0.5110696677,1
9/60,0,1,0.5114249174,1
9/60,0,9,0.5114656121,1
9/60,0,1,0.5119648075,1
9/60,0,4,0.5120408034,1
9/60,0,9,0.5120523296,1
9/60,0,1,0.5125691367,1
9/60,0,9,0.51270787,1
9/60,0,1,0.5133818008,1
9/60,0,16,0.5137199607,1
9/60,0,51,0.5138991252,1
9/60,0,8,0.514117414,1
9/60,0,19,0.5142690856,1
9/60,0,1,0.5144202327,1
9/60,0,11,0.5144590759,1
9/60,0,5,0.5146317304,1
9/60,0,1,0.5147707723,1
9/60,0,92,0.514779949,1
9/60,0,19,0.5149578185,1
9/60,0,1,0.515513938,1
9/60,0,2,0.5156937571,1
9/60,0,16,0.5157635087,1
9/60,0,2,0.5160693229,1
9/60,0,1,0.5164834648,1
9/60,0,46,0.5172704488,1
9/60,0,2,0.5173609957,1
9/60,0,20,0.5175414029,1
9/60,0,5,0.5186989045,1
9/60,0,2,0.5190370469,1
9/60,0,11,0.5195705111,1
9/60,0,3,0.5196065097,1
9/60,0,2,0.5196303347,1
9/60,0,15,0.5196861453,1
9/60,0,22,0.5198609207,1
9/60,0,19,0.5200080414,1
9/60,0,2,0.5201645991,1
9/60,0,4,0.5203387592,1
9/60,0,10,0.5204602607,1
9/60,0,1,0.5205313156,1
9/60,0,10,0.5207404506,1
9/60,0,7,0.5207520339,1
9/60,0,7,0.5207540064,1
9/60,0,2,0.5220766543,1
9/60,0,11,0.5227439766,1
9/60,0,20,0.523445882,1
9/60,0,7,0.5238621469,1
9/60,0,1,0.5241672549,1
9/60,0,2,0.5243493647,1
9/60,0,11,0.5244729236,1
9/60,0,11,0.5256065202,1
9/60,0,10,0.5257144626,1
9/60,0,6,0.5257939503,1
9/60,0,1,0.5258264755,1
9/60,0,5,0.5258700417,1
9/60,0,32,0.5265442899,1
9/60,0,11,0.5268937377,1
9/60,0,40,0.5269573122,1
9/60,0,1,0.527214645,1
9/60,0,8,0.5274163594,1
9/60,0,1,0.5274967131,1
9/60,0,8,0.5275835075,1
9/60,0,15,0.5279628774,1
9/60,0,15,0.5280442266,1
9/60,0,19,0.5280875577,1
9/60,0,2,0.5283019197,1
9/60,0,16,0.5283658107,1
9/60,0,3,0.5291004069,1
9/60,0,1,0.5293418296,1
9/60,0,1,0.5295609676,1
9/60,0,1,0.5298705085,1
9/60,0,21,0.5299035177,1
9/60,0,18,0.5299816265,1
9/60,0,20,0.5300913146,1
9/60,0,1,0.5301630879,1
9/60,0,1,0.5305298435,1
9/60,0,8,0.5305985631,1
9/60,0,15,0.5312261382,1
9/60,0,1,0.5313092831,1
9/60,0,1,0.5313178778,1
9/60,0,14,0.5336501049,1
9/60,0,1,0.5341525154,1
9/60,0,9,0.5342647697,1
9/60,0,1,0.5352945398,1
9/60,0,13,0.537111435,1
9/60,0,6,0.5377646397,1
9/60,0,2,0.5381789447,1
9/60,0,1,0.5398944245,1
9/60,0,4,0.5408426578,1
9/60,0,38,0.541458319,1
9/60,0,1,0.5414632712,1
9/60,0,1,0.5415055279,1
9/60,0,3,0.5417967078,1
9/60,0,18,0.5424995858,1
9/60,0,5,0.5429000958,1
9/60,0,59,0.5429549041,1
9/60,0,2,0.544141271,1
9/60,0,9,0.5443592464,1
9/60,0,44,0.5444941904,1
9/60,0,3,0.5445622032,1
9/60,0,7,0.5448402185,1
9/60,0,16,0.5449281794,1
9/60,0,32,0.544970951,1
9/60,0,6,0.5455339391,1
9/60,0,10,0.5455826438,1
9/60,0,12,0.545789927,1
9/60,0,14,0.5460600267,1
9/60,0,1,0.5460855481,1
9/60,0,23,0.5463979606,1
9/60,0,5,0.5475776148,1
9/60,0,25,0.5482826418,1
9/60,0,5,0.5483203443,1
9/60,0,7,0.5491972752,1
9/60,0,112,0.549213157,1
9/60,0,70,0.5493798381,1
9/60,0,5,0.5494738564,1
9/60,0,8,0.5495896127,1
9/60,0,12,0.5498486708,1
9/60,0,1,0.5501264139,1
9/60,0,5,0.5504162049,1
9/60,0,13,0.5505714107,1
9/60,0,86,0.5506621574,1
9/60,0,1,0.5509315148,1
9/60,0,6,0.5515225423,1
9/60,0,7,0.5519169563,1
9/60,0,2,0.5525669973,1
9/60,0,16,0.5539052754,1
9/60,0,16,0.5539402963,1
9/60,0,15,0.5547459368,1
9/60,0,46,0.5555480009,1
9/60,0,12,0.5557426825,1
9/60,0,9,0.555889361,1
9/60,0,1,0.5561898291,1
9/60,0,5,0.5570101464,1
9/60,0,4,0.5584881757,1
9/60,0,22,0.5588297528,1
9/60,0,8,0.5600270689,1
9/60,0,69,0.5601162005,1
9/60,0,1,0.5603862712,1
9/60,0,11,0.5604478659,1
9/60,0,8,0.560619317,1
9/60,0,2,0.5608371217,1
9/60,0,100,0.5611673196,1
9/60,0,8,0.5612819652,1
9/60,0,1,0.5620567842,1
9/60,0,1,0.562289334,1
9/60,0,14,0.5625081192,1
9/60,0,9,0.5635048464,1
9/60,0,1,0.5639765539,1
9/60,0,14,0.5642445783,1
9/60,0,4,0.5652899386,1
9/60,0,1,0.5654365857,1
9/60,0,5,0.5655064525,1
9/60,0,22,0.5685575299,1
9/60,0,9,0.5687406432,1
9/60,0,1,0.5689973688,1
9/60,0,6,0.5692534007,1
9/60,0,89,0.570249127,1
9/60,0,3,0.5706783744,1
9/60,0,22,0.5722848571,1
9/60,0,16,0.5735007336,1
9/60,0,1,0.5737317201,1
9/60,0,139,0.5748243251,1
9/60,0,3,0.5750016098,1
9/60,0,2,0.5755440627,1
9/60,0,10,0.575839995,1
9/60,0,13,0.5760202002,1
9/60,0,2,0.5766324632,1
9/60,0,6,0.5775344607,1
9/60,0,1,0.5775785405,1
9/60,0,108,0.5794484213,1
9/60,0,1,0.579547625,1
9/60,0,5,0.579945534,1
9/60,0,2,0.581107253,1
9/60,0,6,0.5813449635,1
9/60,0,3,0.5823354883,1
9/60,0,8,0.5825132366,1
9/60,0,1,0.5844686799,1
9/60,0,22,0.588639871,1
9/60,0,4,0.5922544483,1
9/60,0,10,0.5928248879,1
9/60,0,2,0.5942201941,1
9/60,0,8,0.5945850341,1
9/60,0,23,0.5954448115,1
9/60,0,1,0.5957173278,1
9/60,0,10,0.597837343,1
9/60,0,3,0.59893767,1
9/60,0,3,0.5995484489,1
9/60,0,22,0.6019822423,1
9/60,0,5,0.6029002052,1
9/60,0,1,0.6033098652,1
9/60,0,5,0.6036753196,1
9/60,0,7,0.6053335773,1
9/60,0,12,0.6057754536,1
9/60,0,3,0.6058999444,1
9/60,0,1,0.609295262,1
9/60,0,10,0.6102126498,1
9/60,0,17,0.611127971,1
9/60,0,4,0.6120360124,1
9/60,0,2,0.6127490707,1
9/60,0,2,0.6183019538,1
9/60,0,23,0.6294849761,1
9/60,0,16,0.6297523014,1
9/60,0,37,0.6304041213,1
9/60,0,11,0.6323634534,1
9/60,0,10,0.6340053112,1
9/60,0,13,0.6341960072,1
9/60,0,25,0.6371724221,1
9/60,0,23,0.6387266796,1
9/60,0,20,0.6418363983,1
9/60,0,29,0.6483345824,1
9/60,0,35,0.6507028376,1
9/60,0,32,0.6514975733,1
9/60,0,9,0.6525402239,1
9/60,0,1,0.6534921599,1
9/60,0,2,0.6535270302,1
9/60,0,8,0.6589291043,1
9/60,0,11,0.6651434565,1
9/60,0,20,0.6663260607,1
9/60,0,16,0.6671108219,1
9/60,0,19,0.6674152114,1
9/60,0,27,0.6676648412,1
9/60,0,2,0.669806696,1
9/60,0,15,0.6698087611,1
9/60,0,102,0.6714630236,1
9/60,0,31,0.6775092872,1
9/60,0,26,0.6782489148,1
9/60,0,12,0.6807658376,1
9/60,0,6,0.6813970284,1
9/60,0,9,0.6825813797,1
9/60,0,14,0.6847355516,1
9/60,0,18,0.6904544476,1
9/60,0,12,0.6912556626,1
9/60,0,30,0.6973633211,1
9/60,0,9,0.7049827546,1
9/60,0,6,0.7063895785,1
9/60,0,14,0.7088298639,1
9/60,0,16,0.711836692,1
9/60,0,20,0.7118509748,1
9/60,0,13,0.7211856478,1
9/60,0,2,0.7238637389,1
9/60,0,17,0.7270808789,1
9/60,0,17,0.7579358667,1
9/60,0,13,0.7727840183,1
9/60,0,9,0.7834499364,1
combined,-7.259,40,0,2
combined,-2.671,21,0,2
combined,-3.356,1,0,2
combined,-0.035,1,0,2
combined,-0.091,58,0,1
combined,-4.167,24,0,2
combined,-5.304,1,0,1
combined,-0.239,35,0,1
combined,-0.375,56,0,1
combined,-0.419,1,0,1
combined,-0.411,1,0,1
combined,-0.129,47,0,1
combined,-0.922,1,0,2
combined,-1.783,3,0,2
combined,-2.653,1,0,1
combined,-0.583,33,0,2
combined,-3.404,14,0,2
combined,-4.74,1,0,2
combined,-0.283,3,0,1
combined,-6.406,13,0,1
combined,-60.122,2,0,2
combined,-0.266,201,0,2
combined,-0.039,25,0,2
combined,-1.921,10,0,1
combined,-4.898,23,0,2
combined,-99.125,35,0,2
combined,-4.263,14,0,2
combined,-0.123,16,0,1
combined,-0.119,1,0,1
combined,-2.389,36,0,2
combined,-0.418,1,0,2
combined,-2.069,1,0,2
combined,-99.381,26,0,2
combined,-0.569,1,0,1
combined,-0.16,11,0,2
combined,-1.519,1,0,1
combined,-87.237,73,0,2
combined,-0.506,22,0,2
combined,-0.106,2,0,2
combined,-0.988,14,0,2
combined,-9.639,107,0,2
combined,-0.413,32,0,1
combined,-1.601,1,0,1
combined,-4.51,3,0,2
combined,-2.893,27,0,2
combined,-0.557,31,0,2
combined,-0.338,144,0,1
combined,-123.935,50,0,2
combined,-0.183,20,0,1
combined,-1.462,1,0,2
combined,-22.015,4,0,2
combined,-4.156,21,0,2
combined,-3.069,119,0,2
combined,-152.985,7,0,1
combined,-2.059,36,0,2
combined,-3.887,58,0,2
combined,-3.521,1,0,2
combined,-0.945,87,0,2
combined,-9.481,32,0,2
combined,-2.432,1,0,2
combined,-0.122,61,0,2
combined,-0.127,55,0,1
combined,-0.684,12,0,2
combined,-0.02,60,0,2
combined,-6.776,1,0,2
combined,-3.601,1,0,2
combined,-2.61,22,0,2
combined,-12.987,1,0,1
combined,-0.542,70,0,2
combined,-12.312,1,0,1
combined,-7.093,1,0,2
combined,-4.736,1,0,1
combined,-2.531,4,0,2
combined,-99.318,75,0,1
combined,-3.453,23,0,1
combined,-1.203,1,0,1
combined,-129.258,6,0,1
combined,-1.758,32,0,2
combined,-0.622,1,0,1
combined,-7.468,1,0,1
combined,-131.037,82,0,1
combined,-1.5,73,0,2
combined,-2.127,1,0,2
combined,-0.133,8,0,2
combined,-437.118,51,0,0
combined,-3.428,22,0,2
combined,-2.498,73,0,2
combined,-0.596,30,0,1
combined,-0.59,2,0,1
combined,-0.023,56,0,1
combined,-37.501,55,0,2
combined,-0.119,3,0,2
combined,-7.559,64,0,2
combined,-0.064,46,0,2
combined,-468.502,45,0,0
combined,-2.737,35,0,2
combined,-3.039,12,0,1
combined,-0.138,15,0,2
combined,-0.516,3,0,1
combined,-0.409,1,0,1
combined,-1.429,42,0,2
combined,-0.224,1,0,1
combined,-0.129,1,0,1
combined,-1.927,1,0,2
combined,-0.776,1,0,1
combined,-0.113,61,0,1
combined,-0.045,190,0,2
combined,-0.175,51,0,2
combined,-0.949,1,0,1
combined,-5.602,236,0,1
combined,-59.285,57,0,1
combined,-0.305,16,0,2
combined,-139.555,12,0,1
combined,-59.879,10,0,2
combined,-7.618,43,0,2
combined,-4.719,7,0,2
combined,-130.465,35,0,2
combined,-0.106,1,0,2
combined,-4.316,34,0,1
combined,-0.327,11,0,2
combined,-1.109,53,0,1
combined,-5.668,10,0,2
combined,-0.127,33,0,1
combined,-10.881,1,0,2
combined,-0.587,115,0,2
combined,-5.079,71,0,2
combined,-0.782,1,0,2
