clipfrac,eplenmean,explained_variance,eprewmean,policy_loss,value_loss,fps,nupdates,approxkl,total_timesteps,policy_entropy,serial_timesteps,time_elapsed
0.0192,1400.99,0.9388184100389481,427.53138593,-0.0030520342,17.587078,378,370,0.0018051676,555000,0.7300679,555000,1450.7377853393555
0.03019999,1400.99,0.8486602008342743,427.76284307333333,-0.004359147,26.76171,388,371,0.002735069,556500,1.1121871,556500,1454.5999875068665
0.00953333,1400.99,0.92681934684515,430.4607877,-0.0049449806,22.753883,384,372,0.0016076998,558000,1.0056528,558000,1458.502096414566
0.0,1400.5133333333333,0.9328542575240135,430.37925047000004,-0.0010455409,27.084541,378,373,0.00041039725,559500,1.1676995,559500,1462.46511220932
0.0016000001,1400.7,0.8734414577484131,431.5476401633333,-0.0025586016,29.071785,390,374,0.0010704839,561000,1.1940973,561000,1466.3027498722076
0.00053333334,1400.7,0.9700609166175127,434.46284560666663,-0.0015228725,17.025654,386,375,0.00045465707,562500,1.0228093,562500,1470.1871502399445
0.019666664,1400.5333333333333,0.9324294030666351,436.74472805666664,-0.0033120988,23.523243,393,376,0.0016414891,564000,1.1604384,564000,1474.000131368637
0.0021999998,1400.5333333333333,0.9761691465973854,437.39668109,-0.00072403124,14.317042,390,377,0.0005637473,565500,1.0059543,565500,1477.842167854309
0.00026666667,1400.04,0.9838693309575319,437.40100012666664,-0.0004046004,8.705484,398,378,0.00028679596,567000,0.9858407,567000,1481.6106436252594
0.006066665,1399.2566666666667,0.8571307510137558,437.27503286,-0.002636293,27.456657,386,379,0.0014533234,568500,1.1089855,568500,1485.4905135631561
0.03266666,1399.2566666666667,0.9921816624701023,439.75469388999994,-0.0035433352,5.0566616,396,380,0.0032240867,570000,0.9651921,570000,1489.278216600418
0.054866657,1399.1633333333334,0.7861985117197037,439.8910870566666,-0.0034853078,36.164513,389,381,0.004970423,571500,1.2404275,571500,1493.1301589012146
0.0055333315,1399.1633333333334,0.8985132202506065,440.8537141166666,-0.0013765075,23.425608,382,382,0.0025871173,573000,1.0755968,573000,1497.0537464618683
0.0073333317,1399.1633333333334,0.9139506295323372,441.36902929666667,-0.0018169956,23.01348,400,383,0.0017405269,574500,1.0604746,574500,1500.8002290725708
0.0032666666,1396.49,0.9022026360034943,440.0048631166667,-0.0006520195,20.970898,365,384,0.00058586965,576000,0.7783968,576000,1504.9000477790833
0.0,1396.49,0.948248814791441,442.85953119000004,-0.00030213283,18.638466,397,385,0.00011517274,577500,1.0572941,577500,1508.6757066249847
0.0,1395.96,0.9835844691842794,444.7328338533333,-0.00035101175,10.027374,387,386,3.801859e-05,579000,0.99853235,579000,1512.5458989143372
0.0,1396.68,0.9506443776190281,445.4345034266667,-0.00045182952,20.27122,393,387,9.908287e-05,580500,1.1305207,580500,1516.3540086746216
0.016399996,1397.3466666666666,0.9729153141379356,446.4779646266666,-0.003930705,16.022627,396,388,0.0023667612,582000,1.061169,582000,1520.1353359222412
0.0,1397.7033333333334,0.9797232560813427,446.9653914233334,-0.00020410282,10.263189,403,389,8.032261e-05,583500,1.0371225,583500,1523.8551833629608
0.033799995,1397.0266666666666,0.788924902677536,446.87996736,-0.003944153,35.11791,390,390,0.0033101656,585000,1.1792995,585000,1527.6962203979492
0.0,1397.83,0.9158742800354958,448.0678747333333,-0.0006976896,24.0742,388,391,0.0004115074,586500,1.1996957,586500,1531.556153535843
0.0,1397.88,0.9268368035554886,449.1106826100001,-9.772074e-05,21.173992,381,392,0.00021095462,588000,1.1094811,588000,1535.4933755397797
0.0012666668,1396.5766666666666,0.9716556202620268,452.9505482433333,-0.0010721051,13.56056,354,393,0.00022603577,589500,0.7196553,589500,1539.7314562797546
0.0,1396.31,0.9796368479728699,455.1166415866666,-0.0002560105,11.163211,396,394,3.9393766e-05,591000,0.93567276,591000,1543.5165166854858
0.00013333333,1395.62,0.9800620712339878,457.08099375333325,-0.00060040795,10.92735,395,395,0.00032767333,592500,0.93952215,592500,1547.3101558685303
0.0,1395.4233333333334,0.9652753695845604,459.2013631833333,-0.0011290344,14.92898,391,396,0.00048710563,594000,1.1078806,594000,1551.1381945610046
0.0015999998,1396.2,0.9456039667129517,460.39733383666663,-0.0019223349,17.055086,396,397,0.00071001047,595500,1.0808265,595500,1554.9187614917755
0.0028000004,1395.6233333333332,0.9746893811970949,462.3542272666667,-0.0022629104,14.400453,388,398,0.0016587086,597000,1.0181396,597000,1558.7760708332062
0.0,1395.3533333333332,0.9762408044189215,464.55986766666666,-0.0005350459,12.753465,392,399,9.681615e-05,598500,0.99602926,598500,1562.595062494278
0.0,1394.8266666666666,0.9759560450911522,466.37031184333335,-0.00075897836,12.525654,363,400,0.00015972584,600000,1.0728686,600000,1566.7224452495575
0.0,1394.9133333333334,0.981091683730483,466.78197079000006,-0.0013052745,10.405773,398,401,0.00026818336,601500,1.0266805,601500,1570.4869997501373
0.024599994,1394.9133333333334,0.8909043371677399,468.9721792066667,-0.0046297573,31.177883,391,402,0.0030381253,603000,1.1051656,603000,1574.3174064159393
0.011066666,1395.9833333333333,0.9855334833264351,470.17455958999994,-0.0018220538,7.3824224,393,403,0.001495017,604500,1.0051136,604500,1578.1329009532928
0.039333332,1396.6066666666666,0.8986059129238129,470.82454992000004,-0.004769014,24.399612,403,404,0.0039476077,606000,1.1507134,606000,1581.849781036377
0.0028666665,1396.6066666666666,0.9901855271309614,473.4946286166667,-0.0005602104,5.6184783,400,405,0.0016827505,607500,1.0667672,607500,1585.5998611450195
0.0,1397.72,0.9599639847874641,474.98139397666665,-0.0003386381,23.29464,367,406,2.6498454e-05,609000,1.0182636,609000,1589.6776795387268
0.0002,1398.7166666666667,0.977256229147315,475.96687670000006,-0.00030783034,13.599817,399,407,0.00031592444,610500,1.0242692,610500,1593.4346299171448
0.0,1398.7166666666667,0.9255494773387909,478.59960367666673,-0.00037240106,19.288692,387,408,6.9852475e-05,612000,1.1291577,612000,1597.3012034893036
0.0,1398.4533333333334,0.9740110300481319,478.6820843,-0.0016082865,12.290437,393,409,0.00015839198,613500,0.8674376,613500,1601.109112739563
0.0033999993,1398.4533333333334,0.9296120256185532,481.4024789266667,-0.00079299224,19.820332,400,410,0.0013612658,615000,1.1388766,615000,1604.8503499031067
0.0,1397.9233333333334,0.9731709603220224,483.5094266233333,-0.0005619398,11.754447,399,411,0.00017230304,616500,1.0355393,616500,1608.6073677539825
0.0026,1398.4066666666668,0.9202357903122902,484.51001306333336,-0.0013974501,19.526236,401,412,0.0012633214,618000,1.1909927,618000,1612.3484435081482
0.0037999996,1396.0033333333333,0.9913819124922156,483.10674825000007,-0.0022966508,5.0871534,374,413,0.00073451264,619500,1.0229344,619500,1616.349151134491
0.012066667,1396.0033333333333,0.9739090576767921,485.44568785,-0.0025349853,14.625674,402,414,0.0016912405,621000,1.0390096,621000,1620.0734057426453
0.0,1396.34,0.9696938339620829,486.00876815,-9.349914e-06,15.6569,383,415,5.5808203e-05,622500,1.0138125,622500,1623.9889390468597
6.666667e-05,1396.09,0.9596486948430538,488.44596010333333,-0.0011171625,24.655336,356,416,0.0003408098,624000,0.9998037,624000,1628.1935539245605
0.017199999,1394.6166666666666,0.9587016738951206,487.31434949333334,-0.0015507323,18.128807,390,417,0.0011742085,625500,0.714037,625500,1632.0333604812622
0.03259999,1394.6166666666666,0.91299207508564,489.9698567100001,-0.0047294064,20.745014,384,418,0.003728713,627000,1.1579612,627000,1635.938021659851
0.04566665,1394.76,0.9433589279651642,490.8220892566666,-0.0006001352,20.07711,402,419,0.004529498,628500,1.1185229,628500,1639.6642899513245
0.0,1396.39,0.9708929639309645,492.52782813,-0.0011948369,12.438386,399,420,0.00061165687,630000,1.0033516,630000,1643.4225175380707
0.0,1396.6966666666667,0.9736258257180452,492.9980236666667,-0.002073653,12.442981,390,421,0.00081922195,631500,1.083111,631500,1647.2671184539795
0.0106666675,1391.4266666666667,0.9471338577568531,493.8243894933333,-0.0013473046,17.66717,367,422,0.0013679569,633000,0.62487054,633000,1651.346293926239
0.0452,1390.5166666666667,0.9349173009395599,495.6235865433334,-0.0023993256,21.689451,398,423,0.0029340028,634500,1.1782632,634500,1655.1139070987701
0.03773332,1390.5166666666667,0.924904964864254,498.57527244333335,-0.0019318372,19.574638,387,424,0.0029615215,636000,1.120216,636000,1658.982362985611
0.005133333,1390.5166666666667,0.9285537451505661,501.3016219833333,-0.0007991998,20.297335,391,425,0.0011106723,637500,1.173045,637500,1662.813899755478
0.0053333323,1390.5166666666667,0.938890103250742,504.11696815666676,-0.0026909614,18.575005,377,426,0.00218542,639000,1.1592253,639000,1666.7887148857117
0.0,1390.5166666666667,0.9765453115105629,507.0383129900001,-0.0010517379,12.470199,364,427,0.00054007076,640500,1.0329866,640500,1670.9037849903107
0.0,1390.2333333333333,0.9313898533582687,506.94425929333335,-0.00085525285,19.587852,383,428,0.00028049236,642000,1.1703278,642000,1674.8156554698944
0.003933333,1390.2333333333333,0.984787748195231,507.6659273833333,-0.0028081061,7.950562,386,429,0.001876683,643500,1.0812709,643500,1678.692135810852
0.0,1390.2333333333333,0.9239374846220016,509.9066997966666,-0.0014201044,22.728054,367,430,0.00033794894,645000,1.1207646,645000,1682.778484582901
0.017666668,1388.46,0.9267404228448868,511.87581518999997,-0.0036475055,15.727993,343,431,0.0020205092,646500,0.77824676,646500,1687.1409695148468
0.003866666,1388.46,0.9691753573715687,514.18261346,-0.00089199474,13.838234,380,432,0.001229294,648000,1.0814569,648000,1691.0866632461548
0.013466665,1388.46,0.9271443411707878,517.1660976833334,-0.0039275135,20.086365,395,433,0.0026508984,649500,1.1300417,649500,1694.8835628032684
0.018733334,1388.8033333333333,0.9278205260634422,517.9337088766666,-0.0018174967,18.433754,391,434,0.0028567526,651000,1.0917804,651000,1698.7165277004242
0.0011333334,1387.3733333333332,0.9555419720709324,517.15541053,-0.0013938032,13.485045,389,435,0.0004587779,652500,1.0081253,652500,1702.5650231838226
0.010000002,1387.3733333333332,0.9734327346086502,519.33581559,-0.0026908726,15.895561,393,436,0.0019870931,654000,1.0388497,654000,1706.3803551197052
0.0,1387.36,0.9519388489425182,521.6444943566667,-0.0017841685,18.859173,388,437,0.00082191883,655500,1.1434276,655500,1710.239010810852
0.00033333336,1387.6466666666668,0.9268082901835442,522.5797755166666,-0.00075426383,19.261726,392,438,0.00035535553,657000,1.140044,657000,1714.0619654655457
0.07573331,1389.6266666666668,0.9407566785812378,525.0022805166667,-0.0056201983,19.237694,399,439,0.006174977,658500,1.1752945,658500,1717.814829826355
0.0,1389.7433333333333,0.928864948451519,525.8348600066666,-0.0002629118,19.918434,399,440,0.00019647901,660000,1.1786206,660000,1721.5691792964935
0.04613333,1389.7433333333333,0.9295300766825676,528.8345527266666,-0.0026533038,19.363447,394,441,0.0039727413,661500,1.1358232,661500,1725.372730731964
0.0043999995,1389.7433333333333,0.9634928219020367,531.5517964366667,-0.001767134,13.522081,402,442,0.0016758825,663000,1.034485,663000,1729.099244594574
0.0040666666,1389.7433333333333,0.9440446011722088,533.6778177066667,-0.00089644024,24.582788,395,443,0.0010121543,664500,1.1744789,664500,1732.8900904655457
6.666667e-05,1389.7433333333333,0.9742924366146326,536.5877624166667,-0.00015344912,13.086879,391,444,0.00013077358,666000,1.0276997,666000,1736.725225687027
0.00040000002,1389.1833333333334,0.9777275770902634,538.4797017000001,-0.00060904154,12.800738,392,445,0.00071463926,667500,1.0793805,667500,1740.5450773239136
0.0,1389.1833333333334,0.969200761988759,540.6811004066667,-0.0010546958,17.435658,373,446,0.00040024088,669000,1.0856633,669000,1744.5660407543182
0.018,1389.1833333333334,0.9327725693583488,542.9208350333333,-0.003628178,27.066809,396,447,0.0018456465,670500,1.185079,670500,1748.3506236076355
0.013866663,1389.1833333333334,0.9709293488413095,545.8004373933334,-0.0023714046,12.33601,400,448,0.00222757,672000,1.0786291,672000,1752.0985901355743
0.022266667,1389.1833333333334,0.9342825561761856,548.1818202466667,-0.005443519,23.119743,396,449,0.0021607939,673500,1.1980433,673500,1755.8811268806458
0.04753331,1389.1833333333334,0.9450421184301376,550.5700901233333,-0.0059926324,17.02666,391,450,0.0044285366,675000,1.1133225,675000,1759.7150814533234
0.0,1389.56,0.9436334073543549,551.45972909,-0.00075317756,16.325573,388,451,0.00026502355,676500,1.0498494,676500,1763.5725724697113
0.004733334,1390.0,0.980341112241149,552.0575462133334,-0.002156449,10.55333,401,452,0.00097413023,678000,1.0241513,678000,1767.3100485801697
0.0010666668,1390.0,0.9712089188396931,554.3183673,-0.00123618,17.12155,401,453,0.00082053035,679500,1.0565566,679500,1771.0445566177368
0.0006,1390.0,0.9478268288075924,554.4842274933334,-0.0011646488,18.586622,400,454,0.0007760967,681000,1.1507187,681000,1774.7882277965546
0.0,1390.0,0.9782569948583841,555.5645151566666,-0.00068776106,11.6519165,380,455,0.00017971537,682500,1.0206611,682500,1778.7294812202454
0.14126664,1390.06,0.9696762841194868,556.0061599233334,-0.0015326325,18.313904,368,456,0.008254993,684000,1.0246096,684000,1782.8045094013214
0.007799998,1389.92,0.9368477314710617,556.3535923333333,-0.0028642782,21.260893,388,457,0.002045544,685500,1.0703378,685500,1786.6627490520477
0.0043999995,1389.92,0.9768914487212896,558.7106909233333,-0.0015225917,11.161049,377,458,0.0006601347,687000,1.0478452,687000,1790.6331813335419
0.042666655,1389.92,0.975163783878088,561.2364894233334,-0.0035804566,14.625746,367,459,0.0028771209,688500,1.0197684,688500,1794.7169773578644
0.0043999995,1389.5833333333333,0.9444904364645481,563.0286907,-0.0014803358,19.166529,379,460,0.0014795492,690000,1.0981665,690000,1798.666719198227
0.0017333333,1389.5833333333333,0.9489862583577633,565.8635932799999,-0.001206917,16.238396,392,461,0.001415906,691500,1.1558884,691500,1802.4936151504517
0.0039333333,1389.5833333333333,0.9824976641684771,568.8613560933334,-0.0027353344,9.577134,391,462,0.0014741576,693000,1.0244037,693000,1806.320904970169
0.0148,1388.76,0.9576934985816479,569.21203268,-0.0015949798,24.46413,345,463,0.0013993488,694500,0.8253894,694500,1810.663297176361
0.058266655,1388.7733333333333,0.9773783534765244,569.4663185766667,-0.00034317104,13.590623,379,464,0.0035790834,696000,0.85064435,696000,1814.614779472351
0.0024666665,1388.1433333333334,0.9726321324706078,569.74537933,-0.00070308073,14.330216,389,465,0.000998497,697500,0.89384323,697500,1818.4711577892303
0.0018666667,1387.1866666666667,0.9359140619635582,569.2295422733332,-0.003281461,20.19324,377,466,0.0015498732,699000,1.1634083,699000,1822.447351694107
0.009466667,1387.1866666666667,0.9794475845992565,571.9321932833333,-0.00360095,10.62996,359,467,0.0013462219,700500,0.94701445,700500,1826.615127325058
0.0020666667,1387.5,0.9772272408008575,572.3935194066668,-0.0010174717,15.017665,368,468,0.00037592623,702000,0.9398521,702000,1830.6880674362183
0.0,1386.4133333333334,0.952794186770916,574.5200905766666,4.3624852e-05,26.940065,347,469,1.97971e-05,703500,0.8542766,703500,1834.9990894794464
0.0048666666,1386.4133333333334,0.9569534063339233,577.1843808933334,-0.0026707086,15.796708,381,470,0.0021644845,705000,1.0756857,705000,1838.930537700653
0.0,1385.8733333333332,0.978384168818593,579.1655469833333,-0.00025392332,11.115859,382,471,0.00021238963,706500,0.81965965,706500,1842.8547189235687
0.036199987,1386.9733333333334,0.9537804163992405,580.6695158933334,-0.0045095305,16.928478,378,472,0.0036121893,708000,1.0397385,708000,1846.8195662498474
0.0,1386.4833333333333,0.9707854576408863,580.4320659433333,-5.55652e-05,14.065316,386,473,4.193316e-05,709500,0.7910391,709500,1850.701670408249
0.043133315,1384.89,0.9256000146269798,581.10899342,-0.008016292,21.159613,386,474,0.0042156745,711000,1.1287262,711000,1854.5853955745697
0.012999998,1384.89,0.9844724675640464,583.3337488133333,-0.004049785,7.904949,383,475,0.0023627735,712500,0.9668048,712500,1858.500114440918
0.005733332,1384.4466666666667,0.9032854661345482,584.97498553,-0.003728284,24.642561,396,476,0.0012233399,714000,1.0791811,714000,1862.2857398986816
0.0,1384.4466666666667,0.9423227868974209,586.9913243833333,-0.00015906854,13.783978,392,477,0.00024356518,715500,1.0642135,715500,1866.110535144806
0.0,1383.78,0.9587762430310249,589.3118584033334,-0.0012553534,20.43835,359,478,0.0001382936,717000,0.9424695,717000,1870.2804028987885
0.0040666666,1384.6033333333332,0.9432747215032578,590.8783299666667,-0.0016352609,16.397224,394,479,0.0013863528,718500,1.1243188,718500,1874.0860936641693
0.0,1380.2966666666666,0.9044687002897263,589.09205494,-0.00022545282,28.167875,362,480,0.00011617976,720000,0.58630884,720000,1878.2245376110077
0.0043333336,1379.1666666666667,0.957402940839529,588.63074838,-0.0018601376,9.785057,389,481,0.000936932,721500,0.6615914,721500,1882.076098203659
0.0031999997,1379.1666666666667,0.9549243450164795,590.2276966966667,-0.0012510839,15.949654,397,482,0.0014277388,723000,1.0226756,723000,1885.854297876358
0.0052,1380.0533333333333,0.9517830200493336,592.0141281033334,-0.0010090432,16.306114,390,483,0.0010715447,724500,1.0011481,724500,1889.6950118541718
0.0,1380.7833333333333,0.9631602354347706,593.3154856266667,-0.00055626093,14.212241,389,484,0.00016998805,726000,1.0993763,726000,1893.5425443649292
0.030533323,1380.7233333333334,0.9542598351836205,593.58293848,-0.0029911548,18.55552,398,485,0.0026577157,727500,0.9968889,727500,1897.3054308891296
6.666667e-05,1381.5,0.9671803899109364,594.7776193733333,-0.0009098974,13.215336,387,486,0.00029626166,729000,1.0549212,729000,1901.1778213977814
0.0076666647,1381.4733333333334,0.9650950059294701,596.6069156233333,-0.0021536378,15.122637,386,487,0.0012620875,730500,1.0732183,730500,1905.063910484314
0.0,1381.6766666666667,0.9711925145238638,597.29232183,-0.00089162064,13.932681,372,488,0.0005528635,732000,1.0890349,732000,1909.0945763587952
0.0,1381.6766666666667,0.9701146204024553,599.8094053699999,-0.00077694317,17.964973,394,489,0.00035012898,733500,1.0302131,733500,1912.892830133438
0.03259999,1379.3566666666666,0.952224999666214,600.1762059233333,-0.0024408402,28.193867,365,490,0.0038240647,735000,0.9994923,735000,1917.0002954006195
0.0,1379.3566666666666,0.9580303020775318,602.5255202666666,3.0979627e-05,14.019303,399,491,0.00047766347,736500,1.0555625,736500,1920.7531967163086
0.010066667,1376.84,0.9607877917587757,600.9712909733333,-0.001961636,14.83135,383,492,0.0011960161,738000,0.651598,738000,1924.6639516353607
0.003133333,1374.5733333333333,0.9557914920151234,600.8580780866666,-0.0023033728,16.735458,398,493,0.0011201851,739500,1.0694759,739500,1928.432145357132
0.023666661,1374.5733333333333,0.9840318746864796,601.5146019466666,-0.0057565183,9.268983,397,494,0.00313161,741000,1.0093334,741000,1932.2074890136719
0.00033333336,1374.72,0.9747803788632154,601.5676238166667,-0.00084836484,15.900776,383,495,0.00042348134,742500,0.9855227,742500,1936.1214532852173
0.015533334,1374.9733333333334,0.9275940433144569,601.8315594,-0.0011646867,20.788115,396,496,0.002239114,744000,1.1036127,744000,1939.9046733379364
0.008266667,1374.9733333333334,0.9843936981633306,604.0902120233333,-0.0027948627,8.241955,395,497,0.0023533131,745500,1.1030842,745500,1943.6961467266083
0.0015333333,1375.2366666666667,0.9724053032696247,604.3825477633334,-0.0010015316,15.440521,399,498,0.0006033839,747000,1.027966,747000,1947.4515206813812
0.0030666664,1375.2366666666667,0.9660022109746933,604.3036869833334,-0.0012634498,18.905634,399,499,0.0010095172,748500,1.064074,748500,1951.204552412033
0.0,1374.4266666666667,0.9221579879522324,605.7337843399999,-5.232403e-05,38.417152,346,500,2.5255224e-05,750000,0.85689616,750000,1955.530898809433
0.0012000002,1374.4266666666667,0.943138375878334,608.6954782333333,-0.00097193354,15.652636,391,501,0.0010538874,751500,1.1178768,751500,1959.3671622276306
0.010466666,1374.4266666666667,0.9461693204939365,609.6071150399999,-0.003159951,16.745567,394,502,0.0016791181,753000,1.1029918,753000,1963.1695792675018
0.0006666667,1372.2533333333333,0.9620857425034046,610.1679667933333,-0.00058384094,17.45041,386,503,0.0002396746,754500,0.7741611,754500,1967.0526032447815
0.00013333333,1367.9533333333334,0.8855146169662476,608.10030771,-0.0006284572,25.73783,354,504,0.0002183625,756000,0.6136151,756000,1971.285581111908
0.0,1368.13,0.9642942175269127,608.5110458966667,-0.00035612946,14.573978,381,505,0.0001331074,757500,1.0391043,757500,1975.2128643989563
0.0002,1368.13,0.9691838622093201,610.92941376,-0.0024549656,12.358507,392,506,0.00087254844,759000,1.0838579,759000,1979.0360338687897
0.021200001,1363.6533333333334,0.9078018590807915,610.5558571,-0.0036797386,32.889397,349,507,0.0016175706,760500,0.73724526,760500,1983.328091621399
0.0,1363.6533333333334,0.9755416046828032,613.1518849866667,-0.00023239637,11.85049,396,508,0.0004057911,762000,1.0457149,762000,1987.1075510978699
0.018733334,1363.9766666666667,0.9602452106773853,613.3843467966667,-0.002542067,21.572735,400,509,0.0023772076,763500,1.0305239,763500,1990.8512361049652
0.005,1363.9766666666667,0.9500076361000538,614.9176306466667,-0.0022605686,22.498262,391,510,0.0012481118,765000,1.0258318,765000,1994.6787960529327
0.0020666667,1363.9766666666667,0.9702746495604515,616.6259974199999,-0.002391412,13.15883,393,511,0.0011796261,766500,1.0498776,766500,1998.4876556396484
0.0182,1363.9766666666667,0.9700759015977383,617.3643410966666,-0.0022459999,17.364586,393,512,0.0029876912,768000,0.9875982,768000,2002.299384355545
0.039666656,1362.3233333333333,0.9079823195934296,615.9636014566667,-0.0015343818,19.854176,394,513,0.0036772992,769500,1.0494037,769500,2006.1046817302704
0.0068000006,1362.65,0.9557824619114399,617.2033466266666,-0.0016811364,23.384737,362,514,0.0007203868,771000,0.8613011,771000,2010.2378904819489
0.0014666666,1358.7966666666666,0.9268704429268837,614.5568639366667,-0.00071783754,30.650864,357,515,0.00044064113,772500,0.6243193,772500,2014.4314606189728
0.0,1358.8533333333332,0.9550310112535954,615.0137467000001,-0.00093400135,14.6501465,390,516,0.00033200753,774000,1.0425236,774000,2018.2748420238495
0.024999993,1358.55,0.9718545358628035,615.1211867433333,-0.0023317733,14.957083,376,517,0.0020038194,775500,0.94224596,775500,2022.254393339157
0.0022,1358.98,0.9555620737373829,616.1396528633334,-0.0012600529,14.560833,383,518,0.0011401144,777000,1.0603848,777000,2026.1612296104431
0.0048666666,1358.98,0.9736068788915873,617.38899521,-0.0015033184,14.404349,384,519,0.0006673818,778500,1.0073202,778500,2030.0586977005005
0.016133333,1358.98,0.958414264023304,619.0642564799999,-0.0017524129,13.939271,390,520,0.0017218149,780000,1.0667034,780000,2033.9026601314545
0.0075333333,1358.47,0.9749457314610481,619.6259175299999,-0.001504514,15.725095,358,521,0.001570467,781500,0.9187699,781500,2038.0910522937775
0.061333314,1358.47,0.9743789229542017,620.4312499100001,-0.0029963348,14.278247,379,522,0.003963123,783000,0.97816586,783000,2042.046959400177
0.0104,1357.86,0.9699467290192842,620.4041074,-0.002146639,17.586622,367,523,0.001359335,784500,0.8819243,784500,2046.1295685768127
0.022866668,1358.09,0.971198258921504,620.7126337466666,-0.002136244,16.607653,381,524,0.0021826671,786000,1.0156467,786000,2050.066643476486
0.019133331,1355.9466666666667,0.9678061231970787,619.33838231,-0.0015513768,17.235004,381,525,0.0015077211,787500,1.0266616,787500,2053.997479915619
0.027533326,1356.3433333333332,0.9195741787552834,619.85740807,-0.0013111983,21.319286,385,526,0.0031890632,789000,1.126338,789000,2057.893990755081
0.033866655,1354.7166666666667,0.9581955410540104,620.5082802633334,-0.004271959,22.825045,326,527,0.0024007848,790500,0.6677783,790500,2062.494324684143
0.001733333,1354.0666666666666,0.9643782526254654,620.5775094233333,-0.0007855127,16.962547,357,528,0.0006355909,792000,0.85390383,792000,2066.6872935295105
0.0033333325,1354.0666666666666,0.9688274059444666,621.08852129,-0.002522889,12.899637,364,529,0.0016059454,793500,0.9775517,793500,2070.799994468689
0.045333315,1352.5066666666667,0.9759345594793558,620.2544342766668,-0.0034293754,15.032683,374,530,0.003328399,795000,0.88152444,795000,2074.804556131363
0.084533304,1351.69,0.9510349370539188,620.07109794,-0.0060528265,14.594274,374,531,0.0052227136,796500,1.0679696,796500,2078.8115496635437
0.0,1351.69,0.9552931450307369,620.5863392766666,-0.00046656982,12.171961,391,532,0.00029447972,798000,1.0738603,798000,2082.643044233322
0.05393332,1350.96,0.9742638319730759,620.9456110533333,-0.0033460248,13.853562,338,533,0.0036318623,799500,0.72981954,799500,2087.0726001262665
0.0,1350.96,0.9348911568522453,621.7598789300001,-0.0006449742,15.830287,362,534,0.000206205,801000,1.1331012,801000,2091.209275484085
0.0,1350.96,0.9601691551506519,622.5395473966666,0.00011933659,12.852007,349,535,0.00018791322,802500,1.1136798,802500,2095.496155500412
0.010533332,1349.21,0.9639592096209526,621.3402849266666,-0.0026548519,14.9812765,350,536,0.0014967528,804000,0.8087924,804000,2099.7733132839203
0.0029333336,1349.21,0.9527158215641975,622.0101855366668,-0.0018278356,15.90754,379,537,0.0013186869,805500,1.0062754,805500,2103.721396923065
0.0037333325,1351.7633333333333,0.9678298868238926,624.6361262866667,-0.001107519,13.987841,393,538,0.00074455346,807000,0.9963155,807000,2107.533779144287
0.05399999,1349.3,0.9872162127867341,623.3673982066667,-0.002835245,6.487575,384,539,0.0031727913,808500,1.0612493,808500,2111.431170940399
0.00033333336,1348.5233333333333,0.9748461581766605,624.4613252466667,-0.0011910446,14.5190525,343,540,0.0005255022,810000,0.8094586,810000,2115.797875881195
0.02513333,1348.5233333333333,0.9747609421610832,624.7771226733333,-0.0031795749,13.050179,393,541,0.0033014675,811500,1.0250949,811500,2119.608936548233
0.0,1348.5233333333333,0.967773549258709,625.26298862,-0.00017398444,19.80872,378,542,0.00066947937,813000,1.0089921,813000,2123.5725350379944
0.00080000004,1350.7833333333333,0.9672413989901543,627.08277114,-0.00061661756,19.612364,387,543,0.00052805734,814500,1.0186045,814500,2127.4486129283905
0.0,1352.2433333333333,0.9689932409673929,628.2674678333333,-0.0005639841,17.151299,390,544,0.00027636215,816000,1.0434082,816000,2131.2870473861694
0.028266659,1353.54,0.970362601801753,629.5818476700001,-0.003130295,18.230576,395,545,0.0018204704,817500,0.99811476,817500,2135.0772576332092
0.0,1353.54,0.9591267518699169,630.2168612233334,-0.0016117227,14.440415,391,546,0.0010509514,819000,1.0693085,819000,2138.907149076462
0.01333333,1354.6766666666667,0.9755295962095261,631.2549549366666,-0.0045729796,14.230526,387,547,0.0030591625,820500,1.0189729,820500,2142.7830719947815
0.013933334,1356.14,0.9512862749397755,632.71917902,-0.0014352613,15.37547,394,548,0.0021105884,822000,1.0589979,822000,2146.581557035446
0.00013333333,1357.3466666666666,0.9551816135644913,634.3743114766667,-0.00020253564,15.037218,393,549,0.00042964998,823500,1.0916132,823500,2150.3922662734985
0.0064666662,1357.3466666666666,0.9581301026046276,634.8953465799999,-0.0016717394,13.857792,394,550,0.0017916259,825000,1.0555298,825000,2154.1956357955933
0.04853331,1360.0866666666666,0.9550421014428139,637.8468204266666,-0.0036585184,13.141073,386,551,0.0037122376,826500,1.1471214,826500,2158.0798890590668
0.02313333,1361.2633333333333,0.9564973972737789,639.48468478,-0.003722141,15.011173,377,552,0.002374943,828000,1.1188097,828000,2162.056711912155
0.012733333,1361.2633333333333,0.9679834507405758,640.2617353200001,-0.0011145293,17.625294,391,553,0.0013750504,829500,1.0248542,829500,2165.8911871910095
0.0011333333,1361.2633333333333,0.95602647960186,640.9446614766666,-0.0016329772,13.917266,390,554,0.0012545031,831000,1.0528898,831000,2169.7352135181427
0.0,1360.3633333333332,0.9740851428359747,640.7204912133333,-0.0016530484,12.395616,390,555,0.00063053326,832500,0.8366184,832500,2173.5788357257843
0.02146667,1359.3666666666666,0.9506673887372017,640.4081295633333,-0.0057162256,29.679895,363,556,0.0023797122,834000,0.84654295,834000,2177.710397005081
