#{"t_start": 1532339647.998624, "env_id": "SetDown-v3"}
r,l,t
0,126,3212.403452
337,586,3213.965768
0,40,3215.213399
0,208,3215.990048
33,338,3217.027482
0,47,3217.465215
17,163,3218.140131
89,443,3219.397525
0,241,3220.244817
11,390,3221.426809
214,676,3224.141703
53,337,3225.181128
91,441,3226.459864
111,437,3227.699446
212,736,3230.465353
137,523,3231.909908
1006,1501,3236.366028
0,120,3236.944986
417,739,3238.826762
428,697,3240.650961
1087,1501,3245.175523
1095,1501,3249.635001
0,117,3250.230027
0,43,3250.668271
44,272,3251.653061
0,48,3252.107999
0,44,3252.539152
0,144,3253.177556
0,43,3253.605715
8,153,3254.341295
1240,1501,3258.779119
1089,1501,3263.198987
1,46,3263.629022
0,39,3264.043523
17,257,3264.929682
1091,1501,3269.362855
0,46,3269.791393
976,1501,3273.399109
1310,1501,3277.821274
0,126,3278.42611
0,45,3278.858224
0,44,3279.291212
1,33,3279.699106
958,1501,3284.170415
0,32,3284.568831
1143,1501,3288.942265
1259,1501,3293.360815
0,135,3293.980296
0,138,3294.601762
0,118,3295.256209
1126,1501,3298.78979
14,276,3300.550179
0,97,3301.095235
0,43,3301.523902
15,308,3302.593417
1265,1501,3307.078979
1046,1501,3310.652939
0,33,3311.056838
40,275,3311.979548
1172,1501,3316.409365
828,1501,3320.978586
10,153,3321.647167
0,38,3322.063669
11,268,3322.965805
1178,1501,3327.353197
0,44,3327.782118
1235,1501,3332.213143
0,118,3332.79124
1252,1501,3336.305947
0,122,3336.90361
0,41,3337.327347
0,118,3338.725223
1193,1501,3342.296695
1264,1501,3346.903716
608,1094,3350.659451
1063,1501,3354.418004
129,547,3356.862902
0,142,3357.553514
1295,1501,3361.443334
1195,1501,3365.952838
1329,1501,3370.525951
0,115,3371.131448
0,28,3371.533584
0,45,3371.975664
1010,1501,3376.719082
0,21,3377.120191
1259,1501,3380.799522
0,44,3381.228152
1262,1501,3385.817179
830,1501,3390.252378
0,45,3390.678749
0,44,3391.117612
947,1297,3395.158242
0,128,3395.770364
1219,1501,3399.349178
1251,1501,3403.831574
0,44,3404.260689
1067,1501,3408.797731
1156,1501,3413.199114
0,46,3413.632765
295,1501,3417.43439
1219,1501,3421.830254
1246,1501,3426.226738
1207,1501,3429.806908
1301,1501,3434.208673
0,14,3434.571242
0,206,3435.432713
1121,1501,3439.855841
1210,1501,3444.575853
1177,1501,3448.990119
1195,1501,3452.640277
0,135,3453.268686
1130,1501,3457.697535
0,237,3458.532155
0,133,3459.146089
0,327,3460.20993
0,244,3461.856765
0,114,3462.438934
0,86,3462.962314
0,99,3463.511049
58,449,3464.812077
0,32,3465.208239
1091,1501,3469.667951
1224,1501,3473.341228
0,48,3473.793302
0,113,3474.390261
1272,1501,3478.960454
0,108,3479.542665
0,53,3479.99352
0,46,3480.436879
0,134,3481.058055
1169,1501,3485.68142
1153,1501,3490.189321
1259,1501,3494.627309
1152,1501,3498.251756
8,145,3498.895905
0,60,3499.357109
0,196,3500.093616
1133,1501,3504.49686
373,645,3507.035805
1093,1501,3510.599737
849,1501,3515.264727
512,1501,3519.672281
9,156,3520.33345
0,206,3521.141823
211,1501,3525.549689
0,216,3526.342281
0,44,3526.763206
856,1501,3530.254399
82,416,3532.345599
0,47,3532.805029
0,150,3533.468621
0,130,3534.083278
941,1501,3538.589724
8,267,3539.510946
512,775,3541.623507
10,152,3542.281753
0,173,3542.988912
0,43,3543.417233
84,339,3544.479134
0,43,3544.906172
0,117,3545.486945
0,40,3546.750529
650,1185,3549.708472
0,50,3550.160435
0,117,3550.745832
0,114,3551.318737
1059,1501,3555.805996
0,47,3556.239982
1234,1501,3560.569276
1269,1501,3564.098767
1321,1501,3568.463775
0,118,3569.043947
1209,1501,3573.655096
22,178,3574.361564
1248,1501,3578.775381
0,117,3579.369661
0,109,3579.935727
0,105,3580.512942
0,132,3581.163893
0,31,3581.589645
1267,1501,3586.382406
0,117,3586.962689
0,123,3587.593755
0,122,3588.208195
0,211,3589.015459
794,1501,3593.75753
0,48,3594.21713
458,1501,3598.897922
1267,1501,3602.868003
1255,1501,3607.642015
13,276,3608.616952
1280,1501,3613.183464
1228,1501,3617.943139
0,88,3618.474611
0,126,3619.113125
1282,1501,3622.979856
0,107,3623.682619
1204,1501,3628.150095
1232,1501,3632.752541
1134,1501,3637.327967
1191,1501,3640.998548
1118,1501,3645.352809
0,46,3645.786684
1261,1501,3650.50919
664,959,3653.046907
