nupdates,value_loss,total_timesteps,policy_entropy,clipfrac,eprewmean,policy_loss,explained_variance,serial_timesteps,approxkl,time_elapsed,fps,eplenmean
401,20.341293,821248,1.2517152,0.17739257,271.82,-0.010414207,0.950465489178896,821248,0.010829018,2382.479382753372,364,979.48
402,23.70483,823296,1.1372778,0.040478516,256.47,-0.003600148,0.9658872485160828,823296,0.004832064,2388.713166475296,328,958.65
403,22.3791,825344,1.2904079,0.025927734,266.38,-0.0024935296,0.9345602765679359,825344,0.0051058875,2394.3088738918304,366,958.65
404,18.476238,827392,0.9972626,0.11289062,262.44,-0.0037086904,0.9742827881127596,827392,0.009078519,2401.0381252765656,304,934.57
405,19.957232,829440,1.2695036,0.07724609,269.61,-0.0013782557,0.9683896452188492,829440,0.0060538244,2407.306940793991,326,925.59
406,3.1061392,831488,1.2256567,0.1796875,266.59,-0.0022973963,0.9960333663038909,831488,0.013764555,2413.189904689789,348,903.44
407,37.35251,833536,1.2397158,0.085595705,281.79,-0.002709364,0.945133488625288,833536,0.008059454,2419.422956466675,328,892.0
408,5.6777964,835584,0.8600109,0.11621094,281.47,0.00045340927,0.8063115775585175,835584,0.010474259,2426.0872373580933,307,850.7
409,15.5826235,837632,1.2040939,0.0875,293.76,-0.0053383545,0.978251101449132,837632,0.007324554,2432.305343389511,329,827.58
410,22.518948,839680,1.2085916,0.11508789,297.82,-0.0043652537,0.9660534001886845,839680,0.00830038,2438.283154964447,342,816.92
411,18.362232,841728,1.3145216,0.17324218,310.47,-0.008471286,0.9536069072782993,841728,0.0114110615,2444.5592794418335,326,817.7
412,19.388681,843776,1.3723242,0.11665039,318.49,-0.0015247236,0.9298257008194923,843776,0.008677602,2450.5965673923492,339,817.7
413,21.430725,845824,1.0715834,0.16655274,315.98,0.001711474,0.9747105203568935,845824,0.012354164,2456.9260804653168,323,798.69
414,26.140646,847872,1.1547617,0.11689453,330.01,-0.003239754,0.9540613107383251,847872,0.0077280127,2463.885708093643,294,797.23
415,20.18523,849920,1.1583352,0.0597168,340.88,-0.0027980614,0.9711697157472372,849920,0.0055991136,2470.006824731827,334,790.48
416,20.102274,851968,1.3721464,0.09189453,351.49,-0.0015516544,0.9490389563143253,851968,0.007811617,2475.6696467399597,361,794.35
417,35.34243,854016,1.2759634,0.16445312,365.01,-0.0016407866,0.9477969631552696,854016,0.010656806,2482.0890712738037,319,791.07
418,19.561237,856064,1.0517085,0.13481446,369.32,-0.0040795403,0.968003187328577,856064,0.009621939,2488.0980327129364,340,793.16
419,26.538956,858112,1.1838264,0.23496094,380.41,-0.001237231,0.9633869230747223,858112,0.018012369,2493.7164800167084,364,793.16
420,59.103905,860160,1.2359617,0.17587891,373.81,-0.0044505014,0.8308030068874359,860160,0.011102159,2499.568458557129,349,793.16
421,18.424992,862208,0.99413645,0.06738281,380.16,-0.003733196,0.95204022154212,862208,0.006374655,2505.660160303116,336,801.17
422,25.416262,864256,1.0478659,0.31899413,383.29,0.016548287,0.9642080254852772,864256,0.03395866,2511.4765479564667,352,806.77
423,8.275149,866304,1.1428206,0.06928711,390.21,-0.004898874,0.9892821665853262,866304,0.0062913327,2518.113131046295,308,807.2
424,32.486538,868352,1.0746715,0.14257812,404.59,-0.0020060888,0.9414027221500874,868352,0.010637863,2524.5089774131775,320,819.32
425,12.622642,870400,1.0216576,0.12548828,410.05,0.0036728866,0.9747757259756327,870400,0.011659908,2530.4244000911713,346,823.88
426,40.38129,872448,1.1231763,0.13305664,413.39,-0.002277528,0.8469592481851578,872448,0.009567533,2536.0160250663757,366,833.36
427,38.20263,874496,1.1287991,0.105615236,423.08,-0.0011570809,0.8759506270289421,874496,0.0077564577,2542.405541419983,320,848.99
428,38.290928,876544,1.2304045,0.12641601,425.34,-0.0027894056,0.9205638691782951,876544,0.009444039,2548.476395368576,337,858.1
429,27.509838,878592,1.1714782,0.085839845,429.95,-0.0050539905,0.9510234296321869,878592,0.00712691,2554.483319759369,340,864.93
430,4.143745,880640,1.1621896,0.22128907,429.41,-0.008012875,0.994873418007046,880640,0.014018293,2560.8506174087524,321,864.16
431,70.591446,882688,1.2358407,0.06762695,441.0,-0.0040526595,0.8121769726276398,882688,0.006710923,2566.8293290138245,342,875.67
432,42.965076,884736,1.3627522,0.05341797,446.9,-0.002927335,0.8222281038761139,884736,0.0060520777,2572.722886323929,347,889.85
433,61.427868,886784,1.3475447,0.07807617,451.64,-0.0031028732,0.8078134506940842,886784,0.00590546,2578.922888994217,330,901.14
434,31.670786,888832,1.2820562,0.06782226,456.31,-0.011483116,0.941502682864666,888832,0.0066467323,2585.351235628128,318,913.24
435,23.216497,890880,1.2235041,0.07602539,462.77,-0.008342421,0.9583579935133457,890880,0.006873127,2592.7739350795746,275,913.03
436,17.887852,892928,1.3729678,0.17026368,468.79,-0.004830205,0.9272812157869339,892928,0.01089613,2598.6245000362396,350,916.41
437,18.394236,894976,1.3039267,0.1484375,474.16,-0.0059664235,0.973393814638257,894976,0.0110594565,2605.124938249588,315,915.32
438,21.321175,897024,1.2568204,0.1387207,485.66,-0.004150134,0.9702094234526157,897024,0.010538074,2611.872234582901,303,927.66
439,20.991152,899072,1.2072587,0.1550293,504.29,-0.002175061,0.976525416597724,899072,0.011818329,2619.351061820984,273,941.46
440,16.642824,901120,1.2324326,0.14829102,514.85,-0.0006653488,0.9800068084150553,901120,0.0104057565,2626.2738983631134,295,947.31
441,27.197897,903168,1.3003777,0.12802735,525.69,-0.0052265963,0.9261219128966331,903168,0.009761974,2632.428216934204,332,956.77
442,1.7816031,905216,1.1948223,0.22617188,502.49,-0.013552053,0.9980529431486502,905216,0.019172214,2639.1516263484955,304,927.39
443,31.606363,907264,1.3038808,0.097558595,514.6,-0.0050054546,0.9465333558619022,907264,0.007900035,2646.0097949504852,298,932.85
444,34.61397,909312,1.2338421,0.039453126,504.37,-0.004171883,0.9614638797938824,909312,0.004397643,2652.380318403244,321,921.49
445,25.612616,911360,1.2427995,0.021533202,502.65,-0.0024122342,0.9491820521652699,911360,0.003818646,2658.3995776176453,340,917.84
446,13.047475,913408,1.3182555,0.101220705,490.08,-0.0017744988,0.9736293442547321,913408,0.008581222,2664.6307950019836,328,902.78
447,14.020085,915456,1.3117805,0.09301758,502.54,-0.002967923,0.9731839429587126,915456,0.0075070136,2670.5995411872864,343,912.02
448,28.3186,917504,1.2204373,0.09335937,489.8,-0.0077290824,0.9661471806466579,917504,0.008996668,2677.2744398117065,306,895.32
449,51.596966,919552,1.3468242,0.022607422,506.02,-0.0018907143,0.8500546962022781,919552,0.0033102285,2683.2467091083527,342,914.8
450,18.72797,921600,1.4020808,0.13256836,506.31,-0.0030657635,0.8984490260481834,921600,0.010056231,2688.789600610733,369,914.8
451,19.429995,923648,1.2490757,0.14902344,496.18,0.00024758658,0.9792586546391249,923648,0.011623865,2695.311511993408,314,898.71
452,14.059364,925696,1.22597,0.08647461,507.83,-0.0029305676,0.9834413193166256,925696,0.0076112123,2701.4836316108704,331,910.21
453,13.920366,927744,1.3207166,0.04248047,507.08,-0.002490606,0.9823377653956413,927744,0.00516706,2708.120390176773,308,902.11
454,15.731982,929792,1.3767025,0.11694336,519.14,-0.0059423093,0.9536725915968418,929792,0.009475625,2713.7171473503113,365,913.95
455,20.959473,931840,1.2686217,0.119580075,493.56,0.0020776526,0.9779212921857834,931840,0.009084263,2720.2608692646027,312,885.97
456,21.790607,933888,1.3682129,0.13168946,492.96,0.0007215708,0.940362211316824,933888,0.010677164,2726.2630627155304,341,883.06
457,38.908577,935936,1.3257055,0.08554687,502.14,-0.003073133,0.9382696561515331,935936,0.007833253,2732.4580039978027,330,884.86
458,18.045393,937984,1.2929823,0.16137695,491.47,0.00031087425,0.980702493339777,937984,0.015102791,2738.697206735611,328,869.61
459,17.836567,940032,1.3998593,0.07744141,491.42,-0.00097431603,0.907135047018528,940032,0.006590961,2744.3181476593018,364,869.61
460,19.237743,942080,1.3777615,0.13442382,492.38,-0.002479948,0.8774562478065491,942080,0.008390334,2749.960051059723,363,869.61
461,41.799545,944128,1.2375323,0.15341797,509.09,-0.003505125,0.9478127807378769,944128,0.010569951,2756.2241549491882,327,882.38
462,4.797093,946176,0.9188566,0.18779297,486.72,-0.007293222,0.9883561851456761,946176,0.012851737,2762.516841173172,325,857.28
463,20.55873,948224,1.3056206,0.06826172,491.28,-0.0014477209,0.9196380898356438,948224,0.006104839,2768.1804320812225,361,857.28
464,40.445,950272,1.3123438,0.11240234,496.43,-0.003374501,0.8927487134933472,950272,0.008442318,2774.069606781006,347,857.86
465,4.337405,952320,0.89250946,0.24414062,486.76,-0.0048238067,0.7882147580385208,952320,0.018408738,2779.9883604049683,346,854.12
466,13.879427,954368,0.9674753,0.09868164,481.06,-0.0062454552,0.8087354600429535,954368,0.0096837785,2785.8458621501923,349,851.0
467,22.565924,956416,1.1358039,0.12734374,478.94,-0.0056308163,0.9658119305968285,956416,0.007824016,2792.660970211029,300,833.55
468,20.07694,958464,1.119047,0.17924805,482.22,-0.0046015033,0.9749584589153528,958464,0.0127731515,2798.1803255081177,371,833.55
469,43.329296,960512,0.9055268,0.24589844,489.4,-0.0060664667,0.9098402559757233,960512,0.023653084,2803.8295319080353,362,833.55
470,29.023005,962560,1.1894345,0.053515624,503.01,-0.0014076261,0.9435241036117077,962560,0.0064510764,2809.789754629135,343,841.42
471,19.984812,964608,1.1343744,0.10727539,501.82,-0.0047684778,0.97710563801229,964608,0.00851885,2816.04025888443,327,836.21
472,20.983538,966656,1.2232468,0.14575195,504.68,-0.004593524,0.9664350487291813,966656,0.010222594,2822.150613307953,335,823.52
473,18.976109,968704,1.2715282,0.093652345,507.28,-0.0017071699,0.9417247921228409,968704,0.00730892,2827.689049720764,369,823.52
474,40.61682,970752,1.3250469,0.102148436,524.3,-0.004439503,0.9040959030389786,970752,0.0081700515,2834.055724620819,321,820.22
475,14.955818,972800,1.2045803,0.042626955,515.72,-0.0017101567,0.9754356015473604,972800,0.004650226,2841.053741455078,292,802.41
476,37.31507,974848,1.1777678,0.14682618,495.32,-0.006263641,0.9505487121641636,974848,0.010787817,2847.646703481674,310,782.37
477,18.747171,976896,1.3344162,0.123095706,508.41,-0.002387476,0.944950345903635,976896,0.009288304,2853.2822229862213,363,796.06
478,36.004036,978944,1.1678846,0.118457034,510.67,0.0017699009,0.9574510492384434,978944,0.009328339,2859.5397279262543,327,802.77
479,26.462652,980992,1.2114679,0.12958984,522.1,-0.005788318,0.9570014253258705,980992,0.009369845,2865.743453025818,330,815.56
480,19.815514,983040,1.2678506,0.14384766,534.13,-0.004613144,0.9525343365967274,983040,0.009858211,2871.369731903076,364,829.36
481,39.395325,985088,1.1493623,0.13173828,529.98,-0.0035896557,0.9528176672756672,985088,0.009266386,2878.016538619995,308,827.54
482,16.525951,987136,1.1292106,0.103271484,535.9,-0.0029262956,0.9800940454006195,987136,0.008952802,2885.217633962631,284,830.17
483,19.716618,989184,1.2569293,0.20996094,523.23,-0.004354531,0.968308836221695,989184,0.013508278,2891.138952255249,345,817.3
484,56.541466,991232,1.0305063,0.17333984,520.7,-0.002907916,0.9293742552399635,991232,0.013457432,2897.734847545624,310,817.81
485,33.82447,993280,1.2046955,0.028125,516.36,-0.0019447003,0.9147660210728645,993280,0.0039056954,2903.675352334976,344,812.32
486,30.07631,995328,0.99188316,0.08896484,495.14,-0.007452105,0.9645490907132626,995328,0.0067698704,2910.9487624168396,281,789.24
487,17.311077,997376,1.2670047,0.118701175,507.15,-0.0012226251,0.9514467902481556,997376,0.0081769,2916.9314348697662,342,798.99
488,52.315613,999424,1.1698952,0.042871095,485.0,-0.00074456655,0.913449801504612,999424,0.0048276554,2924.6324212551117,265,769.7
489,19.363646,1001472,1.1741734,0.0609375,497.49,0.00027683686,0.9654433131217957,1001472,0.00591491,2930.8470692634583,329,782.64
490,19.626392,1003520,1.3803582,0.2064453,509.92,0.0018740378,0.8678979575634003,1003520,0.0154109225,2936.783830881119,344,794.81
491,33.182816,1005568,1.2454715,0.09057617,510.94,-0.0063120225,0.9266398325562477,1005568,0.0070836237,2942.869601249695,336,795.09
492,28.576824,1007616,1.2583982,0.0953125,518.05,-0.0027766912,0.90717713534832,1007616,0.008273231,2948.904492855072,339,799.96
493,24.880926,1009664,0.8908285,0.13486329,507.37,-0.0021019052,0.974825281649828,1009664,0.00948832,2956.8408086299896,258,788.65
494,17.009037,1011712,1.0365142,0.08798828,502.58,0.0010812783,0.9808443747460842,1011712,0.008484978,2963.168026447296,323,784.66
495,20.842653,1013760,1.1589767,0.1215332,492.35,-0.005639003,0.9615050256252289,1013760,0.00839805,2969.5996963977814,318,772.68
496,15.780655,1015808,1.3152541,0.1253418,492.25,-0.002276369,0.9616772197186947,1015808,0.008920407,2976.0985536575317,315,768.13
497,20.780151,1017856,1.2405345,0.07099609,491.4,-0.003222565,0.9518843851983547,1017856,0.0062155956,2982.1560175418854,338,768.13
498,20.374306,1019904,1.3625913,0.15117188,490.26,-0.0037574172,0.9110041484236717,1019904,0.010461668,2987.901438474655,356,768.13
499,26.888721,1021952,1.3274895,0.040380858,498.48,-0.0013935001,0.9278630167245865,1021952,0.004515617,2994.8612582683563,294,761.46
500,18.297802,1024000,1.336528,0.14560547,497.58,-0.005731937,0.9269919544458389,1024000,0.010006952,3000.623655319214,355,761.46
501,38.63761,1026048,1.1947223,0.1737793,490.57,-0.0044145845,0.9401958212256432,1026048,0.011811405,3006.963917016983,323,751.62
502,20.257767,1028096,1.3669102,0.16835937,500.69,-0.0024598893,0.8950697481632233,1028096,0.012626502,3012.502089738846,369,749.84
503,42.645557,1030144,1.2662857,0.1571289,507.62,0.0013435163,0.9238085672259331,1030144,0.0134023335,3019.367992401123,298,738.21
504,22.050404,1032192,1.2204766,0.14208984,506.59,-0.0023724777,0.9457946009933949,1032192,0.00928004,3024.9397110939026,367,738.21
505,25.227009,1034240,1.1141056,0.1505371,499.89,-0.001793496,0.9728205148130655,1034240,0.010459724,3030.92716050148,342,730.56
506,29.69698,1036288,1.3106835,0.04633789,500.5,-0.0024079462,0.8816068172454834,1036288,0.005680867,3036.6179044246674,359,730.56
507,23.732908,1038336,1.1151606,0.051416017,506.32,-0.0011928848,0.9731340426951647,1038336,0.00461616,3042.4296078681946,352,736.82
508,1.8811285,1040384,0.77534705,0.20581055,494.0,-0.0099150585,0.9670324884355068,1040384,0.021938877,3048.6655349731445,328,740.72
509,61.906548,1042432,1.2206995,0.059912108,488.19,-0.00489773,0.9398666322231293,1042432,0.0061823316,3054.4029116630554,356,740.72
510,2.2496364,1044480,0.92242575,0.29033202,476.31,-0.013530967,0.8314545750617981,1044480,0.016291179,3060.2591528892517,349,740.72
511,18.236551,1046528,0.8496413,0.0652832,467.88,-0.0029230507,0.6542776823043823,1046528,0.007792756,3066.3404660224915,336,755.38
512,37.7553,1048576,0.9474227,0.04042969,464.7,-0.0033611606,0.9458101578056812,1048576,0.0050755055,3072.803805589676,316,757.36
513,26.56065,1050624,1.4487658,0.016992187,475.43,-0.0009317383,0.810977965593338,1050624,0.002936361,3078.756045818329,344,771.05
514,39.042717,1052672,1.3939173,0.068798825,501.33,-0.0023813786,0.8754136338829994,1052672,0.0062620803,3085.192646741867,318,800.61
515,16.797665,1054720,1.363566,0.070410155,510.02,-0.0019034321,0.9488991908729076,1054720,0.005570998,3090.9927377700806,353,808.61
516,23.691921,1056768,1.4483731,0.031201173,521.13,-0.0014303284,0.8236592411994934,1056768,0.003864747,3096.528455018997,369,821.3
517,36.99747,1058816,1.3181176,0.0574707,546.13,-0.0010408924,0.8890971392393112,1058816,0.0053375205,3102.456624507904,345,845.82
518,25.437069,1060864,1.1817751,0.056152344,545.58,-0.0015173552,0.9700391348451376,1060864,0.00590349,3108.076000928879,364,845.82
519,41.997036,1062912,1.1011257,0.09311523,527.36,-0.0036788646,0.926534116268158,1062912,0.007819215,3114.653744459152,311,824.76
520,22.39782,1064960,1.3328304,0.06591797,539.51,-0.0035077594,0.9257811307907104,1064960,0.0063723153,3120.3131160736084,361,839.35
521,19.98819,1067008,1.4258697,0.10683594,551.63,-0.0015646344,0.9103533923625946,1067008,0.009271394,3125.837641954422,370,851.81
522,36.01097,1069056,1.2962244,0.07670899,553.7,-0.0041934475,0.9143558591604233,1069056,0.0057024127,3131.728213787079,347,851.81
523,27.111612,1071104,1.2350643,0.08647461,565.71,-0.0035572965,0.9666640534996986,1071104,0.008365944,3137.3491406440735,364,864.99
524,25.627167,1073152,1.0650402,0.11738281,568.11,-0.0032336768,0.9707067925482988,1073152,0.010042922,3143.3320684432983,342,871.97
525,30.682138,1075200,1.4713342,0.062353514,579.85,-0.004509603,0.8685603737831116,1075200,0.006641634,3148.931027650833,365,886.48
526,23.567995,1077248,0.84765786,0.13339844,591.95,-0.005057329,0.5609181225299835,1077248,0.009745553,3155.3488438129425,319,916.14
527,27.75539,1079296,1.2347463,0.02109375,573.16,-0.0022024359,0.946400873363018,1079296,0.0025398023,3162.037223339081,306,891.86
528,11.86469,1081344,0.8620018,0.09711914,572.27,-0.0017878411,0.7689718008041382,1081344,0.0081354175,3168.305592775345,326,900.79
529,23.514812,1083392,0.9528983,0.13999024,569.76,0.0015042864,0.8075336515903473,1083392,0.016678294,3174.301953315735,341,903.37
530,35.792057,1085440,1.3422854,0.01171875,570.47,-0.00022197678,0.9078242927789688,1085440,0.0018806582,3180.621288061142,324,909.45
531,22.782806,1087488,1.1979768,0.04423828,557.91,-0.0056910194,0.9716261252760887,1087488,0.004435892,3188.2804069519043,267,896.15
532,18.014812,1089536,1.2310727,0.06782226,561.1,-0.0061799204,0.9765042122453451,1089536,0.0061763595,3194.247167825699,343,897.49
533,15.523807,1091584,1.0721239,0.048095703,532.3,-0.004940192,0.9801319614052773,1091584,0.0041571525,3201.257791996002,292,870.03
534,19.2457,1093632,1.2538514,0.031152343,513.58,-0.0016372176,0.9575517363846302,1093632,0.003524768,3207.572897911072,324,852.01
535,30.46136,1095680,1.3418882,0.045556642,532.65,-0.0010715001,0.9347088038921356,1095680,0.004548357,3214.1444771289825,311,873.78
536,8.216869,1097728,0.64338285,0.14311524,506.41,-0.0031160973,0.8749703019857407,1097728,0.023694003,3222.0219118595123,259,845.74
537,53.838966,1099776,1.1313698,0.06572266,486.75,-0.003962137,0.87305848300457,1099776,0.006249658,3228.581485748291,312,833.92
538,36.26802,1101824,1.1048481,0.105810545,466.64,-0.008006909,0.8290589302778244,1101824,0.0098402,3234.5652194023132,342,816.49
539,35.87683,1103872,1.2559671,0.0421875,463.4,-0.0031528615,0.9268531128764153,1103872,0.0046159597,3241.0615360736847,315,818.49
540,34.666153,1105920,1.1938875,0.21352538,474.27,-0.002172839,0.9267590716481209,1105920,0.01912273,3246.7859597206116,357,833.33
541,30.946949,1107968,1.1859223,0.076660156,433.42,-0.0057075,0.9046395197510719,1107968,0.0077337017,3255.3021144866943,240,788.82
542,13.450911,1110016,1.4646868,0.022070313,433.68,-0.0040065097,0.9439986683428288,1110016,0.003208014,3260.903461933136,365,789.61
543,15.23942,1112064,1.3494384,0.039990235,408.31,-0.00468624,0.968226607888937,1112064,0.0043789293,3267.4822750091553,311,755.65
544,25.166185,1114112,1.3534868,0.01928711,411.48,-0.0027689412,0.9397832080721855,1114112,0.00393082,3273.813860654831,323,749.65
545,15.795842,1116160,1.3151014,0.08081055,418.6,-0.0005994036,0.9822281412780285,1116160,0.006562887,3280.710167169571,296,710.21
546,26.058422,1118208,1.2381958,0.12392578,423.42,0.0001411837,0.9469605274498463,1118208,0.009445834,3286.688174724579,342,707.29
547,15.574475,1120256,1.4847429,0.08476563,426.25,-0.0048107477,0.9181571677327156,1120256,0.0079368,3292.2861099243164,365,707.29
548,22.007248,1122304,1.2628304,0.06147461,389.49,-0.0015348548,0.9715518988668919,1122304,0.0053046863,3299.203471183777,296,666.17
549,8.683376,1124352,1.3386542,0.06479492,345.21,-0.0013150799,0.9881667112931609,1124352,0.006106851,3305.959246635437,303,613.37
550,39.557686,1126400,1.0830219,0.14433594,349.36,-0.0046969554,0.8524012565612793,1126400,0.010625777,3312.576459646225,309,619.05
551,19.053156,1128448,1.3018131,0.01977539,348.85,-0.0020941144,0.9694179184734821,1128448,0.0036935874,3318.2831888198853,358,619.05
552,20.149683,1130496,1.2509689,0.03203125,310.76,-0.0031125392,0.9537047632038593,1130496,0.0036757835,3324.8708946704865,310,578.61
553,21.648273,1132544,1.3733991,0.06333008,310.39,-0.0026107042,0.9344732910394669,1132544,0.0056770956,3330.7980496883392,345,574.55
554,35.762352,1134592,1.2947348,0.051074218,313.69,-0.0028216185,0.9473534822463989,1134592,0.004831466,3337.6563634872437,298,557.25
555,19.697548,1136640,1.2945551,0.1,325.5,-0.0023432844,0.9545743092894554,1136640,0.007398122,3343.6779935359955,340,571.48
556,35.03421,1138688,1.1596014,0.111279294,337.75,0.0004909211,0.9520647078752518,1138688,0.007953471,3349.589878797531,346,582.98
557,21.10136,1140736,1.2260091,0.11206055,351.76,-0.010118052,0.952027004212141,1140736,0.0092710825,3355.7940135002136,330,590.44
558,23.125391,1142784,1.1736261,0.1697754,356.2,-0.0063340277,0.9592800177633762,1142784,0.011738204,3362.466611146927,306,586.14
559,12.451895,1144832,1.2649555,0.12294922,359.82,-0.009399345,0.9138542264699936,1144832,0.009290194,3368.2165048122406,356,586.14
560,29.512964,1146880,1.0927442,0.17661133,361.78,0.0019653528,0.9527700170874596,1146880,0.020172942,3375.17826962471,294,586.17
561,26.869778,1148928,1.2059515,0.14921875,384.36,0.0007823651,0.9284355342388153,1148928,0.013487075,3382.0687823295593,297,613.07
562,22.712946,1150976,1.1942058,0.13642578,396.98,-0.0009940002,0.9647137485444546,1150976,0.0110492,3387.673705816269,365,626.46
563,16.738575,1153024,1.1969147,0.095507815,392.8,-0.010023879,0.9701104499399662,1153024,0.008201046,3394.088807106018,319,621.08
564,23.066326,1155072,1.1982543,0.108105466,405.52,-0.0028406875,0.9593412652611732,1155072,0.0077018826,3400.350237131119,327,633.95
565,25.646809,1157120,1.3262175,0.11303711,411.05,-0.0016860319,0.9195504561066628,1157120,0.008420125,3406.429891347885,336,636.28
566,19.836803,1159168,1.2923516,0.087646484,421.58,-0.0011878579,0.9452069774270058,1159168,0.0065245284,3412.0652232170105,363,648.82
567,96.77203,1161216,1.2502592,0.103564456,420.39,-0.006073868,0.8139071017503738,1161216,0.008274299,3418.546551465988,316,656.93
568,20.340933,1163264,1.3123062,0.11923828,429.21,-0.00047785905,0.9104554057121277,1163264,0.008910928,3424.111469268799,368,666.08
569,36.937153,1165312,1.2835653,0.1105957,453.74,-0.0028237686,0.8929967358708382,1165312,0.007904586,3430.037337779999,345,693.62
570,21.207714,1167360,1.2206361,0.18789062,466.25,-0.006806829,0.9613804891705513,1167360,0.01176098,3436.3668973445892,323,705.35
571,30.672817,1169408,1.2649707,0.09873047,476.57,0.0023615647,0.9042564183473587,1169408,0.008965926,3442.113741159439,356,715.93
572,18.484566,1171456,1.2765687,0.16953126,488.67,-0.005735284,0.9379993192851543,1171456,0.012902884,3447.8829760551453,355,728.53
573,36.256763,1173504,1.0761487,0.14331055,509.61,0.000822731,0.9548912309110165,1173504,0.010676474,3454.193751335144,324,745.87
574,20.21851,1175552,0.97948235,0.22548828,515.4,-0.0038162973,0.9701876044273376,1175552,0.026975513,3460.7878518104553,310,746.48
575,22.526077,1177600,1.0626338,0.18686524,475.65,-0.0025249468,0.9511367119848728,1177600,0.016075876,3467.9795463085175,284,696.13
576,28.625774,1179648,1.299934,0.06889649,498.36,-0.0013956797,0.953986931592226,1179648,0.006215008,3474.8805809020996,296,722.96
577,20.340784,1181696,1.3414577,0.079638675,498.6,-0.0035000318,0.9735346883535385,1181696,0.0059251986,3481.9564995765686,289,722.53
578,13.968005,1183744,1.397631,0.110888675,499.4,-0.0053433618,0.95851169526577,1183744,0.00809419,3487.7143034934998,355,722.53
579,20.946136,1185792,1.4100143,0.10986328,510.92,-0.003656897,0.8812739253044128,1185792,0.0075883614,3493.458002090454,356,737.08
580,38.98655,1187840,1.2806675,0.07788086,514.27,-0.0031683329,0.9539637640118599,1187840,0.006213923,3500.405026912689,294,737.67
581,21.296417,1189888,1.3650812,0.099804685,512.5,-0.0043999758,0.9444197677075863,1189888,0.0073273303,3505.9670066833496,368,737.67
582,31.729773,1191936,1.3812603,0.04145508,527.16,-0.0009243563,0.9098349809646606,1191936,0.0059204316,3512.0199258327484,338,757.42
583,62.745537,1193984,1.4262588,0.06010742,535.65,-0.0031002457,0.7639410048723221,1193984,0.005421833,3517.7041416168213,360,771.99
584,72.97512,1196032,1.3224257,0.1274414,531.27,-0.003905418,0.9059543013572693,1196032,0.0083437115,3523.9935808181763,325,774.96
585,56.57796,1198080,1.3474764,0.01850586,517.92,-0.00092331367,0.9135120138525963,1198080,0.002128163,3530.48823928833,315,774.83
586,15.177587,1200128,1.2529784,0.064648435,507.34,-0.0073271813,0.977844063192606,1200128,0.0062109707,3537.1986021995544,305,762.34
587,43.59786,1202176,1.0925875,0.09350586,479.13,-0.0059029064,0.9305807277560234,1202176,0.006433498,3545.6120557785034,243,728.28
588,24.350101,1204224,1.2043126,0.043359376,461.39,-0.0013992738,0.9600542820990086,1204224,0.0046210913,3552.5547802448273,295,709.82
589,19.851555,1206272,1.3767225,0.18828125,459.46,-0.010370279,0.9328049272298813,1206272,0.012542354,3558.51513504982,343,709.11
590,31.623623,1208320,1.3878267,0.09609375,484.49,-0.0020327703,0.8727390319108963,1208320,0.0071923807,3564.376072883606,349,737.5
591,19.117199,1210368,1.3419176,0.082177736,485.77,-0.00010122809,0.960316501557827,1210368,0.0075679137,3570.4749584198,335,737.5
592,21.151741,1212416,1.3383682,0.13676758,479.36,-0.0057335296,0.9399038888514042,1212416,0.00903008,3576.401256084442,345,728.34
593,18.777733,1214464,1.2580628,0.122607425,441.73,-0.0047040735,0.9762550890445709,1214464,0.009662273,3584.022857904434,268,681.36
594,27.209787,1216512,1.2221072,0.09663086,444.3,-0.000680314,0.9698582235723734,1216512,0.0072148694,3591.359110593796,279,685.0
595,62.236107,1218560,1.3827431,0.115625,439.65,-0.006214533,0.8176377564668655,1218560,0.008823218,3597.6491210460663,325,685.04
596,32.036953,1220608,1.3167691,0.12885742,435.98,-0.003172225,0.9054319113492966,1220608,0.008550321,3604.1940534114838,312,685.04
597,31.712925,1222656,1.2912272,0.13979492,448.66,0.00023548622,0.9296014606952667,1222656,0.0103976,3610.379415988922,331,701.92
598,20.007421,1224704,1.407961,0.1340332,451.99,-0.0028626737,0.9351845309138298,1224704,0.009336321,3616.38761305809,340,703.96
599,35.374023,1226752,1.3521135,0.05756836,441.72,-0.0010844516,0.9402928650379181,1226752,0.0056748968,3623.826110601425,275,690.44
600,12.201113,1228800,1.3907193,0.055371094,442.2,-0.0025891843,0.9641638845205307,1228800,0.005222111,3629.4985659122467,361,690.44
601,21.14816,1230848,1.4791486,0.090429686,454.52,-0.0046903146,0.9329236671328545,1230848,0.007060853,3635.353897333145,349,704.99
602,40.21108,1232896,1.4008912,0.11245117,462.63,0.00076518476,0.9249510169029236,1232896,0.008199971,3641.383909702301,339,704.99
603,21.74274,1234944,1.4309264,0.077978514,449.28,-0.0024166596,0.93837034329772,1234944,0.006834328,3647.344610452652,343,690.44
