eplenmean,nupdates,policy_entropy,value_loss,explained_variance,clipfrac,total_timesteps,fps,time_elapsed,serial_timesteps,policy_loss,eprewmean,approxkl
954.4766666666667,1020,0.8679156,0.4566849,0.6419122517108917,0.03166665,1530000,386,4165.732578039169,1530000,-0.00087034336,4.89048132,0.003549034
957.5833333333334,1021,1.012724,0.1930446,0.12398844957351685,0.24200003,1531500,354,4169.9642786979675,1531500,-0.012823561,4.880233876666666,0.021628344
959.2333333333333,1022,1.087506,0.0037740567,0.7331827878952026,0.14106672,1533000,382,4173.886479377747,1533000,-0.012348346,4.844585173333333,0.011567874
961.5033333333333,1023,1.0615091,0.69756216,0.09356248378753662,0.16093336,1534500,385,4177.776807308197,1534500,-0.0030303914,4.858595143333334,0.011904934
961.4666666666667,1024,0.58844745,0.11863181,0.93580112606287,0.07606662,1536000,356,4181.983838796616,1536000,-0.0010760345,4.842871753333334,0.0059711556
960.3766666666667,1025,0.510837,0.09012775,0.9183479845523834,0.057333298,1537500,349,4186.281620264053,1537500,-0.001282886,4.840191843333334,0.0039567985
961.8533333333334,1026,0.5762503,0.18002763,0.8869172409176826,0.10493333,1539000,359,4190.457872390747,1539000,-0.004823891,4.864477863333334,0.007443954
961.4466666666667,1027,0.5030375,0.027018378,0.9855955699458718,0.047133304,1540500,360,4194.621338129044,1540500,-0.0019253081,4.849501426666666,0.0039508934
962.43,1028,0.64129746,0.17969015,0.8980808407068253,0.13986664,1542000,355,4198.841862916946,1542000,-0.0032740098,4.863499483333333,0.012711292
962.2866666666666,1029,0.39422578,0.07793455,0.9425763413310051,0.08353329,1543500,351,4203.104467391968,1543500,-0.0016013932,4.8294986,0.0067805755
961.15,1030,1.0419825,0.049781237,0.9698245823383331,0.102666646,1545000,387,4206.979006290436,1545000,-0.002142139,4.838774083333334,0.008339438
963.8066666666666,1031,1.1487343,0.0023692762,0.8835506811738014,0.11086664,1546500,390,4210.8233523368835,1546500,-0.0031376872,4.81067491,0.008129953
965.88,1032,0.7935679,0.50458026,0.7298985719680786,0.11826667,1548000,360,4214.988910913467,1548000,-0.0019636296,4.824824256666667,0.009391091
962.2866666666666,1033,0.55974233,0.17840394,0.8691402524709702,0.08193329,1549500,356,4219.195829868317,1549500,-0.0026049905,4.8926424766666665,0.0059189247
958.1833333333333,1034,0.89266175,0.18344076,0.8800201341509819,0.07593329,1551000,353,4223.440550088882,1551000,-0.0012685152,4.95272099,0.00589712
957.6866666666666,1035,0.782581,0.13627025,0.7802225053310394,0.12320001,1552500,386,4227.317258358002,1552500,-0.003266497,4.975786173333334,0.008259189
958.1866666666666,1036,0.38931495,0.22424221,0.9138939306139946,0.053599976,1554000,335,4231.78574347496,1554000,-0.0021800753,4.9852362,0.014613285
955.4466666666667,1037,0.8621011,0.31026673,0.776715412735939,0.11339998,1555500,391,4235.618935346603,1555500,-0.001061892,5.041731103333334,0.008726049
951.2333333333333,1038,0.44770423,0.45937863,0.841890960931778,0.06059996,1557000,332,4240.128962993622,1557000,-0.0017891839,5.124481056666667,0.0051472215
952.4166666666666,1039,0.69143885,0.017014492,0.9670066349208355,0.17086661,1558500,356,4244.340531826019,1558500,-0.006528527,5.08682859,0.01580578
954.6233333333333,1040,1.0181428,0.08886845,0.5476479828357697,0.10419999,1560000,374,4248.350788116455,1560000,-0.0019203132,5.065239406666667,0.007897363
955.9766666666667,1041,1.1380398,0.0055873077,0.7985700219869614,0.18473332,1561500,391,4252.187000513077,1561500,-0.00298982,5.034142083333333,0.016093563
957.3966666666666,1042,1.1440232,0.00460435,0.7905728816986084,0.1933333,1563000,383,4256.103296518326,1563000,-0.0033826784,5.034142083333333,0.01398849
956.9266666666666,1043,0.53474,0.6251216,0.7003597021102905,0.071466625,1564500,355,4260.322447299957,1564500,-0.0025472979,5.063227583333333,0.0052053602
953.47,1044,0.791036,0.014705257,0.99454250279814,0.11719999,1566000,359,4264.494017124176,1566000,-0.0051275743,5.138699146666668,0.015974564
953.9033333333333,1045,0.6219286,0.14522548,0.8962486237287521,0.08419995,1567500,360,4268.652961730957,1567500,-0.0026103973,5.151022243333333,0.00674371
955.2066666666667,1046,0.4595164,0.05773177,0.9660517945885658,0.08313329,1569000,356,4272.865319490433,1569000,-0.0044212765,5.18823719,0.007445983
955.35,1047,0.9717698,0.0404505,0.9485055170953274,0.15153335,1570500,386,4276.748115777969,1570500,-0.0023410723,5.22308218,0.011628646
957.6766666666666,1048,0.8584311,0.01429273,0.988948849029839,0.1342,1572000,358,4280.937111616135,1572000,-0.0056600217,5.177572133333333,0.011433652
959.1866666666666,1049,0.6533926,0.18929088,0.9001720175147057,0.10426665,1573500,355,4285.158233642578,1573500,-0.002860497,5.192298073333333,0.008421328
958.43,1050,0.92412394,0.010228587,0.9880064511671662,0.21813327,1575000,355,4289.37774348259,1575000,-0.015265712,5.188399399999999,0.020930136
959.6633333333333,1051,0.89649945,0.43056512,0.8657500594854355,0.13686663,1576500,387,4293.253188610077,1576500,-0.006353218,5.1929297100000005,0.008912797
958.47,1052,0.7659891,0.41557848,0.9309836328029633,0.06646663,1578000,359,4297.421535015106,1578000,-0.00080592895,5.22076517,0.0057024425
960.21,1053,0.87272525,1.2032541,0.8658031970262527,0.12826663,1579500,387,4301.295727968216,1579500,-0.013050461,5.22076517,0.012186583
961.6733333333333,1054,0.9021005,0.010977981,0.9698201268911362,0.16213334,1581000,374,4305.305590629578,1581000,-0.012349746,5.22076517,0.03146364
963.2766666666666,1055,0.7673835,0.14047587,0.9046964347362518,0.094266646,1582500,346,4309.633000135422,1582500,-0.0007977689,5.204361073333334,0.0073501384
962.04,1056,0.8958208,0.20913637,0.755334809422493,0.13926664,1584000,357,4313.831654310226,1584000,-0.0029785288,5.21039298,0.009028796
962.9466666666667,1057,0.99660033,0.009220761,0.040303170680999756,0.13933334,1585500,388,4317.689440727234,1585500,-0.0047884975,5.21039298,0.009921684
961.16,1058,0.6607406,1.6713572,0.6155818402767181,0.115666635,1587000,359,4321.864884138107,1587000,-0.0025823114,5.30570263,0.009513515
962.93,1059,0.92332506,0.18765014,0.8459101766347885,0.10706669,1588500,347,4326.184608459473,1588500,-0.0003742455,5.28081525,0.0069660856
960.83,1060,0.77923226,0.09999007,0.89280866086483,0.1196,1590000,383,4330.098715305328,1590000,-0.0051980587,5.32236783,0.010150463
960.2,1061,0.7610356,0.11825981,0.9134475141763687,0.060333304,1591500,355,4334.315720319748,1591500,-0.001934118,5.2993410433333334,0.0045874733
960.3266666666667,1062,1.0310299,0.0023840554,0.8548756986856461,0.16146673,1593000,362,4338.452732563019,1593000,-0.0071530794,5.2993410433333334,0.0112242885
959.4066666666666,1063,0.5683229,0.31570294,0.7865684926509857,0.07426661,1594500,346,4342.786730289459,1594500,-0.007969202,5.339298343333334,0.005603671
957.0833333333334,1064,0.7316654,0.11054779,0.8972693383693695,0.12046665,1596000,382,4346.712752580643,1596000,-0.0065733558,5.38413068,0.011719988
961.0966666666667,1065,0.94403565,0.0032907724,0.7988394051790237,0.16659997,1597500,356,4350.923120737076,1597500,-0.010755292,5.341196133333334,0.011925462
963.3666666666667,1066,0.8443688,0.005859406,0.9730736240744591,0.17233332,1599000,381,4354.8539662361145,1599000,-0.012896733,5.288620173333333,0.0144451
965.83,1067,0.8642572,0.24561997,0.6395836174488068,0.16133338,1600500,352,4359.111600399017,1600500,-0.014216035,5.255505693333333,0.015542439
966.3666666666667,1068,0.85723186,0.061084833,0.8965865969657898,0.13313335,1602000,391,4362.945856809616,1602000,-0.0035259265,5.28232854,0.010594008
964.0833333333334,1069,0.8508131,0.43439162,0.4648236036300659,0.15560001,1603500,388,4366.808954238892,1603500,-0.008338629,5.3339453400000005,0.024362836
964.77,1070,0.6988213,0.16667828,0.8360407799482346,0.08333329,1605000,360,4370.97178030014,1605000,-0.005856006,5.24582993,0.0064622248
967.6866666666666,1071,0.8915084,0.01464235,0.7690305262804031,0.1348667,1606500,385,4374.863798379898,1606500,-0.007796347,5.2140451300000015,0.009305563
968.5133333333333,1072,0.80754036,0.003381162,0.9959174739196897,0.061066628,1608000,362,4379.00430393219,1608000,-0.0010701792,5.213330396666667,0.0052150595
971.5466666666666,1073,0.74238205,0.011630438,0.9833769127726555,0.17980002,1609500,357,4383.198505401611,1609500,-0.010475601,5.20935132,0.012039986
974.19,1074,0.7528896,0.017082546,0.940515648573637,0.17580004,1611000,381,4387.127279520035,1611000,-0.020056121,5.173945303333333,0.017428135
975.5466666666666,1075,0.5976975,0.24772328,0.9043506681919098,0.0625333,1612500,361,4391.271580219269,1612500,-0.0009365403,5.228336016666666,0.005009971
975.5466666666666,1076,0.72694486,0.036039587,0.902045838534832,0.13479999,1614000,374,4395.276396512985,1614000,-0.00594593,5.228336016666666,0.010258976
975.5633333333334,1077,0.8554473,0.2044952,0.8456228673458099,0.18446666,1615500,347,4399.590678215027,1615500,-0.0056604194,5.289426603333333,0.012868197
976.2766666666666,1078,0.49554688,0.025490642,0.9830107297748327,0.047999967,1617000,356,4403.797993898392,1617000,-0.0032167751,5.342938626666665,0.0039607165
973.4433333333334,1079,0.5068082,0.12562568,0.9352758079767227,0.08533328,1618500,359,4407.966956853867,1618500,-0.0017578013,5.420146186666667,0.007300307
975.76,1080,0.765555,0.00689908,0.7841693758964539,0.11926668,1620000,371,4412.005802631378,1620000,-0.010299064,5.3813043,0.009896773
974.8,1081,0.6253794,0.14426824,0.9250641316175461,0.12853333,1621500,347,4416.3271696567535,1621500,-0.004932485,5.4235313,0.012078036
974.43,1082,0.95566744,0.33371362,0.1497197151184082,0.119466685,1623000,388,4420.192773342133,1623000,0.0019298978,5.462691279999999,0.008386586
976.3766666666667,1083,0.65050673,0.78734136,0.8058303445577621,0.042999983,1624500,355,4424.416306018829,1624500,-0.0021043338,5.584570299999999,0.0031673566
977.1233333333333,1084,0.6754609,0.2328522,0.8224223405122757,0.10626664,1626000,359,4428.588054418564,1626000,-0.0062121786,5.589155566666666,0.011239681
974.36,1085,0.69198,21.44037,0.21333974599838257,0.055666633,1627500,359,4432.758127450943,1627500,-0.0017193661,5.92835405,0.004114814
974.36,1086,0.90585685,0.0020695697,0.5611018240451813,0.21339996,1629000,372,4436.785259008408,1629000,-0.008606045,5.92835405,0.015297311
977.41,1087,0.9603575,0.0027162153,0.9068055748939514,0.12893331,1630500,384,4440.69059753418,1630500,-0.008464898,5.92835405,0.011812923
976.1133333333333,1088,0.79274595,0.017719503,0.9844649927690625,0.07986662,1632000,394,4444.496334075928,1632000,-0.00852568,5.961599486666667,0.006699589
978.3066666666666,1089,0.7182658,6.157671,0.45254361629486084,0.08179995,1633500,346,4448.832006692886,1633500,-0.0019902883,6.147028163333332,0.007348107
976.7066666666667,1090,0.5642277,0.77984697,0.8119095414876938,0.07233328,1635000,354,4453.067123174667,1635000,-0.00425776,6.238469226666667,0.0071779285
974.6666666666666,1091,0.5966051,0.17544721,0.9398559406399727,0.072733305,1636500,358,4457.255578279495,1636500,-0.002688804,6.306652646666667,0.0048806537
975.43,1092,0.9367831,0.0055830567,0.8409560769796371,0.17379993,1638000,380,4461.194401741028,1638000,-0.012805755,6.3066526466666675,0.01415405
978.4533333333334,1093,1.0072764,0.008608549,0.9181230887770653,0.115599975,1639500,390,4465.037445783615,1639500,-0.0051102675,6.306652646666667,0.007990135
978.9633333333334,1094,0.72331107,0.035757426,0.9815387893468142,0.16199999,1641000,389,4468.890008449554,1641000,-0.009246848,6.340755053333334,0.016135959
981.1766666666666,1095,0.9620821,0.0019168095,0.7712423950433731,0.18466665,1642500,388,4472.7476971149445,1642500,-0.008989949,6.340755053333332,0.01794907
984.11,1096,0.8289618,0.004459503,0.8629693686962128,0.14346667,1644000,389,4476.595505237579,1644000,-0.009429338,6.340755053333334,0.01171379
987.0333333333333,1097,1.0470846,0.0139310695,0.8415439426898956,0.14660002,1645500,383,4480.503954410553,1645500,-0.0062350337,6.30201907,0.009435658
987.0333333333333,1098,1.0846006,0.0037786108,0.8939473405480385,0.122000016,1647000,373,4484.52157831192,1647000,-0.0053420532,6.30201907,0.00843857
990.01,1099,0.87047964,0.010885819,0.9543280489742756,0.11826666,1648500,386,4488.403395652771,1648500,-0.008962115,6.30201907,0.011003529
988.8233333333334,1100,0.6887833,0.40872273,0.9266558364033699,0.063466646,1650000,355,4492.620412349701,1650000,-0.0019046813,6.410111569999999,0.0056028794
991.3933333333333,1101,0.8578505,0.0005325853,0.9032310247421265,0.14660002,1651500,383,4496.531434774399,1651500,-0.013446385,6.41011157,0.010338902
992.9666666666667,1102,0.6587471,0.37044632,0.8849895894527435,0.105,1653000,350,4500.810786008835,1653000,-0.0070654233,6.4524530066666665,0.011252798
993.7133333333334,1103,0.85814446,0.047719393,0.9747077245265245,0.10146662,1654500,391,4504.642573356628,1654500,-0.009964452,6.416784596666666,0.009493873
993.7133333333334,1104,0.8239024,0.0013153568,0.7306743860244751,0.10419998,1656000,387,4508.515177726746,1656000,-0.006491463,6.416784596666666,0.007872491
993.7133333333334,1105,0.81515044,0.028643798,0.9668775014579296,0.12406665,1657500,387,4512.381767272949,1657500,-0.012385631,6.416784596666667,0.013791803
996.8333333333334,1106,0.78891456,0.18090895,0.9136361479759216,0.15700004,1659000,382,4516.302875995636,1659000,-0.009693454,6.416784596666666,0.010969567
996.8333333333334,1107,0.8878349,0.016353013,0.915768675506115,0.14073333,1660500,378,4520.266160488129,1660500,-0.016024541,6.416784596666666,0.014459339
994.4166666666666,1108,0.7759606,0.42742217,0.8638802170753479,0.12206666,1662000,353,4524.505944728851,1662000,-0.007696347,6.482670336666666,0.008878694
995.5766666666667,1109,0.7872745,0.0048642694,0.9822584297508001,0.072533295,1663500,388,4528.366010665894,1663500,-0.0052196328,6.482670336666667,0.0064385915
996.5566666666666,1110,0.77949405,0.029508665,0.9706148728728294,0.103199966,1665000,353,4532.608855724335,1665000,-0.008993234,6.5143219466666675,0.007886394
997.98,1111,0.6678143,0.0014307435,0.7555569708347321,0.06793329,1666500,383,4536.521014451981,1666500,-0.0071876664,6.478903519999999,0.006294599
997.98,1112,0.8377373,0.029775817,0.9149868413805962,0.08033328,1668000,380,4540.468149423599,1668000,-0.008116963,6.47890352,0.0057392414
1001.02,1113,0.88566595,0.1305161,0.9122492671012878,0.15053329,1669500,384,4544.372195005417,1669500,-0.009662202,6.478903519999999,0.01072304
1001.5,1114,0.8348988,0.033356797,0.9426199048757553,0.13413332,1671000,372,4548.402263402939,1671000,-0.0075542186,6.47890352,0.008577648
1004.6166666666667,1115,0.94692713,0.16386886,0.7579988390207291,0.06499997,1672500,382,4552.325500965118,1672500,-0.0037656222,6.47890352,0.0049936036
1004.6166666666667,1116,0.7945011,0.0008847758,0.8438723385334015,0.09593331,1674000,377,4556.297322034836,1674000,-0.00409477,6.478903519999999,0.007133754
1004.6166666666667,1117,0.97275233,0.08395965,0.958729412406683,0.09706665,1675500,383,4560.209178924561,1675500,-0.0068241036,6.478903519999999,0.007068253
1007.4133333333333,1118,0.9671465,0.24150759,0.914749264717102,0.12359998,1677000,389,4564.062963962555,1677000,-0.0070558195,6.453278646666668,0.008875283
1008.4666666666667,1119,0.65874255,0.90144217,0.43039166927337646,0.10133331,1678500,360,4568.2291893959045,1678500,-0.0068340395,6.50947602,0.008624909
1011.2033333333334,1120,0.8970269,0.118195295,0.8985355794429779,0.12546667,1680000,391,4572.065556049347,1680000,-0.0068072323,6.4698455,0.008340224
1012.6066666666667,1121,0.56446534,0.003656107,0.9082592874765396,0.1285333,1681500,381,4575.9957010746,1681500,-0.0052204933,6.4698455,0.00982475
1013.8033333333333,1122,0.5719032,0.013966407,0.8458621799945831,0.102133304,1683000,352,4580.255212545395,1683000,-0.008189495,6.4698455,0.008699398
1013.8033333333333,1123,0.8927985,0.10628196,0.861014723777771,0.13019997,1684500,389,4584.103128194809,1684500,-0.004493917,6.4698455,0.009743809
1015.6333333333333,1124,0.4856582,0.0017650959,0.8686305582523346,0.090133324,1686000,378,4588.070974111557,1686000,-0.0035370989,6.443309176666666,0.006987434
1014.4933333333333,1125,0.5955347,0.0057094647,0.8106413930654526,0.11486666,1687500,389,4591.922733783722,1687500,-0.0059959227,6.443309176666666,0.009813618
1014.4933333333333,1126,0.9340609,0.033396836,0.8317358791828156,0.07699996,1689000,395,4595.719476222992,1689000,-0.0054878225,6.443309176666666,0.0057573784
1017.07,1127,0.91870165,0.025749361,0.87727240473032,0.09779997,1690500,381,4599.650364160538,1690500,-0.00948672,6.421580746666667,0.007025671
1017.07,1128,0.83187735,0.008681092,0.5845962762832642,0.1219333,1692000,380,4603.594174146652,1692000,-0.00973863,6.421580746666667,0.008144457
1015.3533333333334,1129,0.72391504,0.0070890896,0.7525316774845123,0.10246661,1693500,364,4607.711614847183,1693500,-0.012727265,6.421580746666667,0.008246997
1017.6966666666667,1130,0.9520846,0.0046633873,0.9199377670884132,0.14693329,1695000,386,4611.588711500168,1695000,-0.013044983,6.421580746666667,0.009899755
1017.6966666666667,1131,0.7906402,0.015203152,0.8410109430551529,0.1534,1696500,380,4615.530513763428,1696500,-0.02002899,6.421580746666667,0.012375061
1017.6966666666667,1132,0.91651934,0.010050771,0.5537080466747284,0.17133336,1698000,384,4619.430000305176,1698000,-0.016498618,6.421580746666666,0.011097133
1019.71,1133,0.9174601,0.04533541,0.8484553247690201,0.10499999,1699500,393,4623.245721578598,1699500,-0.014835549,6.421580746666667,0.0078870775
1018.6766666666666,1134,0.58273655,0.31344703,0.19280964136123657,0.09933329,1701000,386,4627.125684976578,1701000,-0.011804245,6.462367703333333,0.007538497
1020.9133333333333,1135,0.8837679,0.0026037563,0.6972688436508179,0.092133306,1702500,371,4631.167030572891,1702500,-0.002928507,6.462367703333333,0.0070194914
1020.9133333333333,1136,0.7247819,0.0009703968,0.8170403838157654,0.12486663,1704000,377,4635.140542984009,1704000,-0.0076834913,6.462367703333332,0.022124471
1021.7933333333333,1137,0.3646139,0.0017905547,0.39393168687820435,0.09513331,1705500,347,4639.4627249240875,1705500,-0.0072861714,6.462367703333332,0.020108178
1022.4033333333333,1138,0.6767325,0.008346603,0.8892829269170761,0.124333374,1707000,386,4643.345047235489,1707000,-0.0076264744,6.462367703333333,0.010608814
1023.0366666666666,1139,0.44201866,0.22282492,0.820594996213913,0.057599965,1708500,357,4647.53936958313,1708500,-0.0052015907,6.4773287733333325,0.005428438
1023.3433333333334,1140,0.5777952,0.003835936,0.896740086376667,0.11033333,1710000,386,4651.418699264526,1710000,-0.0048508714,6.433270566666667,0.01015982
1022.7533333333333,1141,0.8388099,0.11711193,0.8329675495624542,0.09333332,1711500,384,4655.3162569999695,1711500,-0.0034860885,6.46495666,0.0068825786
1021.6833333333333,1142,0.7796859,1.3054233,0.2761363983154297,0.059599966,1713000,380,4659.254745721817,1713000,-0.0029293862,6.5453888833333345,0.005289253
1022.5533333333333,1143,0.6298824,0.102735326,0.7570582032203674,0.059333306,1714500,331,4663.775805711746,1714500,-0.0032431572,6.5758412,0.0052271313
1020.31,1144,0.62076586,0.24817154,0.30181431770324707,0.10619998,1716000,382,4667.701311349869,1716000,-0.0066584004,6.607986823333334,0.009452494
1018.4133333333333,1145,0.66462487,0.18164423,0.7520084530115128,0.104333326,1717500,363,4671.8261976242065,1717500,-0.0031837902,6.664378273333333,0.0077988715
1017.1733333333333,1146,0.6067704,0.30138046,0.5518527030944824,0.056799963,1719000,390,4675.6720905303955,1719000,-0.002675159,6.708217286666667,0.00474622
1017.1733333333333,1147,0.6861637,0.00532919,0.42911791801452637,0.07493329,1720500,381,4679.608993291855,1720500,-0.005262603,6.708217286666667,0.0064576603
1015.5933333333334,1148,0.5145767,0.0074541527,0.8994314819574356,0.0701333,1722000,379,4683.559244394302,1722000,-0.0047645136,6.708217286666667,0.008854506
1012.4433333333334,1149,0.6345189,0.21706767,0.4769536256790161,0.0956,1723500,356,4687.762928724289,1723500,-0.002571218,6.743091053333334,0.008286323
1011.36,1150,0.529248,0.24652393,0.4888116717338562,0.06626663,1725000,384,4691.669489145279,1725000,0.00030761008,6.781279820000001,0.0054921075
1009.1466666666666,1151,0.59416467,0.0009936952,0.7151223421096802,0.110199995,1726500,365,4695.775854349136,1726500,-0.00081106194,6.78127982,0.013169224
1008.3533333333334,1152,0.5650016,0.19583443,0.5907429456710815,0.15206672,1728000,351,4700.038287639618,1728000,-0.0052130953,6.819084536666667,0.012256783
1007.1433333333333,1153,0.5459443,0.012083606,0.699497640132904,0.100999996,1729500,384,4703.93576169014,1729500,-0.0037652438,6.819084536666667,0.007992311
1007.1433333333333,1154,0.6658097,0.0016683328,0.642419159412384,0.09566665,1731000,378,4707.903345823288,1731000,-0.010385646,6.819084536666667,0.006901899
1005.3766666666667,1155,0.42063832,0.04570173,0.720449835062027,0.083866626,1732500,350,4712.180242061615,1732500,-0.011501364,6.84075031,0.006978052
1005.3766666666667,1156,0.6513148,0.00071564177,0.6582731902599335,0.12726666,1734000,370,4716.226303815842,1734000,-0.010492253,6.84075031,0.00811523
1000.7766666666666,1157,0.4075533,0.48520404,0.5102110505104065,0.050999966,1735500,345,4720.5692982673645,1735500,-0.0043588933,6.8957448999999995,0.0046061636
999.8333333333334,1158,0.38909003,0.012855977,0.8819722160696983,0.14193338,1737000,382,4724.491793394089,1737000,0.023470199,6.8957448999999995,0.037226032
1002.3833333333333,1159,0.8125554,0.00086342165,0.8950066566467285,0.10919997,1738500,367,4728.5782997608185,1738500,-0.008416891,6.8699454766666666,0.0095809065
1004.9633333333334,1160,0.70236784,0.00066628883,0.5235671997070312,0.14800002,1740000,382,4732.500410795212,1740000,-0.009831523,6.847546933333333,0.009939145
1005.5133333333333,1161,0.19311999,0.0052059605,0.4081428647041321,0.04299997,1741500,345,4736.844033479691,1741500,-0.00010651925,6.7815589166666665,0.009802278
1004.6233333333333,1162,0.4624544,0.0066901897,0.831671342253685,0.12579997,1743000,381,4740.781501293182,1743000,0.008150848,6.7815589166666665,0.01533592
1002.39,1163,0.5012938,0.23805177,0.7211511731147766,0.08646665,1744500,351,4745.052593946457,1744500,-0.002536475,6.802867653333333,0.0089119105
1000.9633333333334,1164,0.27186608,0.005503116,0.630619078874588,0.08179998,1746000,373,4749.069426059723,1746000,-0.0025289718,6.802867653333333,0.017005384
999.9766666666667,1165,0.4444707,0.22640844,0.6025692820549011,0.14153332,1747500,361,4753.2192533016205,1747500,-0.008698455,6.8116080666666665,0.01714466
997.4566666666667,1166,0.4104879,0.049843226,0.8511272817850113,0.05646663,1749000,350,4757.495653867722,1749000,-1.9032172e-05,6.810590663333333,0.0049212934
995.9733333333334,1167,0.29665947,0.0031199986,-0.05244457721710205,0.079466626,1750500,346,4761.829433679581,1750500,-0.0056624142,6.78308887,0.008037238
993.6133333333333,1168,0.4891443,0.12939435,0.8153907954692841,0.08906663,1752000,364,4765.941654443741,1752000,-0.0036814706,6.811279046666666,0.008817216
993.9666666666667,1169,0.33753112,0.063579895,0.7397449910640717,0.089866616,1753500,355,4770.165313482285,1753500,-0.008657142,6.7750253533333336,0.0078747235
993.84,1170,0.46225178,0.12699187,0.8024523854255676,0.13953334,1755000,357,4774.356918334961,1755000,-0.0123955775,6.77681778,0.018694611
990.5366666666666,1171,0.47945487,0.21030079,0.7461402118206024,0.03859998,1756500,357,4778.549723863602,1756500,-0.0016336096,6.841535086666666,0.0033188604
991.0066666666667,1172,0.36172414,0.124846846,0.7854809612035751,0.11693331,1758000,344,4782.906170129776,1758000,-0.0047536436,6.80207528,0.012947686
988.67,1173,0.40545505,0.06922014,0.9022163301706314,0.09919997,1759500,356,4787.115169286728,1759500,-0.0049926345,6.81392862,0.0094814
986.1433333333333,1174,0.36986873,0.061430454,0.6464602053165436,0.09339998,1761000,349,4791.412612915039,1761000,-0.003488996,6.780804456666666,0.014883723
984.1166666666667,1175,0.4316161,0.114084415,0.8638169318437576,0.118799955,1762500,358,4795.592665910721,1762500,-0.006340803,6.817228003333334,0.012925778
984.4066666666666,1176,0.3242687,0.0010537405,0.8145415633916855,0.07393329,1764000,384,4799.494525432587,1764000,-0.0042556827,6.817228003333333,0.008885171
985.0833333333334,1177,0.4530822,0.09225928,0.5531903505325317,0.1602,1765500,353,4803.733664274216,1765500,-0.004550902,6.739791023333334,0.02143494
982.31,1178,0.25712803,0.001630593,0.4482296109199524,0.04033331,1767000,352,4807.992764234543,1767000,-0.0038960325,6.739791023333334,0.004043786
983.0633333333334,1179,0.4555618,0.097203806,0.8560176342725754,0.11320001,1768500,362,4812.127225160599,1768500,-0.0032503682,6.730036666666667,0.010301218
982.4666666666667,1180,0.46457034,0.13153835,0.8284614831209183,0.09946664,1770000,357,4816.3275809288025,1770000,-0.0036460024,6.682355909999999,0.009542318
981.8533333333334,1181,0.41782656,0.11412714,0.8309374898672104,0.052866634,1771500,389,4820.178478002548,1771500,-0.0015178125,6.68628144,0.0052866107
982.9433333333334,1182,0.4038021,0.06255283,0.8926111087203026,0.08946663,1773000,358,4824.365569829941,1773000,-0.0017498749,6.64150394,0.00920868
981.4766666666667,1183,0.33611363,0.05649711,0.9304492548108101,0.051999964,1774500,385,4828.254196166992,1774500,-0.0014775916,6.6505412633333325,0.0046972367
979.0,1184,0.45564938,1.0625633,0.6061127781867981,0.051666636,1776000,352,4832.510943412781,1776000,-0.00096002495,6.736008870000001,0.0040361686
978.7233333333334,1185,0.3418105,0.0018632784,0.9425463154911995,0.084666625,1777500,346,4836.837087869644,1777500,-0.006065452,6.736008870000001,0.009332559
979.8333333333334,1186,0.35373443,0.17030638,0.8994681462645531,0.07119995,1779000,357,4841.035116672516,1779000,-0.0013970071,6.7142194533333335,0.0063684024
976.7433333333333,1187,0.4727917,0.119338624,0.8051530122756958,0.058599968,1780500,361,4845.184834480286,1780500,-0.0027626718,6.7142194533333335,0.004509698
977.93,1188,0.54028803,0.024612654,0.9729513339698315,0.10080001,1782000,356,4849.388215303421,1782000,-0.008400498,6.6931045366666675,0.0075053065
978.4133333333333,1189,0.417332,0.0019587935,0.7026594579219818,0.091733284,1783500,352,4853.646509170532,1783500,-0.0051766876,6.672540843333333,0.009661208
979.0466666666666,1190,0.4028173,0.062959045,0.9333832263946533,0.07973329,1785000,343,4858.011157989502,1785000,-0.0023954203,6.64799263,0.006278721
980.3266666666667,1191,0.5856316,0.0025426184,0.3882095217704773,0.11713332,1786500,381,4861.942152738571,1786500,-0.011385598,6.557797586666667,0.009443051
980.5666666666667,1192,0.3935244,0.0037007842,-1.488516092300415,0.08546665,1788000,347,4866.254901885986,1788000,-0.002486687,6.507141896666667,0.012765777
981.6366666666667,1193,0.45643783,0.005374518,0.9876228868961334,0.10359998,1789500,358,4870.444319963455,1789500,-0.008372063,6.428590426666667,0.011219483
980.9866666666667,1194,0.439931,0.026011372,0.9719039890915155,0.118866675,1791000,383,4874.356584310532,1791000,-0.0018677631,6.429207396666666,0.009560672
983.6766666666666,1195,0.45112506,0.0011704352,0.6797168850898743,0.119399995,1792500,341,4878.746686697006,1792500,0.007725424,6.372693916666666,0.030419836
984.6766666666666,1196,0.7562657,0.19984339,0.8559504747390747,0.13146669,1794000,355,4882.96914100647,1794000,-0.007572495,6.406218073333333,0.009202105
985.33,1197,0.40258855,0.025582358,0.9634401910007,0.084599964,1795500,377,4886.948349237442,1795500,-0.0039745695,6.396118563333332,0.008012345
986.6166666666667,1198,0.25940272,0.0014889098,0.651001900434494,0.06766662,1797000,344,4891.307948589325,1797000,-0.0062630097,6.32857001,0.0067695654
987.18,1199,0.45430562,0.23228735,0.8401979804039001,0.0965333,1798500,350,4895.592844724655,1798500,-0.006291538,6.3497788333333345,0.009496347
986.5366666666666,1200,0.53364545,0.018667035,0.9860052950680256,0.060133304,1800000,348,4899.90233707428,1800000,-0.004398702,6.404554733333334,0.004606189
