nupdates,fps,eprewmean,time_elapsed,explained_variance,policy_loss,approxkl,policy_entropy,total_timesteps,clipfrac,serial_timesteps,eplenmean,value_loss
1089,223,62.276666666666664,8098.8540778160095,0.6804072260856628,-0.0006308276,0.00021499128,1.5277022,2230272,0.00032552084,557568,1478.2866666666666,1.170483
1090,254,62.276666666666664,8106.899505376816,0.45803171396255493,-0.00054475415,0.0006859796,1.5309919,2232320,0.0,558080,1478.2866666666666,1.7627617
1091,246,62.73,8115.19211769104,0.39198124408721924,-8.6544664e-05,7.502922e-05,1.5297519,2234368,0.0,558592,1478.2866666666666,6.9486213
1092,113,63.86666666666667,8133.280045032501,0.41553980112075806,-0.00033354713,0.00012954009,1.5158277,2236416,0.0,559104,1478.2866666666666,7.3268514
1093,214,62.00333333333333,8142.847607135773,0.7681052535772324,-0.00025679558,0.00011610601,1.5224954,2238464,0.0,559616,1469.0033333333333,0.7826898
1094,231,62.00333333333333,8151.683220624924,0.5178692936897278,-0.0001340898,0.00037788742,1.5198913,2240512,0.0,560128,1469.0033333333333,4.007466
1095,200,63.14333333333333,8161.880722999573,0.4473288655281067,0.00039977767,0.00030665213,1.5432916,2242560,0.0,560640,1469.0033333333333,6.193966
1096,254,63.14333333333333,8169.935665607452,0.0036257505416870117,0.00073692575,0.00029587164,1.5296997,2244608,0.0,561152,1469.0033333333333,4.7369657
1097,235,63.14333333333333,8178.619173049927,0.0001634359359741211,0.000911925,0.00091263885,1.5190665,2246656,0.0,561664,1469.0033333333333,23.474764
1098,191,65.93666666666667,8189.332807779312,0.28400593996047974,0.00057050894,0.00036895546,1.5263004,2248704,0.00016276042,562176,1469.0033333333333,16.125078
1099,120,65.93666666666667,8206.396426200867,0.8529871255159378,-0.00059974816,0.00018672785,1.5445166,2250752,0.0,562688,1469.0033333333333,0.3915771
1100,139,65.92333333333333,8221.071345329285,-0.10756242275238037,-0.00022395956,0.0012134216,1.5590816,2252800,0.0,563200,1457.87,0.59542125
1101,224,65.92333333333333,8230.212752819061,0.02939462661743164,-2.817763e-05,5.9722213e-05,1.5614494,2254848,0.0,563712,1457.87,0.90249157
1102,189,66.43666666666667,8240.99931716919,0.1036229133605957,-0.00028024893,5.9139664e-05,1.5662218,2256896,0.0,564224,1457.87,2.2572412
1103,226,66.43666666666667,8250.046627759933,0.504179835319519,-0.00022698008,1.4733279e-05,1.5510181,2258944,0.0,564736,1457.87,2.7429593
1104,214,66.48666666666666,8259.589309692383,0.37427330017089844,-0.00024222031,0.00015698216,1.5432311,2260992,0.001953125,565248,1454.6766666666667,37.621014
1105,194,70.61666666666666,8270.106222867966,0.3793083429336548,0.00012410704,4.5162422e-05,1.5521647,2263040,0.0,565760,1454.6766666666667,28.398397
1106,99,70.61666666666666,8290.621446609497,0.8201702535152435,-6.752865e-05,3.2488373e-05,1.5504222,2265088,0.0,566272,1454.6766666666667,0.8264108
1107,182,69.82666666666667,8301.813994169235,-0.02953803539276123,-0.0003683016,0.00027857654,1.5597185,2267136,0.0,566784,1440.69,0.6803625
1108,199,69.85333333333334,8312.056760311127,0.03208810091018677,4.1573618e-05,4.6114263e-05,1.5656983,2269184,0.0,567296,1437.36,1.3288552
1109,186,71.13333333333334,8323.06645154953,0.03362756967544556,0.0006373056,0.00015965394,1.5605202,2271232,0.0,567808,1437.36,11.127541
1110,185,70.78,8334.119613409042,0.02531719207763672,-0.00012251532,1.3386751e-05,1.5613245,2273280,0.0,568320,1427.5766666666666,3.1190617
1111,129,70.78,8349.96812415123,0.023963987827301025,5.563845e-05,1.1390385e-05,1.5596561,2275328,0.0,568832,1427.5766666666666,2.5673263
1112,132,72.33333333333333,8365.378105401993,0.04519855976104736,-0.00030631074,0.00016791439,1.5533489,2277376,0.0,569344,1427.5766666666666,16.567451
1113,152,72.76333333333334,8378.83894944191,0.03992360830307007,-0.000121407524,0.00019464118,1.5533805,2279424,0.0017903646,569856,1417.92,21.346365
1114,178,72.76333333333334,8390.286886692047,-0.0003294944763183594,3.9488077e-05,1.7543074e-06,1.5546771,2281472,0.0,570368,1413.16,31.18946
1115,172,76.46666666666667,8402.157436132431,0.025995194911956787,-3.7232723e-05,0.0001232794,1.5476141,2283520,0.00032552084,570880,1413.16,19.622587
1116,187,76.70333333333333,8413.096064090729,0.03095376491546631,-0.00014032889,0.0003334995,1.5444231,2285568,0.0,571392,1408.27,3.3721921
1117,209,76.70333333333333,8422.858561038971,0.008536458015441895,0.00015548717,0.00011626695,1.5282755,2287616,0.0,571904,1408.27,13.864262
1118,188,77.96666666666667,8433.740501880646,0.03756159543991089,-2.3915278e-05,6.720069e-05,1.5189592,2289664,0.0,572416,1408.27,23.43215
1119,202,77.82,8443.864253997803,0.18821239471435547,0.00095429085,0.0008927726,1.5306278,2291712,0.0113932295,572928,1408.27,1.3217701
1120,198,77.82,8454.196212291718,0.14180278778076172,-9.2038266e-05,0.0017712013,1.5253633,2293760,0.029947916,573440,1408.27,1.5050768
1121,180,77.48,8465.566883325577,0.2756038308143616,0.0059897453,0.0033031742,1.5221015,2295808,0.04703776,573952,1406.92,2.5490804
1122,199,77.81,8475.849273204803,0.29888802766799927,0.0040343176,0.0034669805,1.5334948,2297856,0.04654948,574464,1406.92,2.0043342
1123,191,77.33,8486.552586555481,0.6358217298984528,0.012069377,0.014792852,1.5255715,2299904,0.17333984,574976,1406.92,1.8577013
1124,187,75.67,8497.492889881134,0.5384878516197205,9.694416e-05,0.000944948,1.5298687,2301952,0.0133463545,575488,1406.92,8.098644
1125,193,74.89333333333333,8508.104494571686,0.9423210173845291,0.0008895223,0.00034461866,1.5398659,2304000,0.0045572915,576000,1406.92,0.1978013
1126,191,74.61333333333333,8518.794600725174,0.7496509850025177,-0.00015059377,7.84368e-05,1.5399202,2306048,0.0,576512,1406.92,2.2743118
1127,187,75.01,8529.733946561813,0.5712290108203888,-0.0001561523,0.00028893587,1.5466595,2308096,0.0026041667,577024,1406.92,8.273968
1128,182,75.01,8540.953664541245,0.7917165607213974,-0.000260404,1.6378697e-05,1.5390662,2310144,0.0,577536,1406.92,2.3919842
1129,186,75.15333333333334,8551.909502029419,0.710805356502533,0.000110235684,0.00022865839,1.5446509,2312192,0.0034179688,578048,1406.92,2.671298
1130,188,74.38666666666667,8562.772010803223,0.438032329082489,-0.00014494476,1.1843818e-05,1.5416837,2314240,0.0,578560,1406.92,17.490658
1131,193,76.01333333333334,8573.334616422653,0.36369770765304565,-0.00012328476,0.00010144541,1.5365216,2316288,0.00048828125,579072,1406.92,15.31585
1132,195,76.0,8583.832036733627,0.39958059787750244,-0.00018908673,6.0694107e-05,1.5373131,2318336,0.0,579584,1406.92,16.385592
1133,178,78.32666666666667,8595.333040475845,0.41433364152908325,0.00014070778,0.0004590559,1.5353981,2320384,0.0053710938,580096,1406.92,20.289955
1134,188,78.32666666666667,8606.195090055466,0.8516208976507187,-0.00028768927,2.0248133e-05,1.5377859,2322432,0.0,580608,1406.92,1.900875
1135,189,78.6,8616.979851722717,0.7606400549411774,-7.807642e-05,2.3483502e-05,1.5545379,2324480,0.0,581120,1406.92,2.8877726
1136,182,77.99666666666667,8628.206942081451,0.7576564252376556,0.0010542268,0.0018291982,1.5360765,2326528,0.024576822,581632,1406.92,2.1590972
1137,192,78.40333333333334,8638.873637914658,0.618393212556839,0.0019837592,0.003711243,1.528442,2328576,0.048502605,582144,1406.92,4.38252
1138,187,78.40333333333334,8649.800394773483,0.533168762922287,0.009284859,0.011501796,1.5229162,2330624,0.14371745,582656,1411.72,2.6777952
1139,185,79.11666666666666,8660.836510896683,0.46138399839401245,0.008749588,0.009546644,1.5321221,2332672,0.095214844,583168,1411.72,8.486175
1140,197,79.11666666666666,8671.19541811943,0.7374776303768158,0.0024396905,0.0019131481,1.5259204,2334720,0.022135416,583680,1411.72,0.09680938
1141,190,78.89,8681.920438528061,0.6147262454032898,-0.0010443118,0.0022721689,1.5307045,2336768,0.020833334,584192,1411.72,0.061670158
1142,182,78.40333333333334,8693.13147687912,0.5007624626159668,-0.00010149771,0.0019698099,1.5192972,2338816,0.030598959,584704,1411.72,0.06721651
1143,191,78.40333333333334,8703.82284116745,0.36378031969070435,-0.00062699924,0.00036265844,1.5167319,2340864,0.0013020834,585216,1411.72,0.014517794
1144,195,78.40333333333334,8714.276100635529,0.19733333587646484,-0.0003093017,0.00019910344,1.543101,2342912,0.0,585728,1411.72,0.009307587
1145,188,77.77666666666667,8725.116302251816,-0.1594562530517578,-0.0005491134,0.0002453511,1.5401419,2344960,0.001953125,586240,1411.72,0.0052674073
1146,189,76.95,8735.928434610367,-0.40158164501190186,-0.0005465138,8.389861e-05,1.5403897,2347008,0.00048828125,586752,1411.72,0.0031890038
1147,189,76.89333333333333,8746.743110895157,0.24634653329849243,-0.0006374095,9.316561e-05,1.5531491,2349056,0.0,587264,1411.72,0.00061778846
1148,184,76.50333333333333,8757.86287522316,0.934424638748169,0.0008341384,0.00082132826,1.5366491,2351104,0.012858073,587776,1411.72,0.3569865
1149,186,76.18,8768.843188285828,0.8275842815637589,-0.0005155399,0.00081750454,1.5347004,2353152,0.0100911455,588288,1411.72,0.40347168
1150,185,75.60666666666667,8779.857130289078,0.5144131183624268,-4.277844e-05,0.00029872402,1.5379682,2355200,0.0021158855,588800,1411.72,3.8449733
1151,177,75.24,8791.426600456238,0.8221477121114731,-0.00085527886,0.00034662674,1.5328809,2357248,0.0065104165,589312,1411.72,0.44372472
1152,188,75.24,8802.3029692173,0.6719107925891876,1.8309182e-05,0.0002189642,1.5346875,2359296,0.0013020834,589824,1411.72,1.604662
1153,181,75.22333333333333,8813.592763185501,0.7641104906797409,-0.00036533675,0.0001304159,1.5469285,2361344,0.0,590336,1411.72,1.195547
1154,193,74.12,8824.201168775558,0.4514485001564026,-0.0003596622,0.00010836457,1.5375022,2363392,0.0,590848,1411.72,4.7110696
1155,189,74.25,8834.985644102097,0.8336320370435715,-0.0004105616,9.406549e-05,1.5421214,2365440,0.0,591360,1411.72,0.31014398
1156,179,73.93,8846.402472257614,0.5141887664794922,-8.479288e-05,3.599679e-05,1.5434371,2367488,0.0,591872,1411.72,3.5015872
1157,183,72.61666666666666,8857.541666984558,0.6050930917263031,0.00014604582,0.0001388098,1.5379928,2369536,0.0,592384,1411.72,1.0119221
1158,193,72.61666666666666,8868.10313296318,0.4195845127105713,-0.00014784157,6.47007e-05,1.5384659,2371584,0.0,592896,1411.72,8.509435
1159,173,72.47333333333333,8879.90482378006,0.6737262904644012,-0.00023999298,9.3160954e-05,1.5427856,2373632,0.0,593408,1411.72,2.18162
1160,189,72.47333333333333,8890.716374874115,0.7097280621528625,2.3547871e-05,2.6791293e-05,1.5421481,2375680,0.0,593920,1411.72,0.9847474
1161,198,72.47333333333333,8901.046647548676,0.42996054887771606,-6.207762e-05,0.00020423984,1.5409983,2377728,0.0,594432,1411.72,6.24172
1162,174,72.09666666666666,8912.76049399376,0.5064941048622131,-0.00037354356,2.3158771e-05,1.5480307,2379776,0.0,594944,1411.72,4.942885
1163,188,73.07333333333334,8923.647057771683,0.4520130157470703,3.4102548e-05,0.0010597421,1.5408587,2381824,0.0045572915,595456,1411.72,9.859111
1164,187,73.07333333333334,8934.555226802826,0.5175143480300903,-7.9820864e-05,1.2662021e-05,1.546264,2383872,0.0,595968,1411.72,8.040951
1165,182,74.06333333333333,8945.78163266182,0.5103239715099335,-0.00016247683,2.5972024e-05,1.5427896,2385920,0.0,596480,1411.72,11.770809
1166,199,72.69,8956.062155008316,-1.303100347518921,-0.00030260882,2.4859475e-05,1.5413051,2387968,0.0,596992,1411.72,0.0012448863
1167,192,71.78666666666666,8966.702910423279,0.31392335891723633,-0.00017590781,1.7454438e-05,1.5516467,2390016,0.0,597504,1411.72,0.00034515336
1168,184,69.11,8977.80391907692,-2.4711666107177734,-0.0003406525,6.0790146e-05,1.5528599,2392064,0.0,598016,1411.72,0.0018106997
1169,183,69.10666666666667,8988.966574907303,0.26754230260849,-7.251068e-05,2.2190836e-05,1.5488206,2394112,0.0,598528,1411.72,0.00026782346
1170,184,68.38,9000.093926668167,-0.7521318197250366,-0.000377159,0.00019926857,1.5545434,2396160,0.0,599040,1411.72,0.0008135063
1171,184,67.75333333333333,9011.216630935669,-2.095303535461426,-0.00039225994,5.1436236e-05,1.5558367,2398208,0.0,599552,1411.72,0.00032690514
1172,192,67.75666666666666,9021.880655527115,-0.6406550407409668,-0.0003831094,4.5479148e-05,1.5413228,2400256,0.0,600064,1411.72,0.0008705034
1173,185,67.75666666666666,9032.932110786438,-0.42468035221099854,-0.00048706503,0.00018180045,1.5476462,2402304,0.0,600576,1411.72,0.00012060732
1174,180,67.32333333333334,9044.251321792603,0.9293899387121201,-0.00035899505,7.351902e-05,1.5469326,2404352,0.0,601088,1411.72,1.544881
1175,189,66.75333333333333,9055.058342695236,0.8470247089862823,-0.00025039513,5.9642e-05,1.5426313,2406400,0.0,601600,1411.72,0.54222476
1176,186,66.37333333333333,9066.026104688644,0.7513387352228165,9.532025e-05,5.396396e-05,1.5421596,2408448,0.0,602112,1411.72,2.1845715
1177,183,65.95666666666666,9077.214625597,0.7550729513168335,-0.00016369634,3.8621958e-05,1.5378785,2410496,0.0,602624,1411.72,3.8938704
1178,190,65.84,9087.951331615448,0.5958813428878784,0.0012287054,0.0005457448,1.533637,2412544,0.010416667,603136,1411.72,4.215958
1179,183,66.70333333333333,9099.118072509766,0.514618307352066,-2.5426425e-05,1.29215805e-05,1.5287005,2414592,0.0,603648,1411.72,10.112334
1180,179,66.26666666666667,9110.523785829544,0.5214564502239227,0.00010148754,0.0009593061,1.5341982,2416640,0.01578776,604160,1411.72,7.340572
1181,188,67.24333333333334,9121.387400150299,0.4091488718986511,0.00042693331,0.0005760561,1.5358801,2418688,0.005533854,604672,1407.9,8.554652
1182,192,67.22,9132.002200365067,0.3258376121520996,-0.00044357733,0.0015400142,1.5351553,2420736,0.026692709,605184,1407.9,14.489525
1183,181,68.23666666666666,9143.289556026459,0.3631672263145447,6.416036e-05,0.0002943749,1.5231386,2422784,0.00048828125,605696,1407.9,7.460178
1184,190,68.24,9154.027092695236,0.2186274528503418,0.0001988976,8.658555e-05,1.5391273,2424832,0.0,606208,1407.9,5.4162784
1185,193,69.36,9164.604769945145,0.12500226497650146,0.0015407251,0.0015813974,1.5342785,2426880,0.021321615,606720,1407.9,29.290651
1186,182,70.90666666666667,9175.826378583908,0.22894072532653809,-0.0016310563,0.0042958255,1.5272942,2428928,0.09586588,607232,1407.9,16.74587
1187,179,71.93333333333334,9187.212863206863,0.10788637399673462,0.00032512934,0.00044805623,1.5332745,2430976,0.005533854,607744,1404.0766666666666,16.053183
1188,190,73.11666666666666,9197.959225416183,0.017383158206939697,-0.00041309357,0.0001353519,1.5283593,2433024,0.00032552084,608256,1404.0766666666666,11.5724945
1189,177,74.45666666666666,9209.48074054718,0.024065911769866943,0.00023077584,6.715555e-05,1.5203,2435072,0.00048828125,608768,1402.08,10.203213
1190,195,74.45666666666666,9219.943535089493,0.01842588186264038,-0.00013199146,3.8808706e-05,1.5327598,2437120,0.0,609280,1402.08,4.6771626
1191,180,75.83,9231.321460485458,0.014281034469604492,-0.00013276935,3.5347814e-05,1.5363318,2439168,0.0,609792,1402.08,9.358161
1192,183,77.21333333333334,9242.497070074081,0.011114418506622314,-5.1754527e-05,7.054229e-05,1.5348612,2441216,0.0,610304,1402.08,9.845941
1193,197,77.21333333333334,9252.84823679924,0.010020136833190918,-0.0006710938,0.0002418214,1.5432512,2443264,0.0,610816,1402.08,1.3962264
1194,179,77.43333333333334,9264.23486995697,0.013317704200744629,-6.0203485e-05,3.9632934e-05,1.5486621,2445312,0.0,611328,1402.08,4.8525653
1195,178,77.97666666666667,9275.738230705261,0.19730013608932495,-2.2556633e-06,2.9732631e-05,1.548986,2447360,0.00032552084,611840,1402.08,10.954194
1196,196,77.97666666666667,9286.145728111267,0.361176073551178,-0.00015269585,3.3376535e-05,1.5398039,2449408,0.0,612352,1402.08,11.578468
1197,183,79.45,9297.316601753235,0.4894600510597229,-0.00019736619,0.00019774037,1.5327784,2451456,0.0,612864,1402.08,4.0579987
1198,177,79.92666666666666,9308.831937789917,0.28320860862731934,1.0134419e-05,2.8432294e-05,1.5324882,2453504,0.0,613376,1402.08,8.869925
1199,197,79.92666666666666,9319.210741519928,0.001981794834136963,-0.0001500041,2.6733838e-05,1.5316595,2455552,0.0,613888,1402.08,3.7105587
1200,178,80.82,9330.6997590065,0.39186835289001465,0.0005244085,0.0013418169,1.526162,2457600,0.014811198,614400,1402.08,15.109505
1201,176,82.27666666666667,9342.282582521439,0.5753567814826965,0.0014704652,0.0032239852,1.5357219,2459648,0.033854168,614912,1398.6166666666666,8.773261
1202,200,82.27666666666667,9352.472718954086,0.9579875096678734,0.0050717588,0.006152103,1.5476843,2461696,0.056966145,615424,1398.6166666666666,0.56109905
1203,184,81.96333333333334,9363.5887362957,0.9012609422206879,-0.00028542522,7.135339e-05,1.5438656,2463744,0.0,615936,1398.6166666666666,2.0070598
1204,176,81.61333333333333,9375.192434310913,0.926537349820137,0.0002182116,0.0002437797,1.5442525,2465792,0.0,616448,1398.6166666666666,3.142423
1205,196,81.61333333333333,9385.641916036606,0.673613041639328,-0.000669823,0.0001684912,1.5507015,2467840,0.0,616960,1398.6166666666666,0.48078
1206,184,81.54,9396.71998000145,0.6474547684192657,0.00033480953,0.00014286183,1.5586782,2469888,0.0,617472,1398.6166666666666,1.7340978
1207,179,81.24,9408.117396593094,0.564020186662674,0.0004545357,0.00028967534,1.5619507,2471936,0.0013020834,617984,1398.6166666666666,1.1963546
1208,198,81.24,9418.423576116562,0.4177582859992981,4.7824965e-06,0.00014339683,1.5606475,2473984,0.0,618496,1398.6166666666666,1.0755657
1209,183,80.92333333333333,9429.555476665497,0.27483946084976196,0.00027448125,0.00015337908,1.5582153,2476032,0.0,619008,1398.6166666666666,2.7306974
1210,181,80.92333333333333,9440.8397564888,0.13407325744628906,-0.00025115255,8.954462e-05,1.5500574,2478080,0.0,619520,1398.6166666666666,2.8649356
1211,189,80.55333333333333,9451.638122081757,0.3674669861793518,5.283548e-06,1.9371282e-05,1.5505425,2480128,0.0,620032,1394.81,1.6456217
1212,183,81.38333333333334,9462.794907093048,0.2775023579597473,0.0028769833,0.009731471,1.5438539,2482176,0.07421875,620544,1394.81,3.9980881
1213,179,81.35666666666667,9474.181519269943,0.3209247589111328,0.00022851815,0.00029381178,1.5386982,2484224,0.003092448,621056,1394.81,4.697645
1214,193,81.35666666666667,9484.742099523544,0.013810694217681885,-5.9605733e-05,4.022992e-06,1.5308914,2486272,0.0,621568,1394.81,2.154302
1215,181,81.29,9496.017026662827,0.1717360019683838,-0.00019697426,0.00016482593,1.5317092,2488320,0.00032552084,622080,1394.81,6.9747148
1216,173,80.86333333333333,9507.840086460114,0.4269007444381714,-0.00019292533,4.107642e-05,1.5363847,2490368,0.0,622592,1390.89,7.1647205
1217,187,80.25,9518.786015510559,0.9482326507568359,0.006936135,0.021472955,1.5444802,2492416,0.17529297,623104,1384.3866666666668,0.21338253
1218,189,80.26,9529.587398290634,0.8831128254532814,0.0006682125,0.0016577932,1.529673,2494464,0.020507812,623616,1384.3866666666668,0.5588176
1219,180,80.09666666666666,9540.95244193077,0.7549550831317902,3.9235845e-05,2.7634094e-05,1.5242153,2496512,0.0,624128,1384.3866666666668,1.3640562
1220,196,80.09666666666666,9551.369213342667,0.7808534801006317,8.726865e-05,7.676017e-05,1.531795,2498560,0.00032552084,624640,1384.3866666666668,0.6591751
1221,203,80.72666666666667,9561.429813623428,0.5119442641735077,-0.000113192014,1.6824417e-05,1.5209731,2500608,0.0,625152,1384.3866666666668,5.548036
1222,171,80.91666666666667,9573.347879171371,0.7306887805461884,9.5571704e-05,0.00058018824,1.538462,2502656,0.0087890625,625664,1384.3866666666668,2.125449
1223,201,80.91666666666667,9583.52606511116,0.9031876921653748,-0.00032747598,0.0012016633,1.5311753,2504704,0.018066406,626176,1384.3866666666668,0.1785828
1224,188,80.92,9594.395372152328,0.48267120122909546,8.824732e-05,2.6344462e-05,1.5283489,2506752,0.0,626688,1384.3866666666668,6.1172543
1225,178,82.20333333333333,9605.842673301697,0.410073459148407,-0.0001589496,2.5074354e-05,1.5264702,2508800,0.0,627200,1384.3866666666668,12.3479
1226,196,82.20333333333333,9616.272450685501,0.9516559280455112,-9.1344584e-05,9.872824e-06,1.5242168,2510848,0.0,627712,1384.3866666666668,0.11783745
1227,186,82.20333333333333,9627.242589950562,0.7672065943479538,-0.00015100604,0.00010266999,1.5268558,2512896,0.0,628224,1384.3866666666668,1.3331803
1228,178,82.29,9638.708508491516,0.4541398882865906,0.00023016536,0.00021925532,1.528911,2514944,0.0013020834,628736,1384.3866666666668,4.966478
1229,198,82.29,9649.04308462143,0.5701121985912323,0.00011375822,0.0001622103,1.5327436,2516992,0.0,629248,1384.3866666666668,1.1090192
1230,192,83.08,9659.672261238098,0.300451397895813,0.0004501813,0.00014250759,1.5331473,2519040,0.0,629760,1384.3866666666668,8.260589
1231,174,83.53666666666666,9671.408460378647,0.398723304271698,-6.236287e-05,0.00015239486,1.5417881,2521088,0.0,630272,1384.3866666666668,3.2832515
1232,198,83.53666666666666,9681.734649658203,0.7182168066501617,-0.00031882734,0.00012582903,1.5432838,2523136,0.0,630784,1384.3866666666668,0.32459965
1233,188,83.55,9692.603777170181,0.7061904966831207,-9.21501e-05,0.0005593642,1.5395708,2525184,0.0,631296,1384.3866666666668,0.58669335
1234,180,82.95666666666666,9703.926490783691,0.7584185302257538,0.00020950893,0.0002547425,1.5295135,2527232,0.0009765625,631808,1383.6466666666668,0.6504653
1235,195,82.95666666666666,9714.385986089706,0.17289257049560547,0.00021412286,6.2014755e-05,1.525761,2529280,0.0,632320,1383.6466666666668,11.982373
1236,179,82.29333333333334,9725.768898248672,0.15891242027282715,6.152185e-05,2.6524007e-05,1.5295216,2531328,0.0,632832,1383.6466666666668,11.237751
1237,182,83.95333333333333,9737.014419317245,0.5070717334747314,-0.0003351375,5.7360347e-05,1.5395842,2533376,0.0,633344,1382.79,0.3551447
1238,198,83.95333333333333,9747.333832740784,0.09416937828063965,0.00033771744,0.0002735341,1.5389992,2535424,0.0,633856,1382.79,12.663632
1239,177,85.67333333333333,9758.851240873337,0.18958133459091187,0.00010167435,0.00012391343,1.5422708,2537472,0.0,634368,1382.0433333333333,21.387476
1240,192,85.94333333333333,9769.474930763245,0.8700514733791351,-8.2027014e-05,0.00012172031,1.5363489,2539520,0.0006510417,634880,1381.3,0.050310444
1241,188,85.94666666666667,9780.345954418182,0.24345415830612183,-0.00022664713,4.6610792e-05,1.5267726,2541568,0.0,635392,1381.3,17.132645
1242,172,87.98333333333333,9792.241068840027,0.17392891645431519,-3.488548e-05,2.0829824e-05,1.5335361,2543616,0.0,635904,1381.3,24.71415
1243,185,88.03333333333333,9803.304567813873,0.770042896270752,-8.8372e-05,0.0012023514,1.5390617,2545664,0.020182291,636416,1378.13,0.11902193
1244,203,88.03333333333333,9813.365097284317,0.19857627153396606,-0.000105117135,5.55944e-05,1.5271416,2547712,0.0,636928,1378.13,13.333901
1245,172,89.07666666666667,9825.217606544495,0.3343455195426941,0.00019296988,0.0015714142,1.5340065,2549760,0.027018229,637440,1376.6633333333334,4.7150807
1246,202,89.07666666666667,9835.314541816711,0.5905478596687317,-3.877639e-05,1.7910827e-05,1.5360522,2551808,0.0,637952,1376.6633333333334,0.4183514
1247,195,88.68,9845.773565292358,0.26322782039642334,-0.0002461771,0.00013479353,1.5350698,2553856,0.0,638464,1376.6633333333334,3.4507055
1248,176,89.23333333333333,9857.383042097092,0.04354971647262573,0.00014659856,0.00015087613,1.5430279,2555904,0.0,638976,1376.6633333333334,7.931316
1249,200,89.23333333333333,9867.586232423782,-0.0365757942199707,0.00015042855,6.9486305e-05,1.5438806,2557952,0.0,639488,1376.6633333333334,6.510305
1250,187,90.42333333333333,9878.523930311203,-0.020238518714904785,-0.00010814393,0.0001670961,1.5406055,2560000,0.0,640000,1376.6633333333334,13.700821
1251,172,91.43,9890.36419916153,0.05446559190750122,0.00045503132,0.00053128105,1.5200696,2562048,0.0,640512,1376.6633333333334,8.045185
1252,193,91.43,9900.958226442337,0.04004758596420288,5.6491932e-05,2.5464273e-05,1.5188988,2564096,0.0,641024,1376.6633333333334,1.8223243
1253,187,91.06,9911.860308885574,0.024516403675079346,0.0002934638,0.00012176748,1.5092498,2566144,0.0,641536,1376.6633333333334,12.610172
1254,172,92.86333333333333,9923.760201931,0.04025137424468994,-5.950251e-05,5.504936e-05,1.5019506,2568192,0.0,642048,1376.6633333333334,17.12952
1255,201,92.86333333333333,9933.907400846481,0.015688538551330566,-0.00012384728,4.5623165e-05,1.5071169,2570240,0.0,642560,1376.6633333333334,2.1716974
1256,194,93.4,9944.424510478973,0.03235238790512085,4.0323474e-05,1.3497636e-05,1.5089165,2572288,0.0,643072,1376.6633333333334,23.288385
1257,168,95.55,9956.610862970352,-0.0012545585632324219,-0.0002635053,5.1018305e-05,1.5116849,2574336,0.0,643584,1376.6633333333334,6.9596004
1258,195,95.55,9967.074237823486,0.0025482177734375,-0.0003577092,8.024931e-05,1.5168196,2576384,0.0,644096,1376.6633333333334,2.2063785
1259,187,95.69666666666667,9978.003628492355,0.006926357746124268,-1.3362888e-05,5.4084132e-05,1.5185881,2578432,0.0,644608,1376.6633333333334,22.835455
1260,172,97.15,9989.856095075607,0.020905137062072754,-3.5371631e-06,9.6508105e-05,1.5242962,2580480,0.0,645120,1376.6633333333334,9.921127
1261,197,97.15,10000.236159324646,0.00034993886947631836,-0.00039071808,0.00018095825,1.528804,2582528,0.0,645632,1376.6633333333334,7.5495605
1262,182,97.79666666666667,10011.432132959366,0.0033490657806396484,-0.00021643362,0.0003819871,1.5230092,2584576,0.0,646144,1376.6633333333334,20.572624
1263,168,101.53666666666666,10023.607580661774,0.1606622338294983,-0.00036517158,0.000112664486,1.520871,2586624,0.0,646656,1376.6633333333334,41.357315
1264,204,101.53666666666666,10033.601466417313,0.1595834493637085,-0.0005273262,0.00023643549,1.520734,2588672,0.00048828125,647168,1376.6633333333334,24.040812
1265,194,104.01,10044.119961738586,0.19857442378997803,0.0004108624,0.0005440361,1.5246735,2590720,0.0066731772,647680,1376.6633333333334,9.154191
1266,173,102.74666666666667,10055.915098428726,0.47985583543777466,-0.0013315473,0.00056569075,1.5238947,2592768,0.0050455728,648192,1376.6633333333334,7.6515584
1267,197,102.74666666666667,10066.302546739578,0.47114938497543335,0.00089352764,0.0008756627,1.5249602,2594816,0.006184896,648704,1376.6633333333334,4.5295324
1268,190,103.45333333333333,10077.033653974533,0.44071078300476074,0.0004956904,0.00086416333,1.5280069,2596864,0.0026041667,649216,1376.6633333333334,7.0578957
1269,171,103.46333333333334,10088.983670711517,0.9314916580915451,-0.00021669811,0.00014855251,1.533038,2598912,0.0,649728,1381.6566666666668,0.22776216
1270,196,103.46333333333334,10099.40253162384,0.8844996020197868,0.0004708056,0.0003374192,1.5406,2600960,0.0,650240,1381.6566666666668,0.27340236
1271,181,103.68666666666667,10110.6767578125,0.8297692090272903,-0.0002892362,8.123932e-05,1.541679,2603008,0.0,650752,1382.6166666666666,0.8354731
1272,181,103.15666666666667,10121.97703576088,0.9311908856034279,-0.00028223963,0.0020670684,1.5540153,2605056,0.022623697,651264,1383.3866666666668,0.93984777
1273,194,103.15666666666667,10132.524855136871,0.8567885756492615,0.00013335445,0.0020258625,1.553882,2607104,0.017903646,651776,1383.3866666666668,0.5322566
1274,167,103.5,10144.777872085571,0.46983903646469116,-9.145673e-05,0.00030797426,1.5409204,2609152,0.0,652288,1383.3866666666668,8.683334
